GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 4	 7	0.692	163.775	0.9955	1.046	0.835	155.824	0.9952	1.290	0.846	154.438	0.9991	6.154	0.901	153.058	0.9993	3.584
 5	 0	0.916	199.855	0.9780	3.071	0.962	198.288	0.9980	0.956	1.229	185.954	0.9993	6.813	1.279	184.923	0.9999	2.807
 5	 1	0.877	194.095	0.9191	5.820	0.893	194.746	0.9927	1.709	0.976	190.452	0.9983	6.083	1.117	185.328	0.9981	2.195
 5	 2	0.906	189.100	0.9952	1.410	0.901	191.391	0.9880	2.222	1.093	182.925	0.9955	6.920	1.071	184.915	0.9975	3.668
 5	 3	0.771	199.780	0.9772	2.633	0.822	195.408	0.9936	1.472	0.993	188.741	0.9964	13.542	1.033	185.361	0.9980	5.621
 5	 4	0.611	206.880	0.9530	3.030	0.761	197.713	0.9954	1.162	0.815	191.267	0.9977	10.108	0.912	188.815	0.9987	3.215
 5	 5	0.687	200.815	0.7923	7.869	0.910	184.933	0.9881	2.228	1.001	184.360	0.9974	11.270	0.989	184.469	0.9984	3.482
 5	 6	0.825	188.625	0.9249	5.256	0.944	181.236	0.9915	1.956	1.118	176.951	0.9911	10.505	1.065	179.796	0.9946	5.853
 5	 7	0.654	196.515	0.9611	2.939	0.849	185.150	0.9945	1.416	0.823	186.511	0.9982	7.447	0.917	184.158	0.9989	3.320
 6	 0	0.972	148.995	0.9236	6.251	0.939	156.293	0.9899	2.121	1.204	141.895	0.9989	8.469	1.253	143.038	0.9997	4.443
 6	 1	0.759	155.700	0.8270	7.767	0.888	153.055	0.9962	1.223	0.840	149.861	0.9979	9.434	1.075	145.048	0.9982	3.046
 6	 2	0.850	146.295	0.9645	3.649	0.852	154.040	0.9799	2.731	1.049	139.644	0.9920	11.766	1.052	144.471	0.9970	5.359
 6	 3	0.679	157.305	0.7461	8.857	0.830	152.528	0.9932	1.535	0.874	147.532	0.9914	22.082	1.021	143.547	0.9978	8.368
 6	 4	0.743	149.935	0.9358	4.352	0.719	159.614	0.9925	1.394	0.729	148.853	0.9973	11.850	0.913	147.358	0.9989	4.138
 6	 5	0.593	162.265	0.5245	12.629	0.941	141.187	0.9672	3.874	0.860	145.916	0.9958	15.315	0.970	144.461	0.9993	5.063
 6	 6	0.726	149.695	0.9052	5.256	0.947	139.271	0.9849	2.627	0.960	138.862	0.9929	11.767	1.104	136.660	0.9960	9.052
 6	 7	0.595	155.735	0.9724	2.241	0.781	147.415	0.9768	2.691	0.724	146.959	0.9982	9.328	0.888	142.970	0.9983	5.215
 7	 0	1.046	196.090	0.9360	6.115	1.029	200.894	0.9901	2.301	1.385	182.682	0.9983	10.662	1.456	181.485	0.9995	6.156
 7	 1	0.966	189.275	0.8124	10.376	0.908	198.706	0.9828	2.691	0.913	192.959	0.9980	11.063	1.190	184.220	0.9982	4.773
 7	 2	0.963	183.750	0.9829	2.842	0.991	189.666	0.9591	4.581	1.166	178.405	0.9914	14.538	1.164	182.908	0.9965	7.542
 7	 3	0.735	202.085	0.8409	7.149	0.917	191.762	0.9896	2.098	0.998	187.864	0.9907	25.903	1.087	183.619	0.9974	10.700
 7	 4	0.575	207.975	0.8451	5.510	0.746	201.968	0.9545	3.643	0.713	192.605	0.9956	17.549	0.895	190.888	0.9991	6.978
 7	 5	0.574	207.930	0.3530	17.372	1.020	179.900	0.9492	5.281	0.944	185.071	0.9920	23.512	1.082	181.307	0.9984	6.116
 7	 6	0.904	181.555	0.8658	7.962	1.072	173.857	0.9854	2.921	1.149	173.795	0.9869	17.999	1.140	176.018	0.9911	9.576
 7	 7	0.539	201.930	0.9025	3.959	0.883	182.226	0.9823	2.651	0.761	186.309	0.9963	13.551	0.890	183.629	0.9980	7.903
 8	 0	1.078	187.655	0.8872	8.592	0.997	200.414	0.9826	2.965	1.335	180.314	0.9983	11.169	1.409	181.202	0.9996	5.071
 8	 1	0.777	198.620	0.7263	10.666	0.965	194.033	0.9957	1.426	0.866	190.512	0.9970	13.455	1.162	184.781	0.9983	4.655
 8	 2	0.917	184.375	0.9129	6.331	0.987	189.618	0.9457	5.287	1.138	177.263	0.9903	16.127	1.161	182.926	0.9959	8.767
 8	 3	0.669	200.990	0.6067	12.041	0.879	193.921	0.9992	0.540	0.926	187.320	0.9873	29.915	1.084	183.793	0.9982	10.206
 8	 4	0.731	193.385	0.8722	6.254	0.738	202.968	0.9837	2.126	0.710	190.251	0.9958	16.798	0.924	189.309	0.9990	6.488
 8	 5	0.573	206.125	0.3730	16.625	1.025	179.533	0.9072	7.329	0.911	184.926	0.9936	20.529	1.062	182.822	0.9987	8.632
 8	 6	0.796	186.405	0.8681	6.938	1.105	171.756	0.9823	3.316	1.057	174.934	0.9901	16.030	1.214	172.513	0.9935	11.568
 8	 7	0.590	197.240	0.9526	2.942	0.868	185.035	0.9810	2.701	0.761	185.665	0.9970	12.829	0.987	181.072	0.9978	5.955
 9	 0	0.935	173.740	0.9444	5.072	0.969	173.559	0.9857	2.606	1.214	162.687	0.9987	8.544	1.263	161.562	0.9998	3.985
 9	 1	0.951	164.115	0.9095	6.704	0.903	170.778	0.9959	1.291	0.910	169.100	0.9985	7.535	1.100	162.677	0.9983	2.664
 9	 2	0.901	164.290	0.9982	0.863	0.886	169.702	0.9726	3.326	1.089	158.771	0.9938	9.815	1.046	162.702	0.9971	4.748
 9	 3	0.771	174.850	0.9557	3.713	0.888	166.938	0.9969	1.116	0.945	166.906	0.9943	18.238	1.011	162.526	0.9984	7.177
 9	 4	0.580	184.495	0.9140	3.981	0.731	176.753	0.9945	1.217	0.749	169.554	0.9971	12.801	0.849	168.607	0.9994	4.255
 9	 5	0.627	181.235	0.5959	11.539	0.902	163.291	0.9528	4.492	0.953	162.992	0.9957	15.842	1.006	160.974	0.9985	4.802
 9	 6	0.840	163.860	0.8991	6.294	1.001	153.915	0.9947	1.633	1.088	154.888	0.9900	12.812	1.059	156.614	0.9941	6.638
 9	 7	0.563	179.215	0.9590	2.601	0.802	165.599	0.9972	0.954	0.774	165.330	0.9978	9.716	0.887	162.143	0.9992	3.932
10	 0	0.914	150.875	0.9574	4.311	0.947	150.677	0.9934	1.726	1.211	138.175	0.9991	7.267	1.247	138.067	0.9998	3.883
10	 1	0.908	143.855	0.9338	5.404	0.876	149.280	0.9972	1.037	0.931	144.292	0.9985	6.096	1.096	138.986	0.9980	2.107
10	 2	0.888	141.530	0.9982	0.846	0.864	147.835	0.9859	2.307	1.068	136.007	0.9944	9.035	1.045	139.590	0.9978	4.409
10	 3	0.773	150.410	0.9411	4.328	0.838	148.069	0.9919	1.697	0.936	142.867	0.9958	15.245	1.010	139.875	0.9985	6.099
10	 4	0.691	153.060	0.9503	3.537	0.712	155.028	0.9955	1.071	0.798	144.069	0.9979	10.048	0.898	143.008	0.9985	4.146
10	 5	0.663	155.480	0.6925	9.875	0.855	143.697	0.9575	4.030	0.938	139.923	0.9971	12.740	1.001	137.859	0.9985	4.341
10	 6	0.832	141.265	0.9201	5.480	0.927	136.935	0.9961	1.300	1.054	132.783	0.9930	10.006	1.085	132.274	0.9952	5.917
10	 7	0.636	151.700	0.9920	1.276	0.831	140.284	0.9992	0.514	0.800	141.603	0.9988	7.311	0.879	139.385	0.9992	4.328
11	 0	0.992	174.510	0.9819	3.014	1.030	173.252	0.9974	1.171	1.241	165.173	0.9994	6.091	1.291	164.194	0.9999	2.739
11	 1	0.915	172.055	0.9393	5.201	0.946	171.076	0.9991	0.629	1.011	169.009	0.9981	5.596	1.108	165.098	0.9985	1.392
11	 2	0.902	170.675	0.9966	1.184	0.927	170.018	0.9918	1.888	1.111	162.462	0.9960	6.312	1.083	164.042	0.9976	3.504
11	 3	0.797	178.295	0.9780	2.673	0.845	173.622	0.9951	1.326	1.012	167.772	0.9969	12.619	1.052	164.227	0.9984	5.356
11	 4	0.635	186.305	0.9680	2.578	0.788	176.109	0.9994	0.430	0.849	170.120	0.9979	9.347	0.934	167.664	0.9987	2.965
11	 5	0.701	181.045	0.8534	6.497	0.854	169.535	0.9728	3.197	1.020	163.902	0.9980	9.815	0.969	165.233	0.9989	3.664
11	 6	0.850	167.985	0.9402	4.792	0.955	160.993	0.9936	1.712	1.121	157.198	0.9927	9.223	1.052	159.859	0.9954	5.506
11	 7	0.640	178.870	0.9513	3.241	0.815	168.450	0.9985	0.709	0.842	166.343	0.9984	7.995	0.908	164.542	0.9990	4.161
12	 0	1.055	158.640	0.9831	3.093	1.094	157.118	0.9966	1.438	1.332	148.045	0.9996	5.812	1.379	147.057	0.9999	2.651
12	 1	0.964	156.790	0.9590	4.459	0.977	157.104	0.9984	0.882	1.077	152.681	0.9985	4.693	1.187	148.268	0.9984	1.665
12	 2	0.957	154.060	0.9981	0.939	0.961	154.958	0.9939	1.690	1.156	146.425	0.9965	5.833	1.129	148.082	0.9979	2.774
12	 3	0.856	160.980	0.9846	2.391	0.916	155.946	0.9987	0.746	1.060	151.224	0.9975	11.201	1.092	148.291	0.9985	4.520
12	 4	0.705	168.225	0.9861	1.868	0.786	163.334	0.9981	0.773	0.916	152.840	0.9982	8.553	0.976	151.381	0.9987	4.742
12	 5	0.766	163.000	0.9024	5.630	0.933	150.734	0.9831	2.733	1.048	148.006	0.9984	8.706	1.044	147.132	0.9987	3.515
12	 6	0.891	151.605	0.9609	4.019	0.974	145.951	0.9958	1.408	1.130	142.092	0.9944	7.792	1.076	144.032	0.9957	4.571
12	 7	0.709	161.030	0.9823	2.125	0.853	152.166	0.9967	1.095	0.894	149.631	0.9991	6.348	0.938	148.320	0.9994	3.395
13	 0	0.984	171.375	0.9898	2.239	1.001	171.097	0.9979	1.037	1.267	159.836	0.9997	4.248	1.294	159.429	0.9999	1.975
13	 1	0.946	166.450	0.9811	2.938	0.950	166.960	0.9998	0.320	1.062	162.951	0.9982	3.384	1.122	160.555	0.9983	1.044
13	 2	0.931	164.935	0.9992	0.584	0.929	165.647	0.9951	1.451	1.112	158.586	0.9971	4.191	1.100	159.387	0.9977	2.740
13	 3	0.855	169.395	0.9927	1.641	0.906	164.999	0.9972	1.080	1.040	161.537	0.9980	7.800	1.065	159.279	0.9984	3.016
13	 4	0.754	173.825	0.9879	1.863	0.820	169.584	0.9946	1.349	0.928	162.866	0.9985	5.784	0.959	162.267	0.9987	2.541
13	 5	0.772	171.955	0.9350	4.551	0.884	163.365	0.9931	1.642	1.025	159.283	0.9986	6.304	1.001	159.407	0.9987	2.251
13	 6	0.870	162.900	0.9768	3.001	0.926	159.249	0.9994	0.499	1.092	154.461	0.9954	5.528	1.057	155.977	0.9969	2.981
13	 7	0.736	169.420	0.9937	1.312	0.814	164.772	0.9994	0.456	0.898	160.623	0.9994	4.493	0.930	159.390	0.9996	2.527
14	 0	0.979	145.045	0.9939	1.713	0.992	144.829	0.9996	0.436	1.239	134.795	0.9998	3.509	1.264	134.230	0.9999	1.489
14	 1	0.909	143.805	0.9862	2.407	0.912	144.036	0.9989	0.662	1.052	138.040	0.9982	2.667	1.092	136.244	0.9983	1.487
14	 2	0.914	140.635	0.9995	0.437	0.900	142.114	0.9997	0.348	1.079	134.590	0.9973	3.046	1.066	135.426	0.9978	1.808
14	 3	0.849	144.495	0.9969	1.067	0.868	142.834	0.9985	0.757	1.021	137.018	0.9984	5.602	1.046	134.808	0.9986	3.141
14	 4	0.773	147.345	0.9930	1.456	0.796	146.131	0.9998	0.245	0.936	137.613	0.9986	4.177	0.953	137.387	0.9989	2.311
14	 5	0.791	145.430	0.9610	3.566	0.852	140.864	0.9942	1.451	0.996	135.553	0.9987	4.507	1.003	134.665	0.9985	1.874
14	 6	0.853	139.100	0.9818	2.595	0.846	140.146	0.9996	0.392	1.038	131.854	0.9964	4.039	1.010	133.151	0.9975	2.894
14	 7	0.744	144.685	0.9982	0.702	0.799	141.237	0.9978	0.846	0.900	136.411	0.9996	3.232	0.932	135.154	0.9997	1.843
15	 0	1.043	133.915	0.9965	1.391	1.050	134.102	1.0000	0.127	1.328	122.234	0.9999	3.059	1.349	121.834	1.0000	1.288
15	 1	0.991	129.230	0.9914	2.070	0.972	131.160	0.9994	0.514	1.116	125.222	0.9982	2.297	1.166	123.011	0.9982	1.154
15	 2	0.952	129.010	0.9981	0.922	0.955	128.915	0.9950	1.521	1.121	122.406	0.9974	2.952	1.112	122.667	0.9975	2.081
15	 3	0.918	130.220	0.9962	1.270	0.937	128.280	0.9994	0.522	1.063	124.397	0.9985	4.998	1.067	123.160	0.9987	2.636
15	 4	0.823	134.280	0.9934	1.503	0.864	131.439	0.9996	0.388	0.975	125.094	0.9985	4.035	1.002	124.177	0.9986	2.022
15	 5	0.848	131.410	0.9687	3.408	0.934	124.648	0.9918	1.893	1.032	122.731	0.9988	4.316	1.011	122.804	0.9987	2.631
15	 6	0.891	126.310	0.9876	2.235	0.896	126.010	0.9950	1.422	1.075	118.991	0.9966	4.124	1.034	120.514	0.9981	2.945
15	 7	0.802	130.215	0.9975	0.898	0.898	123.603	0.9992	0.552	0.943	122.946	0.9996	2.874	0.978	121.329	0.9996	1.628
16	 0	1.007	155.715	0.9980	1.002	1.008	156.096	0.9990	0.716	1.256	146.493	0.9999	2.903	1.281	145.863	0.9999	1.658
16	 1	0.958	151.390	0.9940	1.669	0.946	152.495	1.0000	0.147	1.080	148.096	0.9982	2.120	1.097	147.333	0.9982	0.965
16	 2	0.896	152.940	0.9992	0.577	0.915	151.181	0.9995	0.444	1.071	145.902	0.9976	2.283	1.050	146.369	0.9978	1.167
16	 3	0.863	154.075	0.9988	0.657	0.866	153.178	0.9995	0.447	1.022	147.458	0.9985	4.447	1.021	146.510	0.9987	2.240
16	 4	0.781	157.280	0.9963	1.059	0.812	155.017	0.9993	0.493	0.937	148.367	0.9985	3.364	0.939	148.468	0.9990	1.476
16	 5	0.792	155.050	0.9818	2.407	0.878	148.431	0.9978	0.917	0.995	145.245	0.9986	3.906	0.982	145.337	0.9984	1.352
16	 6	0.839	150.320	0.9917	1.716	0.885	146.912	0.9976	0.967	1.025	142.759	0.9969	3.691	1.010	143.200	0.9976	2.510
16	 7	0.764	153.060	0.9969	0.958	0.838	148.535	0.9978	0.883	0.899	146.166	0.9996	2.453	0.939	144.825	0.9994	1.495
17	 0	1.026	138.925	0.9966	1.347	1.026	139.691	0.9999	0.245	1.281	128.885	0.9999	3.217	1.309	128.364	0.9999	1.399
17	 1	0.945	137.390	0.9901	2.108	0.947	137.837	0.9997	0.382	1.086	131.774	0.9983	2.384	1.131	129.867	0.9982	1.115
17	 2	0.919	135.890	0.9968	1.168	0.925	135.414	0.9990	0.658	1.090	128.820	0.9974	3.210	1.074	129.476	0.9978	1.329
17	 3	0.864	139.015	0.9972	1.017	0.872	137.763	0.9996	0.369	1.048	130.382	0.9983	5.244	1.069	128.348	0.9984	2.605
17	 4	0.765	143.085	0.9916	1.571	0.820	139.482	0.9991	0.535	0.928	132.566	0.9986	4.681	0.960	131.639	0.9988	2.029
17	 5	0.790	139.820	0.9591	3.650	0.896	131.777	0.9934	1.630	1.011	128.587	0.9985	5.333	0.985	129.168	0.9987	1.865
17	 6	0.876	131.680	0.9848	2.432	0.939	127.115	0.9967	1.199	1.046	125.341	0.9965	4.136	1.012	126.411	0.9971	3.771
17	 7	0.776	135.605	0.9935	1.404	0.871	129.940	0.9973	1.015	0.886	129.785	0.9995	3.049	0.933	128.321	0.9996	1.825
18	 0	1.056	216.660	0.9920	2.114	1.059	217.261	0.9998	0.319	1.327	206.309	0.9996	5.506	1.347	206.115	0.9999	3.509
18	 1	0.996	211.515	0.9842	2.819	0.950	215.845	0.9998	0.270	1.115	208.181	0.9983	3.231	1.178	205.448	0.9982	2.313
18	 2	0.949	211.225	0.9977	1.026	0.955	210.914	0.9984	0.854	1.150	203.236	0.9970	3.799	1.112	204.698	0.9974	2.080
18	 3	0.881	215.290	0.9917	1.802	0.907	212.551	0.9997	0.324	1.070	206.670	0.9982	8.119	1.087	204.601	0.9984	2.947
18	 4	0.734	222.340	0.9860	1.957	0.843	214.823	0.9992	0.538	0.923	209.067	0.9985	6.258	0.972	207.353	0.9992	2.488
18	 5	0.768	218.305	0.9356	4.506	0.897	208.879	0.9921	1.784	1.048	203.330	0.9985	7.022	1.027	203.630	0.9987	2.383
18	 6	0.880	208.225	0.9753	3.132	0.981	200.745	0.9920	1.969	1.105	199.144	0.9952	6.197	1.060	200.580	0.9973	4.848
18	 7	0.744	214.655	0.9794	2.411	0.864	207.495	0.9934	1.578	0.913	204.860	0.9991	4.975	0.950	204.270	0.9996	2.818
19	 0	1.006	192.700	0.9882	2.455	1.033	192.030	0.9996	0.458	1.296	180.665	0.9996	5.482	1.329	180.082	0.9999	2.212
19	 1	0.947	188.540	0.9601	4.319	0.989	186.921	0.9979	1.014	1.053	185.016	0.9983	4.780	1.149	181.026	0.9982	1.759
19	 2	0.960	184.480	0.9916	1.977	0.983	183.366	0.9922	1.944	1.133	178.654	0.9963	5.962	1.116	179.514	0.9976	3.685
19	 3	0.841	192.635	0.9821	2.539	0.923	185.589	0.9993	0.554	1.051	182.549	0.9975	10.550	1.072	179.835	0.9978	4.748
19	 4	0.686	200.130	0.9749	2.461	0.807	192.150	0.9973	0.935	0.896	184.854	0.9980	8.272	0.955	183.156	0.9986	3.284
19	 5	0.757	193.910	0.8830	6.165	0.925	181.464	0.9794	3.001	1.046	179.004	0.9981	9.122	1.003	180.124	0.9986	3.257
19	 6	0.879	183.015	0.9477	4.616	1.022	173.212	0.9961	1.429	1.121	173.723	0.9936	8.656	1.100	174.882	0.9951	6.679
19	 7	0.700	191.190	0.9649	2.989	0.861	181.911	0.9960	1.214	0.869	181.129	0.9987	6.835	0.950	178.921	0.9992	2.681
20	 0	1.026	172.125	0.9811	3.185	1.065	171.053	0.9988	0.836	1.292	162.005	0.9995	6.092	1.342	161.031	0.9998	3.273
20	 1	0.953	168.340	0.9434	5.222	0.963	169.564	0.9973	1.114	1.014	167.143	0.9987	5.756	1.151	162.356	0.9982	2.415
20	 2	0.990	161.715	0.9998	0.275	0.986	164.325	0.9954	1.499	1.134	158.977	0.9957	7.386	1.101	161.932	0.9981	3.403
20	 3	0.831	173.650	0.9845	2.332	0.861	171.160	0.9968	1.090	1.027	164.697	0.9967	13.590	1.056	162.093	0.9981	5.937
20	 4	0.651	182.710	0.9672	2.680	0.754	177.081	0.9991	0.512	0.844	167.422	0.9980	10.073	0.918	166.085	0.9989	3.873
20	 5	0.704	178.130	0.7701	8.596	0.876	165.988	0.9555	4.226	1.009	161.323	0.9974	12.229	0.966	162.724	0.9989	4.773
20	 6	0.886	162.110	0.9324	5.334	1.045	151.980	0.9910	2.232	1.105	154.482	0.9928	10.113	1.097	155.754	0.9939	6.802
20	 7	0.673	173.300	0.9589	3.116	0.855	162.623	0.9916	1.761	0.821	163.949	0.9985	7.826	0.896	161.934	0.9994	3.740
21	 0	0.926	207.785	0.9675	3.796	0.953	207.481	0.9936	1.708	1.199	196.197	0.9991	7.661	1.252	195.015	0.9998	3.724
21	 1	0.863	204.610	0.9128	5.966	0.869	206.331	0.9931	1.622	0.978	199.854	0.9981	6.394	1.122	193.989	0.9979	3.160
21	 2	0.879	200.860	0.9900	1.977	0.916	199.176	0.9836	2.647	1.107	191.565	0.9951	7.684	1.059	194.035	0.9973	4.195
