Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2708	0.2708	0.2708	0.2708	0.2708	0.3125	0.3125	0.3125	0.3125	0.2708	0.3125	0.3125	0.3125	0.2708	0.2708	0.2708	0.2708	0.2708	0.2708	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.2708	0.3125	0.2708	0.2708	0.2708	0.2917	0.0212	0.2917	  0	0.2917	0.0212
0.4375	0.4375	0.4375	0.4792	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4792	0.4375	0.4375	0.4375	0.4375	0.4375	0.4792	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4792	0.4375	0.4375	0.4427	0.0140	0.4375	  4	0.4375	0.0000
0.6250	0.6250	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6458	0.6250	0.6458	0.6458	0.6250	0.6250	0.6458	0.6250	0.6458	0.6458	0.6250	0.6354	0.0106	0.6354	  0	0.6354	0.0106
0.8125	0.8125	0.8542	0.8125	0.8542	0.8750	0.8750	0.7708	0.7708	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8125	0.8125	0.8125	0.8542	0.8542	0.8750	0.8542	0.8750	0.7708	0.7708	0.8542	0.8750	0.8542	0.8333	0.8542	0.8125	0.8125	0.8359	0.0329	0.8542	  0	0.8359	0.0329
0.9583	0.9792	0.9583	0.9792	0.9583	0.9583	0.9583	0.9792	0.9583	0.9792	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	0.9792	0.9583	0.9583	0.9583	0.9583	0.9583	0.9792	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	0.9792	0.9583	0.9629	0.0088	0.9583	  7	0.9583	0.0000
1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2708	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2708	1.2083	1.2122	0.0154	1.2083	  2	1.2083	0.0000
1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	0.0000	1.4792	  0	1.4792	0.0000
1.6875	1.6875	1.8333	1.8750	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.8750	1.7083	1.8750	1.8750	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.6875	1.8750	1.8333	1.7917	1.7298	0.0746	1.6875	  9	1.6875	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2708	0.2708	0.2708	0.2708	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.2708	0.2708	0.2708	0.2708	0.2708	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.3125	0.2708	0.2708	0.2982	0.0201	0.3125	 11	0.3125	0.0000
0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4792	0.4375	0.4583	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4395	0.0081	0.4375	  2	0.4375	0.0000
0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6042	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6042	0.6413	0.0115	0.6458	  5	0.6458	0.0000
0.7917	0.7917	0.7917	0.7708	0.7917	0.7708	0.8333	0.7708	0.7708	0.7917	0.7917	0.7917	0.7708	0.7917	0.7917	0.7917	0.8542	0.7917	0.7917	0.7917	0.7708	0.7708	0.7708	0.7708	0.7917	0.7708	0.7708	0.7708	0.8333	0.7708	0.8125	0.7917	0.7884	0.0206	0.7917	  0	0.7884	0.0206
0.9792	0.9792	0.9583	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9583	0.9583	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	0.9792	1.0000	0.9583	0.9792	0.9583	0.9766	0.0088	0.9792	  6	0.9792	0.0000
1.2708	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2708	1.2708	1.2708	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.1458	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.1875	1.2083	1.2135	0.0248	1.2083	  6	1.2083	0.0000
1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.5833	1.4792	1.5833	1.4792	1.4792	1.5000	1.4792	1.5000	1.5000	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4792	1.4583	1.4375	1.4792	1.4857	0.0277	1.4792	  7	1.4792	0.0000
1.7708	1.7083	1.8333	1.7083	1.6875	1.6875	1.6875	1.6875	1.7083	1.6875	1.6875	1.6875	1.6875	1.7917	1.6875	1.7083	1.7083	1.7917	1.7083	1.6875	1.6875	1.6875	1.6875	1.6875	1.7083	1.6875	1.7083	1.6875	1.6875	1.7083	1.6875	1.6875	1.7070	0.0366	1.6875	 13	1.6875	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
731.82	674.71	675.33	686.87	757.45	676.34	681.38	676.32	639.08	725.07	659.34	649.87	661.17	684.60	646.14	686.88	723.82	713.60	774.55	665.37	685.10	630.89	721.00	669.97	720.78	706.63	721.06	722.60	664.06	691.68	678.39	745.60	692.11	34.882	684.85	  0	692.11	34.882
708.09	653.42	654.07	665.98	733.62	653.99	663.24	658.01	620.36	705.57	642.83	631.10	641.97	663.70	631.00	668.39	703.68	693.23	748.18	647.90	666.37	613.63	698.10	646.80	696.47	685.54	698.03	700.05	645.87	669.10	660.36	722.38	671.59	32.913	664.84	  0	671.59	32.913
696.54	644.34	644.25	655.87	721.58	643.42	649.68	644.91	610.24	692.26	632.55	622.01	632.72	653.91	621.92	659.15	694.63	683.20	737.17	635.29	653.84	600.94	683.99	633.45	682.14	671.41	683.69	688.83	636.49	659.16	652.17	710.37	660.38	32.360	653.88	  0	660.38	32.360
689.89	638.11	638.38	650.09	715.16	637.00	643.13	639.01	605.80	687.15	627.79	615.36	626.02	648.43	616.99	653.74	688.87	678.35	730.90	630.66	649.65	596.13	678.97	629.20	677.11	666.29	677.80	683.21	632.69	653.09	646.81	703.81	654.86	32.079	649.04	  0	654.86	32.079
685.99	634.75	634.24	645.83	710.57	632.67	639.66	635.08	602.00	682.76	624.15	612.74	622.82	645.41	614.35	649.89	685.37	674.68	726.75	627.67	645.45	593.13	675.76	625.95	673.40	663.39	674.26	678.56	629.40	649.74	643.82	698.37	651.21	31.719	645.43	  0	651.21	31.719
681.32	630.22	629.85	641.54	706.18	627.77	635.49	631.08	599.05	678.12	620.93	608.19	619.11	641.34	611.40	647.16	681.56	670.71	722.51	623.68	641.70	589.28	671.05	622.31	668.67	659.02	669.42	674.98	625.68	645.80	640.23	693.91	647.16	31.481	641.44	  0	647.16	31.481
677.98	627.49	627.06	638.83	703.33	625.36	633.49	629.53	597.10	675.32	619.11	606.60	616.96	639.73	609.89	643.89	678.43	667.79	719.20	621.11	639.24	587.60	669.37	619.72	666.86	656.48	666.22	671.24	622.33	642.86	637.90	689.98	644.62	31.073	639.04	  0	644.62	31.073
674.98	624.45	624.80	635.07	698.88	621.55	628.81	624.37	593.31	672.05	616.96	604.02	613.63	636.44	607.19	642.05	676.92	665.34	715.18	617.86	635.74	584.72	665.88	616.24	661.03	652.34	662.50	669.18	619.48	639.80	635.36	686.96	641.35	30.962	635.55	  0	641.35	30.962
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
732.80	675.65	676.61	689.24	761.01	677.79	682.38	675.46	632.93	726.81	662.75	651.07	663.62	686.85	647.44	689.09	724.27	714.80	776.80	666.04	688.19	630.15	719.78	662.39	707.78	703.63	720.01	724.04	666.26	692.80	678.66	746.81	692.31	35.249	687.52	  0	692.31	35.249
708.27	653.96	654.30	666.29	733.73	654.10	661.36	655.40	617.77	705.56	642.53	631.59	641.95	663.90	631.00	668.84	704.05	692.83	748.55	647.42	665.78	612.38	697.13	644.58	693.79	683.79	696.59	699.57	645.29	669.60	660.65	722.17	671.08	33.095	664.84	  0	671.08	33.095
697.48	645.20	645.42	657.31	723.33	645.33	652.54	648.07	612.81	695.75	635.08	624.35	633.84	655.83	623.13	660.54	695.05	684.56	738.76	637.16	656.18	603.05	687.08	637.38	686.09	674.39	686.01	690.18	637.68	659.91	652.65	711.33	662.30	32.268	656.00	  0	662.30	32.268
690.12	638.66	638.95	650.47	716.55	637.90	644.66	638.34	603.14	688.60	628.87	617.10	628.21	649.76	617.47	654.26	689.32	678.93	732.08	631.75	650.41	598.10	680.60	629.96	675.56	667.43	679.22	683.95	632.46	653.69	647.28	704.20	655.56	32.174	650.09	  0	655.56	32.174
685.83	634.66	634.16	645.79	710.62	632.35	638.84	632.06	597.86	681.80	624.84	612.65	623.23	645.83	614.46	650.30	685.49	674.33	726.53	626.82	645.50	592.91	675.00	623.60	669.49	662.17	674.02	678.80	627.83	649.68	643.54	698.32	650.60	31.934	645.64	  0	650.60	31.934
681.62	630.96	630.63	642.34	707.99	629.32	638.40	632.68	598.25	681.60	622.82	610.33	620.86	642.36	612.09	647.36	681.79	671.57	723.88	625.08	643.82	591.53	674.19	624.99	670.45	661.43	671.84	676.55	626.71	646.10	640.38	694.61	648.58	31.567	642.35	  0	648.58	31.567
678.38	627.94	627.49	639.90	704.52	626.81	635.15	630.01	596.99	678.00	621.49	608.21	618.33	640.51	610.82	644.72	678.94	668.39	719.88	622.45	641.18	589.48	672.40	622.73	667.80	659.19	668.97	672.92	623.17	643.20	638.19	690.46	645.89	31.074	640.20	  0	645.89	31.074
675.44	625.16	624.86	636.23	701.37	624.43	633.16	628.07	594.80	675.98	619.16	606.15	615.21	638.09	607.73	642.05	677.00	665.78	716.58	620.11	638.93	587.70	669.82	620.58	664.98	656.35	665.78	670.52	620.77	640.29	635.49	687.39	643.31	30.884	637.16	  0	643.31	30.884
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
731.00	674.00	675.00	685.50	755.50	676.00	682.00	678.00	638.00	725.50	659.00	649.50	660.50	682.50	645.00	686.50	722.50	712.50	771.50	667.00	687.50	634.00	725.00	666.00	713.50	709.00	722.50	722.00	664.50	690.50	678.00	744.00	691.67	34.406	684.00	  0	691.67	34.406
708.00	653.00	654.00	666.00	733.50	653.50	661.00	657.00	619.50	705.50	642.00	630.50	641.50	663.00	630.00	668.00	705.00	693.00	748.00	647.00	664.50	612.00	697.00	646.00	695.00	683.50	695.50	699.00	645.00	669.00	661.00	722.00	670.89	33.083	663.75	  0	670.89	33.083
697.00	645.00	644.50	656.00	722.00	643.50	650.00	645.00	610.00	693.00	634.00	622.00	633.00	654.50	622.00	660.00	694.50	683.00	738.00	635.00	654.00	601.00	685.00	634.00	683.00	672.00	684.00	689.00	636.00	659.00	652.00	710.00	660.66	32.462	654.25	  0	660.66	32.462
690.00	638.00	638.00	650.00	715.00	637.00	644.50	638.50	605.00	687.00	628.00	615.50	626.00	649.00	618.00	654.00	690.00	678.00	731.00	631.00	649.50	597.00	680.00	629.50	678.00	666.50	679.00	683.00	633.00	653.00	647.00	703.00	655.06	32.052	649.25	  0	655.06	32.052
686.00	635.00	634.00	646.00	712.00	633.50	642.00	637.00	604.50	685.00	626.00	614.00	624.00	646.00	615.00	650.00	685.00	675.00	727.00	628.00	646.00	594.00	677.00	628.00	675.00	665.00	675.00	679.00	629.00	650.00	644.00	698.00	652.03	31.531	646.00	  0	652.03	31.531
682.00	630.00	630.00	642.00	707.00	628.00	637.00	632.00	599.50	680.00	622.00	609.00	619.50	642.00	612.00	647.00	682.00	671.00	723.00	624.50	642.00	590.00	672.00	624.00	670.00	660.00	671.50	676.00	626.00	646.00	640.00	694.00	647.84	31.552	642.00	  0	647.84	31.552
678.00	628.00	627.00	640.00	703.00	625.00	633.00	629.50	597.00	676.50	619.50	606.00	617.50	640.00	610.00	644.00	678.00	668.00	718.50	621.00	641.00	587.50	671.50	621.00	667.00	657.00	667.00	672.00	622.00	642.00	637.00	690.00	644.83	31.116	640.00	  0	644.83	31.116
675.00	625.00	625.00	635.00	699.00	622.00	631.00	627.00	594.00	673.00	617.00	604.50	614.00	636.50	607.00	642.00	677.00	665.50	715.50	618.00	637.00	585.00	666.00	617.00	662.00	653.50	663.50	668.50	620.00	640.00	635.00	687.00	641.80	30.866	635.75	  0	641.80	30.866
