INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
11	 0	2.869	2.851	2.278	2.253
11	 1	2.810	2.787	2.403	2.372
11	 2	2.604	2.557	2.319	2.274
11	 3	2.637	2.610	2.366	2.334
11	 4	2.756	2.717	2.469	2.434
11	 5	2.894	2.902	2.636	2.628
11	 6	2.993	2.967	2.742	2.720
11	 7	3.328	3.304	3.027	3.023
12	 0	2.751	2.698	2.226	2.204
12	 1	2.786	2.782	2.366	2.372
12	 2	2.784	2.773	2.381	2.369
12	 3	2.857	2.823	2.452	2.424
12	 4	3.019	3.032	2.644	2.652
12	 5	3.099	3.096	2.765	2.769
12	 6	3.244	3.220	2.905	2.879
12	 7	3.486	3.469	3.191	3.197
13	 0	2.580	2.565	2.097	2.088
13	 1	2.631	2.593	2.303	2.272
13	 2	2.792	2.777	2.525	2.513
13	 3	2.909	2.883	2.664	2.635
13	 4	2.732	2.659	2.572	2.503
13	 5	3.121	3.050	2.917	2.848
13	 6	3.319	3.286	3.131	3.123
13	 7	3.554	3.425	3.454	3.327
14	 0	3.044	2.961	2.490	2.428
14	 1	2.961	2.891	2.589	2.520
14	 2	2.927	2.891	2.558	2.525
14	 3	3.127	3.105	2.880	2.854
14	 4	3.299	3.234	3.033	2.979
14	 5	3.462	3.408	3.203	3.174
14	 6	3.507	3.450	3.305	3.248
14	 7	4.004	3.940	3.841	3.811
15	 0	2.802	2.737	2.289	2.231
15	 1	2.685	2.669	2.346	2.331
15	 2	2.809	2.742	2.464	2.406
15	 3	2.869	2.845	2.582	2.568
15	 4	3.177	3.066	2.889	2.776
15	 5	3.482	3.410	3.175	3.114
15	 6	3.568	3.527	3.274	3.221
15	 7	4.110	4.119	3.795	3.796
16	 0	3.318	3.106	2.771	2.607
16	 1	3.089	2.934	2.642	2.507
16	 2	2.663	2.663	2.341	2.340
16	 3	2.715	2.685	2.385	2.360
16	 4	2.693	2.639	2.400	2.359
16	 5	2.737	2.639	2.472	2.384
16	 6	2.773	2.709	2.488	2.436
16	 7	2.861	2.825	2.545	2.523
17	 0	2.968	2.863	2.485	2.415
17	 1	2.867	2.771	2.536	2.462
17	 2	2.670	2.634	2.412	2.382
17	 3	2.663	2.634	2.446	2.424
17	 4	2.736	2.692	2.593	2.557
17	 5	2.717	2.662	2.591	2.527
17	 6	2.825	2.778	2.715	2.670
17	 7	2.871	2.792	2.840	2.762
18	 0	2.770	2.690	2.260	2.197
18	 1	2.721	2.644	2.290	2.216
18	 2	2.516	2.423	2.216	2.148
18	 3	2.655	2.630	2.369	2.345
18	 4	2.618	2.587	2.331	2.305
18	 5	2.635	2.574	2.468	2.406
18	 6	2.713	2.657	2.528	2.477
18	 7	2.736	2.707	2.580	2.552
19	 0	2.839	2.823	2.296	2.280
19	 1	2.786	2.736	2.465	2.401
19	 2	2.663	2.633	2.316	2.296
19	 3	2.766	2.752	2.495	2.481
19	 4	2.856	2.858	2.531	2.531
19	 5	2.822	2.812	2.562	2.548
19	 6	2.877	2.819	2.570	2.516
19	 7	2.886	2.890	2.661	2.683
20	 0	3.169	3.149	2.600	2.597
20	 1	3.186	3.136	2.772	2.721
20	 2	2.875	2.818	2.543	2.490
20	 3	2.994	2.951	2.688	2.648
20	 4	3.053	3.049	2.802	2.808
20	 5	3.076	3.054	2.906	2.887
20	 6	2.950	2.896	2.767	2.713
20	 7	3.216	3.195	3.091	3.079
21	 0	2.690	2.680	2.179	2.181
21	 1	2.647	2.540	2.262	2.172
21	 2	2.613	2.567	2.226	2.182
21	 3	2.641	2.584	2.308	2.259
21	 4	2.568	2.452	2.259	2.156
21	 5	2.590	2.490	2.346	2.250
21	 6	2.669	2.648	2.377	2.356
21	 7	2.743	2.673	2.540	2.486
22	 0	2.805	2.730	2.282	2.227
22	 1	2.711	2.607	2.291	2.190
22	 2	2.646	2.576	2.296	2.221
22	 3	2.510	2.434	2.214	2.149
22	 4	2.564	2.434	2.259	2.150
22	 5	2.820	2.771	2.550	2.503
22	 6	2.698	2.601	2.398	2.315
22	 7	2.660	2.636	2.447	2.424
23	 0	3.408	3.153	2.735	2.550
23	 1	3.344	3.135	2.917	2.725
23	 2	3.158	2.941	2.876	2.688
23	 3	2.964	2.841	2.719	2.598
23	 4	3.038	2.908	2.768	2.659
23	 5	2.892	2.823	2.692	2.638
23	 6	2.984	2.923	2.715	2.664
23	 7	3.024	3.013	2.842	2.820
24	 0	3.406	3.299	2.700	2.637
24	 1	3.351	3.276	2.872	2.804
24	 2	3.045	2.983	2.723	2.671
24	 3	2.889	2.888	2.621	2.613
24	 4	2.980	2.961	2.761	2.753
24	 5	2.897	2.903	2.756	2.762
24	 6	2.981	2.958	2.850	2.839
24	 7	3.046	3.014	2.930	2.892
25	 0	2.996	2.886	2.404	2.336
25	 1	2.895	2.802	2.481	2.398
25	 2	2.688	2.658	2.373	2.335
25	 3	2.695	2.653	2.445	2.404
25	 4	2.675	2.580	2.411	2.332
25	 5	2.695	2.691	2.464	2.464
25	 6	2.774	2.739	2.520	2.489
25	 7	2.767	2.729	2.571	2.536
26	 0	2.879	2.847	2.314	2.288
26	 1	2.851	2.794	2.442	2.399
26	 2	2.710	2.638	2.412	2.340
26	 3	2.638	2.503	2.376	2.253
26	 4	2.512	2.385	2.289	2.174
26	 5	2.590	2.507	2.453	2.376
26	 6	2.727	2.657	2.557	2.495
26	 7	2.754	2.719	2.583	2.547
27	 0	2.721	2.664	2.211	2.169
27	 1	2.669	2.630	2.345	2.322
27	 2	2.708	2.670	2.365	2.329
27	 3	2.752	2.725	2.427	2.408
27	 4	2.822	2.790	2.501	2.481
27	 5	2.720	2.704	2.473	2.464
27	 6	2.802	2.770	2.503	2.476
27	 7	2.860	2.852	2.601	2.605
28	 0	2.547	2.442	2.042	1.966
28	 1	2.530	2.444	2.149	2.076
28	 2	2.380	2.262	2.068	1.968
28	 3	2.368	2.281	2.116	2.036
28	 4	2.361	2.309	2.150	2.099
28	 5	2.406	2.366	2.281	2.236
28	 6	2.482	2.403	2.347	2.273
28	 7	2.586	2.486	2.509	2.424
29	 0	2.770	2.706	2.269	2.209
29	 1	2.791	2.681	2.459	2.360
29	 2	2.606	2.559	2.338	2.288
29	 3	2.537	2.520	2.267	2.255
29	 4	2.551	2.468	2.304	2.224
29	 5	2.715	2.588	2.488	2.372
29	 6	2.657	2.576	2.413	2.345
29	 7	2.876	2.860	2.666	2.660
30	 0	3.019	2.902	2.466	2.370
30	 1	2.756	2.624	2.424	2.307
30	 2	2.760	2.731	2.464	2.446
30	 3	2.752	2.726	2.430	2.407
30	 4	2.714	2.647	2.476	2.420
30	 5	3.061	3.016	2.785	2.747
30	 6	2.957	2.913	2.687	2.653
30	 7	3.089	3.008	2.805	2.731
31	 0	3.404	3.283	2.805	2.699
31	 1	2.989	2.859	2.584	2.481
31	 2	2.892	2.733	2.521	2.383
31	 3	2.716	2.647	2.400	2.341
31	 4	2.767	2.687	2.419	2.354
31	 5	2.691	2.640	2.392	2.343
31	 6	2.655	2.602	2.337	2.288
31	 7	2.730	2.689	2.481	2.457
