INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	30.090	11.179	24.722	9.221
 0	 1	40.876	15.150	34.788	12.738
 0	 2	54.847	27.489	50.207	24.138
 0	 3	50.395	18.099	43.744	15.700
 0	 4	51.672	20.261	43.323	17.203
 0	 5	60.248	29.629	55.511	25.678
 0	 6	47.655	21.217	45.461	19.685
 0	 7	50.852	21.355	47.131	19.666
 1	 0	28.622	10.893	24.653	9.377
 1	 1	39.885	15.563	34.223	13.069
 1	 2	52.896	26.852	48.177	23.720
 1	 3	47.945	17.969	42.278	15.711
 1	 4	51.076	22.362	42.859	18.842
 1	 5	57.927	28.928	52.565	25.946
 1	 6	45.988	20.919	44.034	20.091
 1	 7	49.976	21.625	46.206	19.643
 2	 0	23.598	9.605	19.792	7.994
 2	 1	32.927	13.365	27.849	11.258
 2	 2	42.363	23.261	39.301	20.648
 2	 3	39.176	15.712	34.565	13.329
 2	 4	41.363	17.533	34.202	14.742
 2	 5	47.999	26.849	43.111	23.592
 2	 6	37.020	18.866	35.415	17.881
 2	 7	41.013	18.598	37.411	16.645
 3	 0	15.506	7.311	12.956	6.201
 3	 1	21.565	10.214	18.578	8.616
 3	 2	28.462	18.886	27.493	17.278
 3	 3	25.510	12.476	22.507	10.801
 3	 4	27.461	14.791	21.665	11.680
 3	 5	32.388	20.311	28.090	17.542
 3	 6	23.559	13.388	22.930	12.744
 3	 7	26.762	14.715	25.291	14.065
 4	 0	6.393	4.163	5.285	3.378
 4	 1	10.807	5.568	8.985	4.282
 4	 2	16.454	8.637	16.399	7.678
 4	 3	15.095	5.777	13.421	4.874
 4	 4	15.488	6.619	11.787	4.842
 4	 5	20.594	7.800	17.940	6.971
 4	 6	12.343	5.649	12.710	5.910
 4	 7	13.309	5.695	12.971	5.403
 5	 0	6.929	4.186	5.869	3.513
 5	 1	9.235	5.211	7.710	4.054
 5	 2	11.154	6.119	11.533	5.515
 5	 3	11.405	5.090	9.370	4.023
 5	 4	14.106	5.693	10.307	4.091
 5	 5	11.594	5.626	9.865	4.936
 5	 6	8.895	4.206	9.247	4.214
 5	 7	9.786	4.693	9.632	4.298
 6	 0	18.074	6.492	15.615	5.450
 6	 1	25.579	8.920	22.834	7.051
 6	 2	24.892	8.081	27.553	7.813
 6	 3	33.152	10.516	28.163	8.246
 6	 4	37.732	12.192	27.735	8.720
 6	 5	35.249	11.218	28.927	9.759
 6	 6	25.741	9.753	27.899	10.088
 6	 7	35.410	10.673	36.922	10.394
 7	 0	30.325	10.354	25.939	8.631
 7	 1	42.743	18.073	38.982	13.680
 7	 2	37.819	19.961	45.047	19.784
 7	 3	56.362	21.576	48.179	16.356
 7	 4	62.992	27.098	45.082	17.921
 7	 5	60.721	28.299	50.029	21.481
 7	 6	41.214	19.523	47.340	22.182
 7	 7	71.265	22.417	75.992	22.541
 8	 0	28.373	11.841	27.591	9.946
 8	 1	47.279	18.952	42.641	14.490
 8	 2	37.955	18.633	46.011	18.115
 8	 3	46.346	22.896	46.212	18.053
 8	 4	71.473	31.323	44.205	18.173
 8	 5	62.068	25.028	45.467	15.562
 8	 6	40.087	20.975	43.955	20.971
 8	 7	62.723	24.173	65.955	21.719
 9	 0	20.081	6.902	17.109	5.769
 9	 1	30.271	10.545	26.560	7.938
 9	 2	29.467	10.269	33.152	9.942
 9	 3	38.060	11.739	32.732	10.116
 9	 4	45.135	15.527	32.274	11.003
 9	 5	42.087	14.618	34.367	13.313
 9	 6	29.714	11.291	32.552	12.421
 9	 7	40.047	13.303	42.275	13.370
10	 0	8.416	4.799	7.228	4.067
10	 1	14.396	5.839	12.054	4.562
10	 2	18.193	6.483	18.860	6.065
10	 3	20.125	5.764	16.974	4.887
10	 4	21.866	6.549	15.785	4.906
10	 5	23.472	6.326	18.694	5.849
10	 6	14.248	5.682	15.060	5.979
10	 7	18.009	6.458	17.323	6.092
11	 0	5.193	4.241	4.406	3.545
11	 1	7.243	4.822	6.123	3.930
11	 2	9.967	7.014	10.260	6.370
11	 3	8.516	4.956	7.035	4.091
11	 4	9.635	5.710	6.983	4.114
11	 5	11.108	6.845	8.846	5.962
11	 6	6.230	4.778	6.362	4.671
11	 7	6.555	5.199	6.210	4.818
12	 0	6.679	5.565	5.604	4.568
12	 1	9.349	7.396	7.848	5.847
12	 2	13.260	11.987	12.946	10.488
12	 3	10.457	7.876	8.710	6.464
