ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 149.14	 1.400	149.0	  0	 149.14	 1.400	 100
 0	 0	  1	 166.46	 1.690	166.0	  0	 166.46	 1.690	 100
 0	 0	  2	 221.89	 2.490	222.0	  0	 221.89	 2.490	 100
 0	 0	  3	 319.36	 2.695	319.0	  0	 319.36	 2.695	 100
 0	 0	  4	 407.62	 2.313	407.0	  1	 407.54	 2.163	 100
 0	 0	  5	 489.02	 2.074	489.0	  3	 489.06	 1.813	 100
 0	 0	  6	 556.57	 2.016	557.0	  3	 556.71	 1.876	 100
 0	 0	  7	 613.72	 1.688	614.0	  0	 613.72	 1.688	 100
 0	 0	  8	 659.61	 2.039	660.0	  3	 659.66	 1.853	 100
 0	 0	  9	 697.69	 2.009	698.0	  1	 697.74	 1.962	 100
 0	 0	 10	 728.44	 1.887	729.0	  3	 728.59	 1.712	 100
 0	 0	 11	 750.72	 2.123	750.0	  5	 750.58	 1.778	 100
 0	 0	 12	 765.49	 1.823	765.5	  0	 765.49	 1.823	 100
 0	 0	 13	 774.28	 2.005	774.0	  3	 774.13	 1.852	 100
 0	 0	 14	 777.54	 1.839	778.0	  3	 777.68	 1.680	 100
 0	 0	 15	 776.36	 1.910	777.0	  1	 776.40	 1.868	 100
 0	 0	 16	 770.33	 1.787	770.0	  1	 770.38	 1.713	 100
 0	 0	 17	 761.51	 1.962	762.0	  2	 761.60	 1.871	 100
 0	 0	 18	 746.77	 1.896	747.0	  2	 746.87	 1.786	 100
 0	 0	 19	 733.79	 1.908	734.0	  0	 733.79	 1.908	 100
 0	 0	 20	 718.05	 1.935	718.0	  1	 718.10	 1.876	 100
 0	 0	 21	 699.36	 1.931	699.0	  2	 699.23	 1.734	 100
 0	 0	 22	 680.36	 1.878	680.0	  2	 680.27	 1.774	 100
 0	 0	 23	 660.22	 1.649	660.0	  0	 660.22	 1.649	 100
 0	 0	 24	 639.45	 2.042	640.0	  0	 639.45	 2.042	 100
 0	 0	 25	 618.15	 1.566	618.0	  1	 618.10	 1.495	 100
 0	 0	 26	 596.42	 1.759	596.0	  3	 596.27	 1.551	 100
 0	 0	 27	 574.13	 2.191	574.0	  0	 574.13	 2.191	 100
 0	 0	 28	 552.89	 1.705	553.0	  1	 552.94	 1.640	 100
 0	 0	 29	 530.87	 1.397	531.0	  1	 530.92	 1.315	 100
 0	 0	 30	 509.44	 1.981	509.0	  5	 509.20	 1.723	 100
 0	 0	 31	 488.87	 1.574	489.0	  1	 488.92	 1.503	 100
 0	 0	 32	 469.18	 1.604	469.0	  1	 469.23	 1.524	 100
 0	 0	 33	 449.77	 1.734	450.0	  1	 449.82	 1.674	 100
 0	 0	 34	 430.72	 1.633	431.0	  0	 430.72	 1.633	 100
 0	 0	 35	 413.08	 1.807	413.0	  2	 412.98	 1.681	 100
 0	 0	 36	 396.17	 1.652	396.0	  0	 396.17	 1.652	 100
 0	 0	 37	 380.55	 1.553	381.0	  0	 380.55	 1.553	 100
 0	 0	 38	 365.20	 1.348	365.0	  0	 365.20	 1.348	 100
 0	 0	 39	 351.06	 1.496	351.0	  0	 351.06	 1.496	 100
 0	 0	 40	 338.16	 1.245	338.0	  0	 338.16	 1.245	 100
 0	 0	 41	 325.72	 1.436	325.0	  1	 325.68	 1.376	 100
 0	 0	 42	 313.82	 1.359	314.0	  1	 313.87	 1.275	 100
 0	 0	 43	 302.11	 1.497	302.0	  0	 302.11	 1.497	 100
 0	 0	 44	 292.12	 1.402	292.0	  0	 292.12	 1.402	 100
 0	 0	 45	 282.29	 1.423	282.0	  0	 282.29	 1.423	 100
 0	 0	 46	 273.60	 1.092	274.0	  0	 273.60	 1.092	 100
 0	 0	 47	 265.31	 1.300	265.0	  0	 265.31	 1.300	 100
 0	 0	 48	 257.32	 1.213	257.0	  0	 257.32	 1.213	 100
 0	 0	 49	 250.03	 1.322	250.0	  0	 250.03	 1.322	 100
 0	 0	 50	 242.84	 1.301	243.0	  0	 242.84	 1.301	 100
 0	 0	 51	 236.09	 1.422	236.0	  0	 236.09	 1.422	 100
 0	 0	 52	 229.72	 1.311	230.0	  0	 229.72	 1.311	 100
 0	 0	 53	 224.36	 1.460	225.0	  1	 224.41	 1.363	 100
 0	 0	 54	 218.77	 1.188	219.0	  0	 218.77	 1.188	 100
 0	 0	 55	 214.30	 1.322	214.0	  0	 214.30	 1.322	 100
