INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.847	3.133	3.384	2.761
 0	 1	3.669	3.134	3.369	2.884
 0	 2	3.194	2.922	3.061	2.816
 0	 3	3.155	2.903	3.150	2.904
 0	 4	3.061	2.921	2.986	2.856
 0	 5	3.110	2.813	3.116	2.818
 0	 6	3.307	3.094	3.310	3.105
 0	 7	3.529	3.196	3.552	3.217
 1	 0	4.970	3.847	4.262	3.290
 1	 1	4.392	3.702	3.814	3.208
 1	 2	3.709	3.462	3.330	3.117
 1	 3	3.582	3.404	3.320	3.155
 1	 4	3.342	3.187	3.063	2.912
 1	 5	3.423	3.187	3.135	2.926
 1	 6	3.761	3.539	3.462	3.268
 1	 7	3.741	3.431	3.501	3.212
 2	 0	4.269	3.669	3.654	3.138
 2	 1	3.777	3.730	3.293	3.229
 2	 2	3.717	3.600	3.388	3.280
 2	 3	3.590	3.555	3.285	3.232
 2	 4	3.238	3.185	2.909	2.836
 2	 5	3.502	3.446	3.251	3.204
 2	 6	3.893	3.834	3.663	3.618
 2	 7	3.842	3.804	3.493	3.457
 3	 0	3.504	3.142	2.960	2.640
 3	 1	3.199	3.062	2.750	2.650
 3	 2	3.097	2.931	2.649	2.512
 3	 3	2.899	2.846	2.593	2.552
 3	 4	2.790	2.704	2.450	2.376
 3	 5	2.989	2.959	2.629	2.614
 3	 6	3.161	3.150	2.758	2.737
 3	 7	3.040	2.960	2.730	2.655
 4	 0	2.993	2.810	2.486	2.310
 4	 1	2.549	2.415	2.215	2.123
 4	 2	2.547	2.517	2.256	2.229
 4	 3	2.516	2.428	2.340	2.253
 4	 4	2.475	2.412	2.312	2.247
 4	 5	2.610	2.509	2.451	2.377
 4	 6	2.887	2.794	2.687	2.576
 4	 7	2.941	2.854	2.856	2.764
 5	 0	3.397	3.258	2.800	2.676
 5	 1	3.178	3.093	2.717	2.634
 5	 2	2.928	2.891	2.530	2.511
 5	 3	2.824	2.824	2.564	2.549
 5	 4	2.917	2.883	2.601	2.592
 5	 5	2.773	2.713	2.465	2.441
 5	 6	3.121	3.088	2.685	2.637
 5	 7	3.108	3.040	2.705	2.638
 6	 0	3.102	2.966	2.666	2.524
 6	 1	3.116	2.985	2.685	2.548
 6	 2	3.026	3.035	2.625	2.641
 6	 3	3.034	2.912	2.852	2.732
 6	 4	3.164	3.082	2.914	2.841
 6	 5	3.194	3.108	2.922	2.876
 6	 6	3.549	3.493	3.117	3.067
 6	 7	3.438	3.364	3.182	3.121
 7	 0	3.021	2.920	2.478	2.393
 7	 1	3.032	3.000	2.513	2.461
 7	 2	2.757	2.751	2.351	2.340
 7	 3	2.768	2.712	2.552	2.525
 7	 4	2.619	2.481	2.364	2.278
 7	 5	2.777	2.695	2.518	2.514
 7	 6	3.106	3.105	2.712	2.680
 7	 7	3.341	3.255	3.037	2.957
 8	 0	3.534	3.569	2.974	2.943
 8	 1	3.208	3.138	2.737	2.701
 8	 2	3.450	3.384	2.940	2.899
 8	 3	3.226	3.108	3.007	2.915
 8	 4	3.344	3.196	3.082	2.992
 8	 5	3.392	3.275	3.075	3.024
 8	 6	3.670	3.648	3.240	3.157
 8	 7	3.783	3.632	3.332	3.196
 9	 0	3.267	3.163	2.767	2.644
 9	 1	3.255	3.101	2.828	2.709
 9	 2	3.132	3.006	2.743	2.663
 9	 3	2.863	2.842	2.696	2.657
 9	 4	3.177	3.096	2.916	2.821
 9	 5	3.166	3.136	2.853	2.791
 9	 6	3.439	3.470	3.056	3.012
 9	 7	3.517	3.574	3.161	3.181
10	 0	3.194	3.141	2.689	2.609
10	 1	3.065	2.906	2.688	2.564
10	 2	3.046	3.004	2.685	2.652
10	 3	2.949	2.890	2.737	2.676
10	 4	2.903	2.850	2.675	2.641
10	 5	3.059	2.968	2.756	2.751
10	 6	3.489	3.507	3.111	3.112
10	 7	3.445	3.360	3.121	3.086
11	 0	3.111	3.027	2.634	2.546
11	 1	2.923	2.889	2.519	2.463
11	 2	2.857	2.828	2.456	2.451
11	 3	2.785	2.762	2.530	2.488
11	 4	2.841	2.783	2.558	2.511
11	 5	3.221	3.078	2.877	2.771
11	 6	3.350	3.303	2.933	2.860
11	 7	3.568	3.538	3.233	3.223
12	 0	3.204	3.145	2.677	2.601
12	 1	2.774	2.801	2.413	2.416
