ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 141.90	 1.418	142.0	  1	 141.95	 1.335	 100
 0	 0	  1	 151.52	 1.460	151.5	  0	 151.52	 1.460	 100
 0	 0	  2	 195.63	 1.846	196.0	  2	 195.73	 1.708	 100
 0	 0	  3	 285.67	 2.527	286.0	  0	 285.67	 2.527	 100
 0	 0	  4	 381.33	 2.211	381.0	  0	 381.33	 2.211	 100
 0	 0	  5	 470.08	 2.048	470.0	  4	 469.99	 1.792	 100
 0	 0	  6	 544.66	 2.100	545.0	  3	 544.60	 1.869	 100
 0	 0	  7	 605.21	 2.066	605.0	  2	 605.11	 1.968	 100
 0	 0	  8	 655.45	 1.855	655.5	  0	 655.45	 1.855	 100
 0	 0	  9	 695.12	 2.189	695.0	  0	 695.12	 2.189	 100
 0	 0	 10	 726.84	 2.014	727.0	  4	 726.94	 1.788	 100
 0	 0	 11	 750.82	 1.940	750.5	  0	 750.82	 1.940	 100
 0	 0	 12	 768.21	 2.496	769.0	  0	 768.21	 2.496	 100
 0	 0	 13	 777.95	 1.971	778.0	  3	 777.99	 1.765	 100
 0	 0	 14	 782.43	 1.903	782.0	  0	 782.43	 1.903	 100
 0	 0	 15	 781.35	 2.071	781.0	  3	 781.30	 1.888	 100
 0	 0	 16	 776.86	 1.970	777.0	  1	 776.91	 1.917	 100
 0	 0	 17	 767.55	 2.380	767.5	  0	 767.55	 2.380	 100
 0	 0	 18	 754.15	 1.772	754.0	  1	 754.20	 1.702	 100
 0	 0	 19	 740.17	 1.498	740.0	  0	 740.17	 1.498	 100
 0	 0	 20	 724.25	 1.872	725.0	  2	 724.34	 1.787	 100
 0	 0	 21	 706.61	 1.808	706.0	  1	 706.57	 1.762	 100
 0	 0	 22	 686.28	 2.015	686.0	  1	 686.20	 1.868	 100
 0	 0	 23	 666.10	 1.755	666.0	  1	 666.15	 1.686	 100
 0	 0	 24	 645.53	 1.920	645.0	  2	 645.56	 1.723	 100
