ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 163.16	 1.650	163.0	  1	 163.11	 1.584	 100
 0	 0	   20	 174.81	 1.846	175.0	  1	 174.86	 1.790	 100
 0	 0	   30	 187.20	 1.928	187.0	  2	 187.16	 1.648	 100
 0	 0	   40	 199.85	 1.777	200.0	  1	 199.80	 1.708	 100
 0	 0	   50	 212.57	 1.960	213.0	  3	 212.72	 1.784	 100
 0	 0	   60	 224.76	 2.050	225.0	  3	 224.81	 1.862	 100
 0	 0	   70	 237.12	 1.771	237.0	  1	 237.17	 1.703	 100
 0	 0	   80	 249.47	 1.936	250.0	  2	 249.45	 1.783	 100
 0	 0	   90	 262.22	 1.889	262.0	  1	 262.28	 1.790	 100
 0	 0	  100	 273.65	 1.533	274.0	  0	 273.65	 1.533	 100
 0	 0	  200	 380.01	 2.480	381.0	  7	 380.48	 1.803	 100
 0	 0	  300	 467.08	 2.304	467.5	  3	 467.32	 1.874	 100
 0	 0	  400	 539.66	 2.119	540.0	  5	 539.81	 1.835	 100
 0	 0	  500	 598.69	 2.381	599.0	  0	 598.69	 2.381	 100
 0	 0	  600	 648.38	 2.078	649.0	  4	 648.60	 1.762	 100
 0	 0	  700	 689.89	 2.132	690.0	  6	 690.10	 1.729	 100
 0	 0	  800	 725.97	 1.997	726.0	  2	 725.87	 1.881	 100
 0	 0	  900	 756.87	 1.998	757.0	  4	 756.86	 1.763	 100
 0	 0	 1000	 785.46	 2.052	785.0	  3	 785.42	 1.898	 100
 0	 0	 1200	 831.36	 2.153	831.0	  0	 831.36	 2.153	 100
 0	 0	 1400	 869.96	 2.054	870.0	  2	 869.96	 1.947	 100
 0	 0	 1600	 903.19	 1.932	903.0	  0	 903.19	 1.932	 100
 0	 0	 1800	 931.10	 1.992	931.0	  0	 931.10	 1.992	 100
 0	 0	 2000	 956.45	 2.037	957.0	  3	 956.62	 1.823	 100
 0	 0	 4000	1116.97	 3.617	1117.0	  3	1117.38	 2.782	 100
 0	 0	 6000	1213.54	 3.326	1214.0	  4	1213.94	 2.737	 100
 0	 0	 8000	1286.70	 2.973	1287.0	  2	1286.89	 2.690	 100
 0	 0	10000	1345.50	 2.798	1346.0	  0	1345.50	 2.798	 100
 0	 0	12000	1396.56	 2.560	1397.0	  0	1396.56	 2.560	 100
 0	 0	14000	1442.69	 3.027	1443.0	  2	1442.87	 2.787	 100
 0	 0	16000	1483.91	 2.678	1483.0	  0	1483.91	 2.678	 100
 0	 0	18000	1522.13	 2.798	1522.0	  0	1522.13	 2.798	 100
 0	 0	20000	1558.90	 2.476	1559.0	  0	1558.90	 2.476	 100
 0	 0	22000	1592.30	 2.484	1593.0	  0	1592.30	 2.484	 100
 0	 0	24000	1625.50	 2.619	1626.0	  1	1625.59	 2.487	 100
 0	 0	26000	1656.37	 2.473	1657.0	  0	1656.37	 2.473	 100
 0	 0	28000	1686.56	 2.516	1687.0	  0	1686.56	 2.516	 100
 0	 0	30000	1714.82	 2.532	1715.5	  2	1714.96	 2.359	 100
 0	 0	32000	1742.40	 2.279	1743.0	  0	1742.40	 2.279	 100
 0	 0	34000	1768.21	 2.354	1768.0	  0	1768.21	 2.354	 100
 0	 0	36000	1793.75	 2.634	1794.0	  0	1793.75	 2.634	 100
 0	 0	38000	1817.26	 2.038	1818.0	  2	1817.36	 1.938	 100
 0	 0	40000	1839.61	 2.054	1839.0	  5	1839.48	 1.809	 100
 0	 0	42000	1860.87	 1.884	1861.0	  1	1860.92	 1.828	 100
 0	 0	44000	1881.64	 2.130	1882.0	  6	1881.85	 1.760	 100
 0	 0	46000	1900.83	 1.718	1901.0	  2	1900.83	 1.580	 100
 0	 0	48000	1918.35	 1.731	1918.0	  0	1918.35	 1.731	 100
 0	 0	50000	1935.77	 1.803	1936.0	  1	1935.82	 1.746	 100
 0	 0	52000	1951.52	 1.714	1951.0	  0	1951.52	 1.714	 100
 0	 0	54000	1966.18	 1.424	1966.0	  0	1966.18	 1.424	 100
 0	 0	56000	1979.78	 1.447	1980.0	  1	1979.83	 1.371	 100
 0	 0	58000	1992.70	 1.389	1993.0	  0	1992.70	 1.389	 100
 0	 0	60000	2003.83	 1.173	2004.0	  0	2003.83	 1.173	 100
 0	 0	62000	2012.89	 0.942	2013.0	 47	2013.00	 0.000	 100
 0	 0	64000	2020.81	 0.813	2021.0	  0	2020.81	 0.813	 100
 0	 1	   10	 179.98	 7.238	178.0	  0	 179.98	 7.238	 100
 0	 1	   20	 172.91	 1.319	173.0	  0	 172.91	 1.319	 100
 0	 1	   30	 183.50	 1.624	183.0	  0	 183.50	 1.624	 100
 0	 1	   40	 194.69	 1.426	194.5	  0	 194.69	 1.426	 100
 0	 1	   50	 205.04	 1.477	205.0	  1	 205.09	 1.393	 100
 0	 1	   60	 216.05	 1.553	216.0	  0	 216.05	 1.553	 100
 0	 1	   70	 226.82	 1.417	227.0	  0	 226.82	 1.417	 100
 0	 1	   80	 237.28	 1.658	237.0	  0	 237.28	 1.658	 100
 0	 1	   90	 248.30	 1.817	248.0	  2	 248.31	 1.689	 100
