INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.927	3.215	3.395	2.782
 0	 1	4.829	3.661	4.484	3.387
 0	 2	5.280	3.855	5.113	3.735
 0	 3	5.650	4.400	5.647	4.401
 0	 4	5.344	4.487	5.458	4.588
 0	 5	5.865	4.635	6.247	4.938
 0	 6	5.767	5.019	6.116	5.324
 0	 7	6.063	5.031	6.396	5.313
 1	 0	3.568	3.097	3.035	2.634
 1	 1	4.222	3.543	3.766	3.151
 1	 2	4.692	4.001	4.308	3.674
 1	 3	4.763	3.936	4.484	3.717
 1	 4	4.802	4.107	4.531	3.883
 1	 5	5.128	4.474	4.875	4.265
 1	 6	4.977	4.413	4.815	4.268
 1	 7	5.368	4.728	5.218	4.590
 2	 0	3.549	3.419	2.867	2.760
 2	 1	3.794	3.440	3.364	3.066
 2	 2	4.048	3.811	3.591	3.387
 2	 3	4.155	3.968	3.777	3.607
 2	 4	4.003	3.804	3.743	3.563
 2	 5	4.299	3.962	4.058	3.747
 2	 6	4.149	3.948	3.959	3.770
 2	 7	4.285	3.956	4.127	3.812
 3	 0	2.929	2.813	2.357	2.273
 3	 1	3.398	3.081	2.910	2.638
 3	 2	3.429	3.098	3.021	2.737
 3	 3	3.548	3.214	3.193	2.891
 3	 4	3.315	3.221	3.031	2.938
 3	 5	3.619	3.405	3.389	3.179
 3	 6	3.555	3.383	3.364	3.197
 3	 7	3.709	3.482	3.543	3.323
 4	 0	2.418	2.348	2.012	1.961
 4	 1	2.531	2.470	2.219	2.165
 4	 2	2.395	2.382	2.172	2.153
 4	 3	2.427	2.345	2.276	2.188
 4	 4	2.323	2.306	2.224	2.200
 4	 5	2.499	2.485	2.437	2.425
 4	 6	2.640	2.538	2.584	2.492
 4	 7	2.627	2.591	2.623	2.590
 5	 0	3.059	3.033	2.541	2.534
 5	 1	3.243	3.105	2.794	2.685
 5	 2	3.119	3.028	2.821	2.743
 5	 3	3.084	3.070	2.814	2.801
 5	 4	3.138	3.076	2.879	2.828
 5	 5	3.536	3.431	3.270	3.179
 5	 6	3.422	3.376	3.246	3.208
 5	 7	3.462	3.401	3.345	3.294
 6	 0	3.510	3.143	2.885	2.585
 6	 1	3.776	3.382	3.272	2.916
 6	 2	3.983	3.661	3.581	3.282
 6	 3	3.956	3.709	3.690	3.456
 6	 4	3.858	3.450	3.653	3.272
 6	 5	4.192	3.988	4.044	3.844
 6	 6	3.982	3.687	3.937	3.652
 6	 7	4.140	3.840	4.145	3.861
 7	 0	5.475	4.194	4.282	3.292
 7	 1	6.175	4.265	5.265	3.654
 7	 2	6.818	4.599	5.932	3.996
 7	 3	6.816	4.925	6.193	4.461
 7	 4	6.543	4.929	5.967	4.494
 7	 5	7.140	5.507	6.575	5.065
 7	 6	6.969	5.651	6.461	5.272
 7	 7	7.089	5.298	6.751	5.044
 8	 0	6.037	4.160	4.962	3.431
 8	 1	7.337	4.465	6.407	3.902
 8	 2	8.039	4.882	7.158	4.342
 8	 3	8.534	5.499	7.715	4.988
 8	 4	8.347	5.939	7.577	5.408
 8	 5	9.024	6.565	8.383	6.118
 8	 6	8.656	7.162	7.907	6.533
 8	 7	8.819	6.710	8.468	6.470
 9	 0	4.206	3.556	3.418	2.892
 9	 1	5.012	3.915	4.392	3.444
 9	 2	5.161	4.256	4.575	3.786
 9	 3	5.316	4.419	4.916	4.110
 9	 4	5.122	4.448	4.701	4.105
 9	 5	5.710	5.106	5.270	4.736
 9	 6	5.432	5.070	4.994	4.672
 9	 7	5.734	5.037	5.380	4.723
10	 0	3.562	3.319	2.897	2.704
10	 1	3.706	3.562	3.202	3.098
10	 2	3.870	3.462	3.417	3.065
10	 3	3.936	3.820	3.520	3.412
10	 4	4.128	3.957	3.673	3.519
10	 5	4.266	4.114	3.846	3.721
10	 6	4.371	4.292	4.002	3.918
10	 7	4.395	4.217	4.009	3.875
11	 0	2.988	2.914	2.484	2.436
11	 1	3.103	3.026	2.738	2.687
11	 2	3.316	3.194	2.940	2.822
11	 3	3.367	3.291	3.011	2.947
11	 4	3.502	3.360	3.189	3.070
11	 5	3.620	3.604	3.330	3.302
11	 6	3.661	3.609	3.387	3.328
11	 7	4.051	3.988	3.774	3.714
12	 0	2.868	2.819	2.309	2.266
12	 1	2.828	2.804	2.496	2.486
12	 2	2.818	2.798	2.529	2.510
12	 3	2.865	2.838	2.602	2.582
12	 4	3.020	2.976	2.775	2.742
12	 5	3.227	3.211	3.039	3.028
12	 6	3.255	3.174	3.080	3.000
12	 7	3.371	3.291	3.177	3.098
13	 0	3.072	3.027	2.524	2.481
13	 1	3.055	2.963	2.618	2.549
13	 2	2.930	2.932	2.659	2.663
13	 3	3.152	3.039	2.839	2.759
13	 4	3.359	3.290	3.079	3.017
13	 5	3.715	3.635	3.500	3.421
13	 6	3.860	3.774	3.691	3.632
13	 7	3.992	3.971	3.845	3.835
14	 0	3.063	2.959	2.542	2.462
14	 1	3.306	3.147	2.895	2.751
14	 2	3.522	3.392	3.213	3.109
14	 3	3.753	3.649	3.479	3.382
14	 4	3.799	3.757	3.584	3.558
14	 5	4.345	4.162	4.199	4.025
14	 6	4.550	4.376	4.448	4.308
14	 7	4.689	4.535	4.601	4.501
15	 0	3.112	2.982	2.581	2.473
15	 1	3.430	3.354	2.962	2.884
15	 2	3.773	3.572	3.373	3.200
15	 3	3.840	3.762	3.508	3.421
15	 4	3.931	3.901	3.688	3.653
15	 5	4.446	4.180	4.328	4.088
15	 6	4.765	4.726	4.651	4.612
15	 7	4.807	4.740	4.805	4.736
16	 0	3.612	2.840	2.999	2.365
16	 1	4.229	3.569	3.700	3.129
16	 2	4.471	3.877	3.940	3.420
16	 3	4.567	4.073	4.077	3.638
16	 4	4.684	4.123	4.178	3.669
16	 5	4.715	4.368	4.350	4.028
16	 6	4.631	4.165	4.237	3.822
16	 7	4.802	4.254	4.457	3.945
17	 0	3.501	2.995	2.874	2.458
17	 1	3.743	3.156	3.343	2.812
17	 2	3.784	3.435	3.424	3.112
17	 3	3.979	3.698	3.674	3.417
17	 4	3.987	3.615	3.734	3.392
17	 5	4.254	3.974	3.977	3.725
17	 6	4.081	3.767	3.875	3.583
17	 7	4.336	3.756	4.150	3.601
18	 0	3.050	2.856	2.518	2.364
18	 1	3.103	2.975	2.754	2.650
18	 2	2.992	2.897	2.738	2.657
18	 3	3.116	2.965	2.876	2.742
18	 4	3.168	3.007	2.946	2.796
18	 5	3.283	3.207	3.040	2.966
18	 6	3.289	3.190	3.117	3.031
18	 7	3.371	3.237	3.195	3.072
19	 0	3.138	3.137	2.629	2.635
19	 1	3.057	3.056	2.699	2.687
19	 2	2.974	2.942	2.719	2.713
19	 3	2.837	2.841	2.610	2.615
19	 4	3.043	3.049	2.780	2.780
19	 5	3.183	3.151	2.947	2.921
19	 6	3.184	3.182	3.010	3.015
19	 7	3.142	3.129	2.990	2.984
20	 0	2.804	2.792	2.333	2.324
20	 1	2.954	2.873	2.592	2.519
20	 2	3.038	3.008	2.708	2.688
20	 3	2.981	2.903	2.720	2.656
20	 4	2.984	2.866	2.733	2.628
20	 5	3.155	3.094	2.936	2.871
20	 6	3.359	3.286	3.151	3.086
20	 7	3.309	3.285	3.203	3.168
21	 0	2.877	2.836	2.375	2.339
21	 1	2.868	2.873	2.479	2.463
21	 2	2.817	2.772	2.549	2.513
21	 3	2.854	2.826	2.660	2.633
21	 4	2.843	2.802	2.721	2.667
21	 5	2.894	2.845	2.784	2.744
21	 6	3.046	2.952	3.022	2.933
21	 7	3.122	3.088	3.099	3.070
22	 0	3.396	3.206	2.773	2.621
22	 1	3.759	3.417	3.257	2.961
22	 2	4.081	3.594	3.614	3.206
22	 3	3.884	3.613	3.569	3.320
22	 4	4.023	3.705	3.716	3.435
22	 5	4.213	3.948	3.906	3.638
22	 6	4.199	3.877	4.006	3.704
22	 7	4.371	4.264	4.267	4.167
23	 0	3.953	3.351	3.235	2.745
23	 1	5.007	3.941	4.328	3.383
23	 2	5.192	4.075	4.673	3.657
23	 3	5.592	4.531	5.112	4.140
23	 4	5.366	4.138	5.032	3.883
23	 5	6.176	5.074	5.737	4.726
23	 6	5.806	5.057	5.493	4.776
23	 7	6.247	5.176	5.933	4.903
24	 0	4.332	3.986	3.501	3.224
24	 1	4.726	4.356	4.010	3.691
24	 2	5.208	4.658	4.478	3.995
24	 3	5.462	4.655	4.890	4.185
24	 4	5.304	4.577	4.771	4.114
24	 5	5.869	5.157	5.246	4.589
24	 6	5.788	4.895	5.242	4.439
24	 7	6.083	5.442	5.553	4.980
25	 0	2.872	2.790	2.372	2.311
25	 1	3.020	2.986	2.603	2.572
25	 2	3.076	3.051	2.782	2.761
25	 3	3.127	3.108	2.889	2.870
25	 4	3.052	3.064	2.903	2.911
25	 5	3.246	3.181	3.152	3.092
25	 6	3.345	3.263	3.296	3.210
25	 7	3.408	3.373	3.411	3.381
26	 0	2.710	2.706	2.189	2.179
26	 1	2.714	2.703	2.353	2.345
26	 2	2.706	2.687	2.394	2.385
26	 3	2.608	2.550	2.278	2.222
26	 4	2.518	2.492	2.265	2.246
26	 5	2.746	2.722	2.486	2.463
26	 6	2.675	2.651	2.440	2.421
26	 7	2.790	2.733	2.578	2.533
27	 0	2.806	2.756	2.294	2.240
27	 1	2.855	2.812	2.464	2.430
27	 2	2.843	2.820	2.525	2.502
27	 3	2.734	2.662	2.503	2.441
27	 4	2.775	2.660	2.522	2.417
27	 5	2.844	2.805	2.677	2.650
27	 6	2.898	2.885	2.801	2.786
27	 7	2.919	2.786	2.827	2.718
28	 0	2.893	2.722	2.392	2.260
28	 1	3.186	3.023	2.824	2.683
28	 2	3.410	3.229	3.033	2.859
28	 3	3.550	3.264	3.165	2.905
28	 4	3.411	3.230	3.112	2.953
28	 5	3.655	3.381	3.400	3.141
28	 6	3.624	3.544	3.350	3.271
28	 7	3.807	3.542	3.538	3.296
29	 0	3.642	3.243	2.990	2.639
29	 1	3.860	3.528	3.445	3.157
29	 2	4.208	3.755	3.770	3.369
29	 3	4.251	4.086	3.893	3.731
29	 4	4.334	3.993	4.005	3.689
29	 5	4.558	4.188	4.242	3.893
29	 6	4.623	4.339	4.371	4.112
29	 7	4.852	4.536	4.551	4.254
30	 0	4.287	3.514	3.540	2.907
30	 1	4.720	3.903	4.139	3.420
30	 2	5.069	4.204	4.473	3.723
30	 3	5.393	4.719	4.826	4.213
30	 4	5.192	4.484	4.649	4.018
30	 5	5.858	5.232	5.270	4.698
30	 6	5.396	4.822	4.925	4.413
30	 7	5.493	4.677	4.999	4.266
31	 0	4.175	3.818	3.435	3.139
31	 1	4.691	4.167	4.062	3.611
31	 2	5.024	4.311	4.461	3.847
31	 3	5.140	4.693	4.699	4.275
31	 4	4.895	4.541	4.554	4.232
31	 5	5.175	4.620	4.945	4.416
31	 6	5.114	4.733	4.992	4.631
31	 7	5.288	4.629	5.244	4.584
