INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	7.885	7.254	6.711	6.174
 0	 1	7.387	7.174	6.607	6.416
 0	 2	7.911	7.723	7.435	7.270
 0	 3	6.272	6.067	6.095	5.905
 0	 4	6.208	6.177	6.074	6.044
 0	 5	6.126	6.085	6.215	6.182
 0	 6	7.374	7.357	7.433	7.454
 0	 7	6.636	6.630	6.748	6.757
 1	 0	9.479	8.628	7.711	7.042
 1	 1	8.926	8.626	7.733	7.470
 1	 2	7.162	7.010	6.346	6.210
 1	 3	6.550	6.421	5.980	5.876
 1	 4	6.408	6.378	5.935	5.908
 1	 5	7.332	7.288	6.879	6.816
 1	 6	7.388	7.363	6.943	6.921
 1	 7	7.601	7.525	7.179	7.108
 2	 0	7.607	6.877	6.311	5.709
 2	 1	7.778	7.356	6.831	6.457
 2	 2	6.756	6.624	6.055	5.959
 2	 3	7.100	7.012	6.383	6.309
 2	 4	7.309	7.312	6.563	6.564
 2	 5	7.095	6.958	6.463	6.345
 2	 6	7.579	7.579	6.992	6.995
 2	 7	8.129	8.098	7.595	7.567
 3	 0	6.806	6.347	5.538	5.147
 3	 1	6.465	6.238	5.404	5.233
 3	 2	6.206	5.979	5.534	5.340
 3	 3	6.944	6.893	6.259	6.226
 3	 4	6.739	6.711	6.108	6.085
 3	 5	7.725	7.646	7.150	7.073
 3	 6	6.814	6.804	6.364	6.343
 3	 7	7.100	6.985	6.763	6.647
 4	 0	5.970	5.541	4.825	4.476
 4	 1	6.259	5.979	5.229	4.997
 4	 2	5.015	4.923	4.364	4.291
 4	 3	6.149	6.088	5.480	5.430
 4	 4	5.643	5.536	5.063	4.969
 4	 5	6.006	5.990	5.522	5.492
 4	 6	7.308	7.278	6.778	6.759
 4	 7	7.221	7.152	6.719	6.661
 5	 0	4.859	4.555	3.866	3.619
 5	 1	4.951	4.660	4.193	3.950
 5	 2	6.204	6.091	5.365	5.280
 5	 3	6.323	6.234	5.629	5.569
 5	 4	6.348	6.288	5.598	5.553
 5	 5	6.177	6.096	5.635	5.562
 5	 6	7.010	6.973	6.414	6.389
 5	 7	6.601	6.503	6.047	5.964
 6	 0	5.257	4.993	4.137	3.966
 6	 1	5.574	5.401	4.613	4.457
 6	 2	5.748	5.607	4.967	4.862
