ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 138.44	 1.788	138.0	  2	 138.34	 1.649	 100
 0	 0	  1	 147.51	 1.915	147.0	  3	 147.42	 1.471	 100
 0	 0	  2	 198.74	 2.209	198.0	  0	 198.74	 2.209	 100
 0	 0	  3	 302.70	 3.732	303.0	  3	 303.07	 3.083	 100
 0	 0	  4	 409.57	 2.705	410.0	  9	 409.76	 2.062	 100
 0	 0	  5	 507.05	 2.447	507.0	  7	 506.69	 1.769	 100
 0	 0	  6	 587.13	 2.068	587.0	  5	 587.13	 1.632	 100
 0	 0	  7	 651.36	 1.726	651.0	  1	 651.43	 1.566	 100
 0	 0	  8	 704.60	 2.000	705.0	  3	 704.75	 1.826	 100
 0	 0	  9	 747.29	 1.725	747.0	  1	 747.24	 1.667	 100
 0	 0	 10	 779.80	 1.959	780.0	  0	 779.80	 1.959	 100
 0	 0	 11	 803.45	 2.328	804.0	  6	 803.54	 1.949	 100
 0	 0	 12	 819.61	 2.049	820.0	  4	 819.59	 1.821	 100
 0	 0	 13	 829.09	 2.147	829.0	  5	 828.95	 1.847	 100
 0	 0	 14	 831.88	 2.138	832.0	  0	 831.88	 2.138	 100
 0	 0	 15	 829.07	 2.185	829.0	  4	 829.07	 1.848	 100
 0	 0	 16	 820.94	 2.069	821.0	  2	 820.95	 1.934	 100
 0	 0	 17	 808.70	 1.962	809.0	  1	 808.75	 1.913	 100
 0	 0	 18	 792.89	 2.035	793.0	  0	 792.89	 2.035	 100
 0	 0	 19	 776.86	 2.305	777.0	  2	 776.92	 1.983	 100
 0	 0	 20	 757.65	 2.032	758.0	  3	 757.80	 1.858	 100
 0	 0	 21	 736.12	 2.133	736.0	  0	 736.12	 2.133	 100
 0	 0	 22	 713.74	 2.018	714.0	  3	 713.81	 1.746	 100
 0	 0	 23	 689.88	 1.892	690.0	  3	 689.93	 1.709	 100
 0	 0	 24	 665.74	 1.900	666.0	  3	 665.78	 1.653	 100
 0	 0	 25	 641.47	 1.861	641.0	  2	 641.38	 1.762	 100
 0	 0	 26	 616.38	 1.900	617.0	  1	 616.42	 1.858	 100
 0	 0	 27	 592.14	 1.752	592.0	  1	 592.09	 1.691	 100
 0	 0	 28	 566.69	 1.662	567.0	  1	 566.74	 1.601	 100
 0	 0	 29	 542.81	 1.824	542.5	  0	 542.81	 1.824	 100
 0	 0	 30	 519.38	 1.698	519.0	  0	 519.38	 1.698	 100
 0	 0	 31	 495.85	 1.696	496.0	  0	 495.85	 1.696	 100
 0	 0	 32	 473.46	 1.772	474.0	  1	 473.51	 1.722	 100
 0	 0	 33	 452.38	 1.434	452.0	  0	 452.38	 1.434	 100
 0	 0	 34	 431.52	 1.720	431.0	  1	 431.47	 1.668	 100
 0	 0	 35	 411.73	 1.613	412.0	  0	 411.73	 1.613	 100
 0	 0	 36	 393.71	 1.445	394.0	  0	 393.71	 1.445	 100
 0	 0	 37	 377.03	 1.473	377.0	  0	 377.03	 1.473	 100
 0	 0	 38	 360.53	 1.611	361.0	  0	 360.53	 1.611	 100
 0	 0	 39	 345.70	 1.554	346.0	  0	 345.70	 1.554	 100
 0	 0	 40	 331.69	 1.522	331.0	  0	 331.69	 1.522	 100
 0	 0	 41	 318.18	 1.648	318.0	  0	 318.18	 1.648	 100
 0	 0	 42	 306.04	 1.550	306.0	  0	 306.04	 1.550	 100
 0	 0	 43	 294.02	 1.484	294.0	  0	 294.02	 1.484	 100
 0	 0	 44	 283.01	 1.219	283.0	  0	 283.01	 1.219	 100
 0	 0	 45	 273.41	 1.207	274.0	  1	 273.45	 1.127	 100
 0	 0	 46	 264.03	 1.337	264.0	  0	 264.03	 1.337	 100
 0	 0	 47	 255.99	 1.567	256.0	  0	 255.99	 1.567	 100
 0	 0	 48	 246.55	 1.507	246.0	  0	 246.55	 1.507	 100
 0	 0	 49	 238.59	 1.401	238.5	 13	 238.54	 1.009	 100
 0	 0	 50	 231.86	 1.318	232.0	  0	 231.86	 1.318	 100
 0	 0	 51	 225.53	 1.291	225.0	  0	 225.53	 1.291	 100
 0	 0	 52	 218.91	 1.129	219.0	  0	 218.91	 1.129	 100
 0	 0	 53	 213.61	 1.136	214.0	  0	 213.61	 1.136	 100
 0	 0	 54	 208.89	 1.180	209.0	  0	 208.89	 1.180	 100
 0	 0	 55	 203.68	 1.238	204.0	  0	 203.68	 1.238	 100
 0	 0	 56	 199.80	 1.333	200.0	  0	 199.80	 1.333	 100
