ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 137.81	 1.376	138.0	  2	 137.91	 1.202	 100
 0	 0	  1	 145.53	 2.086	146.0	  6	 145.88	 1.565	 100
 0	 0	  2	 189.78	 2.608	190.0	  0	 189.78	 2.608	 100
 0	 0	  3	 286.51	 3.705	286.0	  4	 286.27	 3.010	 100
 0	 0	  4	 390.34	 2.567	390.0	  0	 390.34	 2.567	 100
 0	 0	  5	 487.12	 2.768	487.0	  0	 487.12	 2.768	 100
 0	 0	  6	 568.12	 2.203	568.0	  6	 568.12	 1.854	 100
 0	 0	  7	 634.31	 2.187	634.0	  2	 634.30	 1.884	 100
 0	 0	  8	 687.21	 2.157	687.0	  5	 687.08	 1.832	 100
 0	 0	  9	 730.02	 2.183	730.0	  4	 730.01	 1.949	 100
 0	 0	 10	 763.80	 2.015	763.5	  0	 763.80	 2.015	 100
 0	 0	 11	 789.00	 2.030	789.0	  3	 788.95	 1.862	 100
 0	 0	 12	 805.86	 1.875	806.0	  1	 805.80	 1.778	 100
 0	 0	 13	 816.37	 2.277	817.0	  5	 816.38	 1.880	 100
 0	 0	 14	 820.46	 2.086	821.0	  4	 820.54	 1.829	 100
 0	 0	 15	 819.62	 1.922	820.0	  3	 819.56	 1.726	 100
 0	 0	 16	 813.44	 1.956	813.0	  2	 813.43	 1.776	 100
 0	 0	 17	 803.37	 2.097	803.0	  5	 803.23	 1.842	 100
 0	 0	 18	 789.13	 2.373	789.0	  6	 788.90	 1.895	 100
 0	 0	 19	 774.15	 2.298	774.0	  5	 774.06	 1.779	 100
 0	 0	 20	 756.43	 2.051	757.0	  4	 756.53	 1.794	 100
 0	 0	 21	 737.39	 1.927	737.0	  2	 737.52	 1.712	 100
 0	 0	 22	 716.57	 2.061	717.0	  4	 716.54	 1.800	 100
 0	 0	 23	 694.81	 2.250	694.5	  0	 694.81	 2.250	 100
 0	 0	 24	 672.62	 1.979	673.0	  2	 672.72	 1.854	 100
 0	 0	 25	 649.45	 1.822	649.0	  1	 649.40	 1.772	 100
 0	 0	 26	 625.75	 2.027	626.0	  0	 625.75	 2.027	 100
 0	 0	 27	 602.55	 1.828	603.0	  4	 602.75	 1.569	 100
 0	 0	 28	 579.05	 1.438	579.0	  0	 579.05	 1.438	 100
 0	 0	 29	 555.59	 1.848	555.0	  3	 555.44	 1.671	 100
 0	 0	 30	 533.09	 1.718	533.0	  1	 533.04	 1.653	 100
 0	 0	 31	 510.79	 2.114	510.0	  0	 510.79	 2.114	 100
 0	 0	 32	 488.49	 1.714	488.0	  1	 488.43	 1.630	 100
 0	 0	 33	 468.25	 1.610	468.0	  0	 468.25	 1.610	 100
 0	 0	 34	 448.20	 1.747	448.0	  1	 448.15	 1.686	 100
 0	 0	 35	 428.78	 1.528	429.0	  1	 428.83	 1.457	 100
 0	 0	 36	 410.31	 1.535	410.0	  0	 410.31	 1.535	 100
 0	 0	 37	 393.81	 1.412	394.0	  0	 393.81	 1.412	 100
 0	 0	 38	 376.89	 1.632	377.0	  2	 376.89	 1.485	 100
 0	 0	 39	 361.61	 1.595	362.0	  0	 361.61	 1.595	 100
 0	 0	 40	 347.40	 1.484	347.0	  1	 347.35	 1.416	 100
 0	 0	 41	 333.75	 1.452	333.5	 17	 333.39	 0.881	 100
 0	 0	 42	 321.66	 1.327	322.0	  0	 321.66	 1.327	 100
 0	 0	 43	 309.25	 1.424	309.0	  1	 309.20	 1.348	 100
 0	 0	 44	 297.72	 1.288	298.0	  0	 297.72	 1.288	 100
 0	 0	 45	 287.53	 1.381	288.0	  0	 287.53	 1.381	 100
 0	 0	 46	 277.63	 1.338	278.0	  0	 277.63	 1.338	 100
 0	 0	 47	 268.48	 1.439	269.0	  1	 268.53	 1.373	 100
 0	 0	 48	 260.34	 1.174	260.0	  0	 260.34	 1.174	 100
 0	 0	 49	 252.09	 1.471	252.0	  0	 252.09	 1.471	 100
 0	 0	 50	 244.35	 1.329	244.0	  0	 244.35	 1.329	 100
 0	 0	 51	 237.15	 1.410	237.0	  0	 237.15	 1.410	 100
 0	 0	 52	 230.19	 1.285	230.0	  0	 230.19	 1.285	 100
 0	 0	 53	 224.51	 1.291	225.0	  0	 224.51	 1.291	 100
 0	 0	 54	 218.68	 1.294	219.0	  0	 218.68	 1.294	 100
 0	 0	 55	 213.56	 1.085	214.0	  0	 213.56	 1.085	 100
 0	 0	 56	 209.16	 1.204	209.0	  0	 209.16	 1.204	 100
 0	 0	 57	 204.80	 1.279	205.0	  0	 204.80	 1.279	 100
 0	 0	 58	 200.78	 1.097	201.0	  0	 200.78	 1.097	 100
 0	 0	 59	 197.02	 0.995	197.0	  0	 197.02	 0.995	 100
 0	 0	 60	 193.26	 1.070	193.0	  0	 193.26	 1.070	 100
 0	 0	 61	 189.92	 1.079	190.0	  0	 189.92	 1.079	 100
 0	 0	 62	 186.76	 1.164	187.0	  0	 186.76	 1.164	 100
 0	 0	 63	 183.86	 1.271	184.0	  0	 183.86	 1.271	 100
 0	 0	 64	 181.04	 0.974	181.0	  0	 181.04	 0.974	 100
 0	 0	 65	 178.51	 1.141	178.0	  0	 178.51	 1.141	 100
 0	 0	 66	 175.92	 1.398	176.0	  0	 175.92	 1.398	 100
 0	 0	 67	 173.63	 1.390	174.0	  0	 173.63	 1.390	 100
 0	 0	 68	 171.57	 1.183	171.0	  0	 171.57	 1.183	 100
 0	 0	 69	 169.62	 0.885	170.0	  0	 169.62	 0.885	 100
 0	 0	 70	 168.15	 1.038	168.0	  0	 168.15	 1.038	 100
 0	 0	 71	 166.14	 1.064	166.0	  0	 166.14	 1.064	 100
 0	 0	 72	 164.52	 0.948	165.0	  0	 164.52	 0.948	 100
 0	 0	 73	 163.33	 1.173	163.0	  0	 163.33	 1.173	 100
 0	 0	 74	 161.96	 1.014	162.0	  0	 161.96	 1.014	 100
 0	 0	 75	 160.82	 0.936	161.0	  0	 160.82	 0.936	 100
 0	 0	 76	 159.71	 1.094	160.0	 41	 160.00	 0.000	 100
 0	 0	 77	 158.38	 1.285	158.0	  0	 158.38	 1.285	 100
 0	 0	 78	 157.10	 1.096	157.0	  0	 157.10	 1.096	 100
 0	 0	 79	 156.50	 1.259	157.0	  0	 156.50	 1.259	 100
 0	 0	 80	 155.42	 1.037	155.0	  0	 155.42	 1.037	 100
 0	 0	 81	 154.24	 0.965	154.0	  0	 154.24	 0.965	 100
 0	 0	 82	 153.94	 0.962	154.0	  0	 153.94	 0.962	 100
 0	 0	 83	 153.34	 0.987	153.0	  0	 153.34	 0.987	 100
 0	 0	 84	 152.51	 1.124	153.0	  0	 152.51	 1.124	 100
 0	 0	 85	 151.80	 1.163	152.0	  0	 151.80	 1.163	 100
 0	 0	 86	 150.91	 1.147	151.0	  0	 150.91	 1.147	 100
 0	 0	 87	 150.71	 1.209	151.0	  0	 150.71	 1.209	 100
 0	 0	 88	 149.93	 0.807	150.0	  0	 149.93	 0.807	 100
 0	 0	 89	 149.44	 0.998	149.0	  0	 149.44	 0.998	 100
 0	 0	 90	 149.03	 0.904	149.0	  0	 149.03	 0.904	 100
 0	 0	 91	 148.96	 0.898	149.0	  0	 148.96	 0.898	 100
 0	 0	 92	 148.56	 0.857	149.0	  0	 148.56	 0.857	 100
 0	 0	 93	 148.12	 1.157	148.0	  0	 148.12	 1.157	 100
 0	 0	 94	 147.62	 1.013	148.0	  0	 147.62	 1.013	 100
 0	 0	 95	 147.66	 1.066	148.0	  0	 147.66	 1.066	 100
 0	 0	 96	 146.91	 1.065	147.0	  0	 146.91	 1.065	 100
 0	 0	 97	 147.14	 1.119	147.0	  0	 147.14	 1.119	 100
 0	 0	 98	 146.68	 1.034	146.0	  0	 146.68	 1.034	 100
 0	 0	 99	 146.84	 1.080	147.0	  0	 146.84	 1.080	 100
 0	 0	100	 146.21	 0.913	146.0	 46	 146.00	 0.000	 100
 0	 0	101	 145.95	 0.957	146.0	 49	 146.00	 0.000	 100
 0	 0	102	 145.68	 0.973	146.0	  0	 145.68	 0.973	 100
 0	 0	103	 145.51	 0.916	146.0	  0	 145.51	 0.916	 100
 0	 0	104	 145.62	 0.896	146.0	 46	 146.00	 0.000	 100
 0	 0	105	 145.51	 0.937	146.0	  0	 145.51	 0.937	 100
