# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0011 
# Shaper = 001 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
23	10	00	0	197
23	10	00	1	193
23	10	00	2	219
23	10	00	3	178
23	10	00	4	198
23	10	00	5	207
23	10	00	6	179
23	10	00	7	208
23	10	00	8	170
23	10	00	9	165
23	10	00	10	224
23	10	00	11	187
23	10	00	12	199
23	10	00	13	203
23	10	00	14	220
23	10	00	15	217
23	10	00	16	243
23	10	00	17	203
23	10	00	18	194
23	10	00	19	205
23	10	00	20	244
23	10	00	21	224
23	10	00	22	211
23	10	00	23	181
23	10	00	24	204
23	10	00	25	190
23	10	00	26	190
23	10	00	27	195
23	10	00	28	209
23	10	00	29	200
23	10	00	30	216
23	10	10	31	197
23	10	00	0	196
23	10	00	1	192
23	10	00	2	218
23	10	00	3	180
23	10	00	4	197
23	10	00	5	212
23	10	00	6	180
23	10	00	7	212
23	10	00	8	180
23	10	00	9	171
23	10	00	10	228
23	10	00	11	187
23	10	00	12	200
23	10	00	13	205
23	10	00	14	222
23	10	00	15	216
23	10	00	16	245
23	10	00	17	203
23	10	00	18	196
23	10	00	19	208
23	10	00	20	251
23	10	00	21	228
23	10	00	22	215
23	10	00	23	186
23	10	00	24	210
23	10	00	25	193
23	10	00	26	189
23	10	00	27	196
23	10	00	28	210
23	10	00	29	200
23	10	00	30	217
23	10	10	31	197
23	10	00	0	194
23	10	00	1	193
23	10	00	2	222
23	10	00	3	180
23	10	00	4	204
23	10	00	5	211
23	10	00	6	180
23	10	00	7	218
23	10	00	8	182
23	10	00	9	170
23	10	00	10	229
23	10	00	11	190
23	10	00	12	205
23	10	00	13	203
23	10	00	14	220
23	10	00	15	216
23	10	00	16	243
23	10	00	17	201
23	10	00	18	197
23	10	00	19	208
23	10	00	20	250
23	10	00	21	228
23	10	00	22	218
23	10	00	23	189
23	10	00	24	212
23	10	00	25	195
23	10	00	26	196
23	10	00	27	194
23	10	00	28	211
23	10	00	29	202
23	10	00	30	219
23	10	10	31	196
23	10	00	0	194
23	10	00	1	191
23	10	00	2	218
23	10	00	3	178
23	10	00	4	194
23	10	00	5	202
23	10	00	6	176
23	10	00	7	210
23	10	00	8	168
23	10	00	9	160
23	10	00	10	221
23	10	00	11	180
23	10	00	12	195
23	10	00	13	198
23	10	00	14	217
23	10	00	15	213
23	10	00	16	246
23	10	00	17	204
23	10	00	18	196
23	10	00	19	205
23	10	00	20	244
23	10	00	21	224
23	10	00	22	211
23	10	00	23	183
23	10	00	24	208
23	10	00	25	188
23	10	00	26	189
23	10	00	27	196
23	10	00	28	208
23	10	00	29	200
23	10	00	30	219
23	10	10	31	198
23	10	00	0	191
23	10	00	1	184
23	10	00	2	214
23	10	00	3	173
23	10	00	4	193
23	10	00	5	203
23	10	00	6	168
23	10	00	7	202
23	10	00	8	166
23	10	00	9	155
23	10	00	10	219
23	10	00	11	178
23	10	00	12	191
23	10	00	13	196
23	10	00	14	214
23	10	00	15	212
23	10	00	16	237
23	10	00	17	196
23	10	00	18	189
23	10	00	19	200
23	10	00	20	238
23	10	00	21	216
23	10	00	22	202
23	10	00	23	169
23	10	00	24	198
23	10	00	25	180
23	10	00	26	180
23	10	00	27	185
23	10	00	28	203
23	10	00	29	194
23	10	00	30	213
23	10	10	31	189
23	10	00	0	190
23	10	00	1	188
23	10	00	2	218
23	10	00	3	175
23	10	00	4	196
23	10	00	5	205
23	10	00	6	173
23	10	00	7	217
23	10	00	8	173
23	10	00	9	164
23	10	00	10	225
23	10	00	11	181
23	10	00	12	197
23	10	00	13	200
23	10	00	14	218
23	10	00	15	213
23	10	00	16	242
23	10	00	17	200
23	10	00	18	193
23	10	00	19	204
23	10	00	20	248
23	10	00	21	221
23	10	00	22	210
23	10	00	23	181
23	10	00	24	209
23	10	00	25	186
23	10	00	26	191
23	10	00	27	192
23	10	00	28	205
23	10	00	29	198
23	10	00	30	209
23	10	10	31	191
23	10	00	0	193
23	10	00	1	187
23	10	00	2	217
23	10	00	3	174
23	10	00	4	193
23	10	00	5	209
23	10	00	6	177
23	10	00	7	212
23	10	00	8	177
23	10	00	9	165
23	10	00	10	224
23	10	00	11	185
23	10	00	12	199
23	10	00	13	200
23	10	00	14	218
23	10	00	15	212
23	10	00	16	238
23	10	00	17	197
23	10	00	18	194
23	10	00	19	204
23	10	00	20	245
23	10	00	21	224
23	10	00	22	214
23	10	00	23	186
23	10	00	24	210
23	10	00	25	189
23	10	00	26	189
23	10	00	27	192
23	10	00	28	208
23	10	00	29	197
23	10	00	30	217
23	10	10	31	189
23	10	00	0	192
23	10	00	1	187
23	10	00	2	215
23	10	00	3	175
23	10	00	4	196
23	10	00	5	208
23	10	00	6	173
23	10	00	7	209
23	10	00	8	174
23	10	00	9	164
23	10	00	10	224
23	10	00	11	184
23	10	00	12	195
23	10	00	13	201
23	10	00	14	216
23	10	00	15	210
23	10	00	16	239
23	10	00	17	200
23	10	00	18	188
23	10	00	19	205
23	10	00	20	245
23	10	00	21	223
23	10	00	22	213
23	10	00	23	184
23	10	00	24	205
23	10	00	25	191
23	10	00	26	188
23	10	00	27	186
23	10	00	28	206
23	10	00	29	196
23	10	00	30	214
23	10	10	31	192
23	10	00	0	189
23	10	00	1	187
23	10	00	2	214
23	10	00	3	172
23	10	00	4	193
23	10	00	5	205
23	10	00	6	173
23	10	00	7	213
23	10	00	8	177
23	10	00	9	161
23	10	00	10	221
23	10	00	11	181
23	10	00	12	195
23	10	00	13	199
23	10	00	14	212
23	10	00	15	210
23	10	00	16	238
23	10	00	17	193
23	10	00	18	190
23	10	00	19	201
23	10	00	20	244
23	10	00	21	220
23	10	00	22	212
23	10	00	23	181
23	10	00	24	206
23	10	00	25	186
23	10	00	26	186
23	10	00	27	188
23	10	00	28	202
23	10	00	29	195
23	10	00	30	212
23	10	10	31	188
23	10	00	0	192
23	10	00	1	186
23	10	00	2	212
23	10	00	3	171
23	10	00	4	194
23	10	00	5	203
23	10	00	6	173
23	10	00	7	213
23	10	00	8	170
23	10	00	9	162
23	10	00	10	220
23	10	00	11	181
23	10	00	12	197
23	10	00	13	196
23	10	00	14	213
23	10	00	15	210
23	10	00	16	236
23	10	00	17	199
23	10	00	18	188
23	10	00	19	202
23	10	00	20	240
23	10	00	21	224
23	10	00	22	211
23	10	00	23	183
23	10	00	24	202
23	10	00	25	184
23	10	00	26	187
23	10	00	27	190
23	10	00	28	204
23	10	00	29	194
23	10	00	30	210
23	10	10	31	188
23	10	00	0	191
23	10	00	1	184
23	10	00	2	214
23	10	00	3	170
23	10	00	4	196
23	10	00	5	207
23	10	00	6	178
23	10	00	7	216
23	10	00	8	180
23	10	00	9	166
23	10	00	10	224
23	10	00	11	186
23	10	00	12	196
23	10	00	13	202
23	10	00	14	213
23	10	00	15	211
23	10	00	16	235
23	10	00	17	200
23	10	00	18	193
23	10	00	19	202
23	10	00	20	248
23	10	00	21	225
23	10	00	22	214
23	10	00	23	185
23	10	00	24	210
23	10	00	25	191
23	10	00	26	189
23	10	00	27	192
23	10	00	28	203
23	10	00	29	197
23	10	00	30	210
23	10	10	31	189
23	10	00	0	190
23	10	00	1	186
23	10	00	2	212
23	10	00	3	171
23	10	00	4	195
23	10	00	5	206
23	10	00	6	173
23	10	00	7	216
23	10	00	8	179
23	10	00	9	162
23	10	00	10	224
23	10	00	11	189
23	10	00	12	198
23	10	00	13	201
23	10	00	14	217
23	10	00	15	213
23	10	00	16	237
23	10	00	17	200
23	10	00	18	191
23	10	00	19	204
23	10	00	20	245
23	10	00	21	224
23	10	00	22	211
23	10	00	23	184
23	10	00	24	208
23	10	00	25	188
23	10	00	26	187
23	10	00	27	193
23	10	00	28	208
