INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 5	 6	2.721	2.642	2.719	2.632
 5	 7	2.988	2.944	2.948	2.940
 6	 0	3.834	3.433	3.102	2.753
 6	 1	4.160	3.629	3.581	3.105
 6	 2	4.211	3.938	3.675	3.429
 6	 3	4.325	3.832	3.889	3.496
 6	 4	4.465	4.083	3.936	3.767
 6	 5	4.615	4.344	4.282	3.959
 6	 6	4.461	4.269	4.238	3.992
 6	 7	4.706	4.319	4.348	4.077
 7	 0	5.433	4.510	4.241	3.514
 7	 1	5.611	3.996	4.751	3.389
 7	 2	5.932	4.771	5.105	4.077
 7	 3	6.087	4.451	5.526	4.158
 7	 4	6.902	5.181	5.896	4.596
 7	 5	7.314	5.720	6.545	5.194
 7	 6	6.996	5.832	6.592	5.538
 7	 7	7.123	5.785	6.508	5.484
 8	 0	5.424	4.053	4.538	3.387
 8	 1	6.440	4.587	5.747	4.135
 8	 2	7.320	5.512	6.383	4.775
 8	 3	7.677	5.625	7.007	5.311
 8	 4	8.782	7.220	7.462	6.356
 8	 5	8.982	7.151	8.086	6.483
 8	 6	8.513	7.573	8.011	7.010
 8	 7	8.767	7.734	7.696	6.897
 9	 0	4.645	3.960	3.784	3.226
 9	 1	5.258	4.429	4.547	3.824
 9	 2	5.780	4.970	4.856	4.162
 9	 3	5.832	4.929	5.128	4.382
 9	 4	6.398	5.436	5.317	4.624
 9	 5	6.327	5.662	5.525	4.865
 9	 6	6.226	5.875	5.597	5.121
 9	 7	6.564	5.892	5.722	5.234
10	 0	3.296	2.972	2.710	2.438
10	 1	3.209	3.015	2.848	2.677
10	 2	3.529	3.401	3.133	2.971
10	 3	3.597	3.184	3.312	2.929
10	 4	3.882	3.652	3.397	3.302
10	 5	4.276	4.009	3.845	3.569
10	 6	3.915	3.822	3.616	3.437
10	 7	4.222	4.012	3.769	3.576
11	 0	2.918	2.789	2.382	2.275
11	 1	2.827	2.639	2.537	2.377
11	 2	3.089	2.946	2.736	2.614
11	 3	3.074	2.885	2.853	2.688
11	 4	3.255	3.066	2.930	2.836
11	 5	3.368	3.117	3.077	2.854
11	 6	3.523	3.439	3.243	3.141
11	 7	3.544	3.328	3.237	3.054
12	 0	2.577	2.520	2.172	2.128
12	 1	2.625	2.609	2.310	2.268
12	 2	2.766	2.720	2.428	2.358
12	 3	2.788	2.740	2.500	2.445
12	 4	3.018	2.984	2.666	2.650
12	 5	3.068	3.033	2.797	2.762
12	 6	3.182	3.203	2.985	2.977
12	 7	3.531	3.433	3.146	3.073
13	 0	2.448	2.436	2.017	2.007
13	 1	2.771	2.750	2.411	2.399
13	 2	2.877	2.880	2.516	2.486
13	 3	2.982	2.932	2.721	2.665
13	 4	3.215	3.094	2.904	2.869
13	 5	3.410	3.384	3.130	3.117
13	 6	3.719	3.728	3.542	3.510
13	 7	3.797	3.822	3.565	3.572
14	 0	3.135	3.072	2.594	2.551
14	 1	3.312	3.196	2.934	2.841
14	 2	3.378	3.296	3.049	2.943
14	 3	3.448	3.310	3.203	3.073
14	 4	3.812	3.691	3.530	3.463
14	 5	4.313	4.214	4.041	3.954
14	 6	4.326	4.219	4.174	4.071
14	 7	4.565	4.521	4.215	4.171
15	 0	3.093	2.962	2.482	2.371
15	 1	3.216	3.124	2.848	2.764
15	 2	3.198	3.024	2.904	2.745
15	 3	3.422	3.340	3.167	3.082
15	 4	3.748	3.622	3.463	3.365
15	 5	4.219	4.025	3.940	3.777
15	 6	4.389	4.234	4.154	4.024
15	 7	4.690	4.561	4.280	4.157
16	 0	3.535	3.183	2.840	2.548
16	 1	3.598	3.274	3.103	2.824
16	 2	3.904	3.737	3.359	3.192
16	 3	3.946	3.681	3.478	3.221
16	 4	4.021	3.813	3.555	3.348
16	 5	4.203	3.661	3.831	3.325
16	 6	4.169	3.949	3.761	3.570
16	 7	4.324	4.224	3.924	3.835
17	 0	3.482	3.293	2.801	2.637
17	 1	3.583	3.397	3.045	2.886
17	 2	3.458	3.462	3.114	3.118
17	 3	3.597	3.460	3.254	3.114
17	 4	3.702	3.581	3.358	3.261
17	 5	3.743	3.662	3.549	3.475
17	 6	3.593	3.483	3.505	3.395
17	 7	3.586	3.308	3.493	3.224
18	 0	3.040	2.960	2.557	2.498
18	 1	3.034	2.933	2.695	2.610
18	 2	3.100	3.068	2.706	2.667
18	 3	3.251	3.122	2.845	2.746
18	 4	3.225	3.124	2.792	2.728
18	 5	3.288	3.316	2.957	2.946
18	 6	3.259	3.253	2.944	2.933
18	 7	3.486	3.456	3.151	3.133
19	 0	2.396	2.314	2.010	1.955
19	 1	2.379	2.372	2.106	2.085
19	 2	2.524	2.517	2.222	2.195
19	 3	2.513	2.418	2.328	2.252
19	 4	2.627	2.560	2.358	2.318
19	 5	2.584	2.557	2.439	2.369
19	 6	2.567	2.579	2.464	2.427
19	 7	2.785	2.724	2.681	2.625
20	 0	2.570	2.564	2.195	2.183
20	 1	2.375	2.378	2.112	2.097
20	 2	2.310	2.313	2.089	2.059
20	 3	2.372	2.341	2.200	2.177
20	 4	2.543	2.391	2.323	2.254
20	 5	2.551	2.450	2.419	2.332
20	 6	2.534	2.487	2.479	2.411
20	 7	2.773	2.714	2.709	2.632
21	 0	2.619	2.584	2.187	2.167
21	 1	2.881	2.847	2.484	2.454
21	 2	2.747	2.676	2.398	2.356
21	 3	2.774	2.684	2.498	2.457
21	 4	3.069	3.035	2.654	2.626
21	 5	3.062	3.003	2.757	2.680
21	 6	3.159	3.138	2.859	2.811
21	 7	3.030	2.935	2.772	2.659
22	 0	3.026	2.828	2.465	2.292
22	 1	3.279	3.026	2.898	2.687
22	 2	3.290	3.142	2.926	2.774
22	 3	3.656	3.247	3.300	3.051
22	 4	3.974	3.550	3.410	3.134
22	 5	4.043	3.637	3.606	3.219
22	 6	3.936	3.540	3.595	3.216
22	 7	3.853	3.539	3.459	3.160
23	 0	2.754	2.544	2.294	2.092
23	 1	3.208	2.797	2.835	2.464
23	 2	3.437	3.099	3.099	2.763
23	 3	3.750	2.978	3.466	2.843
23	 4	4.471	3.699	3.928	3.363
23	 5	4.134	3.476	3.951	3.326
23	 6	4.212	3.852	4.030	3.598
23	 7	4.061	3.466	3.801	3.272
24	 0	3.369	3.135	2.707	2.492
24	 1	3.657	3.355	3.142	2.892
24	 2	3.917	3.531	3.388	3.041
24	 3	4.073	3.593	3.667	3.323
24	 4	4.675	3.927	3.958	3.464
24	 5	4.789	4.281	4.262	3.765
24	 6	4.755	4.342	4.303	3.860
24	 7	4.806	4.595	4.260	4.119
25	 0	3.294	3.222	2.662	2.598
25	 1	3.210	3.078	2.743	2.609
25	 2	3.336	3.247	2.865	2.777
25	 3	3.489	3.350	3.089	2.962
25	 4	3.769	3.648	3.176	3.124
25	 5	3.803	3.715	3.337	3.234
25	 6	3.813	3.745	3.468	3.345
25	 7	3.773	3.580	3.435	3.325
26	 0	2.687	2.646	2.156	2.121
26	 1	2.439	2.435	2.140	2.145
26	 2	2.446	2.394	2.163	2.149
26	 3	2.420	2.314	2.170	2.078
26	 4	2.583	2.592	2.231	2.224
26	 5	2.558	2.541	2.260	2.222
26	 6	2.647	2.637	2.386	2.373
26	 7	2.644	2.650	2.370	2.363
27	 0	2.487	2.385	2.098	2.007
27	 1	2.665	2.563	2.442	2.350
27	 2	2.760	2.752	2.602	2.592
27	 3	2.899	2.738	2.824	2.695
27	 4	3.320	3.225	3.153	3.061
27	 5	3.471	3.361	3.441	3.301
27	 6	3.336	3.133	3.399	3.200
27	 7	3.478	3.299	3.533	3.341
28	 0	2.874	2.824	2.353	2.319
28	 1	2.942	2.785	2.611	2.473
28	 2	3.023	2.930	2.736	2.648
28	 3	3.080	2.882	2.845	2.669
28	 4	3.342	3.174	3.033	2.853
28	 5	3.305	3.113	3.117	2.972
28	 6	3.396	3.243	3.247	3.105
28	 7	3.508	3.391	3.302	3.208
29	 0	3.391	3.308	2.765	2.694
29	 1	3.469	3.344	2.992	2.885
29	 2	3.648	3.506	3.188	3.066
29	 3	3.886	3.568	3.470	3.205
29	 4	3.927	3.756	3.449	3.313
29	 5	4.166	3.999	3.764	3.603
29	 6	4.154	4.056	3.888	3.810
29	 7	4.152	3.972	3.909	3.727
30	 0	3.793	3.464	3.116	2.842
30	 1	4.197	3.569	3.526	2.995
30	 2	4.204	3.849	3.685	3.379
30	 3	4.541	4.069	4.032	3.640
30	 4	4.809	4.437	4.241	3.902
30	 5	4.849	4.214	4.478	3.872
30	 6	4.682	4.453	4.391	4.174
30	 7	4.544	4.133	4.395	4.012
31	 0	3.649	3.224	3.012	2.662
31	 1	3.981	3.407	3.539	3.041
31	 2	4.189	3.760	3.891	3.495
31	 3	4.347	3.989	4.030	3.707
31	 4	4.676	4.247	4.321	3.950
31	 5	4.732	4.302	4.462	4.061
31	 6	4.846	4.360	4.553	4.035
31	 7	4.763	4.276	4.529	4.073
