ch	pt	fine_thr	a_fit	b_fit
 3	 5	 4	215.138	0.768
 3	 5	 5	214.146	0.774
 3	 5	 6	213.123	0.772
 3	 5	 7	212.230	0.835
 3	 6	 0	219.080	0.755
 3	 6	 1	218.059	0.716
 3	 6	 2	217.096	0.786
 3	 6	 3	215.977	0.741
 3	 6	 4	215.237	0.755
 3	 6	 5	214.132	0.707
 3	 6	 6	213.243	0.731
 3	 6	 7	212.137	0.743
 3	 7	 0	219.086	0.782
 3	 7	 1	218.058	0.748
 3	 7	 2	217.098	0.766
 3	 7	 3	216.068	0.780
 3	 7	 4	215.197	0.735
 3	 7	 5	214.158	0.757
 3	 7	 6	213.188	0.700
 3	 7	 7	212.209	0.723
 4	 0	 0	225.150	0.850
 4	 0	 1	224.102	0.820
 4	 0	 2	223.191	0.823
 4	 0	 3	222.081	0.802
 4	 0	 4	221.095	0.832
 4	 0	 5	220.024	0.773
 4	 0	 6	219.145	0.811
 4	 0	 7	218.115	0.807
 4	 1	 0	225.151	0.852
 4	 1	 1	224.100	0.877
 4	 1	 2	223.166	0.832
 4	 1	 3	222.020	0.873
 4	 1	 4	221.135	0.791
 4	 1	 5	219.988	0.878
 4	 1	 6	219.148	0.826
 4	 1	 7	218.133	0.789
 4	 2	 0	225.160	0.847
 4	 2	 1	224.088	0.845
 4	 2	 2	223.120	0.933
 4	 2	 3	222.076	0.870
 4	 2	 4	221.029	0.833
 4	 2	 5	220.006	0.858
 4	 2	 6	219.076	0.914
 4	 2	 7	218.057	0.847
 4	 3	 0	225.142	0.985
 4	 3	 1	224.016	0.974
 4	 3	 2	223.104	0.936
 4	 3	 3	222.069	0.928
 4	 3	 4	221.060	0.940
 4	 3	 5	220.018	0.902
 4	 3	 6	219.024	0.928
 4	 3	 7	218.089	0.893
 4	 4	 0	225.148	0.962
 4	 4	 1	224.115	1.032
 4	 4	 2	223.124	0.977
 4	 4	 3	222.073	0.974
 4	 4	 4	221.061	0.957
 4	 4	 5	220.058	0.926
 4	 4	 6	219.080	0.908
 4	 4	 7	218.127	0.911
 4	 5	 0	225.160	0.904
 4	 5	 1	224.124	0.988
 4	 5	 2	223.171	1.003
 4	 5	 3	222.022	1.004
 4	 5	 4	221.044	1.037
 4	 5	 5	219.981	1.013
 4	 5	 6	219.110	0.973
 4	 5	 7	218.070	1.055
 4	 6	 0	225.204	1.044
 4	 6	 1	224.070	1.051
 4	 6	 2	223.115	1.037
 4	 6	 3	222.035	1.032
 4	 6	 4	221.079	0.961
 4	 6	 5	220.009	1.044
 4	 6	 6	219.098	0.960
 4	 6	 7	218.023	1.066
 4	 7	 0	225.170	1.114
 4	 7	 1	224.107	1.058
 4	 7	 2	223.104	1.150
 4	 7	 3	222.076	1.087
 4	 7	 4	221.091	1.056
 4	 7	 5	220.064	0.998
 4	 7	 6	219.178	0.974
 4	 7	 7	218.106	1.061
 5	 0	 0	238.312	0.946
 5	 0	 1	237.318	0.925
 5	 0	 2	236.360	0.880
 5	 0	 3	235.419	0.795
 5	 0	 4	234.565	0.922
 5	 0	 5	233.519	0.822
 5	 0	 6	232.667	0.976
 5	 0	 7	231.608	0.889
 5	 1	 0	238.321	0.928
 5	 1	 1	237.287	0.966
 5	 1	 2	236.382	0.963
 5	 1	 3	235.337	1.025
 5	 1	 4	234.500	1.014
 5	 1	 5	233.512	0.873
 5	 1	 6	232.633	0.922
 5	 1	 7	231.546	0.983
 5	 2	 0	238.278	1.048
 5	 2	 1	237.349	1.098
 5	 2	 2	236.398	0.921
 5	 2	 3	235.403	1.027
 5	 2	 4	234.586	1.093
 5	 2	 5	233.555	1.047
 5	 2	 6	232.595	1.117
 5	 2	 7	231.611	1.047
 5	 3	 0	238.293	1.236
 5	 3	 1	237.275	1.206
 5	 3	 2	236.328	1.220
 5	 3	 3	235.396	1.157
 5	 3	 4	234.565	1.089
 5	 3	 5	233.496	1.139
 5	 3	 6	232.551	1.169
 5	 3	 7	231.609	1.107
 5	 4	 0	238.336	1.242
 5	 4	 1	237.314	1.267
 5	 4	 2	236.342	1.122
 5	 4	 3	235.397	1.212
 5	 4	 4	234.530	1.244
 5	 4	 5	233.498	1.181
 5	 4	 6	232.606	1.167
 5	 4	 7	231.578	1.174
 5	 5	 0	238.274	1.272
 5	 5	 1	237.237	1.253
 5	 5	 2	236.403	1.232
 5	 5	 3	235.342	1.314
 5	 5	 4	234.509	1.244
 5	 5	 5	233.482	1.226
 5	 5	 6	232.527	1.270
 5	 5	 7	231.546	1.591
 5	 6	 0	238.273	1.312
 5	 6	 1	237.254	1.365
 5	 6	 2	236.399	1.285
 5	 6	 3	235.373	1.256
 5	 6	 4	234.559	1.266
 5	 6	 5	233.551	1.275
 5	 6	 6	232.561	1.349
 5	 6	 7	231.607	1.390
 5	 7	 0	238.362	1.368
 5	 7	 1	237.241	1.326
 5	 7	 2	236.399	1.330
 5	 7	 3	235.384	1.217
 5	 7	 4	234.550	1.341
 5	 7	 5	233.510	1.345
 5	 7	 6	232.590	1.328
 5	 7	 7	231.657	1.402
 6	 0	 0	224.161	1.342
 6	 0	 1	223.143	1.312
 6	 0	 2	222.254	1.354
 6	 0	 3	221.219	1.253
 6	 0	 4	220.225	1.301
 6	 0	 5	219.237	1.174
 6	 0	 6	218.391	1.153
 6	 0	 7	217.386	1.230
 6	 1	 0	224.132	1.388
 6	 1	 1	223.139	1.268
 6	 1	 2	222.232	1.256
 6	 1	 3	221.147	1.311
 6	 1	 4	220.242	1.285
 6	 1	 5	219.177	1.359
 6	 1	 6	218.347	1.351
 6	 1	 7	217.397	1.292
 6	 2	 0	224.157	1.466
 6	 2	 1	223.049	1.436
 6	 2	 2	222.178	1.493
 6	 2	 3	221.176	1.514
 6	 2	 4	220.277	1.303
 6	 2	 5	219.269	1.374
 6	 2	 6	218.315	1.420
 6	 2	 7	217.388	1.418
 6	 3	 0	224.111	1.576
 6	 3	 1	223.080	1.612
 6	 3	 2	222.173	1.534
 6	 3	 3	221.199	1.555
 6	 3	 4	220.261	1.498
 6	 3	 5	219.317	1.465
 6	 3	 6	218.256	1.507
 6	 3	 7	217.409	1.486
 6	 4	 0	224.114	1.584
 6	 4	 1	223.150	1.692
 6	 4	 2	222.251	1.636
 6	 4	 3	221.219	1.574
 6	 4	 4	220.200	1.683
 6	 4	 5	219.211	1.685
 6	 4	 6	218.326	1.565
 6	 4	 7	217.349	1.586
 6	 5	 0	224.187	1.635
 6	 5	 1	223.175	1.719
 6	 5	 2	222.285	1.686
 6	 5	 3	221.164	1.684
 6	 5	 4	220.176	1.728
 6	 5	 5	219.237	1.680
 6	 5	 6	218.340	1.622
 6	 5	 7	217.315	2.019
 6	 6	 0	224.206	1.765
 6	 6	 1	223.157	1.791
 6	 6	 2	222.257	1.818
 6	 6	 3	221.171	1.770
 6	 6	 4	220.263	1.670
 6	 6	 5	219.188	1.717
 6	 6	 6	218.356	1.689
 6	 6	 7	217.360	1.774
 6	 7	 0	224.186	1.890
 6	 7	 1	223.138	1.809
 6	 7	 2	222.205	1.796
 6	 7	 3	221.163	1.806
 6	 7	 4	220.184	1.756
 6	 7	 5	219.228	1.815
 6	 7	 6	218.354	1.803
 6	 7	 7	217.338	1.882
 7	 0	 0	215.174	1.725
 7	 0	 1	214.144	1.769
 7	 0	 2	213.199	1.670
 7	 0	 3	212.109	1.757
 7	 0	 4	211.232	1.728
 7	 0	 5	210.136	1.693
 7	 0	 6	209.217	1.692
 7	 0	 7	208.149	1.639
 7	 1	 0	215.150	1.795
 7	 1	 1	214.075	1.742
 7	 1	 2	213.091	1.715
 7	 1	 3	212.089	1.871
 7	 1	 4	211.156	1.826
 7	 1	 5	210.067	1.835
 7	 1	 6	209.115	1.885
 7	 1	 7	208.101	1.783
 7	 2	 0	215.075	2.017
 7	 2	 1	214.006	2.036
 7	 2	 2	213.093	1.996
 7	 2	 3	212.096	1.914
 7	 2	 4	211.106	2.014
 7	 2	 5	210.036	1.834
 7	 2	 6	209.110	2.042
 7	 2	 7	208.041	2.001
 7	 3	 0	215.137	2.171
 7	 3	 1	214.094	2.101
 7	 3	 2	213.203	2.231
 7	 3	 3	212.098	2.148
 7	 3	 4	211.082	2.205
 7	 3	 5	209.988	2.180
 7	 3	 6	209.209	2.090
 7	 3	 7	207.952	2.200
 7	 4	 0	215.153	2.268
 7	 4	 1	214.063	2.307
 7	 4	 2	213.068	2.278
 7	 4	 3	212.094	2.349
 7	 4	 4	211.052	2.387
 7	 4	 5	210.034	2.345
 7	 4	 6	209.111	2.317
 7	 4	 7	208.013	2.428
 7	 5	 0	215.050	2.425
 7	 5	 1	213.999	2.410
 7	 5	 2	213.095	2.426
 7	 5	 3	212.025	2.465
 7	 5	 4	211.019	2.371
 7	 5	 5	209.933	2.410
 7	 5	 6	209.111	2.522
 7	 5	 7	208.055	2.916
 7	 6	 0	215.035	2.496
 7	 6	 1	213.959	2.536
 7	 6	 2	213.112	2.466
 7	 6	 3	212.050	2.495
 7	 6	 4	211.018	2.527
 7	 6	 5	210.047	2.644
 7	 6	 6	209.110	2.552
 7	 6	 7	207.947	2.774
 7	 7	 0	215.045	2.567
 7	 7	 1	213.900	2.562
 7	 7	 2	213.043	2.629
 7	 7	 3	211.986	2.596
 7	 7	 4	211.094	2.449
 7	 7	 5	209.858	2.567
 7	 7	 6	209.047	2.538
 7	 7	 7	208.038	2.785
 8	 0	 0	220.957	2.009
 8	 0	 1	219.806	1.873
 8	 0	 2	218.931	1.903
 8	 0	 3	217.848	1.913
 8	 0	 4	217.040	1.958
 8	 0	 5	215.930	1.954
 8	 0	 6	215.003	1.963
 8	 0	 7	213.901	1.929
 8	 1	 0	220.844	2.200
 8	 1	 1	219.856	2.178
 8	 1	 2	218.900	2.224
 8	 1	 3	217.854	2.263
 8	 1	 4	216.925	2.251
 8	 1	 5	215.853	2.201
 8	 1	 6	214.877	2.156
 8	 1	 7	213.801	2.211
 8	 2	 0	220.818	2.632
 8	 2	 1	219.844	2.466
 8	 2	 2	218.905	2.551
 8	 2	 3	217.841	2.535
 8	 2	 4	216.993	2.465
 8	 2	 5	215.807	2.608
 8	 2	 6	214.966	2.602
 8	 2	 7	213.849	2.566
 8	 3	 0	220.901	2.799
 8	 3	 1	219.910	2.690
 8	 3	 2	218.932	2.754
 8	 3	 3	217.829	2.696
 8	 3	 4	216.937	2.825
 8	 3	 5	215.823	2.695
 8	 3	 6	214.858	2.746
 8	 3	 7	213.849	2.647
 8	 4	 0	220.876	3.037
 8	 4	 1	219.802	2.893
 8	 4	 2	218.810	2.960
 8	 4	 3	217.818	3.060
 8	 4	 4	216.875	2.892
 8	 4	 5	215.769	2.907
 8	 4	 6	214.789	2.824
 8	 4	 7	213.831	2.939
 8	 5	 0	220.811	3.131
 8	 5	 1	219.761	3.181
 8	 5	 2	218.887	3.143
 8	 5	 3	217.752	3.043
 8	 5	 4	216.905	3.071
 8	 5	 5	215.799	3.056
 8	 5	 6	214.822	2.938
 8	 5	 7	213.821	3.627
 8	 6	 0	220.826	3.187
 8	 6	 1	219.785	3.171
 8	 6	 2	218.921	3.181
 8	 6	 3	217.805	3.220
 8	 6	 4	216.823	3.202
 8	 6	 5	215.751	3.107
 8	 6	 6	214.860	3.177
 8	 6	 7	213.842	3.343
 8	 7	 0	220.836	3.122
 8	 7	 1	219.885	3.279
 8	 7	 2	218.788	3.135
 8	 7	 3	217.731	3.171
 8	 7	 4	216.979	3.176
 8	 7	 5	215.794	3.134
 8	 7	 6	214.841	3.190
 8	 7	 7	213.812	3.344
 9	 0	 0	227.657	1.653
 9	 0	 1	226.560	1.512
 9	 0	 2	225.718	1.413
 9	 0	 3	224.683	1.667
 9	 0	 4	223.724	1.482
 9	 0	 5	222.729	1.565
 9	 0	 6	221.785	1.485
 9	 0	 7	220.746	1.446
 9	 1	 0	227.627	1.774
 9	 1	 1	226.560	1.778
 9	 1	 2	225.691	1.850
 9	 1	 3	224.651	1.782
 9	 1	 4	223.752	1.692
 9	 1	 5	222.656	1.768
 9	 1	 6	221.784	1.783
 9	 1	 7	220.762	1.715
 9	 2	 0	227.583	2.021
 9	 2	 1	226.629	2.019
 9	 2	 2	225.763	2.129
 9	 2	 3	224.703	1.996
 9	 2	 4	223.789	2.073
 9	 2	 5	222.740	2.029
 9	 2	 6	221.781	1.926
 9	 2	 7	220.822	2.039
 9	 3	 0	227.686	2.182
 9	 3	 1	226.575	2.387
 9	 3	 2	225.829	2.221
 9	 3	 3	224.709	2.180
 9	 3	 4	223.737	2.181
 9	 3	 5	222.712	2.185
 9	 3	 6	221.735	2.164
 9	 3	 7	220.731	2.209
 9	 4	 0	227.619	2.369
 9	 4	 1	226.697	2.395
 9	 4	 2	225.622	2.309
 9	 4	 3	224.682	2.400
 9	 4	 4	223.765	2.235
 9	 4	 5	222.642	2.323
 9	 4	 6	221.734	2.231
 9	 4	 7	220.823	2.205
 9	 5	 0	227.609	2.471
 9	 5	 1	226.496	2.446
 9	 5	 2	225.634	2.443
 9	 5	 3	224.714	2.504
 9	 5	 4	223.702	2.452
 9	 5	 5	222.683	2.367
 9	 5	 6	221.675	2.262
 9	 5	 7	220.828	2.998
 9	 6	 0	227.565	2.540
 9	 6	 1	226.571	2.587
 9	 6	 2	225.665	2.640
 9	 6	 3	224.661	2.453
 9	 6	 4	223.716	2.489
 9	 6	 5	222.688	2.501
 9	 6	 6	221.762	2.395
 9	 6	 7	220.617	2.729
 9	 7	 0	227.610	2.620
 9	 7	 1	226.560	2.542
 9	 7	 2	225.556	2.588
 9	 7	 3	224.620	2.483
 9	 7	 4	223.615	2.585
 9	 7	 5	222.646	2.569
 9	 7	 6	221.663	2.475
 9	 7	 7	220.625	2.638
10	 0	 0	218.905	1.131
10	 0	 1	217.953	1.030
10	 0	 2	217.101	1.155
10	 0	 3	216.004	1.094
10	 0	 4	215.156	1.124
10	 0	 5	214.091	1.091
10	 0	 6	213.301	1.160
10	 0	 7	212.254	1.171
10	 1	 0	218.943	1.195
10	 1	 1	217.947	1.228
10	 1	 2	217.061	1.246
10	 1	 3	216.119	1.216
10	 1	 4	215.118	1.265
10	 1	 5	214.108	1.289
10	 1	 6	213.211	1.211
10	 1	 7	212.136	1.181
10	 2	 0	218.902	1.420
10	 2	 1	217.989	1.334
10	 2	 2	217.012	1.427
10	 2	 3	216.065	1.374
10	 2	 4	215.117	1.419
10	 2	 5	214.003	1.363
10	 2	 6	213.253	1.389
10	 2	 7	212.235	1.465
10	 3	 0	218.943	1.511
10	 3	 1	217.989	1.553
10	 3	 2	217.032	1.432
10	 3	 3	215.996	1.476
10	 3	 4	215.112	1.557
10	 3	 5	214.058	1.406
10	 3	 6	213.174	1.442
10	 3	 7	212.213	1.397
10	 4	 0	218.960	1.681
10	 4	 1	217.863	1.570
10	 4	 2	216.901	1.568
10	 4	 3	215.929	1.550
10	 4	 4	215.089	1.636
10	 4	 5	214.059	1.682
10	 4	 6	213.145	1.495
10	 4	 7	212.185	1.590
10	 5	 0	218.916	1.636
10	 5	 1	217.810	1.765
10	 5	 2	217.036	1.774
10	 5	 3	215.999	1.559
10	 5	 4	215.082	1.703
10	 5	 5	214.004	1.766
10	 5	 6	213.174	1.759
10	 5	 7	212.216	2.076
10	 6	 0	218.935	1.722
10	 6	 1	217.882	1.798
10	 6	 2	217.036	1.887
10	 6	 3	215.922	1.746
10	 6	 4	215.077	1.800
10	 6	 5	214.015	1.680
10	 6	 6	213.155	1.850
10	 6	 7	212.111	1.749
10	 7	 0	218.885	1.847
10	 7	 1	217.849	1.787
10	 7	 2	217.053	1.776
10	 7	 3	215.950	1.794
10	 7	 4	215.110	1.779
10	 7	 5	214.035	1.785
10	 7	 6	213.118	1.753
10	 7	 7	212.235	1.942
11	 0	 0	226.488	1.055
11	 0	 1	225.350	0.843
11	 0	 2	224.596	0.982
11	 0	 3	223.496	1.090
11	 0	 4	222.662	1.140
11	 0	 5	221.570	0.962
11	 0	 6	220.677	1.077
11	 0	 7	219.629	0.960
11	 1	 0	226.506	1.214
11	 1	 1	225.387	1.042
11	 1	 2	224.517	1.166
11	 1	 3	223.449	1.168
11	 1	 4	222.600	1.206
11	 1	 5	221.595	1.255
11	 1	 6	220.688	1.238
11	 1	 7	219.694	1.143
11	 2	 0	226.458	1.370
11	 2	 1	225.319	1.243
11	 2	 2	224.542	1.469
11	 2	 3	223.558	1.398
11	 2	 4	222.613	1.440
11	 2	 5	221.574	1.332
11	 2	 6	220.735	1.373
11	 2	 7	219.628	1.323
11	 3	 0	226.436	1.479
11	 3	 1	225.392	1.534
11	 3	 2	224.566	1.619
11	 3	 3	223.591	1.443
11	 3	 4	222.688	1.493
11	 3	 5	221.558	1.601
11	 3	 6	220.700	1.421
11	 3	 7	219.653	1.453
11	 4	 0	226.497	1.570
11	 4	 1	225.481	1.547
11	 4	 2	224.535	1.567
11	 4	 3	223.534	1.600
11	 4	 4	222.675	1.608
11	 4	 5	221.539	1.519
11	 4	 6	220.653	1.536
11	 4	 7	219.723	1.633
11	 5	 0	226.513	1.695
11	 5	 1	225.363	1.654
11	 5	 2	224.502	1.633
11	 5	 3	223.493	1.745
11	 5	 4	222.586	1.733
11	 5	 5	221.542	1.557
11	 5	 6	220.577	1.574
11	 5	 7	219.671	2.006
11	 6	 0	226.488	1.699
11	 6	 1	225.380	1.746
11	 6	 2	224.570	1.745
11	 6	 3	223.492	1.664
11	 6	 4	222.621	1.716
11	 6	 5	221.560	1.786
11	 6	 6	220.716	1.682
11	 6	 7	219.678	1.890
11	 7	 0	226.460	1.761
11	 7	 1	225.411	1.745
11	 7	 2	224.571	1.792
11	 7	 3	223.518	1.721
11	 7	 4	222.534	1.751
11	 7	 5	221.659	1.850
11	 7	 6	220.671	1.662
11	 7	 7	219.685	1.855
12	 0	 0	217.609	0.899
12	 0	 1	216.562	0.870
12	 0	 2	215.566	0.843
12	 0	 3	214.474	0.837
12	 0	 4	213.653	0.854
12	 0	 5	212.593	0.843
12	 0	 6	211.600	0.904
12	 0	 7	210.551	0.824
12	 1	 0	217.537	0.902
12	 1	 1	216.463	0.924
12	 1	 2	215.555	0.948
12	 1	 3	214.475	0.969
12	 1	 4	213.633	0.904
12	 1	 5	212.608	0.960
12	 1	 6	211.601	0.956
12	 1	 7	210.587	0.882
12	 2	 0	217.546	0.969
12	 2	 1	216.494	1.112
12	 2	 2	215.511	1.009
12	 2	 3	214.466	1.087
12	 2	 4	213.596	1.012
12	 2	 5	212.499	1.051
12	 2	 6	211.604	1.127
12	 2	 7	210.516	1.055
12	 3	 0	217.493	1.154
12	 3	 1	216.550	1.143
12	 3	 2	215.499	1.194
12	 3	 3	214.517	1.125
12	 3	 4	213.589	1.223
12	 3	 5	212.552	1.160
12	 3	 6	211.600	1.088
12	 3	 7	210.486	1.237
12	 4	 0	217.471	1.254
12	 4	 1	216.508	1.157
12	 4	 2	215.528	1.244
12	 4	 3	214.460	1.255
12	 4	 4	213.541	1.249
12	 4	 5	212.569	1.240
12	 4	 6	211.628	1.194
12	 4	 7	210.552	1.236
12	 5	 0	217.520	1.320
12	 5	 1	216.468	1.306
12	 5	 2	215.442	1.346
12	 5	 3	214.519	1.280
12	 5	 4	213.554	1.261
12	 5	 5	212.523	1.338
12	 5	 6	211.519	1.355
12	 5	 7	210.505	1.624
12	 6	 0	217.460	1.328
12	 6	 1	216.473	1.399
12	 6	 2	215.423	1.363
12	 6	 3	214.408	1.351
12	 6	 4	213.543	1.351
12	 6	 5	212.565	1.335
12	 6	 6	211.524	1.348
12	 6	 7	210.447	1.360
12	 7	 0	217.434	1.256
12	 7	 1	216.434	1.449
12	 7	 2	215.475	1.409
12	 7	 3	214.388	1.395
12	 7	 4	213.552	1.391
12	 7	 5	212.517	1.314
12	 7	 6	211.502	1.420
12	 7	 7	210.490	1.415
