INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.156	3.367	3.727	3.031
 0	 1	3.224	2.814	3.030	2.647
 0	 2	3.133	2.838	3.022	2.750
 0	 3	3.213	3.080	3.083	2.947
 0	 4	3.050	2.818	2.961	2.744
 0	 5	3.167	2.991	3.172	3.020
 0	 6	3.038	2.775	3.011	2.744
 0	 7	3.306	3.034	3.396	3.105
 1	 0	4.075	3.541	3.511	3.049
 1	 1	3.805	3.286	3.387	2.905
 1	 2	3.123	2.896	2.834	2.622
 1	 3	3.252	3.109	2.857	2.750
 1	 4	3.113	2.857	2.793	2.585
 1	 5	2.967	2.812	2.630	2.496
 1	 6	3.024	2.819	2.735	2.550
 1	 7	3.109	2.957	2.896	2.769
 2	 0	4.389	3.784	3.596	3.101
 2	 1	3.527	3.405	3.062	2.956
 2	 2	3.225	3.112	2.847	2.747
 2	 3	3.116	3.037	2.836	2.782
 2	 4	2.974	2.952	2.733	2.693
 2	 5	2.938	2.851	2.773	2.705
 2	 6	3.285	3.197	3.110	3.034
 2	 7	3.153	3.042	3.004	2.918
 3	 0	3.206	2.955	2.645	2.437
 3	 1	2.911	2.932	2.546	2.538
 3	 2	2.747	2.718	2.452	2.417
 3	 3	2.787	2.725	2.468	2.426
 3	 4	2.735	2.707	2.444	2.398
 3	 5	2.793	2.750	2.622	2.576
 3	 6	2.829	2.756	2.637	2.573
 3	 7	3.007	2.893	2.866	2.773
 4	 0	3.319	3.187	2.707	2.590
 4	 1	3.013	2.960	2.628	2.551
 4	 2	2.948	2.944	2.618	2.574
 4	 3	2.741	2.700	2.468	2.460
 4	 4	2.860	2.824	2.588	2.561
 4	 5	2.818	2.838	2.688	2.694
