ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 147.60	 1.576	148.0	  0	 147.60	 1.576	 100
 0	 0	   20	 160.18	 1.783	160.0	  1	 160.23	 1.713	 100
 0	 0	   30	 173.19	 1.905	173.0	  2	 173.09	 1.794	 100
 0	 0	   40	 186.68	 1.969	186.5	  0	 186.68	 1.969	 100
 0	 0	   50	 200.50	 1.845	200.0	  2	 200.41	 1.746	 100
 0	 0	   60	 214.26	 1.756	214.0	  1	 214.21	 1.698	 100
 0	 0	   70	 227.48	 1.894	228.0	  2	 227.59	 1.740	 100
 0	 0	   80	 241.49	 2.038	242.0	  3	 241.42	 1.853	 100
 0	 0	   90	 255.07	 2.302	256.0	  0	 255.07	 2.302	 100
 0	 0	  100	 268.34	 1.919	268.5	  0	 268.34	 1.919	 100
 0	 0	  200	 382.08	 2.373	382.0	  4	 382.24	 2.025	 100
 0	 0	  300	 473.90	 2.077	474.0	  4	 474.13	 1.790	 100
 0	 0	  400	 550.16	 2.205	550.0	  5	 550.26	 1.776	 100
 0	 0	  500	 612.20	 2.060	612.0	  3	 612.27	 1.857	 100
 0	 0	  600	 663.90	 1.801	664.0	  0	 663.90	 1.801	 100
 0	 0	  700	 707.63	 2.191	708.0	  5	 707.93	 1.800	 100
 0	 0	  800	 743.95	 1.844	744.0	  2	 743.95	 1.719	 100
 0	 0	  900	 777.51	 2.047	778.0	  3	 777.66	 1.887	 100
 0	 0	 1000	 805.39	 1.964	805.0	  3	 805.24	 1.784	 100
 0	 0	 1200	 852.77	 1.989	853.0	  3	 852.61	 1.789	 100
 0	 0	 1400	 891.73	 2.296	891.0	  7	 891.32	 1.801	 100
 0	 0	 1600	 925.38	 2.024	925.0	  3	 925.21	 1.785	 100
 0	 0	 1800	 954.36	 2.023	954.0	  3	 954.53	 1.815	 100
 0	 0	 2000	 979.47	 1.850	980.0	  3	 979.61	 1.699	 100
 0	 0	 4000	1143.11	 3.372	1143.0	  3	1143.52	 2.450	 100
 0	 0	 6000	1240.73	 2.817	1241.0	  1	1240.82	 2.689	 100
 0	 0	 8000	1313.80	 3.048	1314.0	  2	1313.99	 2.768	 100
 0	 0	10000	1372.96	 2.741	1373.0	  1	1373.05	 2.601	 100
 0	 0	12000	1424.87	 2.880	1425.0	  1	1424.96	 2.751	 100
 0	 0	14000	1470.44	 2.571	1470.0	  0	1470.44	 2.571	 100
 0	 0	16000	1512.37	 2.780	1513.0	 11	1512.97	 1.933	 100
 0	 0	18000	1552.36	 2.946	1553.0	  1	1552.44	 2.836	 100
 0	 0	20000	1588.57	 2.520	1589.0	  0	1588.57	 2.520	 100
 0	 0	22000	1623.24	 2.660	1623.0	  0	1623.24	 2.660	 100
 0	 0	24000	1655.05	 2.434	1655.0	  0	1655.05	 2.434	 100
 0	 0	26000	1686.87	 2.304	1687.0	  0	1686.87	 2.304	 100
 0	 0	28000	1716.86	 2.247	1717.0	  5	1717.04	 1.913	 100
 0	 0	30000	1745.80	 2.515	1746.0	  8	1746.14	 2.079	 100
 0	 0	32000	1772.50	 2.397	1773.0	  0	1772.50	 2.397	 100
 0	 0	34000	1799.03	 2.385	1799.0	  0	1799.03	 2.385	 100
 0	 0	36000	1824.85	 2.472	1825.0	  0	1824.85	 2.472	 100
 0	 0	38000	1848.89	 2.265	1849.0	  0	1848.89	 2.265	 100
 0	 0	40000	1871.98	 2.252	1872.0	  0	1871.98	 2.252	 100
 0	 0	42000	1892.71	 2.354	1893.0	  7	1893.03	 1.815	 100
 0	 0	44000	1911.98	 1.891	1913.0	  2	1912.06	 1.821	 100
 0	 0	46000	1931.31	 1.942	1931.0	  4	1931.43	 1.672	 100
