ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 125.28	 1.688	125.0	  0	 125.28	 1.688	 100
 0	 0	  1	 134.86	 1.551	135.0	  0	 134.86	 1.551	 100
 0	 0	  2	 177.70	 2.245	178.0	  0	 177.70	 2.245	 100
 0	 0	  3	 277.76	 2.656	277.0	  1	 277.66	 2.458	 100
 0	 0	  4	 382.77	 2.810	382.0	  0	 382.77	 2.810	 100
 0	 0	  5	 481.26	 2.415	481.5	  1	 481.33	 2.312	 100
 0	 0	  6	 564.02	 2.055	564.0	  4	 564.13	 1.825	 100
 0	 0	  7	 629.10	 1.829	629.0	  2	 629.00	 1.705	 100
 0	 0	  8	 681.72	 2.025	682.0	  2	 681.82	 1.928	 100
 0	 0	  9	 723.17	 1.724	723.0	  1	 723.12	 1.662	 100
 0	 0	 10	 754.81	 1.791	754.0	  1	 754.77	 1.749	 100
 0	 0	 11	 778.83	 1.959	779.0	  4	 778.82	 1.717	 100
 0	 0	 12	 793.74	 1.773	794.0	  2	 793.84	 1.654	 100
 0	 0	 13	 801.16	 2.150	801.5	  0	 801.16	 2.150	 100
 0	 0	 14	 802.78	 1.624	802.0	  1	 802.74	 1.575	 100
 0	 0	 15	 799.12	 1.940	799.0	  1	 799.06	 1.856	 100
 0	 0	 16	 790.43	 1.805	790.0	  0	 790.43	 1.805	 100
 0	 0	 17	 777.53	 1.738	778.0	  2	 777.62	 1.628	 100
 0	 0	 18	 760.49	 1.962	761.0	  2	 760.58	 1.872	 100
 0	 0	 19	 743.12	 2.022	743.0	  0	 743.12	 2.022	 100
 0	 0	 20	 723.02	 2.020	723.0	  4	 723.02	 1.723	 100
 0	 0	 21	 701.68	 2.020	701.5	  0	 701.68	 2.020	 100
 0	 0	 22	 678.49	 1.772	678.0	  2	 678.39	 1.635	 100
 0	 0	 23	 654.92	 1.686	655.0	  0	 654.92	 1.686	 100
 0	 0	 24	 629.93	 1.887	630.0	  1	 629.98	 1.829	 100
 0	 0	 25	 604.78	 1.926	605.0	  0	 604.78	 1.926	 100
 0	 0	 26	 579.92	 1.773	580.0	  0	 579.92	 1.773	 100
 0	 0	 27	 554.59	 1.596	554.0	  0	 554.59	 1.596	 100
 0	 0	 28	 530.36	 1.655	530.0	  1	 530.30	 1.561	 100
 0	 0	 29	 505.48	 1.823	506.0	  3	 505.62	 1.667	 100
 0	 0	 30	 481.85	 1.438	482.0	  0	 481.85	 1.438	 100
 0	 0	 31	 459.36	 1.573	459.0	  1	 459.41	 1.485	 100
 0	 0	 32	 437.15	 1.486	437.0	  0	 437.15	 1.486	 100
 0	 0	 33	 415.97	 1.487	416.0	  0	 415.97	 1.487	 100
 0	 0	 34	 396.06	 1.699	396.0	  0	 396.06	 1.699	 100
 0	 0	 35	 376.71	 1.604	377.0	  0	 376.71	 1.604	 100
 0	 0	 36	 358.64	 1.554	359.0	  1	 358.69	 1.489	 100
 0	 0	 37	 341.69	 1.426	342.0	  0	 341.69	 1.426	 100
 0	 0	 38	 326.20	 1.378	326.0	  0	 326.20	 1.378	 100
 0	 0	 39	 311.98	 1.544	312.0	  0	 311.98	 1.544	 100
 0	 0	 40	 298.16	 1.089	298.0	  0	 298.16	 1.089	 100
 0	 0	 41	 285.83	 1.518	285.0	  1	 285.79	 1.466	 100
 0	 0	 42	 274.28	 1.311	274.0	  0	 274.28	 1.311	 100
 0	 0	 43	 263.82	 1.403	264.0	  0	 263.82	 1.403	 100
 0	 0	 44	 252.80	 1.333	253.0	  0	 252.80	 1.333	 100
 0	 0	 45	 243.22	 1.168	243.0	  0	 243.22	 1.168	 100
 0	 0	 46	 234.50	 1.314	234.0	  0	 234.50	 1.314	 100
 0	 0	 47	 226.30	 1.403	226.0	  0	 226.30	 1.403	 100
 0	 0	 48	 218.52	 1.078	218.0	  0	 218.52	 1.078	 100
 0	 0	 49	 211.84	 1.245	212.0	  0	 211.84	 1.245	 100
 0	 0	 50	 205.25	 1.234	205.0	  0	 205.25	 1.234	 100
 0	 0	 51	 199.94	 1.081	200.0	  0	 199.94	 1.081	 100
 0	 0	 52	 194.65	 1.067	194.5	  4	 194.67	 0.925	 100
