# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	14	23	32	40	50	62	75	89
1	14	23	31	41	48	63	77	92
2	14	23	32	40	48	62	74	88
3	14	23	32	40	50	63	77	89
4	14	23	32	40	50	63	74	90
5	15	24	32	41	50	63	77	90
6	15	23	32	40	48	63	77	87
7	15	23	32	40	50	63	74	89
8	15	23	32	40	48	62	74	90
9	15	23	32	40	50	63	76	90
10	15	23	33	40	48	64	77	89
11	15	23	33	40	50	63	77	90
12	15	24	33	40	51	62	76	90
13	15	24	33	41	50	64	77	91
14	15	23	33	42	51	64	77	90
15	15	24	33	42	51	65	79	92
16	15	24	33	42	50	64	79	93
17	15	24	33	43	52	65	79	92
18	15	24	32	42	49	64	79	90
19	15	24	32	41	50	63	77	92
20	15	24	33	42	50	63	79	93
21	15	23	33	40	50	63	77	92
22	15	24	32	40	50	62	77	88
23	15	23	32	40	50	63	74	88
24	15	23	32	42	50	63	80	90
25	15	23	32	40	50	63	74	90
26	14	23	32	40	50	62	75	88
27	14	23	32	40	50	61	74	88
28	14	23	32	40	50	62	76	88
29	14	23	32	40	50	63	75	90
30	14	23	32	40	48	63	76	88
31	14	23	32	41	48	61	76	90
