INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.826	2.545	2.443	2.202
 0	 1	2.999	2.763	2.785	2.556
 0	 2	3.211	2.867	3.109	2.778
 0	 3	3.117	2.960	3.116	2.961
 0	 4	3.272	2.976	3.342	3.043
 0	 5	3.425	3.134	3.648	3.338
 0	 6	3.397	3.208	3.603	3.403
 0	 7	3.551	3.346	3.746	3.534
 1	 0	2.941	2.457	2.502	2.090
 1	 1	3.294	2.715	2.938	2.414
 1	 2	3.504	2.837	3.218	2.605
 1	 3	3.478	2.945	3.274	2.781
 1	 4	3.424	2.990	3.231	2.827
 1	 5	3.970	3.277	3.774	3.124
 1	 6	3.694	3.332	3.574	3.222
 1	 7	3.920	3.352	3.810	3.254
 2	 0	4.023	3.890	3.250	3.140
 2	 1	4.357	4.227	3.863	3.768
 2	 2	4.549	2.968	4.035	2.638
 2	 3	4.850	4.640	4.409	4.218
 2	 4	4.550	4.384	4.254	4.107
 2	 5	4.963	4.708	4.685	4.453
 2	 6	4.809	4.725	4.589	4.512
 2	 7	4.962	4.850	4.780	4.674
 3	 0	4.050	2.660	3.259	2.149
 3	 1	4.544	2.903	3.890	2.485
 3	 2	4.911	4.665	4.327	4.121
 3	 3	5.074	3.092	4.567	2.781
 3	 4	5.132	4.885	4.693	4.455
 3	 5	5.374	4.984	5.032	4.653
 3	 6	5.078	4.983	4.805	4.709
 3	 7	5.397	5.042	5.154	4.812
 4	 0	4.772	3.705	3.969	3.094
 4	 1	5.697	4.393	4.996	3.851
 4	 2	6.254	4.801	5.672	4.340
 4	 3	6.579	5.180	6.168	4.834
 4	 4	6.329	5.214	6.059	4.975
 4	 5	6.996	5.712	6.823	5.574
 4	 6	6.887	5.718	6.741	5.613
 4	 7	7.159	5.872	7.147	5.868
 5	 0	6.039	4.193	5.015	3.504
 5	 1	7.809	4.624	6.729	3.999
 5	 2	8.336	5.085	7.541	4.606
 5	 3	8.684	7.670	7.924	6.998
 5	 4	8.442	6.911	7.747	6.353
 5	 5	9.882	8.346	9.139	7.733
 5	 6	9.158	6.210	8.687	5.901
 5	 7	9.536	6.421	9.211	6.219
 6	 0	7.025	4.083	5.775	3.358
 6	 1	8.846	4.560	7.665	3.931
 6	 2	9.640	4.941	8.667	4.430
 6	 3	10.021	5.291	9.347	4.931
 6	 4	9.684	5.601	9.172	5.311
 6	 5	10.851	6.123	10.469	5.902
 6	 6	10.037	6.190	9.926	6.131
 6	 7	10.614	6.034	10.626	6.068
 7	 0	9.648	6.482	7.545	5.089
 7	 1	11.806	4.939	10.066	4.232
 7	 2	13.228	7.704	11.510	6.693
 7	 3	13.454	8.160	12.224	7.390
 7	 4	13.002	8.654	11.857	7.890
 7	 5	14.341	8.797	13.207	8.092
 7	 6	13.703	9.137	12.705	8.524
 7	 7	14.094	9.030	13.422	8.596
 8	 0	10.082	4.547	8.286	3.750
 8	 1	12.808	4.873	11.184	4.258
 8	 2	14.294	7.287	12.729	6.481
 8	 3	15.234	8.036	13.773	7.289
 8	 4	14.824	8.682	13.455	7.905
 8	 5	16.217	11.557	15.066	10.770
