ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 184.05	 1.749	184.0	  3	 184.10	 1.538	 100
 0	 0	   20	 198.58	 1.724	198.0	  0	 198.58	 1.724	 100
 0	 0	   30	 211.92	 1.824	212.0	  0	 211.92	 1.824	 100
 0	 0	   40	 225.96	 2.035	226.0	  4	 226.07	 1.700	 100
 0	 0	   50	 239.99	 1.962	240.0	  3	 240.06	 1.719	 100
 0	 0	   60	 255.15	 2.307	256.0	  0	 255.15	 2.307	 100
 0	 0	   70	 268.89	 2.049	269.0	  1	 268.84	 1.993	 100
 0	 0	   80	 282.29	 1.816	282.0	  3	 282.34	 1.574	 100
 0	 0	   90	 295.19	 2.159	295.0	  0	 295.19	 2.159	 100
 0	 0	  100	 308.79	 1.811	309.0	  1	 308.84	 1.754	 100
 0	 0	  200	 425.52	 2.572	426.0	  7	 425.77	 1.825	 100
 0	 0	  300	 520.76	 2.046	521.0	  2	 520.88	 1.890	 100
 0	 0	  400	 598.71	 2.056	599.0	  2	 598.84	 1.871	 100
 0	 0	  500	 662.81	 1.884	663.0	  2	 662.94	 1.655	 100
 0	 0	  600	 716.35	 1.811	716.5	  0	 716.35	 1.811	 100
 0	 0	  700	 761.76	 1.918	762.0	  3	 761.91	 1.750	 100
 0	 0	  800	 800.51	 2.072	801.0	  4	 800.51	 1.717	 100
 0	 0	  900	 834.16	 1.968	834.0	  1	 834.11	 1.916	 100
 0	 0	 1000	 863.48	 2.130	863.0	  0	 863.48	 2.130	 100
 0	 0	 1200	 912.25	 1.997	912.5	  0	 912.25	 1.997	 100
 0	 0	 1400	 952.35	 1.731	952.0	  1	 952.30	 1.675	 100
 0	 0	 1600	 986.46	 1.861	986.0	  2	 986.37	 1.761	 100
 0	 0	 1800	1016.50	 1.910	1017.0	  0	1016.50	 1.910	 100
 0	 0	 2000	1043.24	 1.759	1043.0	  1	1043.18	 1.668	 100
 0	 0	 4000	1208.17	 3.476	1209.0	  5	1208.74	 2.476	 100
 0	 0	 6000	1306.92	 2.699	1307.0	  9	1307.31	 1.824	 100
 0	 0	 8000	1379.82	 2.668	1380.0	  1	1379.91	 2.528	 100
 0	 0	10000	1439.00	 2.629	1439.0	  0	1439.00	 2.629	 100
 0	 0	12000	1490.31	 2.394	1490.0	 10	1490.23	 1.902	 100
 0	 0	14000	1535.98	 2.881	1536.0	  0	1535.98	 2.881	 100
 0	 0	16000	1577.82	 2.536	1578.0	  0	1577.82	 2.536	 100
 0	 0	18000	1616.53	 2.556	1617.0	  8	1616.82	 1.944	 100
 0	 0	20000	1652.23	 2.506	1652.5	  2	1652.39	 2.269	 100
 0	 0	22000	1685.76	 2.503	1686.0	  5	1685.82	 2.193	 100
 0	 0	24000	1717.68	 2.247	1718.0	  3	1717.85	 2.063	 100
 0	 0	26000	1748.05	 2.115	1748.5	  0	1748.05	 2.115	 100
 0	 0	28000	1776.82	 2.162	1777.0	  0	1776.82	 2.162	 100
 0	 0	30000	1804.32	 2.265	1805.0	  0	1804.32	 2.265	 100
 0	 0	32000	1831.01	 2.204	1831.0	  5	1831.17	 1.939	 100
 0	 0	34000	1854.90	 2.307	1855.0	  0	1854.90	 2.307	 100
 0	 0	36000	1878.95	 1.914	1879.0	  3	1878.99	 1.699	 100
 0	 0	38000	1900.43	 1.860	1901.0	  2	1900.54	 1.700	 100
 0	 0	40000	1919.14	 1.798	1919.0	  1	1919.20	 1.696	 100
 0	 0	42000	1937.97	 1.749	1938.0	  1	1938.02	 1.684	 100
 0	 0	44000	1955.51	 1.654	1956.0	  3	1955.65	 1.472	 100
 0	 0	46000	1971.15	 1.395	1971.0	  0	1971.15	 1.395	 100
 0	 0	48000	1985.09	 1.545	1986.0	  3	1985.22	 1.386	 100
 0	 0	50000	1997.61	 1.136	1998.0	  0	1997.61	 1.136	 100
 0	 0	52000	2008.12	 1.183	2008.0	  0	2008.12	 1.183	 100
 0	 0	54000	2016.22	 1.260	2017.0	  0	2016.22	 1.260	 100
 0	 0	56000	2022.89	 0.840	2023.0	  0	2022.89	 0.840	 100
 0	 0	58000	2028.02	 0.724	2028.0	 49	2028.00	 0.000	 100
 0	 0	60000	2031.28	 0.570	2031.0	 22	2031.00	 0.000	 100
 0	 0	62000	2034.68	 0.566	2035.0	 42	2035.00	 0.000	 100
 0	 0	64000	2036.95	 0.261	2037.0	  7	2037.00	 0.000	 100
 0	 1	   10	 202.83	 7.377	201.5	  1	 202.62	 7.097	 100
 0	 1	   20	 195.42	 1.659	196.0	  1	 195.47	 1.574	 100
