INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.084	2.073	1.889	1.879
 0	 1	2.229	2.221	2.133	2.124
 0	 2	2.324	2.315	2.259	2.259
 0	 3	2.264	2.261	2.262	2.262
 0	 4	2.327	2.327	2.385	2.384
 0	 5	2.415	2.414	2.530	2.538
 0	 6	2.634	2.643	2.796	2.802
 0	 7	2.605	2.605	2.797	2.798
 1	 0	2.537	2.299	2.106	1.917
 1	 1	2.513	2.379	2.156	2.041
 1	 2	2.474	2.358	2.209	2.115
 1	 3	2.452	2.390	2.239	2.181
 1	 4	2.405	2.393	2.257	2.245
 1	 5	2.471	2.434	2.349	2.312
 1	 6	2.528	2.514	2.473	2.466
 1	 7	2.613	2.595	2.558	2.541
 2	 0	2.721	2.503	2.243	2.076
 2	 1	2.722	2.643	2.450	2.390
 2	 2	2.623	2.544	2.381	2.307
 2	 3	2.652	2.598	2.428	2.377
 2	 4	2.533	2.502	2.352	2.326
 2	 5	2.683	2.614	2.476	2.411
 2	 6	2.810	2.799	2.682	2.677
 2	 7	2.608	2.606	2.508	2.508
 3	 0	2.781	2.527	2.294	2.085
 3	 1	2.693	2.582	2.332	2.232
 3	 2	2.577	2.524	2.342	2.301
 3	 3	2.525	2.502	2.303	2.280
 3	 4	2.637	2.579	2.431	2.376
 3	 5	2.494	2.496	2.341	2.346
 3	 6	2.799	2.799	2.614	2.610
 3	 7	2.704	2.683	2.597	2.584
 4	 0	2.500	2.289	2.096	1.915
 4	 1	2.595	2.475	2.237	2.130
 4	 2	2.602	2.532	2.323	2.263
 4	 3	2.703	2.657	2.418	2.374
 4	 4	2.686	2.659	2.445	2.421
 4	 5	2.722	2.645	2.519	2.452
 4	 6	2.787	2.741	2.651	2.613
 4	 7	2.917	2.847	2.824	2.757
 5	 0	3.089	2.780	2.498	2.251
 5	 1	2.912	2.782	2.488	2.381
 5	 2	2.922	2.854	2.546	2.488
 5	 3	2.755	2.697	2.453	2.408
 5	 4	2.889	2.833	2.569	2.521
 5	 5	2.765	2.723	2.526	2.487
 5	 6	2.998	2.976	2.737	2.716
 5	 7	2.965	2.948	2.735	2.718
 6	 0	3.305	3.228	2.710	2.648
 6	 1	2.931	2.730	2.566	2.407
 6	 2	3.176	2.949	2.779	2.593
 6	 3	3.034	2.865	2.720	2.572
 6	 4	2.916	2.830	2.702	2.633
 6	 5	3.137	3.080	2.904	2.846
 6	 6	3.201	3.123	3.003	2.932
 6	 7	3.324	3.253	3.110	3.052
 7	 0	3.172	3.067	2.591	2.507
 7	 1	2.922	2.748	2.576	2.406
 7	 2	2.863	2.772	2.579	2.496
 7	 3	2.893	2.771	2.710	2.604
 7	 4	2.898	2.844	2.725	2.670
 7	 5	2.932	2.876	2.770	2.727
 7	 6	3.102	3.038	2.972	2.911
 7	 7	3.035	2.990	2.976	2.939
 8	 0	3.680	3.549	3.022	2.912
 8	 1	3.521	3.524	3.057	3.010
 8	 2	3.518	3.156	3.083	2.757
 8	 3	3.555	3.343	3.180	2.972
 8	 4	3.507	3.268	3.135	2.917
 8	 5	4.158	4.144	3.752	3.743
