ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 165.07	 1.572	165.0	  0	 165.07	 1.572	 100
 0	 0	   20	 175.48	 1.834	176.0	  2	 175.57	 1.735	 100
 0	 0	   30	 186.00	 1.969	186.0	  1	 186.05	 1.913	 100
 0	 0	   40	 197.22	 1.679	197.0	  1	 197.15	 1.541	 100
 0	 0	   50	 206.78	 1.761	207.0	  1	 206.83	 1.703	 100
 0	 0	   60	 216.98	 1.912	217.0	  0	 216.98	 1.912	 100
 0	 0	   70	 227.25	 1.992	227.0	  4	 227.04	 1.741	 100
 0	 0	   80	 237.28	 2.065	237.0	  3	 237.10	 1.823	 100
 0	 0	   90	 247.19	 1.952	247.0	  0	 247.19	 1.952	 100
 0	 0	  100	 258.09	 1.832	258.0	  2	 258.09	 1.706	 100
 0	 0	  200	 342.35	 2.337	342.0	  5	 342.35	 2.004	 100
 0	 0	  300	 411.75	 1.914	412.0	  3	 411.81	 1.667	 100
 0	 0	  400	 469.40	 2.220	469.0	  5	 469.36	 1.946	 100
 0	 0	  500	 518.16	 2.039	518.0	  3	 518.21	 1.837	 100
 0	 0	  600	 558.18	 2.217	558.0	  5	 558.25	 1.856	 100
 0	 0	  700	 593.49	 2.181	594.0	  0	 593.49	 2.181	 100
 0	 0	  800	 623.50	 2.028	624.0	  0	 623.50	 2.028	 100
 0	 0	  900	 650.60	 1.880	651.0	  2	 650.69	 1.778	 100
 0	 0	 1000	 674.06	 1.890	674.0	  5	 673.88	 1.479	 100
 0	 0	 1200	 715.71	 2.203	716.0	  6	 715.80	 1.898	 100
 0	 0	 1400	 750.17	 2.113	750.0	  4	 750.18	 1.897	 100
 0	 0	 1600	 781.14	 2.113	781.0	  1	 781.07	 2.006	 100
 0	 0	 1800	 807.07	 1.887	807.0	  1	 807.12	 1.825	 100
 0	 0	 2000	 830.35	 2.380	830.0	  0	 830.35	 2.380	 100
 0	 0	 4000	 984.23	 3.247	985.0	  4	 984.63	 2.649	 100
 0	 0	 6000	1078.05	 2.879	1078.0	 11	1078.44	 2.050	 100
 0	 0	 8000	1149.36	 2.714	1149.0	  0	1149.36	 2.714	 100
 0	 0	10000	1207.28	 2.625	1207.0	  0	1207.28	 2.625	 100
 0	 0	12000	1258.24	 2.270	1258.0	  5	1258.56	 1.820	 100
 0	 0	14000	1303.23	 2.593	1303.0	  0	1303.23	 2.593	 100
 0	 0	16000	1345.28	 2.775	1346.0	  0	1345.28	 2.775	 100
 0	 0	18000	1384.55	 2.333	1385.0	  7	1384.84	 1.873	 100
 0	 0	20000	1419.51	 2.525	1420.0	  0	1419.51	 2.525	 100
 0	 0	22000	1453.57	 2.275	1453.0	  7	1453.20	 1.903	 100
 0	 0	24000	1487.10	 2.736	1487.0	  0	1487.10	 2.736	 100
 0	 0	26000	1518.48	 2.725	1519.0	  0	1518.48	 2.725	 100
 0	 0	28000	1549.93	 2.720	1550.0	  0	1549.93	 2.720	 100
 0	 0	30000	1578.88	 2.392	1579.0	  0	1578.88	 2.392	 100
 0	 0	32000	1607.19	 2.926	1607.5	  0	1607.19	 2.926	 100
 0	 0	34000	1635.36	 2.372	1636.0	  0	1635.36	 2.372	 100
 0	 0	36000	1662.25	 2.653	1662.0	  0	1662.25	 2.653	 100
