Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7500	1.7500	1.7083	1.7083	1.7083	1.9167	1.7083	1.8333	1.7083	1.8333	1.8333	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7292	0.0508	1.7083	  6	1.7083	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2708	0.2917	0.2917	0.2917	0.2917	0.2917	0.3125	0.3125	0.3125	0.2917	0.3125	0.2917	0.2917	0.2917	0.3125	0.2917	0.2917	0.2917	0.2917	0.2708	0.3125	0.2917	0.3125	0.3125	0.3125	0.3125	0.3125	0.2917	0.2917	0.2917	0.2917	0.2917	0.2975	0.0121	0.2917	 13	0.2917	0.0000
0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4583	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4375	0.4583	0.4583	0.4395	0.0062	0.4375	  3	0.4375	0.0000
0.6250	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6419	0.0083	0.6458	  6	0.6458	0.0000
0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8750	0.8333	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8333	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8158	0.0120	0.8125	  3	0.8125	0.0000
0.9792	1.0208	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9375	1.0000	0.9375	1.0000	1.0000	1.0000	1.0000	1.0208	1.0208	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0208	1.0000	0.9792	1.0000	0.9974	0.0181	1.0000	  8	1.0000	0.0000
1.2500	1.2500	1.2500	1.2500	1.2500	1.3125	1.3125	1.3125	1.3125	1.3125	1.2708	1.3125	1.2500	1.2500	1.2500	1.2500	1.2500	1.2500	1.3125	1.3125	1.2500	1.3125	1.2500	1.3125	1.3125	1.3125	1.3125	1.3125	1.3125	1.1875	1.2500	1.2292	1.2773	0.0357	1.2604	  0	1.2773	0.0357
1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	0.0000	1.5625	  0	1.5625	0.0000
1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	1.7083	0.0000	1.7083	  0	1.7083	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
696.73	712.84	726.55	668.13	688.04	683.87	638.31	698.49	645.15	722.77	708.35	676.51	690.02	692.10	610.86	685.00	676.85	695.64	685.51	605.49	720.88	687.18	741.54	726.31	712.16	685.88	643.07	695.01	675.95	642.38	712.00	691.28	685.65	32.353	689.03	  2	690.82	26.015
677.19	692.89	709.06	654.04	672.93	669.15	628.49	684.75	637.09	710.20	696.12	664.66	676.54	676.09	595.90	670.14	661.18	678.84	672.72	592.10	708.45	676.18	729.30	718.87	703.97	676.66	633.09	683.01	661.51	626.55	692.04	674.11	671.99	32.130	676.13	  2	677.19	25.609
666.12	681.35	697.57	641.89	659.61	656.46	615.24	670.01	623.10	695.89	682.24	652.20	664.55	663.89	586.35	660.61	651.16	667.03	660.29	581.89	695.79	662.38	715.98	700.87	686.20	663.29	619.01	668.81	649.66	615.69	680.23	662.79	659.32	31.245	663.04	  2	664.33	25.044
659.74	674.52	690.16	635.04	653.00	648.99	608.75	662.20	615.99	687.44	674.51	645.32	657.45	656.31	579.95	653.79	644.69	660.87	653.65	574.67	687.34	655.26	705.57	690.72	675.97	655.92	612.12	662.14	643.88	609.87	672.73	656.12	652.02	30.562	656.02	  2	657.00	24.236
655.69	669.95	685.35	630.20	648.51	643.64	604.46	658.94	615.30	683.19	671.97	642.53	654.07	652.35	577.24	650.14	640.70	657.35	649.72	572.41	683.89	650.73	701.31	690.16	674.48	653.12	607.88	658.49	640.33	606.19	667.96	652.63	648.46	30.431	652.49	  2	653.37	24.301
651.22	665.70	681.56	626.79	644.51	640.92	602.12	653.44	611.51	678.95	667.73	638.42	650.49	649.16	573.89	647.62	637.13	652.84	646.24	568.75	679.27	647.29	696.74	686.48	670.35	648.58	604.80	654.59	636.47	602.16	663.95	649.23	644.65	30.144	648.87	  2	649.54	23.985
649.63	663.37	679.76	624.33	643.82	640.04	600.70	653.24	610.56	678.67	667.91	638.86	650.73	647.32	572.35	645.55	635.02	651.90	643.95	565.74	678.66	646.46	697.43	682.40	668.66	648.39	604.33	654.40	635.05	600.59	661.31	647.76	643.40	30.342	647.54	  2	648.36	24.014
647.67	661.35	678.31	624.81	644.13	639.93	603.07	652.77	613.27	680.61	669.69	639.54	649.64	646.95	570.22	643.98	633.58	651.02	645.83	565.75	679.49	646.29	700.34	682.84	668.52	650.67	605.29	655.73	635.54	600.21	659.77	645.26	643.50	30.492	646.62	  2	648.54	23.958
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
697.58	713.69	727.94	669.74	688.63	683.68	635.36	692.94	641.15	722.58	707.61	676.33	689.89	693.28	610.93	685.90	677.55	696.92	686.63	603.90	720.84	687.26	740.90	720.92	706.94	685.19	642.92	695.33	676.58	642.90	712.87	691.80	685.21	32.432	689.26	  2	690.39	26.045
676.83	693.01	708.93	653.88	672.43	668.38	627.86	679.96	633.33	708.98	695.88	664.96	676.73	676.78	596.20	670.45	661.15	679.04	672.55	589.76	709.13	673.30	728.71	707.65	691.57	677.38	631.46	682.44	662.11	626.74	692.22	674.01	670.74	31.587	675.37	  2	675.93	24.919
666.67	681.90	698.14	643.09	660.79	657.13	615.91	669.04	623.13	696.50	684.97	654.57	666.60	665.74	587.88	661.73	652.45	668.38	662.31	578.90	696.62	661.05	714.06	698.52	685.06	663.92	618.90	671.49	651.51	616.88	680.94	663.64	659.95	31.228	663.78	  2	665.05	24.695
660.33	675.14	691.07	636.31	653.79	649.07	608.73	659.60	615.84	687.82	677.15	647.21	659.38	658.08	581.07	655.45	645.21	661.70	654.64	574.11	689.10	654.61	707.03	689.30	674.62	657.47	612.48	663.75	645.12	610.56	673.61	656.75	652.69	30.689	657.11	  2	657.70	24.312
656.51	671.21	687.04	632.57	650.74	646.72	606.91	659.12	615.54	686.86	675.10	645.50	656.88	655.69	579.24	651.84	641.62	658.60	651.94	571.79	686.77	653.54	706.29	691.30	676.08	656.44	610.71	661.34	642.23	607.46	669.14	653.64	650.51	30.871	654.66	  2	655.51	24.578
651.84	665.98	682.09	626.90	644.79	640.86	601.66	651.61	609.60	679.51	669.71	640.19	651.98	649.68	574.69	648.49	637.44	653.12	647.04	567.34	680.27	646.85	698.18	682.50	667.08	649.35	604.75	655.55	637.05	602.51	664.09	649.35	644.75	30.247	649.35	  2	649.67	24.022
649.57	663.55	679.64	624.71	642.65	638.09	599.76	648.17	606.68	677.52	667.46	638.18	650.20	647.98	572.66	646.30	635.31	651.52	644.55	564.84	678.23	643.40	695.48	678.35	664.10	647.52	602.17	653.80	634.99	600.82	661.70	647.41	642.42	30.145	647.46	  2	647.33	23.898
647.46	661.38	678.06	623.58	641.20	636.30	599.39	646.19	607.27	676.00	667.34	638.15	649.00	646.48	570.32	644.70	633.56	649.65	644.07	564.81	677.79	641.52	695.53	677.59	661.91	647.05	600.94	653.63	635.03	600.49	659.82	645.52	641.30	30.043	645.86	  2	646.22	23.755
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
697.00	714.00	727.00	669.00	688.50	682.00	635.50	696.50	641.50	721.00	707.00	676.00	689.00	692.00	611.00	685.00	677.00	697.00	686.00	603.00	721.00	686.00	741.50	722.50	709.50	685.50	642.00	695.00	676.00	643.00	712.50	691.00	685.02	32.586	688.75	  2	690.22	26.197
677.00	693.00	709.00	654.00	673.00	670.00	629.00	685.00	637.50	713.00	697.00	666.00	677.50	677.50	596.00	670.00	661.00	679.50	673.00	594.00	709.50	674.50	731.50	718.00	701.00	679.50	632.00	683.50	662.00	627.00	692.00	674.00	672.39	32.149	675.75	  2	677.55	25.771
666.00	681.00	698.00	642.00	660.00	656.00	614.00	669.00	623.50	695.50	682.50	652.50	665.00	664.50	587.00	661.00	651.00	667.00	661.00	581.00	694.50	661.00	714.00	698.50	683.00	663.00	618.00	669.00	650.00	616.00	680.00	663.00	658.98	30.976	663.00	  2	663.98	24.727
660.00	674.00	690.00	635.00	653.50	650.00	608.50	661.50	617.00	688.50	676.00	645.50	658.00	657.00	580.00	654.50	645.00	661.00	654.00	575.50	688.50	655.00	706.00	691.50	676.50	656.50	612.50	662.00	644.00	610.00	673.00	657.00	652.41	30.622	656.75	  2	657.38	24.332
656.00	670.00	685.50	631.00	650.00	645.00	606.00	659.00	616.50	685.00	674.00	643.50	655.50	653.00	577.50	650.00	641.00	658.00	650.00	572.50	684.00	651.00	702.50	689.50	673.00	653.00	608.50	659.50	640.50	606.00	668.00	653.00	648.98	30.407	653.00	  2	653.92	24.192
651.00	666.00	682.00	626.50	645.00	641.00	602.00	654.00	610.00	680.00	669.00	639.50	650.50	649.00	574.00	648.00	637.00	653.00	646.50	569.00	679.00	647.00	697.00	685.00	670.00	649.00	605.00	655.00	637.00	602.00	664.00	649.00	644.75	30.207	649.00	  2	649.63	24.088
650.00	663.50	680.00	625.50	644.00	641.50	602.00	654.00	612.00	680.00	668.00	638.50	651.00	648.50	572.50	646.00	635.50	652.50	644.50	565.50	678.50	646.50	698.00	684.00	669.50	650.00	604.50	655.50	635.50	601.00	662.00	648.50	644.02	30.427	648.50	  2	649.02	23.976
648.00	661.00	678.00	625.00	644.00	640.00	603.00	656.00	612.00	679.50	669.50	639.00	650.00	646.00	570.00	645.00	633.50	650.00	645.00	566.00	680.50	645.50	699.00	682.00	666.50	650.00	605.00	655.00	636.00	600.50	660.00	645.50	643.31	30.352	645.75	  2	648.33	23.817
