GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 6	1.082	160.290	0.9998	0.361	1.082	160.312	0.9998	0.378	1.092	161.132	0.9976	1.312	1.093	161.054	0.9977	1.208
 1	 7	1.045	160.060	1.0000	0.129	1.045	160.060	1.0000	0.129	1.040	161.200	0.9980	1.087	1.037	161.252	0.9980	0.984
 2	 0	1.373	162.040	0.9994	0.729	1.372	162.135	0.9994	0.738	1.672	150.921	1.0000	1.516	1.672	150.892	1.0000	1.517
 2	 1	1.257	157.145	0.9994	0.707	1.256	157.182	0.9994	0.700	1.411	152.543	0.9960	1.336	1.412	152.470	0.9962	1.225
 2	 2	1.196	155.130	1.0000	0.130	1.194	155.301	1.0000	0.109	1.322	151.207	0.9966	1.373	1.318	151.310	0.9967	1.312
 2	 3	1.196	151.025	0.9999	0.212	1.199	150.734	0.9999	0.278	1.260	150.887	0.9987	1.398	1.258	150.891	0.9987	1.439
 2	 4	1.128	152.890	0.9998	0.319	1.127	152.983	0.9998	0.328	1.215	150.292	0.9972	0.906	1.213	150.326	0.9972	0.797
 2	 5	1.109	150.890	0.9999	0.200	1.109	150.866	0.9999	0.240	1.169	149.691	0.9976	0.969	1.169	149.627	0.9977	0.931
 2	 6	1.063	151.485	0.9999	0.253	1.063	151.507	0.9999	0.263	1.123	149.572	0.9976	0.807	1.119	149.661	0.9976	0.776
 2	 7	1.068	148.480	0.9998	0.296	1.068	148.480	0.9998	0.296	1.091	148.797	0.9978	0.898	1.091	148.764	0.9978	0.803
 3	 0	1.382	180.675	1.0000	0.131	1.382	180.575	0.9999	0.246	1.707	168.304	1.0000	1.120	1.702	168.441	1.0000	1.089
 3	 1	1.243	176.685	0.9997	0.473	1.240	176.853	0.9996	0.527	1.431	169.909	0.9958	1.464	1.433	169.799	0.9959	1.298
 3	 2	1.175	174.855	0.9987	0.946	1.174	174.941	0.9985	1.021	1.336	168.600	0.9964	1.285	1.329	168.833	0.9967	1.260
 3	 3	1.156	172.090	0.9995	0.567	1.158	171.946	0.9996	0.529	1.268	168.257	0.9986	0.966	1.268	168.215	0.9986	0.974
 3	 4	1.125	171.050	0.9999	0.194	1.121	171.270	0.9999	0.182	1.220	167.717	0.9971	1.009	1.221	167.641	0.9972	1.119
 3	 5	1.099	168.995	0.9997	0.393	1.093	169.387	0.9997	0.395	1.157	167.447	0.9976	0.846	1.153	167.532	0.9976	0.739
 3	 6	1.071	168.225	0.9998	0.359	1.067	168.545	0.9998	0.374	1.120	166.856	0.9975	1.150	1.116	166.938	0.9975	1.095
 3	 7	1.039	167.750	0.9999	0.196	1.039	167.729	0.9999	0.179	1.077	166.617	0.9979	1.154	1.077	166.562	0.9980	1.039
 4	 0	1.450	145.880	0.9990	1.006	1.448	146.062	0.9991	0.955	1.758	135.667	1.0000	1.083	1.763	135.445	1.0000	0.928
 4	 1	1.307	142.275	1.0000	0.185	1.306	142.461	1.0000	0.096	1.477	137.769	0.9960	1.610	1.478	137.684	0.9960	1.395
 4	 2	1.223	141.595	1.0000	0.150	1.224	141.466	1.0000	0.177	1.367	136.840	0.9964	1.078	1.367	136.810	0.9965	0.863
 4	 3	1.194	139.535	1.0000	0.168	1.195	139.532	0.9998	0.414	1.310	136.189	0.9987	1.265	1.309	136.217	0.9987	1.136
 4	 4	1.146	139.875	0.9998	0.383	1.149	139.690	0.9998	0.327	1.257	135.986	0.9971	1.343	1.254	136.036	0.9972	1.235
 4	 5	1.124	137.690	1.0000	0.172	1.125	137.657	1.0000	0.122	1.202	135.523	0.9976	1.192	1.200	135.565	0.9978	1.098
 4	 6	1.082	137.975	1.0000	0.125	1.080	138.069	1.0000	0.119	1.153	135.387	0.9977	0.918	1.151	135.406	0.9978	0.664
 4	 7	1.046	138.085	1.0000	0.111	1.043	138.259	0.9999	0.193	1.117	134.925	0.9980	0.664	1.115	134.950	0.9980	0.610
 5	 0	1.394	135.445	0.9999	0.381	1.394	135.412	0.9998	0.436	1.684	126.330	1.0000	1.519	1.682	126.392	1.0000	1.422
 5	 1	1.226	135.055	0.9999	0.195	1.226	135.032	1.0000	0.144	1.428	128.327	0.9957	1.967	1.426	128.380	0.9961	1.941
 5	 2	1.166	134.095	1.0000	0.037	1.168	133.944	1.0000	0.082	1.342	127.518	0.9962	1.264	1.339	127.600	0.9962	1.282
 5	 3	1.129	133.135	1.0000	0.143	1.131	133.010	1.0000	0.142	1.280	127.454	0.9986	0.757	1.279	127.433	0.9986	0.640
 5	 4	1.119	131.090	0.9999	0.254	1.120	131.077	0.9999	0.232	1.245	126.854	0.9969	1.186	1.244	126.809	0.9972	1.100
 5	 5	1.089	130.335	0.9999	0.250	1.090	130.288	0.9998	0.329	1.197	126.632	0.9974	0.492	1.196	126.659	0.9975	0.433
 5	 6	1.053	130.595	1.0000	0.040	1.053	130.571	1.0000	0.032	1.162	126.295	0.9973	0.660	1.163	126.213	0.9973	0.512
 5	 7	1.036	129.365	0.9998	0.354	1.035	129.459	0.9999	0.276	1.128	125.809	0.9977	0.827	1.127	125.818	0.9977	0.773
 6	 0	1.413	158.205	0.9998	0.479	1.413	158.205	0.9998	0.479	1.737	146.767	1.0000	1.529	1.732	146.941	1.0000	1.574
 6	 1	1.264	154.395	0.9996	0.553	1.262	154.541	0.9996	0.595	1.445	148.743	0.9959	1.047	1.443	148.736	0.9963	0.886
 6	 2	1.208	151.940	1.0000	0.152	1.209	151.819	1.0000	0.161	1.347	147.557	0.9966	1.290	1.349	147.466	0.9967	1.186
 6	 3	1.177	150.035	1.0000	0.156	1.175	150.368	0.9999	0.217	1.286	146.997	0.9988	0.737	1.286	147.008	0.9988	0.692
 6	 4	1.154	148.435	0.9999	0.264	1.149	148.759	0.9997	0.423	1.229	146.916	0.9971	1.111	1.230	146.811	0.9971	0.949
 6	 5	1.125	147.100	0.9999	0.298	1.126	147.015	0.9999	0.237	1.197	145.667	0.9975	1.224	1.194	145.702	0.9975	1.163
 6	 6	1.081	147.495	1.0000	0.105	1.077	147.803	1.0000	0.103	1.149	145.477	0.9975	0.837	1.150	145.442	0.9977	0.767
 6	 7	1.046	147.480	1.0000	0.159	1.046	147.480	1.0000	0.159	1.099	145.678	0.9979	0.936	1.097	145.734	0.9979	0.741
 7	 0	1.476	150.700	0.9988	1.141	1.479	150.468	0.9986	1.219	1.815	139.159	1.0000	1.769	1.815	139.131	1.0000	1.830
 7	 1	1.310	146.435	0.9991	0.890	1.308	146.657	0.9993	0.774	1.510	140.610	0.9957	1.498	1.508	140.636	0.9958	1.322
 7	 2	1.246	144.180	1.0000	0.084	1.249	143.921	1.0000	0.150	1.399	139.505	0.9964	1.567	1.400	139.459	0.9965	1.346
 7	 3	1.203	142.830	0.9999	0.199	1.211	142.309	0.9998	0.335	1.341	138.543	0.9987	1.291	1.342	138.516	0.9987	1.302
 7	 4	1.175	141.640	1.0000	0.162	1.174	141.701	1.0000	0.113	1.281	138.642	0.9969	1.533	1.279	138.668	0.9973	1.446
 7	 5	1.139	140.590	1.0000	0.168	1.138	140.630	0.9999	0.200	1.229	137.950	0.9975	1.137	1.230	137.841	0.9975	1.027
 7	 6	1.088	141.020	0.9997	0.386	1.088	140.960	0.9997	0.408	1.182	137.473	0.9975	1.071	1.179	137.534	0.9976	1.102
 7	 7	1.084	138.965	0.9988	0.829	1.085	138.901	0.9987	0.869	1.155	136.914	0.9977	1.418	1.156	136.834	0.9977	1.342
 8	 0	1.368	166.215	0.9993	0.814	1.381	165.362	0.9995	0.656	1.676	155.077	1.0000	1.808	1.679	154.947	1.0000	1.773
 8	 1	1.242	162.125	0.9987	1.004	1.241	162.198	0.9985	1.066	1.414	156.805	0.9958	1.685	1.417	156.679	0.9958	1.456
 8	 2	1.153	162.635	0.9993	0.670	1.152	162.733	0.9993	0.705	1.313	156.170	0.9967	1.250	1.309	156.240	0.9968	1.468
 8	 3	1.167	157.905	0.9999	0.260	1.164	158.111	0.9999	0.317	1.272	155.155	0.9987	1.232	1.272	155.178	0.9987	1.292
 8	 4	1.112	159.270	0.9998	0.387	1.116	159.040	0.9997	0.406	1.223	155.258	0.9971	1.342	1.223	155.201	0.9971	1.417
 8	 5	1.120	156.055	0.9997	0.396	1.123	155.832	0.9997	0.425	1.197	154.409	0.9974	1.497	1.196	154.445	0.9974	1.504
 8	 6	1.078	157.020	0.9984	0.976	1.078	157.020	0.9984	0.976	1.158	154.445	0.9973	1.446	1.160	154.381	0.9975	1.496
 8	 7	1.082	154.520	0.9997	0.444	1.089	153.967	0.9998	0.351	1.118	154.537	0.9977	1.298	1.111	154.755	0.9978	1.405
 9	 0	1.303	167.130	0.9997	0.534	1.300	167.482	0.9995	0.631	1.595	156.557	1.0000	1.155	1.597	156.489	1.0000	1.070
 9	 1	1.192	162.740	0.9997	0.479	1.190	162.953	0.9997	0.433	1.351	157.828	0.9959	1.215	1.351	157.799	0.9961	0.963
 9	 2	1.154	160.060	0.9996	0.502	1.156	159.912	0.9995	0.560	1.287	155.885	0.9963	1.678	1.290	155.704	0.9963	1.591
 9	 3	1.132	158.105	1.0000	0.158	1.135	157.916	1.0000	0.105	1.220	156.173	0.9986	1.183	1.220	156.136	0.9986	1.201
 9	 4	1.098	157.900	0.9999	0.201	1.101	157.722	1.0000	0.139	1.185	155.728	0.9970	1.203	1.183	155.847	0.9970	1.140
 9	 5	1.064	157.680	1.0000	0.162	1.055	158.304	0.9999	0.185	1.152	154.971	0.9976	1.211	1.151	155.021	0.9976	1.036
 9	 6	1.052	156.065	0.9993	0.634	1.054	155.788	0.9995	0.533	1.104	155.230	0.9973	1.299	1.102	155.271	0.9975	1.184
 9	 7	1.048	154.290	0.9999	0.172	1.045	154.662	0.9998	0.363	1.084	154.633	0.9975	1.412	1.080	154.837	0.9976	1.414
10	 0	1.241	124.410	0.9999	0.338	1.245	124.088	0.9998	0.401	1.540	113.341	1.0000	1.952	1.540	113.223	1.0000	1.493
10	 1	1.137	121.030	0.9998	0.384	1.133	121.358	0.9996	0.503	1.324	114.228	0.9955	1.651	1.322	114.262	0.9957	1.584
10	 2	1.086	120.170	0.9998	0.305	1.086	120.231	0.9998	0.350	1.259	113.270	0.9961	1.305	1.259	113.160	0.9961	1.357
10	 3	1.084	117.430	0.9996	0.497	1.084	117.359	0.9995	0.559	1.218	112.943	0.9984	1.206	1.218	112.897	0.9984	1.281
10	 4	1.055	117.295	0.9997	0.427	1.050	117.653	0.9996	0.484	1.177	112.919	0.9968	0.774	1.177	112.929	0.9970	0.789
10	 5	1.049	116.165	0.9997	0.402	1.042	116.756	0.9997	0.372	1.161	112.314	0.9971	0.996	1.162	112.303	0.9971	0.986
10	 6	1.011	116.920	0.9999	0.173	1.007	117.269	0.9999	0.252	1.125	112.313	0.9971	1.029	1.122	112.403	0.9973	1.122
10	 7	1.025	114.475	0.9999	0.221	1.025	114.534	0.9999	0.203	1.112	111.798	0.9971	1.525	1.109	111.920	0.9974	1.592
11	 0	1.327	168.950	0.9998	0.423	1.337	168.243	0.9999	0.226	1.632	157.483	1.0000	1.665	1.635	157.368	1.0000	1.588
11	 1	1.209	164.715	0.9998	0.402	1.213	164.433	0.9997	0.486	1.378	159.026	0.9959	1.038	1.379	158.960	0.9960	1.090
11	 2	1.156	162.695	0.9990	0.815	1.157	162.652	0.9991	0.785	1.283	158.138	0.9966	1.509	1.281	158.218	0.9968	1.470
11	 3	1.154	159.140	0.9998	0.327	1.155	159.042	0.9999	0.307	1.245	157.007	0.9986	1.376	1.244	156.996	0.9986	1.305
11	 4	1.120	158.845	1.0000	0.096	1.122	158.613	0.9999	0.287	1.201	156.800	0.9970	1.094	1.202	156.677	0.9973	1.106
11	 5	1.091	158.030	0.9999	0.215	1.085	158.593	0.9999	0.290	1.164	156.096	0.9975	1.107	1.165	156.083	0.9975	1.005
11	 6	1.083	155.875	0.9998	0.359	1.087	155.549	0.9999	0.296	1.127	155.769	0.9974	1.351	1.124	155.786	0.9975	1.390
11	 7	1.065	155.050	0.9998	0.296	1.068	154.766	0.9999	0.204	1.086	155.716	0.9977	1.580	1.082	155.827	0.9979	1.661
12	 0	1.327	155.885	0.9997	0.500	1.332	155.554	0.9999	0.359	1.613	145.970	1.0000	1.322	1.609	146.112	1.0000	1.224
12	 1	1.206	152.840	1.0000	0.099	1.208	152.689	0.9999	0.279	1.371	147.555	0.9958	1.374	1.374	147.398	0.9960	1.179
12	 2	1.184	149.360	0.9998	0.330	1.185	149.248	0.9998	0.353	1.312	145.852	0.9963	1.305	1.310	145.911	0.9965	1.167
12	 3	1.135	149.595	0.9998	0.355	1.130	149.958	0.9998	0.397	1.253	146.030	0.9986	0.897	1.253	146.004	0.9986	0.853
12	 4	1.116	148.540	0.9998	0.335	1.117	148.441	0.9999	0.280	1.216	145.778	0.9970	1.200	1.216	145.751	0.9971	1.030
12	 5	1.081	148.500	0.9999	0.220	1.084	148.269	0.9999	0.177	1.178	145.398	0.9974	1.299	1.175	145.467	0.9975	1.270
12	 6	1.070	147.385	0.9996	0.453	1.073	147.138	0.9997	0.438	1.148	145.182	0.9974	0.912	1.148	145.168	0.9977	0.886
12	 7	1.050	147.195	0.9998	0.337	1.048	147.357	0.9998	0.293	1.120	145.157	0.9977	0.831	1.119	145.228	0.9977	0.628
13	 0	1.245	190.465	0.9997	0.442	1.241	190.767	0.9999	0.300	1.527	180.026	1.0000	1.026	1.526	180.060	1.0000	0.929
13	 1	1.121	188.970	1.0000	0.108	1.126	188.548	1.0000	0.144	1.322	180.554	0.9958	1.605	1.321	180.523	0.9961	1.498
13	 2	1.094	185.935	0.9995	0.564	1.094	185.933	0.9995	0.571	1.255	179.362	0.9963	1.217	1.255	179.358	0.9966	1.242
13	 3	1.068	184.960	0.9997	0.401	1.067	184.983	0.9997	0.402	1.218	178.781	0.9985	1.050	1.217	178.690	0.9985	1.082
13	 4	1.068	182.945	0.9998	0.330	1.067	182.947	0.9998	0.304	1.199	178.071	0.9968	0.983	1.196	178.143	0.9972	0.887
13	 5	1.046	182.470	0.9999	0.258	1.046	182.515	0.9999	0.222	1.171	177.665	0.9973	1.027	1.168	177.778	0.9974	1.108
13	 6	1.047	180.485	0.9999	0.249	1.041	180.881	1.0000	0.140	1.133	177.867	0.9970	1.060	1.132	177.852	0.9972	0.933
13	 7	1.033	180.265	0.9998	0.303	1.036	180.121	0.9999	0.270	1.113	177.660	0.9973	1.071	1.112	177.679	0.9973	1.121
14	 0	1.364	144.835	0.9999	0.314	1.366	144.649	0.9999	0.317	1.598	137.570	1.0000	1.069	1.595	137.704	1.0000	1.035
14	 1	1.240	142.435	1.0000	0.042	1.245	142.103	1.0000	0.081	1.367	139.421	0.9961	1.356	1.368	139.288	0.9961	1.183
14	 2	1.173	141.370	0.9999	0.219	1.172	141.509	0.9999	0.209	1.281	138.367	0.9966	1.315	1.279	138.406	0.9966	1.208
14	 3	1.139	140.550	0.9998	0.330	1.138	140.623	0.9999	0.266	1.225	138.365	0.9988	1.215	1.222	138.405	0.9988	1.197
14	 4	1.100	140.860	0.9998	0.315	1.101	140.836	0.9999	0.292	1.179	138.331	0.9974	1.122	1.177	138.416	0.9978	1.068
14	 5	1.076	139.645	0.9999	0.261	1.075	139.798	1.0000	0.167	1.140	137.667	0.9977	0.677	1.142	137.582	0.9977	0.606
14	 6	1.044	139.340	0.9990	0.722	1.046	139.075	0.9993	0.621	1.107	137.103	0.9975	1.087	1.100	137.278	0.9979	0.968
14	 7	1.037	138.095	0.9999	0.190	1.038	138.047	1.0000	0.152	1.077	136.932	0.9978	1.044	1.075	137.007	0.9979	0.954
15	 0	1.246	165.690	0.9993	0.729	1.249	165.481	0.9993	0.730	1.531	155.124	1.0000	1.241	1.532	155.127	1.0000	1.127
15	 1	1.148	161.775	0.9999	0.206	1.146	161.962	0.9999	0.197	1.323	155.686	0.9955	1.286	1.322	155.715	0.9956	1.129
15	 2	1.138	158.015	0.9999	0.243	1.138	157.990	0.9999	0.274	1.265	154.533	0.9962	1.391	1.265	154.502	0.9963	1.220
15	 3	1.128	156.160	0.9998	0.357	1.130	156.016	0.9998	0.354	1.229	154.215	0.9985	1.399	1.227	154.289	0.9985	1.395
15	 4	1.104	155.730	1.0000	0.140	1.102	155.945	1.0000	0.092	1.202	153.749	0.9967	1.325	1.201	153.797	0.9971	1.266
15	 5	1.064	156.795	0.9998	0.372	1.063	156.897	0.9998	0.358	1.181	153.184	0.9972	0.952	1.180	153.193	0.9972	0.869
15	 6	1.055	155.540	0.9995	0.539	1.059	155.210	0.9992	0.687	1.144	153.230	0.9972	1.273	1.145	153.111	0.9972	1.377
15	 7	1.055	154.320	1.0000	0.058	1.068	153.450	0.9999	0.211	1.130	152.881	0.9972	1.077	1.132	152.870	0.9972	1.323
16	 0	1.364	145.275	0.9996	0.586	1.360	145.669	0.9996	0.575	1.641	135.912	1.0000	0.816	1.645	135.784	1.0000	0.696
16	 1	1.231	141.815	0.9997	0.437	1.236	141.438	0.9995	0.611	1.385	137.389	0.9960	1.473	1.387	137.203	0.9961	1.542
16	 2	1.161	140.910	1.0000	0.086	1.163	140.735	1.0000	0.160	1.300	136.189	0.9966	1.458	1.298	136.249	0.9970	1.385
16	 3	1.125	139.555	1.0000	0.085	1.127	139.381	1.0000	0.141	1.242	135.579	0.9988	1.082	1.241	135.563	0.9988	0.857
16	 4	1.107	137.780	0.9999	0.193	1.105	137.875	0.9999	0.218	1.195	135.119	0.9972	1.185	1.193	135.106	0.9972	1.134
16	 5	1.079	136.165	1.0000	0.118	1.080	136.110	1.0000	0.026	1.146	134.355	0.9975	0.773	1.144	134.401	0.9975	0.690
16	 6	1.045	136.205	0.9994	0.568	1.045	136.205	0.9994	0.568	1.106	134.130	0.9976	0.862	1.106	134.119	0.9976	0.797
16	 7	1.004	136.655	0.9998	0.317	1.005	136.583	0.9998	0.337	1.070	133.745	0.9979	0.732	1.067	133.764	0.9980	0.641
17	 0	1.355	147.335	0.9989	1.022	1.356	147.284	0.9989	1.010	1.606	139.273	1.0000	1.462	1.607	139.205	1.0000	1.378
17	 1	1.225	145.365	0.9997	0.507	1.227	145.192	0.9996	0.514	1.382	140.798	0.9961	1.429	1.381	140.780	0.9963	1.270
17	 2	1.171	143.865	1.0000	0.104	1.172	143.783	0.9999	0.241	1.310	139.469	0.9964	1.300	1.311	139.361	0.9966	1.184
17	 3	1.129	143.160	0.9999	0.215	1.128	143.212	0.9999	0.205	1.245	139.439	0.9987	1.340	1.245	139.422	0.9987	1.240
17	 4	1.115	141.705	0.9999	0.291	1.116	141.614	0.9998	0.357	1.207	139.197	0.9971	1.037	1.207	139.157	0.9973	0.946
17	 5	1.076	141.240	1.0000	0.162	1.078	141.152	0.9999	0.233	1.161	138.497	0.9975	1.004	1.163	138.447	0.9975	0.969
17	 6	1.036	141.715	0.9997	0.397	1.036	141.664	0.9996	0.438	1.111	138.734	0.9975	0.800	1.110	138.762	0.9977	0.850
17	 7	1.034	139.650	1.0000	0.016	1.034	139.650	1.0000	0.016	1.101	137.414	0.9976	0.670	1.099	137.482	0.9978	0.727
18	 0	1.357	160.570	0.9993	0.795	1.354	160.824	0.9994	0.766	1.639	150.729	1.0000	1.387	1.639	150.746	1.0000	1.064
18	 1	1.233	158.190	0.9993	0.728	1.233	158.190	0.9993	0.728	1.416	151.846	0.9958	1.418	1.415	151.798	0.9959	1.276
18	 2	1.192	154.985	0.9997	0.474	1.192	154.985	0.9997	0.474	1.331	150.628	0.9963	1.341	1.330	150.644	0.9965	1.153
18	 3	1.174	152.555	0.9999	0.286	1.174	152.586	0.9999	0.227	1.279	149.877	0.9985	1.114	1.276	149.924	0.9986	1.052
18	 4	1.157	151.280	0.9997	0.428	1.156	151.303	0.9998	0.393	1.250	149.175	0.9969	1.543	1.251	149.066	0.9973	1.330
18	 5	1.123	150.515	1.0000	0.072	1.126	150.409	1.0000	0.129	1.197	149.296	0.9974	1.295	1.196	149.330	0.9974	1.268
18	 6	1.069	151.735	0.9999	0.195	1.068	151.878	0.9999	0.228	1.156	148.632	0.9973	1.190	1.157	148.564	0.9975	1.093
18	 7	1.079	148.780	0.9998	0.304	1.079	148.780	0.9998	0.304	1.124	148.485	0.9977	1.089	1.122	148.512	0.9977	1.025
19	 0	1.408	175.520	0.9997	0.519	1.408	175.581	0.9997	0.545	1.674	166.232	1.0000	1.583	1.673	166.271	1.0000	1.439
19	 1	1.245	173.975	0.9997	0.495	1.246	173.929	0.9997	0.462	1.413	167.985	0.9962	1.231	1.409	168.083	0.9964	1.141
19	 2	1.181	171.910	0.9991	0.794	1.180	172.027	0.9991	0.791	1.302	167.354	0.9969	1.413	1.298	167.461	0.9972	1.491
19	 3	1.167	168.405	0.9996	0.510	1.166	168.436	0.9997	0.434	1.238	166.608	0.9988	1.266	1.238	166.544	0.9988	1.289
19	 4	1.132	167.585	0.9994	0.640	1.133	167.500	0.9994	0.640	1.191	166.118	0.9974	1.157	1.187	166.197	0.9975	1.147
19	 5	1.119	164.455	0.9996	0.478	1.119	164.455	0.9996	0.478	1.126	165.743	0.9977	1.586	1.125	165.739	0.9977	1.612
19	 6	1.059	165.590	1.0000	0.049	1.059	165.590	1.0000	0.049	1.073	165.576	0.9978	0.929	1.071	165.582	0.9978	0.914
19	 7	1.034	164.975	0.9998	0.365	1.033	164.972	0.9997	0.397	1.035	165.339	0.9981	1.401	1.035	165.293	0.9981	1.325
20	 0	1.375	139.915	0.9995	0.674	1.383	139.272	0.9999	0.352	1.638	131.907	1.0000	1.243	1.638	131.870	1.0000	1.324
20	 1	1.223	138.410	1.0000	0.049	1.225	138.276	1.0000	0.034	1.403	132.578	0.9958	1.638	1.401	132.609	0.9965	1.343
20	 2	1.192	134.915	1.0000	0.022	1.194	134.723	1.0000	0.064	1.325	131.337	0.9964	1.383	1.324	131.314	0.9964	1.218
20	 3	1.146	135.105	0.9998	0.328	1.141	135.530	0.9999	0.291	1.262	131.632	0.9986	1.130	1.259	131.802	0.9987	1.050
20	 4	1.106	135.445	1.0000	0.168	1.105	135.471	0.9999	0.242	1.222	131.324	0.9971	0.888	1.221	131.344	0.9971	0.858
20	 5	1.073	135.060	1.0000	0.164	1.073	135.038	0.9999	0.196	1.176	131.142	0.9976	0.587	1.175	131.152	0.9976	0.579
20	 6	1.041	134.945	1.0000	0.116	1.042	134.830	1.0000	0.098	1.139	130.656	0.9974	0.866	1.135	130.762	0.9975	0.902
20	 7	1.038	133.025	0.9999	0.265	1.038	133.025	0.9999	0.265	1.105	130.435	0.9977	0.681	1.103	130.497	0.9980	0.670
21	 0	1.342	173.850	0.9998	0.425	1.344	173.737	0.9997	0.560	1.653	161.719	1.0000	1.502	1.651	161.831	1.0000	1.390
21	 1	1.235	168.455	0.9996	0.566	1.237	168.262	0.9997	0.485	1.409	162.627	0.9960	1.173	1.408	162.584	0.9962	1.092
21	 2	1.174	166.510	0.9994	0.623	1.175	166.458	0.9995	0.598	1.326	160.906	0.9965	1.096	1.324	160.940	0.9965	1.062
