INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.343	2.349	2.949	2.064
 0	 1	3.900	2.623	3.672	2.477
 0	 2	4.262	2.706	4.090	2.598
 0	 3	4.421	2.999	4.329	2.931
 0	 4	4.745	3.105	4.727	3.095
 0	 5	4.947	3.375	4.944	3.372
 0	 6	4.978	3.393	5.076	3.452
 0	 7	4.684	3.620	4.851	3.752
 1	 0	3.482	3.209	2.861	2.628
 1	 1	3.985	3.316	3.391	2.814
 1	 2	3.863	3.312	3.496	3.017
 1	 3	4.098	3.498	3.692	3.135
 1	 4	4.338	3.612	4.007	3.339
 1	 5	4.303	3.633	4.015	3.386
 1	 6	4.198	3.487	4.055	3.369
 1	 7	4.023	3.658	3.908	3.561
 2	 0	3.214	3.071	2.641	2.514
 2	 1	3.409	3.084	3.002	2.723
 2	 2	3.460	3.191	3.141	2.905
 2	 3	3.749	3.236	3.486	3.003
 2	 4	3.799	3.222	3.583	3.034
 2	 5	3.842	3.374	3.628	3.197
 2	 6	3.858	3.399	3.730	3.286
 2	 7	3.801	3.595	3.705	3.506
 3	 0	2.655	2.583	2.196	2.128
 3	 1	2.806	2.649	2.430	2.300
 3	 2	2.897	2.742	2.613	2.477
 3	 3	2.929	2.750	2.727	2.552
 3	 4	3.032	2.867	2.857	2.705
 3	 5	3.040	2.896	2.954	2.818
 3	 6	3.132	2.937	3.062	2.867
 3	 7	3.045	2.955	3.025	2.941
 4	 0	2.825	2.768	2.265	2.223
 4	 1	2.528	2.498	2.166	2.143
 4	 2	2.518	2.440	2.269	2.204
 4	 3	2.622	2.616	2.357	2.346
 4	 4	2.667	2.629	2.440	2.407
 4	 5	2.547	2.504	2.367	2.328
 4	 6	2.807	2.790	2.662	2.647
 4	 7	2.759	2.715	2.656	2.625
 5	 0	2.776	2.684	2.263	2.198
 5	 1	2.783	2.725	2.427	2.382
 5	 2	2.764	2.705	2.438	2.397
 5	 3	2.809	2.722	2.506	2.442
 5	 4	2.738	2.743	2.472	2.473
 5	 5	2.971	2.883	2.721	2.652
 5	 6	2.919	2.872	2.665	2.625
 5	 7	3.158	3.045	2.915	2.817
 6	 0	3.293	2.957	2.661	2.394
 6	 1	3.317	2.789	2.896	2.444
 6	 2	3.423	2.987	3.093	2.700
 6	 3	3.599	2.985	3.271	2.720
 6	 4	3.514	3.097	3.259	2.874
 6	 5	3.723	3.208	3.566	3.075
 6	 6	3.880	3.438	3.663	3.244
 6	 7	3.728	3.469	3.619	3.353
 7	 0	3.696	3.095	2.955	2.481
 7	 1	3.999	3.089	3.363	2.615
 7	 2	4.127	2.989	3.622	2.634
 7	 3	4.517	3.478	4.002	3.074
 7	 4	4.647	3.364	4.219	3.063
 7	 5	4.886	3.682	4.480	3.377
 7	 6	4.909	3.612	4.655	3.422
 7	 7	4.481	3.745	4.345	3.628
 8	 0	5.961	4.419	4.631	3.455
 8	 1	6.401	4.253	5.636	3.724
 8	 2	6.662	4.122	5.935	3.649
 8	 3	7.254	4.734	6.466	4.244
 8	 4	7.540	5.093	6.756	4.562
 8	 5	7.328	5.142	6.739	4.769
 8	 6	7.480	5.149	6.722	4.654
 8	 7	7.243	5.620	6.504	5.019
 9	 0	3.203	2.976	2.584	2.412
 9	 1	3.386	2.791	2.946	2.434
 9	 2	3.413	2.995	3.088	2.707
 9	 3	3.452	3.196	3.188	2.978
 9	 4	3.801	3.248	3.584	3.061
 9	 5	3.845	3.380	3.653	3.212
 9	 6	4.129	3.583	3.866	3.341
 9	 7	3.965	3.723	3.838	3.614
10	 0	2.699	2.684	2.195	2.188
10	 1	2.670	2.625	2.320	2.269
10	 2	2.728	2.655	2.447	2.392
10	 3	2.819	2.750	2.561	2.493
10	 4	2.925	2.819	2.698	2.597
10	 5	2.992	2.906	2.757	2.700
10	 6	3.275	3.131	3.054	2.935
10	 7	3.247	3.159	3.061	2.980
11	 0	2.805	2.728	2.325	2.268
11	 1	2.893	2.764	2.477	2.365
11	 2	2.898	2.829	2.586	2.517
11	 3	2.869	2.842	2.549	2.531
11	 4	3.180	3.081	2.841	2.759
11	 5	3.181	3.131	2.882	2.835
11	 6	3.269	3.196	2.920	2.845
11	 7	3.343	3.235	3.049	2.953
12	 0	2.441	2.435	1.990	1.991
12	 1	2.428	2.392	2.105	2.080
12	 2	2.611	2.599	2.294	2.291
