INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	14.336	6.009	11.381	5.042
 0	 1	16.232	6.343	14.711	5.653
 0	 2	20.235	6.753	17.596	6.049
 0	 3	22.273	6.907	20.825	6.161
 0	 4	20.960	6.750	19.927	6.105
 0	 5	22.053	7.242	20.221	6.641
 0	 6	21.745	7.406	19.194	6.741
 0	 7	19.771	7.217	18.861	6.828
 1	 0	14.055	5.104	11.414	4.401
 1	 1	15.774	5.445	14.512	4.965
 1	 2	20.100	8.014	17.880	7.331
 1	 3	22.178	5.867	21.230	5.503
 1	 4	21.227	8.192	20.999	7.757
 1	 5	22.464	8.578	21.104	8.060
 1	 6	22.528	9.418	19.947	8.483
 1	 7	20.306	8.404	19.800	8.231
 2	 0	18.844	5.811	14.919	4.876
 2	 1	21.663	5.878	19.487	5.198
 2	 2	27.652	6.119	23.601	5.422
 2	 3	30.036	8.859	28.584	8.018
 2	 4	27.983	8.712	27.878	8.210
 2	 5	29.907	8.818	27.228	7.966
 2	 6	30.460	10.151	26.124	8.864
 2	 7	27.222	9.394	26.095	8.787
 3	 0	28.635	8.464	21.657	7.071
 3	 1	32.535	11.184	29.687	9.654
 3	 2	41.165	11.711	34.399	10.205
 3	 3	43.915	11.892	42.067	10.351
 3	 4	40.657	11.549	41.513	10.487
 3	 5	42.883	11.645	39.476	10.631
 3	 6	45.973	13.626	37.923	11.436
 3	 7	38.349	11.818	37.435	11.098
 4	 0	39.100	11.520	29.599	10.030
 4	 1	43.645	13.318	42.043	11.923
 4	 2	57.904	16.433	47.893	14.452
 4	 3	59.426	16.116	60.628	15.030
 4	 4	54.081	14.693	61.949	14.671
 4	 5	60.675	16.368	56.925	14.952
 4	 6	67.945	18.164	55.192	14.583
 4	 7	52.431	17.347	54.457	16.491
 5	 0	49.930	12.784	36.860	11.091
 5	 1	50.180	16.579	50.389	14.763
 5	 2	72.601	19.864	57.430	16.945
 5	 3	67.793	20.135	69.942	19.497
 5	 4	62.831	19.140	72.012	18.581
 5	 5	69.222	20.390	66.135	18.416
 5	 6	79.976	25.693	67.286	20.801
 5	 7	58.245	20.286	61.103	19.896
 6	 0	67.414	18.127	48.506	16.114
 6	 1	68.826	22.521	71.091	19.988
 6	 2	103.893	29.108	76.834	23.794
 6	 3	89.243	28.410	97.022	28.217
 6	 4	81.937	25.709	103.612	26.478
 6	 5	91.439	26.771	90.288	24.551
 6	 6	118.630	37.147	93.478	26.469
 6	 7	76.893	26.328	84.153	25.913
 7	 0	81.107	24.075	59.518	21.120
 7	 1	79.328	29.113	88.082	26.458
 7	 2	108.297	37.506	90.025	30.957
 7	 3	95.530	39.009	113.850	37.101
 7	 4	86.597	32.045	124.753	34.409
 7	 5	103.984	35.510	107.353	31.092
 7	 6	159.398	54.253	112.494	35.281
 7	 7	76.054	36.202	90.834	36.001
 8	 0	96.042	24.037	64.339	21.291
 8	 1	84.492	29.526	94.768	26.438
 8	 2	125.765	40.972	96.054	32.203
 8	 3	105.266	37.348	122.130	35.875
 8	 4	96.313	35.594	130.752	36.166
 8	 5	108.603	37.134	109.413	30.945
 8	 6	157.472	51.369	115.683	34.391
 8	 7	81.925	33.488	97.024	34.678
 9	 0	55.585	16.469	43.947	14.774
 9	 1	58.969	17.936	62.301	16.219
 9	 2	77.875	26.804	67.555	22.009
 9	 3	68.165	24.994	82.458	22.897
 9	 4	66.934	24.710	85.635	25.409
 9	 5	78.734	25.991	80.247	23.946
 9	 6	106.276	35.274	80.988	24.501
 9	 7	58.281	24.816	68.379	24.837
10	 0	51.867	13.153	38.584	11.576
10	 1	52.690	16.429	53.074	14.627
10	 2	75.769	20.658	60.187	18.124
10	 3	69.226	21.393	73.713	19.520
10	 4	64.121	18.803	74.725	18.985
10	 5	70.632	20.806	68.339	19.274
10	 6	82.759	27.219	68.585	20.621
10	 7	58.699	21.490	62.300	21.931
11	 0	47.257	11.530	34.837	10.137
11	 1	46.921	14.719	46.763	13.527
11	 2	67.585	17.126	53.454	14.442
11	 3	63.021	18.183	66.118	17.094
11	 4	58.298	17.420	65.032	17.143
11	 5	64.339	18.646	60.835	17.248
11	 6	72.572	23.530	59.893	18.261
11	 7	54.035	17.611	55.952	17.552
12	 0	37.848	12.249	28.793	10.597
12	 1	40.397	13.440	38.897	11.891
12	 2	54.997	16.757	45.481	14.515
12	 3	54.017	16.389	56.307	15.392
12	 4	51.454	15.867	56.305	15.466
12	 5	55.658	16.838	52.454	15.488
12	 6	62.346	21.472	50.732	16.775
12	 7	47.165	15.566	48.934	16.370
13	 0	27.092	7.874	21.451	6.820
13	 1	30.607	10.226	28.780	9.173
13	 2	40.412	11.122	34.289	9.896
13	 3	41.646	13.892	42.717	12.993
13	 4	38.527	12.788	41.251	12.914
13	 5	41.948	14.057	39.842	13.279
13	 6	44.053	16.418	38.283	14.500
13	 7	36.114	13.390	36.767	13.891
14	 0	20.644	7.197	16.359	6.123
14	 1	23.133	7.562	21.567	6.964
14	 2	29.396	8.366	25.426	7.429
14	 3	31.809	8.632	31.495	8.029
14	 4	29.802	8.698	29.773	8.278
14	 5	31.784	11.071	29.254	10.308
14	 6	32.479	12.317	28.316	11.212
14	 7	27.354	11.001	27.253	11.025
15	 0	20.235	6.140	15.962	5.198
15	 1	23.132	8.609	20.947	7.561
15	 2	29.307	9.151	25.021	8.082
15	 3	31.962	9.294	30.255	8.190
15	 4	29.052	11.522	28.761	10.799
15	 5	31.314	9.662	28.492	8.895
15	 6	31.749	11.248	26.947	9.754
15	 7	26.947	9.884	26.344	9.799
16	 0	18.565	7.890	14.521	6.545
16	 1	20.746	8.891	18.384	7.604
16	 2	25.904	9.385	22.019	8.337
16	 3	28.717	9.372	26.553	8.204
16	 4	26.641	8.841	26.411	8.361
16	 5	27.933	9.669	25.163	8.753
16	 6	27.951	10.108	23.927	8.856
16	 7	25.236	8.973	24.356	8.668
17	 0	23.086	8.174	18.146	6.913
17	 1	24.462	8.585	22.949	7.997
17	 2	31.942	9.722	27.259	8.692
17	 3	33.573	9.046	32.881	8.418
17	 4	31.672	11.487	32.748	11.048
17	 5	33.764	9.584	31.474	8.816
17	 6	35.235	13.382	30.239	11.880
17	 7	30.301	9.397	29.750	9.319
18	 0	30.816	10.835	24.056	9.409
18	 1	30.795	12.270	29.601	10.854
18	 2	42.864	12.876	34.730	11.031
18	 3	41.273	13.287	41.291	12.250
18	 4	39.277	13.315	40.651	12.106
18	 5	41.840	14.117	38.532	12.120
18	 6	46.286	15.021	38.737	12.599
18	 7	34.864	12.925	34.685	12.308
19	 0	46.694	13.896	34.771	12.098
19	 1	47.125	15.303	45.590	13.573
19	 2	64.370	19.544	51.986	16.462
19	 3	63.328	22.588	65.219	20.215
19	 4	58.133	21.033	66.389	20.115
19	 5	64.663	18.738	59.594	16.821
19	 6	71.813	24.230	58.205	18.844
19	 7	55.561	18.803	56.004	18.167
20	 0	54.389	15.290	40.935	13.485
20	 1	54.913	19.329	54.555	17.455
20	 2	75.596	21.489	61.483	18.718
20	 3	72.452	22.042	79.295	21.283
20	 4	66.083	20.070	84.821	21.445
20	 5	74.965	21.204	71.945	20.459
20	 6	89.354	27.295	70.004	21.149
20	 7	64.934	19.431	68.838	20.467
21	 0	68.337	20.183	47.434	17.514
21	 1	61.894	23.813	63.602	21.352
21	 2	90.304	27.752	70.536	22.467
21	 3	81.081	27.613	88.357	27.258
21	 4	74.486	26.431	92.377	26.568
21	 5	83.394	24.470	80.000	22.497
21	 6	100.432	35.464	79.967	24.778
21	 7	68.569	23.103	73.722	24.081
22	 0	80.379	24.223	59.573	22.374
22	 1	73.299	28.517	84.179	26.303
22	 2	107.089	35.641	86.353	30.146
22	 3	96.584	37.997	108.146	34.830
22	 4	85.514	30.652	120.578	33.534
22	 5	99.013	33.686	100.318	29.605
22	 6	142.648	52.383	107.852	36.144
22	 7	78.592	29.851	89.819	31.357
23	 0	93.716	30.339	71.949	29.161
23	 1	75.852	39.472	93.673	38.670
23	 2	110.260	56.954	98.041	45.727
23	 3	91.895	78.618	130.902	62.027
23	 4	88.445	42.050	141.953	48.190
23	 5	132.215	46.678	118.472	43.808
23	 6	173.090	88.460	111.065	49.644
23	 7	65.159	44.117	89.263	44.272
24	 0	98.466	32.626	77.463	29.411
24	 1	90.400	36.656	106.584	35.151
24	 2	119.222	50.392	103.140	40.250
24	 3	101.599	52.366	142.524	45.302
24	 4	88.675	36.099	159.596	43.457
24	 5	135.290	48.449	130.799	42.080
24	 6	203.353	  NaN	131.618	46.542
24	 7	78.752	40.098	102.672	40.333
25	 0	66.324	22.494	53.698	20.629
25	 1	63.423	26.824	73.349	25.083
25	 2	82.566	29.593	75.893	26.469
25	 3	74.875	38.537	99.943	33.301
25	 4	70.158	27.811	109.799	31.460
25	 5	99.673	33.247	95.059	29.396
25	 6	128.646	45.993	94.405	33.922
25	 7	62.825	26.317	77.041	28.187
26	 0	61.459	19.176	43.969	17.154
26	 1	59.783	21.790	60.145	19.008
26	 2	84.346	25.880	66.181	21.524
26	 3	78.389	27.334	82.317	25.010
26	 4	71.233	24.488	86.526	24.851
26	 5	78.830	24.285	75.462	21.579
26	 6	93.886	31.873	76.900	24.848
26	 7	65.522	23.417	69.891	23.669
27	 0	46.110	13.901	34.847	12.227
27	 1	44.836	14.815	45.229	13.249
27	 2	63.823	20.004	50.989	16.692
27	 3	59.742	19.560	60.764	17.174
27	 4	55.365	18.181	62.726	17.687
27	 5	61.347	19.564	56.944	16.917
27	 6	72.433	24.760	58.766	18.492
27	 7	51.415	17.286	52.869	17.394
28	 0	30.715	9.004	23.372	7.643
28	 1	30.861	11.583	29.128	10.321
28	 2	42.342	12.742	34.555	10.585
28	 3	41.354	12.886	40.420	11.503
28	 4	38.615	11.920	40.721	11.167
28	 5	41.921	12.998	38.782	11.471
28	 6	46.017	14.247	38.685	11.908
28	 7	35.690	11.822	35.375	11.646
29	 0	21.627	7.654	16.770	6.482
29	 1	24.328	8.419	21.704	7.300
29	 2	31.002	9.551	26.107	8.193
29	 3	32.864	9.320	31.094	8.388
29	 4	30.192	8.747	30.729	8.269
29	 5	32.810	9.543	29.692	8.579
29	 6	33.167	10.155	28.302	8.903
29	 7	28.851	9.222	28.612	9.140
30	 0	16.050	5.935	12.628	4.980
30	 1	18.358	6.084	16.423	5.346
30	 2	22.529	9.296	19.724	8.221
30	 3	24.985	9.204	23.411	8.333
30	 4	23.851	9.382	23.266	8.528
30	 5	24.881	9.460	22.592	8.431
30	 6	25.273	10.416	21.513	8.835
30	 7	23.545	9.540	22.014	8.807
31	 0	15.430	7.228	12.609	6.270
31	 1	17.742	7.824	16.109	6.981
31	 2	22.280	8.616	19.439	7.752
31	 3	24.511	8.525	22.994	7.814
31	 4	23.053	8.787	22.985	8.360
31	 5	23.986	9.226	22.138	8.335
31	 6	24.363	9.957	21.425	9.101
31	 7	22.439	9.483	21.684	9.023
