INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.931	2.844	2.464	2.397
 0	 1	2.894	2.847	2.575	2.532
 0	 2	2.889	2.856	2.723	2.694
 0	 3	2.853	2.851	2.682	2.686
 0	 4	2.673	2.650	2.528	2.515
 0	 5	2.696	2.679	2.562	2.547
 0	 6	2.850	2.819	2.703	2.678
 0	 7	3.029	3.029	2.878	2.880
 1	 0	3.464	3.211	2.859	2.646
 1	 1	3.453	3.321	2.940	2.821
 1	 2	3.293	3.199	2.903	2.822
 1	 3	3.153	3.123	2.807	2.779
 1	 4	3.150	3.133	2.772	2.759
 1	 5	3.040	3.021	2.730	2.705
 1	 6	3.207	3.187	2.994	2.980
 1	 7	3.468	3.383	3.137	3.090
 2	 0	3.915	3.474	3.173	2.815
 2	 1	3.775	3.494	3.245	3.003
 2	 2	3.652	3.469	3.203	3.043
 2	 3	3.639	3.421	3.201	3.023
 2	 4	3.548	3.354	3.160	2.992
 2	 5	3.223	3.160	2.913	2.858
 2	 6	3.450	3.350	3.198	3.110
 2	 7	3.602	3.546	3.317	3.272
 3	 0	4.534	4.507	3.841	3.814
 3	 1	4.551	4.574	3.910	3.923
 3	 2	4.411	4.428	3.877	3.877
 3	 3	4.478	4.468	3.868	3.865
 3	 4	4.339	4.357	3.799	3.801
 3	 5	4.143	4.110	3.669	3.670
 3	 6	4.273	4.273	3.820	3.804
 3	 7	4.533	4.527	4.066	4.061
 4	 0	4.916	4.846	4.077	4.006
 4	 1	4.990	4.965	4.324	4.318
 4	 2	4.795	4.732	4.284	4.227
 4	 3	5.082	5.082	4.370	4.369
 4	 4	4.572	3.965	3.990	3.465
 4	 5	4.527	3.915	4.028	3.473
 4	 6	4.706	4.014	4.241	3.627
 4	 7	4.733	4.693	4.245	4.226
 5	 0	5.866	5.560	4.755	4.509
 5	 1	5.931	5.780	5.023	4.867
 5	 2	6.240	6.020	5.365	5.174
 5	 3	6.087	6.028	5.189	5.159
 5	 4	5.746	5.714	4.878	4.875
 5	 5	5.581	5.558	4.924	4.892
 5	 6	5.893	5.900	5.192	5.184
 5	 7	6.270	6.270	5.457	5.478
 6	 0	7.040	6.206	5.772	5.098
 6	 1	7.055	6.553	6.138	5.715
 6	 2	7.241	6.771	6.430	6.057
 6	 3	7.060	6.887	6.031	5.866
 6	 4	6.497	6.309	5.638	5.476
 6	 5	6.227	6.225	5.492	5.422
 6	 6	6.686	6.637	6.086	5.988
 6	 7	7.107	7.049	6.318	6.257
 7	 0	8.984	8.586	7.379	7.031
 7	 1	8.854	8.885	7.821	7.789
 7	 2	8.856	7.881	7.758	6.844
 7	 3	9.456	8.750	7.797	7.232
 7	 4	8.609	8.205	7.218	6.878
 7	 5	8.143	7.948	6.957	6.742
 7	 6	8.541	8.211	7.644	7.213
 7	 7	9.356	9.074	7.995	7.739
 8	 0	9.807	9.542	8.061	7.812
 8	 1	10.308	10.157	8.902	8.749
 8	 2	10.672	10.422	9.451	9.255
 8	 3	11.153	10.856	9.214	8.968
 8	 4	9.845	9.493	8.402	8.114
 8	 5	9.359	9.387	8.304	8.284
 8	 6	10.401	10.067	9.584	9.274
 8	 7	11.256	11.305	10.011	10.007
 9	 0	7.251	7.098	5.957	5.835
 9	 1	7.666	7.517	6.658	6.495
 9	 2	7.790	6.945	6.758	6.051
 9	 3	8.139	7.486	6.739	6.182
 9	 4	7.394	6.955	6.295	5.920
 9	 5	7.104	6.803	6.233	5.946
 9	 6	8.136	7.400	7.247	6.547
 9	 7	8.408	7.827	7.442	6.928
10	 0	6.601	6.204	5.320	4.983
10	 1	7.176	6.723	6.014	5.648
10	 2	7.048	6.809	6.063	5.843
10	 3	7.806	7.498	6.314	6.010
10	 4	6.847	6.670	5.680	5.548
10	 5	6.667	6.488	5.736	5.614
10	 6	7.404	7.036	6.498	6.170
10	 7	7.978	7.777	6.899	6.724
11	 0	6.463	6.119	5.262	5.018
11	 1	6.777	6.599	5.625	5.478
11	 2	6.787	6.557	5.781	5.583
11	 3	6.788	6.714	5.488	5.389
11	 4	6.139	6.115	5.204	5.198
11	 5	6.050	5.922	5.235	5.116
11	 6	6.912	6.713	5.958	5.792
11	 7	7.078	6.991	6.176	6.113
12	 0	5.687	5.558	4.598	4.507
12	 1	5.921	5.839	4.959	4.880
12	 2	6.123	6.005	5.283	5.185
12	 3	6.326	6.397	5.159	5.069
12	 4	5.717	5.615	4.806	4.736
12	 5	5.468	5.468	4.781	4.775
12	 6	6.221	6.129	5.511	5.403
12	 7	6.711	6.651	5.830	5.789
13	 0	4.285	4.247	3.540	3.501
13	 1	4.390	3.876	3.840	3.397
13	 2	4.520	3.960	3.929	3.424
13	 3	4.695	4.154	3.975	3.519
13	 4	4.407	3.965	3.798	3.418
13	 5	4.738	4.281	4.146	3.733
13	 6	5.237	4.427	4.615	3.890
13	 7	5.709	4.734	5.045	4.200
14	 0	4.374	4.360	3.618	3.614
14	 1	4.506	4.503	3.891	3.896
14	 2	4.466	4.457	4.008	4.020
14	 3	4.619	4.613	4.019	4.015
14	 4	4.668	4.589	4.199	4.179
14	 5	4.743	4.767	4.304	4.308
14	 6	5.376	5.354	5.038	5.019
14	 7	5.723	5.698	5.353	5.357
15	 0	3.937	3.963	3.207	3.219
15	 1	4.131	4.156	3.511	3.513
15	 2	3.991	3.997	3.579	3.584
15	 3	4.230	4.243	3.719	3.721
15	 4	4.133	3.462	3.735	3.121
15	 5	4.450	4.491	4.073	4.071
15	 6	5.091	5.061	4.733	4.711
15	 7	5.564	5.585	5.063	5.077
16	 0	3.632	3.248	3.024	2.697
16	 1	3.615	3.357	3.179	2.934
16	 2	3.665	3.484	3.260	3.066
16	 3	3.546	3.376	3.184	3.027
16	 4	3.520	3.401	3.107	2.993
16	 5	3.418	3.317	3.068	2.979
16	 6	3.776	3.649	3.358	3.242
16	 7	3.843	3.746	3.444	3.349
17	 0	4.114	4.106	3.455	3.444
17	 1	3.961	3.525	3.487	3.100
17	 2	3.905	3.572	3.412	3.112
17	 3	3.820	3.661	3.340	3.221
17	 4	3.701	3.492	3.243	3.064
17	 5	3.780	3.553	3.346	3.145
17	 6	3.873	3.674	3.548	3.356
17	 7	4.119	3.909	3.699	3.515
18	 0	5.344	5.114	4.433	4.235
18	 1	5.257	5.280	4.496	4.493
18	 2	4.978	4.860	4.406	4.323
18	 3	5.033	5.059	4.288	4.266
