ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 181.64	 7.526	182.0	 14	 182.17	 3.084	 100
 0	 0	  1	 200.99	 7.481	201.0	 13	 200.60	 2.747	 100
 0	 0	  2	 247.67	 7.789	246.0	 13	 245.76	 2.425	 100
 0	 0	  3	 320.58	 5.850	321.0	  8	 321.13	 2.798	 100
 0	 0	  4	 385.03	 6.664	386.0	 11	 385.72	 3.075	 100
 0	 0	  5	 445.66	 8.222	445.0	 12	 445.11	 2.879	 100
 0	 0	  6	 497.48	 5.163	497.0	 10	 497.14	 2.843	 100
 0	 0	  7	 538.82	 8.504	539.0	 12	 539.19	 3.255	 100
 0	 0	  8	 575.21	 6.430	575.0	  7	 575.45	 4.510	 100
 0	 0	  9	 604.34	 8.048	604.0	 16	 603.35	 3.052	 100
 0	 0	 10	 626.05	 8.063	627.0	 13	 627.18	 3.402	 100
 0	 0	 11	 640.94	 7.274	642.0	  8	 641.83	 4.566	 100
 0	 0	 12	 653.72	 7.760	654.0	  9	 654.46	 3.931	 100
 0	 0	 13	 657.83	 7.025	658.0	 15	 657.79	 3.451	 100
 0	 0	 14	 660.05	 7.430	660.0	 21	 660.16	 3.090	 100
 0	 0	 15	 657.44	 7.046	657.0	  5	 657.35	 4.392	 100
 0	 0	 16	 651.48	 6.732	652.0	  6	 651.91	 4.529	 100
 0	 0	 17	 640.70	 7.087	641.0	  8	 640.71	 4.505	 100
 0	 0	 18	 630.45	 6.768	630.0	  5	 630.07	 4.830	 100
 0	 0	 19	 616.73	 6.512	617.0	  7	 617.29	 4.213	 100
 0	 0	 20	 602.55	 7.006	603.0	  6	 603.48	 4.745	 100
 0	 0	 21	 587.15	 5.571	586.0	 12	 586.45	 2.920	 100
 0	 0	 22	 570.36	 6.636	570.0	 14	 569.88	 2.976	 100
 0	 0	 23	 552.69	 6.422	553.0	 14	 553.20	 2.877	 100
 0	 0	 24	 535.92	 7.772	536.0	 15	 535.58	 2.905	 100
 0	 0	 25	 517.24	 4.818	517.0	 11	 516.81	 2.895	 100
 0	 0	 26	 499.84	 4.638	500.0	  6	 499.81	 3.227	 100
 0	 0	 27	 480.34	 5.213	481.0	 16	 480.62	 2.150	 100
 0	 0	 28	 462.75	 6.225	463.5	 10	 463.33	 3.332	 100
 0	 0	 29	 445.63	 5.130	446.0	 20	 445.99	 1.717	 100
 0	 0	 30	 428.01	 4.560	429.0	  5	 428.37	 2.943	 100
 0	 0	 31	 412.11	 4.735	412.0	 10	 411.53	 2.653	 100
 0	 0	 32	 396.86	 3.624	397.0	  4	 397.13	 2.888	 100
 0	 0	 33	 382.22	 4.191	381.0	  7	 382.08	 2.905	 100
 0	 0	 34	 367.12	 2.761	367.0	  1	 367.02	 2.587	 100
 0	 0	 35	 352.94	 3.178	353.0	  7	 353.16	 1.759	 100
 0	 0	 36	 340.74	 3.341	341.0	 17	 341.01	 1.890	 100
 0	 0	 37	 329.08	 3.296	329.0	  4	 329.06	 2.466	 100
 0	 0	 38	 319.09	 3.130	318.0	  3	 318.94	 2.401	 100
 0	 0	 39	 307.95	 3.759	308.0	  5	 307.48	 2.072	 100
