Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
1.5833	1.5625	1.5833	1.5417	1.5417	1.5417	1.5833	1.5833	1.5417	1.5625	1.5625	1.6042	1.5625	1.5625	1.5625	1.5625	1.5417	1.5417	1.5625	1.5625	1.5625	1.6042	1.6042	1.5625	1.6042	1.6042	1.5833	1.6042	1.5417	1.6042	1.6042	1.5625	1.5716	0.0230	1.5625	  0	1.5716	0.0230
1.7917	1.8125	1.8125	1.8125	1.8333	1.7917	1.8333	1.8125	1.7917	1.8333	1.8333	1.8333	1.8333	1.8333	1.8542	1.8333	1.7917	1.8125	1.7917	1.8125	1.8125	1.8750	1.8125	1.7917	1.8542	1.8333	1.8542	1.8542	1.8542	1.8333	1.7917	1.8750	1.8249	0.0247	1.8333	  0	1.8249	0.0247
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.0000	0.2917	  0	0.2917	0.0000
0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4792	0.4583	0.4792	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4583	0.4792	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4583	0.4642	0.0095	0.4583	  9	0.4583	0.0000
0.6667	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6667	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6667	0.6458	0.6458	0.6667	0.6458	0.6458	0.6458	0.6458	0.6250	0.6465	0.0099	0.6458	  7	0.6458	0.0000
0.7917	0.8333	0.8333	0.8125	0.8333	0.8333	0.8333	0.8333	0.8125	0.8333	0.8333	0.8333	0.8333	0.8333	0.7917	0.8333	0.8333	0.8125	0.8333	0.8333	0.8125	0.8125	0.8125	0.8333	0.8333	0.8333	0.8125	0.8333	0.8125	0.8125	0.8333	0.8125	0.8242	0.0129	0.8333	 12	0.8333	0.0000
0.9792	0.9792	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0208	1.0000	0.9792	1.0208	1.0417	1.0000	1.0000	1.0208	1.0000	1.0000	0.9792	1.0000	1.0208	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000	1.0208	1.0000	1.0208	0.9792	1.0000	1.0013	0.0149	1.0000	 13	1.0000	0.0000
1.2708	1.2500	1.2917	1.2292	1.2708	1.2708	1.2500	1.2292	1.2292	1.2500	1.2708	1.2708	1.2500	1.2708	1.2500	1.2917	1.2292	1.2917	1.2500	1.2500	1.2708	1.2708	1.2917	1.2500	1.2500	1.2708	1.2917	1.2708	1.2708	1.2500	1.2292	1.2500	1.2604	0.0198	1.2604	  0	1.2604	0.0198
1.5208	1.5625	1.5833	1.5417	1.5000	1.5208	1.5833	1.5833	1.5417	1.5417	1.5625	1.5208	1.5208	1.5625	1.5208	1.5000	1.5417	1.5417	1.5208	1.5417	1.5625	1.5000	1.5000	1.5625	1.5625	1.5208	1.5833	1.5208	1.5417	1.6042	1.6042	1.5208	1.5436	0.0301	1.5417	  0	1.5436	0.0301
1.7917	1.8125	1.8125	1.8125	1.8333	1.7917	1.7917	1.7500	1.7917	1.8333	1.7708	1.8333	1.8333	1.7917	1.7500	1.8125	1.7500	1.7708	1.7917	1.7917	1.7708	1.7500	1.7708	1.7708	1.7917	1.7708	1.8125	1.7500	1.8542	1.8333	1.7917	1.7500	1.7917	0.0299	1.7917	  0	1.7917	0.0299
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
777.68	808.58	844.74	761.76	787.14	796.30	819.15	771.16	823.27	703.93	793.02	780.76	756.32	838.16	810.48	806.47	747.96	853.05	737.22	785.02	831.06	749.29	738.10	813.91	837.03	804.54	820.29	788.47	760.89	785.96	794.42	736.03	789.44	36.184	790.75	  0	789.44	36.184
750.77	781.25	816.76	735.94	760.66	768.93	794.79	745.50	796.26	682.58	770.25	757.87	734.72	812.02	786.15	781.27	727.66	826.13	714.38	760.79	806.26	725.96	715.92	788.04	810.87	778.17	794.07	762.44	733.31	761.19	768.46	713.41	764.46	34.860	765.45	  0	764.46	34.860
737.67	767.44	803.99	723.94	748.27	756.78	783.45	732.79	783.53	672.66	759.05	747.13	723.94	799.53	774.43	768.55	717.16	812.40	703.37	749.34	794.11	715.15	705.76	774.40	798.03	766.01	781.85	750.44	721.54	749.32	755.21	701.27	752.45	34.191	752.83	  0	752.45	34.191
730.47	759.12	796.01	716.59	740.44	748.64	776.76	725.90	776.03	667.65	752.45	740.96	717.63	792.02	768.03	760.98	711.58	804.17	696.05	742.13	787.14	709.10	697.78	766.93	789.84	758.84	774.38	743.35	714.15	742.43	747.20	695.08	745.31	33.749	745.28	  0	745.31	33.749
725.32	753.09	789.94	711.73	733.88	742.94	771.62	719.49	770.73	663.50	747.41	736.72	713.68	786.39	763.65	755.48	707.66	797.74	691.27	737.75	781.78	704.85	693.17	760.92	784.10	753.40	768.75	737.88	708.62	737.50	742.16	691.02	740.13	33.299	740.02	  0	740.13	33.299
719.92	746.88	784.75	706.41	729.08	737.56	766.40	714.56	765.34	658.98	742.88	732.21	709.17	780.81	759.36	750.58	702.31	792.47	687.13	733.19	776.77	699.88	688.76	755.18	778.20	748.24	763.58	732.96	702.83	732.15	737.21	686.31	735.06	33.092	735.20	  0	735.06	33.092
715.93	742.41	780.50	702.04	724.19	732.94	762.89	710.53	761.56	656.97	739.40	729.17	706.04	776.73	755.82	746.42	699.70	787.73	683.83	729.58	772.56	696.28	684.93	750.88	773.89	743.92	759.64	729.12	698.70	728.55	732.36	683.04	731.20	32.748	730.97	  0	731.20	32.748
712.93	738.82	776.76	698.68	719.51	729.45	759.09	706.58	757.92	654.93	736.33	726.38	702.41	772.71	752.32	743.13	696.99	784.09	680.67	725.84	768.89	693.29	682.15	746.94	769.87	740.30	755.82	725.34	695.66	725.59	729.13	680.26	727.77	32.413	727.75	  0	727.77	32.413
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
777.54	808.44	844.65	761.51	787.14	796.30	819.14	771.06	823.27	703.93	793.02	780.76	756.32	838.09	810.31	806.47	748.23	853.15	737.22	784.72	831.06	749.38	738.02	813.66	836.71	804.41	820.29	788.31	760.89	785.96	794.62	736.13	789.40	36.153	790.66	  0	789.40	36.153
750.73	781.30	816.72	735.94	760.66	768.93	794.79	745.50	796.26	682.58	770.24	757.87	734.72	811.97	786.10	781.40	727.60	826.08	714.38	760.86	806.26	725.96	716.03	787.93	810.77	778.17	794.07	762.53	733.36	761.19	768.36	713.32	764.46	34.847	765.44	  0	764.46	34.847
737.67	767.44	803.99	723.93	748.32	756.73	783.38	732.69	783.47	672.59	759.05	747.22	723.99	799.53	774.43	768.55	717.16	812.33	703.37	749.43	794.13	715.30	705.66	774.40	798.03	766.01	781.85	750.44	721.49	749.37	755.16	701.41	752.45	34.183	752.80	  0	752.45	34.183
730.47	759.12	796.01	716.59	740.44	748.59	776.66	725.85	776.03	667.65	752.30	740.86	717.57	792.02	768.03	760.98	711.58	804.17	696.10	742.08	787.14	709.10	697.73	766.88	789.82	758.84	774.38	743.35	714.15	742.43	747.15	695.08	745.29	33.746	745.25	  0	745.29	33.746
725.32	753.09	789.94	711.73	733.88	742.94	771.57	719.43	770.65	663.50	747.40	736.66	713.47	786.34	763.58	755.48	707.61	797.74	691.27	737.72	781.78	704.74	693.17	760.97	783.99	753.40	768.75	737.88	708.51	737.50	742.16	690.98	740.10	33.305	740.02	  0	740.10	33.305
719.87	746.88	784.75	706.41	729.08	737.56	766.40	714.61	765.28	658.97	742.88	732.26	709.17	780.81	759.35	750.58	702.31	792.25	687.13	733.19	776.72	699.88	688.81	755.18	778.20	748.29	763.58	732.96	702.83	732.15	737.21	686.31	735.06	33.075	735.20	  0	735.06	33.075
715.93	742.65	780.34	702.04	724.19	732.94	762.84	710.53	761.38	656.85	739.40	729.30	705.93	776.68	755.82	746.56	699.70	787.73	683.83	729.35	772.56	696.28	684.88	750.88	773.84	743.92	759.58	729.12	698.70	728.48	732.36	683.04	731.18	32.746	730.86	  0	731.18	32.746
712.93	738.82	776.76	698.63	719.46	729.43	759.04	706.58	757.83	654.78	736.31	726.38	702.41	772.67	752.31	743.07	696.99	784.14	680.67	725.84	768.89	693.34	682.15	746.94	769.87	740.30	755.81	725.34	695.66	725.59	729.13	680.26	727.76	32.419	727.75	  0	727.76	32.419
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
778.00	809.00	845.00	762.00	787.00	796.00	819.00	771.00	823.00	704.00	793.00	781.00	756.00	838.00	810.00	806.00	748.00	853.00	738.00	785.00	831.00	749.00	738.00	814.00	837.00	805.00	820.00	789.00	761.00	786.00	794.00	736.00	789.44	36.131	791.00	  0	789.44	36.131
751.00	781.00	817.00	736.00	761.00	769.00	795.00	745.50	797.00	682.50	770.00	758.00	735.00	812.00	786.00	781.00	728.00	826.00	714.00	761.00	806.00	726.00	716.00	788.00	811.00	778.00	794.00	762.00	733.00	761.00	769.00	714.00	764.50	34.846	765.50	  0	764.50	34.846
738.00	767.00	804.00	724.00	748.00	757.00	784.00	733.00	784.00	673.00	759.00	747.00	724.00	800.00	774.50	769.00	717.00	813.00	703.00	749.00	794.00	715.00	706.00	774.50	798.00	766.00	782.00	750.00	722.00	749.00	755.00	701.00	752.50	34.264	752.50	  0	752.50	34.264
730.00	759.00	796.00	717.00	740.00	749.00	777.00	726.00	776.00	668.00	753.00	741.00	718.00	792.00	768.00	761.00	712.00	804.00	696.00	742.00	787.00	709.00	698.00	767.00	790.00	759.00	774.00	743.50	714.00	742.00	747.00	695.00	745.33	33.693	745.25	  0	745.33	33.693
725.00	753.00	790.00	712.00	734.00	743.00	772.00	720.00	771.00	663.00	747.00	737.00	714.00	786.00	764.00	756.00	708.00	798.00	691.00	738.00	782.00	705.00	693.00	761.00	784.00	753.00	769.00	738.00	709.00	738.00	742.00	691.00	740.22	33.345	740.00	  0	740.22	33.345
720.00	747.00	785.00	706.00	729.00	738.00	766.00	714.00	765.00	659.00	743.00	732.00	709.00	781.00	759.00	751.00	702.00	792.50	687.00	733.00	777.00	700.00	689.00	755.00	778.00	748.00	764.00	733.00	703.00	732.00	737.00	686.00	735.02	33.137	735.00	  0	735.02	33.137
716.00	742.50	781.00	702.00	724.00	733.00	763.00	711.00	762.00	657.00	740.00	729.00	706.00	777.00	756.00	746.00	700.00	788.00	684.00	729.50	773.00	696.00	685.00	751.00	774.00	744.00	760.00	729.00	699.00	729.00	733.00	683.00	731.34	32.829	731.25	  0	731.34	32.829
713.00	739.00	777.00	699.00	720.00	729.50	759.00	706.00	758.00	655.00	736.00	726.50	702.50	773.00	752.00	743.00	697.00	784.00	681.00	726.00	769.00	693.00	682.00	747.00	770.00	740.00	756.00	725.00	695.50	726.00	729.00	680.00	727.78	32.443	727.75	  0	727.78	32.443
