INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
11	 2	18.081	7.014	16.252	6.354
11	 3	46.114	20.417	42.841	18.814
11	 4	23.929	10.469	22.791	9.846
11	 5	16.864	8.876	16.001	8.419
11	 6	24.203	11.764	22.797	10.934
11	 7	12.782	8.991	12.359	8.759
12	 0	12.290	4.271	10.584	3.652
12	 1	15.060	7.178	13.116	6.157
12	 2	16.949	7.558	14.912	6.615
12	 3	42.231	19.239	38.426	17.322
12	 4	21.431	10.832	20.028	10.145
12	 5	15.483	9.083	14.368	8.471
12	 6	21.367	12.269	20.033	11.479
12	 7	11.732	9.389	11.094	8.890
13	 0	11.600	4.590	9.718	3.781
13	 1	13.061	4.848	11.546	4.239
13	 2	14.720	7.478	12.901	6.555
13	 3	39.178	13.305	35.298	11.982
13	 4	19.059	8.899	17.367	7.979
13	 5	13.114	8.564	11.832	7.815
13	 6	18.176	9.089	16.115	8.074
13	 7	9.691	8.485	8.819	7.766
14	 0	8.719	3.978	7.406	3.360
14	 1	9.680	4.497	8.675	4.014
14	 2	11.015	4.846	9.786	4.315
14	 3	29.208	13.395	26.274	12.049
14	 4	14.616	8.471	13.530	7.797
14	 5	10.225	8.279	9.463	7.618
14	 6	14.067	9.256	12.908	8.472
14	 7	8.017	6.109	7.541	5.787
15	 0	8.173	5.460	6.810	4.543
15	 1	9.391	6.799	8.001	5.805
15	 2	10.350	7.715	9.220	6.895
15	 3	26.565	13.229	24.255	12.029
15	 4	13.339	8.146	12.601	7.614
15	 5	9.610	8.062	9.036	7.511
15	 6	13.003	9.053	12.284	8.526
15	 7	7.584	7.377	7.440	7.229
16	 0	7.527	3.957	6.285	3.301
16	 1	8.471	4.400	7.527	3.879
16	 2	8.749	4.761	7.955	4.328
16	 3	22.673	9.291	21.312	8.683
16	 4	11.105	5.460	10.587	5.198
16	 5	7.839	5.570	7.358	5.251
16	 6	10.801	6.015	10.333	5.754
16	 7	6.106	5.491	5.872	5.327
17	 0	8.434	3.927	7.049	3.286
17	 1	9.590	4.773	8.553	4.241
17	 2	10.264	4.986	9.441	4.620
17	 3	26.731	9.798	25.027	9.082
17	 4	13.004	5.481	12.404	5.218
17	 5	9.314	5.855	8.817	5.599
17	 6	12.881	8.968	12.201	8.433
17	 7	7.065	5.897	6.872	5.767
18	 0	11.752	4.545	9.615	3.668
18	 1	13.552	4.817	11.747	4.181
18	 2	14.673	7.399	13.004	6.541
18	 3	36.644	12.890	34.053	11.904
18	 4	17.598	8.287	16.629	7.806
18	 5	12.119	7.951	11.430	7.511
18	 6	16.857	9.136	15.963	8.683
18	 7	8.917	5.951	8.696	5.845
19	 0	13.573	6.270	11.582	5.303
19	 1	15.764	6.963	14.010	6.189
19	 2	17.160	7.390	15.320	6.528
19	 3	41.210	17.440	38.053	16.148
19	 4	20.863	9.805	19.447	9.032
19	 5	14.772	8.916	13.694	8.320
19	 6	20.357	12.017	18.888	11.085
19	 7	11.058	6.108	10.580	5.827
20	 0	15.445	7.001	12.842	5.744
20	 1	18.452	9.324	16.230	8.208
20	 2	19.938	9.375	17.688	8.364
20	 3	47.535	19.816	43.682	18.132
20	 4	23.926	10.935	22.113	9.949
20	 5	17.343	10.554	15.950	9.955
20	 6	23.234	12.629	21.701	11.618
20	 7	12.502	9.318	12.087	8.982
21	 0	15.502	6.051	13.006	4.992
21	 1	18.689	6.694	16.477	5.838
21	 2	20.216	7.400	18.278	6.724
21	 3	47.161	19.583	44.864	18.650
21	 4	23.554	10.490	22.836	9.995
21	 5	17.030	8.847	16.328	8.513
21	 6	24.129	12.177	22.716	11.299
21	 7	12.622	8.882	12.260	8.722
22	 0	17.717	6.317	15.044	5.317
22	 1	22.432	8.761	19.614	7.443
22	 2	24.527	9.327	22.050	8.474
22	 3	56.211	24.803	52.531	22.942
22	 4	28.534	13.768	27.242	12.869
22	 5	21.020	13.335	20.051	12.939
22	 6	28.153	15.158	27.582	14.702
22	 7	15.189	9.085	15.330	9.186
23	 0	20.599	6.016	17.593	5.004
23	 1	24.340	8.571	21.414	7.243
23	 2	27.142	11.957	24.412	10.765
23	 3	58.918	30.867	55.234	28.712
23	 4	29.920	13.915	29.008	13.289
23	 5	22.930	11.379	21.741	10.708
23	 6	30.766	15.326	29.446	14.625
23	 7	16.140	8.850	16.217	8.863
24	 0	19.820	6.358	16.387	5.182
24	 1	25.378	8.898	21.723	7.530
24	 2	27.881	10.908	23.910	9.363
24	 3	64.887	26.740	57.594	23.776
24	 4	32.186	13.884	28.903	12.445
24	 5	23.534	11.882	20.846	10.664
24	 6	31.985	16.168	28.456	14.153
24	 7	16.751	9.569	15.519	8.719
25	 0	17.163	6.354	14.297	5.176
25	 1	21.143	8.923	18.233	7.560
25	 2	23.090	9.540	20.013	8.244
25	 3	54.715	22.683	48.831	20.200
25	 4	26.656	11.507	24.371	10.397
25	 5	19.217	11.194	17.165	10.097
25	 6	26.414	12.589	23.660	11.217
25	 7	14.007	9.461	12.985	8.776
26	 0	15.370	6.443	12.492	5.166
26	 1	17.886	6.957	15.583	5.990
26	 2	18.815	8.938	16.957	8.086
26	 3	46.195	16.799	42.225	15.154
26	 4	22.136	10.520	20.920	9.875
26	 5	15.916	8.890	14.557	8.192
26	 6	21.643	12.048	19.897	10.897
26	 7	11.228	8.698	10.599	8.303
27	 0	12.658	6.218	10.517	5.096
27	 1	15.060	4.846	12.978	4.140
27	 2	16.303	7.455	14.261	6.533
27	 3	40.345	15.375	36.217	13.714
27	 4	19.394	8.722	17.713	7.909
27	 5	13.998	9.060	12.530	8.146
27	 6	19.110	10.390	17.043	9.183
27	 7	10.018	6.289	9.292	5.852
28	 0	10.068	5.690	8.313	4.679
28	 1	11.413	6.042	10.066	5.342
28	 2	12.170	7.213	10.895	6.487
28	 3	31.199	12.164	28.804	11.230
28	 4	14.835	8.008	13.868	7.405
28	 5	10.414	8.038	9.728	7.489
28	 6	14.427	8.999	13.407	8.366
28	 7	7.692	6.246	7.345	5.962
29	 0	8.466	4.265	6.974	3.508
29	 1	9.611	4.685	8.374	4.090
29	 2	10.063	5.015	8.828	4.453
29	 3	25.438	10.081	23.040	9.145
29	 4	12.445	5.910	11.166	5.250
29	 5	8.623	5.662	7.665	5.068
29	 6	11.575	6.010	10.527	5.445
29	 7	6.544	5.626	5.941	5.097
30	 0	6.411	3.980	5.353	3.323
30	 1	7.376	4.640	6.506	4.117
30	 2	7.599	5.025	6.806	4.502
30	 3	19.035	9.833	17.621	9.046
30	 4	9.375	5.396	8.878	5.118
30	 5	6.841	5.321	6.501	5.019
30	 6	8.864	5.924	8.593	5.824
30	 7	5.442	5.276	5.381	5.206
31	 0	6.467	3.897	5.387	3.246
31	 1	7.284	4.551	6.207	3.856
31	 2	7.491	5.025	6.656	4.502
31	 3	18.790	7.823	17.042	7.098
31	 4	9.151	5.394	8.445	4.913
31	 5	6.522	3.658	6.143	3.446
31	 6	8.801	5.893	8.369	5.594
31	 7	5.121	4.954	4.986	4.863
