INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.643	2.498	2.315	2.194
 0	 1	2.732	2.605	2.586	2.459
 0	 2	2.812	2.729	2.764	2.696
 0	 3	2.974	2.905	2.931	2.878
 0	 4	3.369	3.155	3.341	3.138
 0	 5	3.522	3.307	3.525	3.311
 0	 6	3.471	3.279	3.573	3.361
 0	 7	3.296	3.227	3.444	3.367
 1	 0	2.953	2.612	2.485	2.202
 1	 1	3.177	2.733	2.823	2.418
 1	 2	3.237	2.974	2.988	2.702
 1	 3	3.268	2.938	3.094	2.823
 1	 4	3.634	3.110	3.424	2.934
 1	 5	3.777	3.358	3.533	3.134
 1	 6	3.924	3.522	3.773	3.342
 1	 7	3.998	3.595	3.879	3.479
 2	 0	3.406	2.607	2.848	2.181
 2	 1	3.806	2.960	3.273	2.560
 2	 2	3.941	3.285	3.455	2.874
 2	 3	4.114	3.349	3.693	3.000
 2	 4	4.608	3.598	4.080	3.218
 2	 5	4.648	3.674	4.230	3.353
 2	 6	4.503	3.610	4.153	3.337
 2	 7	4.587	3.682	4.204	3.395
 3	 0	4.303	3.786	3.508	3.105
 3	 1	5.006	4.290	4.279	3.660
 3	 2	5.231	4.816	4.524	4.166
 3	 3	5.492	4.945	4.838	4.362
 3	 4	5.803	5.260	5.082	4.616
 3	 5	6.265	5.402	5.698	4.894
 3	 6	5.924	5.525	5.526	5.112
 3	 7	6.122	5.368	5.783	5.054
 4	 0	5.140	4.383	4.181	3.539
 4	 1	6.055	4.813	5.123	4.079
 4	 2	6.200	5.494	5.311	4.670
 4	 3	6.493	5.479	5.688	4.791
 4	 4	7.405	6.071	6.230	5.133
 4	 5	7.541	6.182	6.532	5.354
 4	 6	7.144	6.207	6.415	5.502
 4	 7	7.146	6.125	6.320	5.459
 5	 0	5.260	3.854	4.230	3.088
 5	 1	6.137	4.347	5.425	3.865
 5	 2	6.265	4.917	5.733	4.464
 5	 3	6.806	4.879	6.446	4.679
 5	 4	7.564	5.478	6.980	5.159
 5	 5	7.580	5.707	7.443	5.642
 5	 6	7.501	5.749	7.498	5.726
 5	 7	7.750	6.064	7.647	6.056
 6	 0	7.049	4.220	5.704	3.383
 6	 1	8.610	4.489	7.413	3.841
 6	 2	8.957	4.703	7.817	4.096
 6	 3	9.563	5.089	8.599	4.642
 6	 4	10.367	8.098	9.139	7.472
 6	 5	10.599	8.556	9.836	7.798
 6	 6	10.171	5.877	9.662	5.497
 6	 7	10.440	8.836	9.646	8.343
 7	 0	9.134	6.500	7.131	5.064
 7	 1	10.445	4.910	8.843	4.164
 7	 2	11.165	8.145	9.608	6.961
 7	 3	11.645	7.651	10.572	7.148
 7	 4	13.426	9.096	11.469	8.069
 7	 5	14.023	9.342	12.547	8.482
 7	 6	13.231	9.442	12.466	8.967
 7	 7	13.310	9.557	12.160	9.061
 8	 0	8.991	5.933	7.523	4.958
 8	 1	11.050	6.312	9.861	5.689
 8	 2	12.504	7.701	10.904	6.671
 8	 3	13.257	7.710	12.101	7.279
 8	 4	15.417	11.564	13.099	10.179
 8	 5	15.753	9.810	14.182	8.893
 8	 6	14.884	12.251	14.006	11.340
 8	 7	15.229	12.344	13.369	11.008
 9	 0	8.299	6.232	6.762	5.077
 9	 1	10.070	4.981	8.709	4.301
 9	 2	11.106	8.721	9.331	7.304
 9	 3	11.582	8.446	10.184	7.508
 9	 4	13.126	9.818	10.908	8.352
 9	 5	13.122	9.969	11.459	8.567
 9	 6	12.572	10.409	11.301	9.073
 9	 7	12.894	10.164	11.240	9.028
10	 0	6.677	4.212	5.491	3.455
10	 1	7.529	4.562	6.681	4.049
10	 2	8.322	5.075	7.387	4.435
10	 3	8.726	5.355	8.036	4.926
10	 4	9.713	8.272	8.498	7.480
10	 5	10.399	6.284	9.350	5.595
10	 6	9.660	8.655	8.923	7.783
10	 7	9.965	9.007	8.896	8.028
11	 0	5.990	4.019	4.890	3.278
11	 1	6.943	4.351	6.231	3.918
11	 2	7.550	5.158	6.686	4.577
11	 3	7.886	5.268	7.320	4.907
11	 4	8.761	7.692	7.885	7.115
11	 5	9.291	8.260	8.488	7.564
11	 6	8.968	8.271	8.255	7.554
11	 7	9.012	8.223	8.230	7.546
12	 0	5.215	3.901	4.396	3.295
12	 1	6.329	4.519	5.570	3.928
12	 2	6.799	5.176	5.967	4.487
12	 3	7.323	5.302	6.568	4.732
12	 4	7.955	6.031	7.028	5.356
12	 5	8.223	5.908	7.496	5.379
12	 6	8.056	6.163	7.557	5.728
12	 7	8.366	6.341	7.455	5.675
13	 0	4.269	3.726	3.517	3.069
13	 1	5.088	4.358	4.427	3.800
13	 2	5.621	5.001	4.915	4.317
13	 3	5.772	5.130	5.266	4.663
13	 4	6.523	5.373	5.892	4.983
13	 5	6.702	5.705	6.151	5.255
13	 6	6.441	5.818	6.135	5.479
13	 7	6.775	6.189	6.361	5.784
14	 0	4.030	3.755	3.335	3.118
14	 1	4.422	4.215	3.918	3.746
14	 2	4.842	4.716	4.370	4.211
14	 3	5.189	4.852	4.820	4.504
14	 4	5.591	5.274	5.178	4.948
14	 5	6.072	5.555	5.689	5.211
14	 6	5.759	5.379	5.557	5.191
14	 7	6.132	5.852	5.662	5.399
15	 0	3.939	3.765	3.161	3.013
15	 1	4.180	3.981	3.701	3.522
15	 2	4.517	4.283	4.101	3.887
15	 3	4.926	4.734	4.560	4.368
15	 4	5.313	4.975	4.908	4.622
15	 5	5.776	5.241	5.394	4.918
15	 6	5.894	5.369	5.578	5.102
15	 7	6.265	5.866	5.717	5.346
16	 0	4.018	3.751	3.228	3.002
16	 1	4.374	2.969	3.772	2.561
16	 2	4.472	3.339	3.849	2.851
16	 3	4.549	3.207	4.010	2.806
16	 4	4.939	3.570	4.367	3.135
16	 5	4.991	3.511	4.550	3.189
