ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 209.12	 3.702	209.0	  9	 209.29	 1.996	 100
 0	 0	   20	 220.93	 2.822	221.0	  2	 220.92	 2.323	 100
 0	 0	   30	 232.61	 3.156	233.0	  6	 232.79	 1.999	 100
 0	 0	   40	 244.71	 3.520	245.0	  9	 244.70	 1.980	 100
 0	 0	   50	 256.94	 3.393	257.0	  9	 257.04	 1.788	 100
 0	 0	   60	 268.97	 3.656	269.0	  5	 268.53	 2.310	 100
 0	 0	   70	 278.89	 2.674	279.0	  8	 278.93	 1.708	 100
 0	 0	   80	 290.19	 3.892	290.0	  3	 290.32	 2.523	 100
 0	 0	   90	 299.99	 3.033	300.0	  9	 299.79	 1.735	 100
 0	 0	  100	 310.22	 2.513	310.0	  6	 310.20	 1.858	 100
 0	 0	  200	 398.90	 3.060	399.0	  2	 398.89	 2.697	 100
 0	 0	  300	 471.03	 2.680	471.0	  1	 471.12	 2.533	 100
 0	 0	  400	 529.28	 2.474	529.5	  0	 529.28	 2.474	 100
 0	 0	  500	 578.61	 3.342	578.0	 10	 578.26	 2.069	 100
 0	 0	  600	 619.13	 3.228	619.0	 12	 619.11	 1.803	 100
 0	 0	  700	 654.57	 2.786	654.0	  1	 654.67	 2.626	 100
 0	 0	  800	 685.19	 2.299	685.0	  0	 685.19	 2.299	 100
 0	 0	  900	 712.53	 2.816	713.0	  2	 712.53	 2.496	 100
 0	 0	 1000	 736.43	 2.716	737.0	  0	 736.43	 2.716	 100
 0	 0	 1200	 777.61	 3.028	778.0	  2	 777.61	 2.575	 100
 0	 0	 1400	 812.71	 3.337	813.0	  1	 812.53	 2.793	 100
 0	 0	 1600	 842.57	 3.003	842.0	  1	 842.43	 2.692	 100
 0	 0	 1800	 869.31	 3.110	869.0	 11	 869.07	 2.071	 100
 0	 0	 2000	 892.23	 2.926	893.0	  2	 892.44	 2.541	 100
 0	 0	 4000	1047.19	 3.653	1048.0	  3	1047.56	 2.996	 100
 0	 0	 6000	1141.10	 3.658	1141.0	  1	1140.96	 3.395	 100
 0	 0	 8000	1211.77	 3.216	1212.0	  1	1211.90	 2.961	 100
 0	 0	10000	1270.29	 2.675	1271.0	  3	1270.52	 2.381	 100
 0	 0	12000	1320.89	 3.339	1321.0	  1	1320.77	 3.123	 100
 0	 0	14000	1366.29	 3.043	1366.0	  2	1366.30	 2.789	 100
 0	 0	16000	1407.72	 3.755	1408.0	  2	1407.65	 3.087	 100
 0	 0	18000	1445.78	 2.873	1446.0	  1	1445.89	 2.672	 100
 0	 0	20000	1481.87	 3.489	1482.0	  2	1482.08	 3.181	 100
 0	 0	22000	1516.55	 2.869	1517.0	  0	1516.55	 2.869	 100
 0	 0	24000	1547.75	 2.876	1548.0	  1	1547.65	 2.697	 100
 0	 0	26000	1579.56	 3.016	1579.0	  0	1579.56	 3.016	 100
 0	 0	28000	1609.45	 3.471	1609.0	  3	1609.36	 2.898	 100
 0	 0	30000	1638.99	 2.911	1639.0	  0	1638.99	 2.911	 100
 0	 0	32000	1666.89	 3.443	1666.0	  3	1666.54	 2.795	 100
 0	 0	34000	1694.67	 3.346	1694.0	  1	1694.57	 3.195	 100
 0	 0	36000	1719.69	 2.827	1719.0	  1	1719.57	 2.552	 100
 0	 0	38000	1745.81	 3.492	1746.0	  2	1745.73	 2.990	 100
 0	 0	40000	1770.38	 2.781	1770.0	  1	1770.47	 2.628	 100
 0	 0	42000	1794.56	 3.138	1795.0	  1	1794.65	 3.032	 100
 0	 0	44000	1818.50	 3.050	1818.5	  0	1818.50	 3.050	 100
 0	 0	46000	1840.99	 2.887	1842.0	  2	1841.16	 2.643	 100
 0	 0	48000	1863.56	 2.630	1864.0	  0	1863.56	 2.630	 100
 0	 0	50000	1884.42	 2.667	1885.0	  0	1884.42	 2.667	 100
