ch	pt	fine_thr	a_fit	b_fit
 2	 4	 5	222.152	0.240
 2	 4	 6	221.238	0.278
 2	 4	 7	220.133	0.302
 2	 5	 0	227.371	0.549
 2	 5	 1	226.327	0.572
 2	 5	 2	225.352	0.574
 2	 5	 3	224.136	0.284
 2	 5	 4	223.269	0.275
 2	 5	 5	222.157	0.295
 2	 5	 6	221.218	0.304
 2	 5	 7	220.111	0.263
 2	 6	 0	227.369	0.603
 2	 6	 1	226.315	0.610
 2	 6	 2	225.323	0.630
 2	 6	 3	224.214	0.379
 2	 6	 4	223.264	0.347
 2	 6	 5	222.141	0.349
 2	 6	 6	221.232	0.374
 2	 6	 7	220.139	0.350
 2	 7	 0	227.330	0.603
 2	 7	 1	226.266	0.579
 2	 7	 2	225.313	0.601
 2	 7	 3	224.156	0.350
 2	 7	 4	223.249	0.362
 2	 7	 5	222.137	0.377
 2	 7	 6	221.192	0.358
 2	 7	 7	220.144	0.340
 3	 0	 0	216.130	0.665
 3	 0	 1	215.075	0.625
 3	 0	 2	214.113	0.653
 3	 0	 3	213.089	0.630
 3	 0	 4	212.137	0.395
 3	 0	 5	211.057	0.418
 3	 0	 6	210.036	0.375
 3	 0	 7	208.925	0.349
 3	 1	 0	216.057	0.678
 3	 1	 1	214.961	0.658
 3	 1	 2	214.104	0.678
 3	 1	 3	213.018	0.651
 3	 1	 4	212.077	0.334
 3	 1	 5	211.025	0.324
 3	 1	 6	210.008	0.363
 3	 1	 7	208.952	0.341
 3	 2	 0	216.027	0.723
 3	 2	 1	215.055	0.705
 3	 2	 2	214.036	0.754
 3	 2	 3	212.964	0.335
 3	 2	 4	212.068	0.327
 3	 2	 5	211.042	0.320
 3	 2	 6	210.025	0.313
 3	 2	 7	208.970	0.295
 3	 3	 0	216.015	0.713
 3	 3	 1	215.040	0.752
 3	 3	 2	214.061	0.739
 3	 3	 3	213.011	0.284
 3	 3	 4	212.084	0.300
 3	 3	 5	210.955	0.311
 3	 3	 6	210.010	0.303
 3	 3	 7	208.986	0.319
 3	 4	 0	216.085	0.761
 3	 4	 1	214.997	0.745
 3	 4	 2	214.036	0.753
 3	 4	 3	212.993	0.338
 3	 4	 4	212.067	0.337
 3	 4	 5	210.986	0.336
 3	 4	 6	210.019	0.274
 3	 4	 7	208.912	0.332
 3	 5	 0	216.120	0.726
 3	 5	 1	214.970	0.778
 3	 5	 2	214.096	0.730
 3	 5	 3	213.019	0.283
 3	 5	 4	212.065	0.316
 3	 5	 5	210.921	0.348
 3	 5	 6	210.018	0.322
 3	 5	 7	208.980	0.308
 3	 6	 0	215.990	0.709
 3	 6	 1	215.029	0.715
 3	 6	 2	214.121	0.741
 3	 6	 3	213.040	0.309
 3	 6	 4	212.047	0.309
 3	 6	 5	210.963	0.289
 3	 6	 6	210.012	0.274
 3	 6	 7	208.899	0.326
 3	 7	 0	216.109	0.736
 3	 7	 1	214.986	0.713
 3	 7	 2	214.017	0.758
 3	 7	 3	212.989	0.284
 3	 7	 4	212.071	0.309
 3	 7	 5	211.012	0.313
 3	 7	 6	209.979	0.298
 3	 7	 7	208.956	0.272
 4	 0	 0	228.659	0.652
 4	 0	 1	227.629	0.667
 4	 0	 2	226.614	0.700
 4	 0	 3	225.562	0.645
 4	 0	 4	224.645	0.396
 4	 0	 5	223.569	0.368
 4	 0	 6	222.620	0.410
 4	 0	 7	221.562	0.379
 4	 1	 0	228.647	0.679
 4	 1	 1	227.584	0.652
 4	 1	 2	226.574	0.607
 4	 1	 3	225.533	0.650
 4	 1	 4	224.630	0.340
 4	 1	 5	223.568	0.339
 4	 1	 6	222.623	0.342
 4	 1	 7	221.590	0.335
 4	 2	 0	228.616	0.728
 4	 2	 1	227.590	0.762
 4	 2	 2	226.641	0.805
 4	 2	 3	225.496	0.305
 4	 2	 4	224.609	0.305
 4	 2	 5	223.583	0.303
 4	 2	 6	222.625	0.307
 4	 2	 7	221.595	0.301
 4	 3	 0	228.692	0.783
 4	 3	 1	227.656	0.849
 4	 3	 2	226.708	0.890
 4	 3	 3	225.530	0.299
 4	 3	 4	224.597	0.302
 4	 3	 5	223.535	0.291
 4	 3	 6	222.613	0.289
 4	 3	 7	221.578	0.273
 4	 4	 0	228.707	0.923
 4	 4	 1	227.621	0.863
 4	 4	 2	226.664	0.946
 4	 4	 3	225.526	0.286
 4	 4	 4	224.640	0.291
 4	 4	 5	223.558	0.292
 4	 4	 6	222.610	0.281
 4	 4	 7	221.560	0.302
 4	 5	 0	228.704	0.935
 4	 5	 1	227.674	0.863
 4	 5	 2	226.774	0.899
 4	 5	 3	225.510	0.301
 4	 5	 4	224.637	0.300
 4	 5	 5	223.560	0.278
 4	 5	 6	222.663	0.275
 4	 5	 7	221.578	0.279
 4	 6	 0	228.728	0.897
 4	 6	 1	227.672	0.941
 4	 6	 2	226.690	0.936
 4	 6	 3	225.566	0.321
 4	 6	 4	224.672	0.320
 4	 6	 5	223.569	0.327
 4	 6	 6	222.595	0.329
 4	 6	 7	221.577	0.309
 4	 7	 0	228.711	0.923
 4	 7	 1	227.674	0.940
 4	 7	 2	226.719	0.913
 4	 7	 3	225.545	0.333
 4	 7	 4	224.655	0.343
 4	 7	 5	223.588	0.333
 4	 7	 6	222.608	0.307
 4	 7	 7	221.547	0.342
 5	 0	 0	219.566	0.575
 5	 0	 1	218.569	0.553
 5	 0	 2	217.684	0.578
 5	 0	 3	216.629	0.571
 5	 0	 4	215.764	0.353
 5	 0	 5	214.676	0.357
 5	 0	 6	213.804	0.328
 5	 0	 7	212.725	0.363
 5	 1	 0	219.607	0.591
 5	 1	 1	218.558	0.521
 5	 1	 2	217.695	0.602
 5	 1	 3	216.629	0.588
 5	 1	 4	215.750	0.317
 5	 1	 5	214.662	0.329
 5	 1	 6	213.818	0.309
 5	 1	 7	212.701	0.327
 5	 2	 0	219.602	0.635
 5	 2	 1	218.566	0.597
 5	 2	 2	217.668	0.720
 5	 2	 3	216.605	0.297
 5	 2	 4	215.748	0.298
 5	 2	 5	214.657	0.282
 5	 2	 6	213.787	0.297
 5	 2	 7	212.721	0.293
 5	 3	 0	219.600	0.692
 5	 3	 1	218.474	0.647
 5	 3	 2	217.644	0.746
 5	 3	 3	216.585	0.273
 5	 3	 4	215.721	0.272
 5	 3	 5	214.677	0.263
 5	 3	 6	213.745	0.271
 5	 3	 7	212.706	0.287
 5	 4	 0	219.625	0.660
 5	 4	 1	218.517	0.596
 5	 4	 2	217.618	0.654
 5	 4	 3	216.603	0.299
 5	 4	 4	215.713	0.284
 5	 4	 5	214.639	0.275
 5	 4	 6	213.755	0.263
 5	 4	 7	212.720	0.262
 5	 5	 0	219.547	0.731
 5	 5	 1	218.501	0.691
 5	 5	 2	217.601	0.735
 5	 5	 3	216.600	0.283
 5	 5	 4	215.683	0.289
 5	 5	 5	214.634	0.281
 5	 5	 6	213.740	0.258
 5	 5	 7	212.712	0.269
 5	 6	 0	219.535	0.673
 5	 6	 1	218.534	0.680
 5	 6	 2	217.656	0.785
 5	 6	 3	216.583	0.287
 5	 6	 4	215.706	0.274
 5	 6	 5	214.642	0.267
 5	 6	 6	213.718	0.250
 5	 6	 7	212.767	0.213
 5	 7	 0	219.548	0.715
 5	 7	 1	218.500	0.736
 5	 7	 2	217.647	0.735
 5	 7	 3	216.529	0.279
 5	 7	 4	215.701	0.272
 5	 7	 5	214.573	0.290
 5	 7	 6	213.712	0.277
 5	 7	 7	212.730	0.276
 6	 0	 0	218.023	0.828
 6	 0	 1	216.905	0.808
 6	 0	 2	215.934	0.875
 6	 0	 3	214.874	0.847
 6	 0	 4	213.885	0.427
 6	 0	 5	212.736	0.468
 6	 0	 6	211.801	0.445
 6	 0	 7	210.696	0.433
 6	 1	 0	218.029	0.906
 6	 1	 1	216.905	0.926
 6	 1	 2	215.921	0.938
 6	 1	 3	214.785	0.887
 6	 1	 4	213.868	0.304
 6	 1	 5	212.748	0.401
 6	 1	 6	211.740	0.374
 6	 1	 7	210.689	0.409
 6	 2	 0	218.046	1.033
 6	 2	 1	216.846	0.939
 6	 2	 2	215.886	0.968
 6	 2	 3	214.898	0.348
 6	 2	 4	213.844	0.357
 6	 2	 5	212.754	0.356
 6	 2	 6	211.717	0.369
 6	 2	 7	210.689	0.369
 6	 3	 0	217.990	1.016
 6	 3	 1	216.815	0.964
 6	 3	 2	215.936	1.074
 6	 3	 3	214.819	0.340
 6	 3	 4	213.799	0.332
 6	 3	 5	212.745	0.326
 6	 3	 6	211.720	0.354
 6	 3	 7	210.706	0.354
 6	 4	 0	217.966	1.126
 6	 4	 1	216.816	0.995
 6	 4	 2	215.833	1.019
 6	 4	 3	214.841	0.308
 6	 4	 4	213.798	0.332
 6	 4	 5	212.737	0.331
 6	 4	 6	211.711	0.353
 6	 4	 7	210.711	0.315
 6	 5	 0	217.989	1.032
 6	 5	 1	216.897	1.071
 6	 5	 2	215.950	1.215
 6	 5	 3	214.775	0.322
 6	 5	 4	213.811	0.323
 6	 5	 5	212.727	0.318
 6	 5	 6	211.795	0.347
 6	 5	 7	210.636	0.346
 6	 6	 0	217.997	1.074
 6	 6	 1	216.866	1.115
 6	 6	 2	215.891	1.107
 6	 6	 3	214.815	0.361
 6	 6	 4	213.826	0.301
 6	 6	 5	212.723	0.337
 6	 6	 6	211.786	0.332
 6	 6	 7	210.674	0.347
 6	 7	 0	217.948	1.003
 6	 7	 1	216.882	1.063
 6	 7	 2	215.856	1.058
 6	 7	 3	214.728	0.351
 6	 7	 4	213.801	0.302
 6	 7	 5	212.752	0.347
 6	 7	 6	211.811	0.349
 6	 7	 7	210.683	0.336
 7	 0	 0	220.478	0.996
 7	 0	 1	219.392	0.884
 7	 0	 2	218.454	0.881
 7	 0	 3	217.462	0.951
 7	 0	 4	216.528	0.510
 7	 0	 5	215.484	0.496
 7	 0	 6	214.515	0.459
 7	 0	 7	213.501	0.500
 7	 1	 0	220.456	1.042
 7	 1	 1	219.363	0.979
 7	 1	 2	218.503	0.926
 7	 1	 3	217.413	1.000
 7	 1	 4	216.535	0.427
 7	 1	 5	215.480	0.424
 7	 1	 6	214.522	0.420
 7	 1	 7	213.397	0.423
 7	 2	 0	220.356	1.110
 7	 2	 1	219.367	1.168
 7	 2	 2	218.499	1.131
 7	 2	 3	217.372	0.377
 7	 2	 4	216.521	0.389
 7	 2	 5	215.416	0.396
 7	 2	 6	214.515	0.380
 7	 2	 7	213.440	0.358
 7	 3	 0	220.448	1.276
 7	 3	 1	219.353	1.299
 7	 3	 2	218.528	1.283
 7	 3	 3	217.368	0.364
 7	 3	 4	216.525	0.402
 7	 3	 5	215.434	0.384
 7	 3	 6	214.450	0.369
 7	 3	 7	213.432	0.341
 7	 4	 0	220.418	1.370
 7	 4	 1	219.313	1.366
 7	 4	 2	218.463	1.332
 7	 4	 3	217.401	0.349
 7	 4	 4	216.502	0.368
 7	 4	 5	215.430	0.372
 7	 4	 6	214.462	0.368
 7	 4	 7	213.417	0.352
 7	 5	 0	220.455	1.370
 7	 5	 1	219.332	1.351
 7	 5	 2	218.443	1.451
 7	 5	 3	217.363	0.336
 7	 5	 4	216.537	0.379
 7	 5	 5	215.424	0.358
 7	 5	 6	214.483	0.372
 7	 5	 7	213.456	0.342
 7	 6	 0	220.382	1.384
 7	 6	 1	219.402	1.394
 7	 6	 2	218.401	1.386
 7	 6	 3	217.345	0.340
 7	 6	 4	216.486	0.374
 7	 6	 5	215.456	0.357
 7	 6	 6	214.467	0.366
 7	 6	 7	213.435	0.364
 7	 7	 0	220.471	1.237
 7	 7	 1	219.300	1.255
 7	 7	 2	218.451	1.242
 7	 7	 3	217.379	0.357
 7	 7	 4	216.509	0.343
 7	 7	 5	215.426	0.363
 7	 7	 6	214.488	0.379
 7	 7	 7	213.468	0.360
 8	 0	 0	224.219	1.010
 8	 0	 1	223.173	0.993
 8	 0	 2	222.099	1.051
 8	 0	 3	221.089	1.096
 8	 0	 4	220.159	0.484
 8	 0	 5	219.062	0.452
 8	 0	 6	218.083	0.480
 8	 0	 7	217.060	0.490
 8	 1	 0	224.250	1.291
 8	 1	 1	223.132	1.215
 8	 1	 2	222.104	1.198
 8	 1	 3	220.967	1.143
 8	 1	 4	220.086	0.417
 8	 1	 5	219.030	0.426
 8	 1	 6	218.047	0.460
 8	 1	 7	216.999	0.430
 8	 2	 0	224.159	1.577
 8	 2	 1	223.136	1.429
 8	 2	 2	222.100	1.364
 8	 2	 3	220.938	0.394
 8	 2	 4	220.028	0.435
 8	 2	 5	219.048	0.390
 8	 2	 6	218.034	0.401
 8	 2	 7	216.981	0.444
 8	 3	 0	224.142	1.540
 8	 3	 1	223.059	1.625
 8	 3	 2	222.107	1.622
 8	 3	 3	220.940	0.413
 8	 3	 4	220.048	0.431
 8	 3	 5	218.942	0.404
 8	 3	 6	217.997	0.423
 8	 3	 7	216.968	0.425
 8	 4	 0	224.181	1.635
 8	 4	 1	223.099	1.744
 8	 4	 2	222.003	1.711
 8	 4	 3	220.898	0.435
 8	 4	 4	220.022	0.460
 8	 4	 5	218.919	0.397
 8	 4	 6	217.995	0.423
 8	 4	 7	216.916	0.448
 8	 5	 0	224.124	1.754
 8	 5	 1	223.051	1.699
 8	 5	 2	221.996	1.803
 8	 5	 3	220.932	0.477
 8	 5	 4	220.035	0.504
 8	 5	 5	218.890	0.469
 8	 5	 6	217.987	0.469
 8	 5	 7	216.955	0.479
 8	 6	 0	224.129	1.733
 8	 6	 1	223.082	1.611
 8	 6	 2	222.033	1.731
 8	 6	 3	220.911	0.539
 8	 6	 4	219.981	0.508
 8	 6	 5	218.909	0.468
 8	 6	 6	217.947	0.501
 8	 6	 7	216.855	0.512
 8	 7	 0	224.073	1.573
 8	 7	 1	223.009	1.613
 8	 7	 2	221.957	1.667
 8	 7	 3	220.929	0.506
 8	 7	 4	220.013	0.554
 8	 7	 5	218.904	0.544
 8	 7	 6	217.938	0.509
 8	 7	 7	216.877	0.536
 9	 0	 0	214.850	0.883
 9	 0	 1	213.708	0.781
 9	 0	 2	212.884	0.806
 9	 0	 3	211.892	0.882
 9	 0	 4	210.946	0.517
 9	 0	 5	209.895	0.485
 9	 0	 6	208.981	0.473
 9	 0	 7	207.823	0.467
 9	 1	 0	214.830	0.963
 9	 1	 1	213.717	0.889
 9	 1	 2	212.892	0.980
 9	 1	 3	211.817	0.945
 9	 1	 4	210.969	0.426
 9	 1	 5	209.863	0.413
 9	 1	 6	208.966	0.424
 9	 1	 7	207.842	0.414
 9	 2	 0	214.818	1.016
 9	 2	 1	213.716	1.026
 9	 2	 2	212.825	1.085
 9	 2	 3	211.831	0.388
 9	 2	 4	210.953	0.380
 9	 2	 5	209.861	0.365
 9	 2	 6	208.961	0.429
 9	 2	 7	207.816	0.389
 9	 3	 0	214.780	1.119
 9	 3	 1	213.717	1.159
 9	 3	 2	212.847	1.116
 9	 3	 3	211.868	0.407
 9	 3	 4	210.915	0.428
 9	 3	 5	209.854	0.429
 9	 3	 6	208.968	0.383
 9	 3	 7	207.833	0.416
 9	 4	 0	214.778	1.242
 9	 4	 1	213.697	1.158
 9	 4	 2	212.836	1.167
 9	 4	 3	211.904	0.426
 9	 4	 4	210.914	0.429
 9	 4	 5	209.855	0.435
 9	 4	 6	208.908	0.459
 9	 4	 7	207.840	0.417
 9	 5	 0	214.819	1.209
 9	 5	 1	213.680	1.220
 9	 5	 2	212.856	1.347
 9	 5	 3	211.876	0.430
 9	 5	 4	210.952	0.453
 9	 5	 5	209.820	0.454
 9	 5	 6	208.940	0.479
 9	 5	 7	207.811	0.460
 9	 6	 0	214.817	1.155
 9	 6	 1	213.799	1.274
 9	 6	 2	212.858	1.361
 9	 6	 3	211.849	0.491
 9	 6	 4	210.934	0.481
 9	 6	 5	209.847	0.495
 9	 6	 6	208.919	0.485
 9	 6	 7	207.877	0.501
 9	 7	 0	214.821	1.253
 9	 7	 1	213.750	1.216
 9	 7	 2	212.956	1.167
 9	 7	 3	211.842	0.498
 9	 7	 4	210.920	0.496
 9	 7	 5	209.856	0.505
 9	 7	 6	208.956	0.530
 9	 7	 7	207.873	0.520
10	 0	 0	220.911	0.825
10	 0	 1	219.747	0.701
10	 0	 2	218.812	0.753
10	 0	 3	217.819	0.752
10	 0	 4	216.941	0.406
10	 0	 5	215.842	0.443
10	 0	 6	214.898	0.421
10	 0	 7	213.844	0.377
10	 1	 0	220.843	0.842
10	 1	 1	219.729	0.786
10	 1	 2	218.830	0.829
10	 1	 3	217.727	0.832
10	 1	 4	216.949	0.371
10	 1	 5	215.855	0.374
10	 1	 6	214.931	0.405
10	 1	 7	213.817	0.367
10	 2	 0	220.794	0.954
10	 2	 1	219.753	0.925
10	 2	 2	218.797	0.905
10	 2	 3	217.810	0.348
10	 2	 4	216.928	0.343
10	 2	 5	215.782	0.342
10	 2	 6	214.882	0.343
10	 2	 7	213.804	0.366
10	 3	 0	220.858	1.050
10	 3	 1	219.664	1.018
10	 3	 2	218.829	1.024
10	 3	 3	217.784	0.370
10	 3	 4	216.858	0.380
10	 3	 5	215.832	0.387
10	 3	 6	214.878	0.364
10	 3	 7	213.760	0.370
10	 4	 0	220.831	1.113
10	 4	 1	219.720	1.121
10	 4	 2	218.810	1.084
10	 4	 3	217.791	0.393
10	 4	 4	216.907	0.367
10	 4	 5	215.826	0.409
10	 4	 6	214.904	0.408
10	 4	 7	213.778	0.397
10	 5	 0	220.859	1.082
10	 5	 1	219.642	1.039
10	 5	 2	218.799	1.155
10	 5	 3	217.757	0.411
10	 5	 4	216.852	0.441
10	 5	 5	215.764	0.428
10	 5	 6	214.876	0.424
10	 5	 7	213.829	0.426
10	 6	 0	220.770	1.136
10	 6	 1	219.786	1.110
10	 6	 2	218.800	1.102
10	 6	 3	217.746	0.429
10	 6	 4	216.946	0.473
10	 6	 5	215.799	0.438
10	 6	 6	214.850	0.458
10	 6	 7	213.781	0.464
10	 7	 0	220.781	1.043
10	 7	 1	219.708	0.992
10	 7	 2	218.843	1.022
10	 7	 3	217.756	0.473
10	 7	 4	216.927	0.487
10	 7	 5	215.759	0.488
10	 7	 6	214.915	0.433
10	 7	 7	213.795	0.464
11	 0	 0	222.122	0.768
11	 0	 1	220.990	0.800
11	 0	 2	220.026	0.776
11	 0	 3	219.060	0.818
11	 0	 4	218.182	0.368
11	 0	 5	217.105	0.410
11	 0	 6	216.127	0.397
11	 0	 7	215.074	0.437
11	 1	 0	222.095	0.857
11	 1	 1	221.004	0.836
11	 1	 2	219.981	0.866
11	 1	 3	218.954	0.836
11	 1	 4	218.163	0.354
11	 1	 5	217.072	0.336
11	 1	 6	216.130	0.361
11	 1	 7	215.036	0.401
11	 2	 0	222.038	0.955
11	 2	 1	221.009	0.942
11	 2	 2	220.049	0.907
11	 2	 3	218.963	0.385
11	 2	 4	218.120	0.320
11	 2	 5	217.068	0.360
11	 2	 6	216.097	0.410
11	 2	 7	215.051	0.354
11	 3	 0	222.059	0.964
11	 3	 1	220.946	1.090
11	 3	 2	220.016	0.995
11	 3	 3	218.938	0.350
11	 3	 4	218.075	0.347
11	 3	 5	217.069	0.366
11	 3	 6	216.089	0.346
11	 3	 7	215.051	0.397
11	 4	 0	221.977	1.058
11	 4	 1	220.908	1.098
11	 4	 2	219.984	1.069
11	 4	 3	218.964	0.364
11	 4	 4	218.132	0.360
11	 4	 5	217.023	0.356
11	 4	 6	216.086	0.368
11	 4	 7	215.014	0.377
11	 5	 0	221.995	1.048
11	 5	 1	220.918	1.089
11	 5	 2	219.947	1.105
11	 5	 3	218.970	0.391
11	 5	 4	218.058	0.377
11	 5	 5	217.033	0.373
11	 5	 6	216.081	0.370
11	 5	 7	215.014	0.420
11	 6	 0	221.998	1.076
11	 6	 1	220.918	1.084
11	 6	 2	220.000	1.088
11	 6	 3	218.924	0.397
11	 6	 4	218.078	0.430
11	 6	 5	217.044	0.417
11	 6	 6	216.029	0.411
11	 6	 7	215.036	0.402
11	 7	 0	221.973	1.000
11	 7	 1	220.897	1.034
11	 7	 2	219.985	0.981
11	 7	 3	218.961	0.437
11	 7	 4	218.077	0.440
11	 7	 5	217.083	0.442
11	 7	 6	216.071	0.449
11	 7	 7	214.997	0.464
12	 0	 0	226.387	0.630
12	 0	 1	225.323	0.642
12	 0	 2	224.298	0.667
12	 0	 3	223.262	0.694
12	 0	 4	222.263	0.376
12	 0	 5	221.190	0.364
12	 0	 6	220.186	0.388
12	 0	 7	219.186	0.370
12	 1	 0	226.377	0.707
12	 1	 1	225.353	0.707
12	 1	 2	224.241	0.749
12	 1	 3	223.229	0.727
12	 1	 4	222.237	0.364
12	 1	 5	221.158	0.357
12	 1	 6	220.113	0.368
12	 1	 7	219.082	0.367
12	 2	 0	226.377	0.792
12	 2	 1	225.284	0.815
12	 2	 2	224.323	0.799
12	 2	 3	223.109	0.368
12	 2	 4	222.182	0.352
12	 2	 5	221.137	0.352
12	 2	 6	220.185	0.361
12	 2	 7	219.072	0.275
12	 3	 0	226.363	0.863
12	 3	 1	225.251	0.920
12	 3	 2	224.290	0.905
12	 3	 3	223.104	0.347
12	 3	 4	222.165	0.348
12	 3	 5	221.102	0.347
12	 3	 6	220.172	0.344
12	 3	 7	219.128	0.317
12	 4	 0	226.328	0.886
12	 4	 1	225.196	0.972
12	 4	 2	224.343	0.911
12	 4	 3	223.085	0.393
12	 4	 4	222.205	0.402
12	 4	 5	221.140	0.356
12	 4	 6	220.103	0.427
12	 4	 7	219.105	0.369
12	 5	 0	226.365	0.961
12	 5	 1	225.254	1.012
12	 5	 2	224.328	1.049
12	 5	 3	223.080	0.412
12	 5	 4	222.174	0.411
12	 5	 5	221.086	0.410
12	 5	 6	220.136	0.380
12	 5	 7	219.056	0.396
12	 6	 0	226.349	0.874
12	 6	 1	225.242	0.945
12	 6	 2	224.225	0.983
12	 6	 3	223.150	0.452
12	 6	 4	222.247	0.447
12	 6	 5	221.056	0.461
12	 6	 6	220.096	0.425
12	 6	 7	219.026	0.449
12	 7	 0	226.300	0.908
12	 7	 1	225.185	0.969
12	 7	 2	224.286	0.920
12	 7	 3	223.074	0.433
12	 7	 4	222.190	0.489
12	 7	 5	221.054	0.482
12	 7	 6	220.005	0.474
12	 7	 7	219.040	0.457
