# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 110 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
48	1000	00	0	182
48	1000	00	1	136
48	1000	00	2	161
48	1000	00	3	152
48	1000	00	4	124
48	1000	00	5	77
48	1000	00	6	121
48	1000	00	7	146
48	1000	00	8	106
48	1000	00	9	89
48	1000	00	10	133
48	1000	00	11	112
48	1000	00	12	146
48	1000	00	13	129
48	1000	00	14	147
48	1000	00	15	132
48	1000	00	16	168
48	1000	00	17	129
48	1000	00	18	178
48	1000	00	19	170
48	1000	00	20	121
48	1000	00	21	148
48	1000	00	22	115
48	1000	00	23	132
48	1000	00	24	120
48	1000	00	25	156
48	1000	00	26	150
48	1000	00	27	148
48	1000	00	28	153
48	1000	00	29	175
48	1000	00	30	146
48	1000	10	31	157
48	1000	00	0	187
48	1000	00	1	142
48	1000	00	2	168
48	1000	00	3	165
48	1000	00	4	146
48	1000	00	5	97
48	1000	00	6	157
48	1000	00	7	197
48	1000	00	8	162
48	1000	00	9	131
48	1000	00	10	171
48	1000	00	11	140
48	1000	00	12	172
48	1000	00	13	145
48	1000	00	14	160
48	1000	00	15	144
48	1000	00	16	170
48	1000	00	17	136
48	1000	00	18	189
48	1000	00	19	189
48	1000	00	20	141
48	1000	00	21	165
48	1000	00	22	142
48	1000	00	23	165
48	1000	00	24	149
48	1000	00	25	177
48	1000	00	26	169
48	1000	00	27	165
48	1000	00	28	165
48	1000	00	29	182
48	1000	00	30	152
48	1000	10	31	167
48	1000	00	0	185
48	1000	00	1	144
48	1000	00	2	170
48	1000	00	3	166
48	1000	00	4	146
48	1000	00	5	98
48	1000	00	6	160
48	1000	00	7	204
48	1000	00	8	170
48	1000	00	9	135
48	1000	00	10	174
48	1000	00	11	142
48	1000	00	12	177
48	1000	00	13	146
48	1000	00	14	160
48	1000	00	15	146
48	1000	00	16	172
48	1000	00	17	136
48	1000	00	18	188
48	1000	00	19	189
48	1000	00	20	138
48	1000	00	21	164
48	1000	00	22	136
48	1000	00	23	158
48	1000	00	24	142
48	1000	00	25	174
48	1000	00	26	167
48	1000	00	27	163
48	1000	00	28	162
48	1000	00	29	184
48	1000	00	30	152
48	1000	10	31	165
48	1000	00	0	190
48	1000	00	1	144
48	1000	00	2	171
48	1000	00	3	167
48	1000	00	4	149
48	1000	00	5	104
48	1000	00	6	167
48	1000	00	7	208
48	1000	00	8	178
48	1000	00	9	144
48	1000	00	10	178
48	1000	00	11	144
48	1000	00	12	180
48	1000	00	13	149
48	1000	00	14	162
48	1000	00	15	145
48	1000	00	16	174
48	1000	00	17	138
48	1000	00	18	191
48	1000	00	19	193
48	1000	00	20	142
48	1000	00	21	170
48	1000	00	22	145
48	1000	00	23	170
48	1000	00	24	151
48	1000	00	25	182
48	1000	00	26	171
48	1000	00	27	168
48	1000	00	28	169
48	1000	00	29	188
48	1000	00	30	150
48	1000	10	31	166
48	1000	00	0	184
48	1000	00	1	140
48	1000	00	2	166
48	1000	00	3	164
48	1000	00	4	141
48	1000	00	5	96
48	1000	00	6	156
48	1000	00	7	194
48	1000	00	8	155
48	1000	00	9	125
48	1000	00	10	166
48	1000	00	11	130
48	1000	00	12	168
48	1000	00	13	142
48	1000	00	14	156
48	1000	00	15	140
48	1000	00	16	170
48	1000	00	17	132
48	1000	00	18	191
48	1000	00	19	185
48	1000	00	20	135
48	1000	00	21	160
48	1000	00	22	132
48	1000	00	23	154
48	1000	00	24	141
48	1000	00	25	171
48	1000	00	26	163
48	1000	00	27	161
48	1000	00	28	161
48	1000	00	29	184
48	1000	00	30	151
48	1000	10	31	163
48	1000	00	0	183
48	1000	00	1	139
48	1000	00	2	165
48	1000	00	3	156
48	1000	00	4	133
48	1000	00	5	84
48	1000	00	6	139
48	1000	00	7	173
48	1000	00	8	129
48	1000	00	9	105
48	1000	00	10	154
48	1000	00	11	119
48	1000	00	12	156
48	1000	00	13	133
48	1000	00	14	152
48	1000	00	15	134
48	1000	00	16	165
48	1000	00	17	129
48	1000	00	18	181
48	1000	00	19	177
48	1000	00	20	126
48	1000	00	21	148
48	1000	00	22	121
48	1000	00	23	142
48	1000	00	24	117
48	1000	00	25	161
48	1000	00	26	157
48	1000	00	27	153
48	1000	00	28	155
48	1000	00	29	180
48	1000	00	30	149
48	1000	10	31	161
48	1000	00	0	186
48	1000	00	1	144
48	1000	00	2	169
48	1000	00	3	165
48	1000	00	4	142
48	1000	00	5	101
48	1000	00	6	164
48	1000	00	7	202
48	1000	00	8	165
48	1000	00	9	134
48	1000	00	10	173
48	1000	00	11	139
48	1000	00	12	171
48	1000	00	13	146
48	1000	00	14	161
48	1000	00	15	146
48	1000	00	16	173
48	1000	00	17	139
48	1000	00	18	190
48	1000	00	19	187
48	1000	00	20	139
48	1000	00	21	165
48	1000	00	22	141
48	1000	00	23	166
48	1000	00	24	148
48	1000	00	25	181
48	1000	00	26	171
48	1000	00	27	165
48	1000	00	28	163
48	1000	00	29	185
48	1000	00	30	150
48	1000	10	31	168
48	1000	00	0	189
48	1000	00	1	140
48	1000	00	2	167
