# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 001 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
22	10	00	0	242
22	10	00	1	201
22	10	00	2	226
22	10	00	3	221
22	10	00	4	205
22	10	00	5	152
22	10	00	6	221
22	10	00	7	257
22	10	00	8	211
22	10	00	9	183
22	10	00	10	226
22	10	00	11	193
22	10	00	12	224
22	10	00	13	200
22	10	00	14	217
22	10	00	15	198
22	10	00	16	230
22	10	00	17	190
22	10	00	18	245
22	10	00	19	240
22	10	00	20	191
22	10	00	21	213
22	10	00	22	190
22	10	00	23	207
22	10	00	24	189
22	10	00	25	228
22	10	00	26	221
22	10	00	27	221
22	10	00	28	223
22	10	00	29	238
22	10	00	30	205
22	10	10	31	217
22	10	00	0	235
22	10	00	1	195
22	10	00	2	222
22	10	00	3	213
22	10	00	4	190
22	10	00	5	141
22	10	00	6	201
22	10	00	7	230
22	10	00	8	187
22	10	00	9	160
22	10	00	10	209
22	10	00	11	180
22	10	00	12	212
22	10	00	13	195
22	10	00	14	208
22	10	00	15	193
22	10	00	16	226
22	10	00	17	183
22	10	00	18	239
22	10	00	19	234
22	10	00	20	184
22	10	00	21	206
22	10	00	22	182
22	10	00	23	199
22	10	00	24	186
22	10	00	25	224
22	10	00	26	217
22	10	00	27	218
22	10	00	28	215
22	10	00	29	234
22	10	00	30	202
22	10	10	31	216
22	10	00	0	235
22	10	00	1	193
22	10	00	2	220
22	10	00	3	212
22	10	00	4	197
22	10	00	5	144
22	10	00	6	209
22	10	00	7	239
22	10	00	8	200
22	10	00	9	173
22	10	00	10	216
22	10	00	11	187
22	10	00	12	219
22	10	00	13	198
22	10	00	14	213
22	10	00	15	196
22	10	00	16	223
22	10	00	17	184
22	10	00	18	234
22	10	00	19	234
22	10	00	20	187
22	10	00	21	212
22	10	00	22	185
22	10	00	23	204
22	10	00	24	187
22	10	00	25	223
22	10	00	26	216
22	10	00	27	217
22	10	00	28	217
22	10	00	29	234
22	10	00	30	201
22	10	10	31	216
22	10	00	0	235
22	10	00	1	194
22	10	00	2	222
22	10	00	3	213
22	10	00	4	196
22	10	00	5	145
22	10	00	6	206
22	10	00	7	238
22	10	00	8	196
22	10	00	9	169
22	10	00	10	217
22	10	00	11	181
22	10	00	12	218
22	10	00	13	195
22	10	00	14	209
22	10	00	15	194
22	10	00	16	224
22	10	00	17	186
22	10	00	18	237
22	10	00	19	235
22	10	00	20	185
22	10	00	21	209
22	10	00	22	185
22	10	00	23	203
22	10	00	24	190
22	10	00	25	226
22	10	00	26	216
22	10	00	27	218
22	10	00	28	213
22	10	00	29	234
22	10	00	30	203
22	10	10	31	214
22	10	00	0	238
22	10	00	1	193
22	10	00	2	224
22	10	00	3	217
22	10	00	4	195
22	10	00	5	145
22	10	00	6	209
22	10	00	7	244
22	10	00	8	208
22	10	00	9	180
22	10	00	10	221
22	10	00	11	187
22	10	00	12	221
22	10	00	13	199
22	10	00	14	213
22	10	00	15	196
22	10	00	16	222
22	10	00	17	183
22	10	00	18	239
22	10	00	19	239
22	10	00	20	186
22	10	00	21	214
22	10	00	22	187
22	10	00	23	205
22	10	00	24	193
22	10	00	25	226
22	10	00	26	217
22	10	00	27	219
22	10	00	28	215
22	10	00	29	232
22	10	00	30	200
22	10	10	31	216
22	10	00	0	234
22	10	00	1	193
22	10	00	2	220
22	10	00	3	216
22	10	00	4	198
22	10	00	5	145
22	10	00	6	211
22	10	00	7	241
22	10	00	8	203
22	10	00	9	179
22	10	00	10	221
22	10	00	11	185
22	10	00	12	219
22	10	00	13	195
22	10	00	14	212
22	10	00	15	194
22	10	00	16	224
22	10	00	17	183
22	10	00	18	240
22	10	00	19	235
22	10	00	20	187
22	10	00	21	212
22	10	00	22	186
22	10	00	23	205
22	10	00	24	193
22	10	00	25	227
22	10	00	26	220
22	10	00	27	218
22	10	00	28	219
22	10	00	29	236
22	10	00	30	201
22	10	10	31	217
22	10	00	0	233
22	10	00	1	191
22	10	00	2	219
22	10	00	3	212
22	10	00	4	198
22	10	00	5	148
22	10	00	6	210
22	10	00	7	245
22	10	00	8	208
22	10	00	9	181
22	10	00	10	218
22	10	00	11	189
22	10	00	12	222
22	10	00	13	198
22	10	00	14	210
22	10	00	15	193
22	10	00	16	223
22	10	00	17	183
22	10	00	18	237
22	10	00	19	234
22	10	00	20	186
22	10	00	21	210
22	10	00	22	186
22	10	00	23	208
22	10	00	24	196
22	10	00	25	228
22	10	00	26	221
22	10	00	27	218
22	10	00	28	218
22	10	00	29	234
22	10	00	30	201
22	10	10	31	215
22	10	00	0	234
22	10	00	1	190
22	10	00	2	220
22	10	00	3	218
22	10	00	4	195
22	10	00	5	147
22	10	00	6	211
22	10	00	7	245
22	10	00	8	213
22	10	00	9	181
22	10	00	10	221
22	10	00	11	189
22	10	00	12	221
22	10	00	13	197
22	10	00	14	214
22	10	00	15	194
22	10	00	16	224
22	10	00	17	185
22	10	00	18	241
22	10	00	19	237
22	10	00	20	190
22	10	00	21	213
22	10	00	22	189
22	10	00	23	210
22	10	00	24	198
22	10	00	25	228
22	10	00	26	218
22	10	00	27	218
22	10	00	28	217
22	10	00	29	236
22	10	00	30	200
22	10	10	31	214
22	10	00	0	232
22	10	00	1	193
22	10	00	2	220
22	10	00	3	213
22	10	00	4	193
22	10	00	5	139
22	10	00	6	206
22	10	00	7	232
22	10	00	8	196
22	10	00	9	169
22	10	00	10	213
22	10	00	11	180
22	10	00	12	215
22	10	00	13	190
22	10	00	14	209
22	10	00	15	189
22	10	00	16	222
22	10	00	17	183
22	10	00	18	234
22	10	00	19	230
22	10	00	20	183
22	10	00	21	205
22	10	00	22	179
22	10	00	23	198
22	10	00	24	187
22	10	00	25	220
22	10	00	26	214
22	10	00	27	212
22	10	00	28	212
22	10	00	29	232
22	10	00	30	198
22	10	10	31	213
22	10	00	0	230
22	10	00	1	188
22	10	00	2	217
22	10	00	3	210
22	10	00	4	187
22	10	00	5	134
22	10	00	6	196
22	10	00	7	222
22	10	00	8	176
22	10	00	9	157
22	10	00	10	206
22	10	00	11	170
22	10	00	12	209
22	10	00	13	186
22	10	00	14	204
22	10	00	15	188
22	10	00	16	223
22	10	00	17	181
22	10	00	18	235
22	10	00	19	232
22	10	00	20	181
22	10	00	21	206
22	10	00	22	180
22	10	00	23	196
22	10	00	24	177
22	10	00	25	216
22	10	00	26	209
22	10	00	27	212
22	10	00	28	210
22	10	00	29	230
22	10	00	30	198
22	10	10	31	210
22	10	00	0	231
22	10	00	1	190
22	10	00	2	217
22	10	00	3	212
22	10	00	4	192
22	10	00	5	142
22	10	00	6	209
22	10	00	7	243
22	10	00	8	205
22	10	00	9	175
22	10	00	10	218
22	10	00	11	186
22	10	00	12	219
22	10	00	13	193
22	10	00	14	209
22	10	00	15	192
22	10	00	16	225
22	10	00	17	181
22	10	00	18	238
22	10	00	19	233
22	10	00	20	187
22	10	00	21	210
22	10	00	22	187
22	10	00	23	203
22	10	00	24	193
22	10	00	25	224
22	10	00	26	217
22	10	00	27	215
22	10	00	28	211
22	10	00	29	234
22	10	00	30	199
22	10	10	31	212
22	10	00	0	233
22	10	00	1	193
22	10	00	2	221
22	10	00	3	220
22	10	00	4	201
22	10	00	5	158
22	10	00	6	226
22	10	00	7	265
22	10	00	8	237
22	10	00	9	201
22	10	00	10	237
22	10	00	11	203
22	10	00	12	230
22	10	00	13	204
22	10	00	14	218
22	10	00	15	197
22	10	00	16	223
22	10	00	17	186
22	10	00	18	242
22	10	00	19	245
22	10	00	20	194
22	10	00	21	226
22	10	00	22	198
22	10	00	23	219
22	10	00	24	209
22	10	00	25	236
22	10	00	26	226
22	10	00	27	222
22	10	00	28	219
22	10	00	29	237
22	10	00	30	202
22	10	10	31	214
22	10	00	0	230
22	10	00	1	183
22	10	00	2	214
22	10	00	3	211
22	10	00	4	190
22	10	00	5	137
22	10	00	6	198
22	10	00	7	230
22	10	00	8	189
22	10	00	9	166
22	10	00	10	209
22	10	00	11	181
22	10	00	12	213
22	10	00	13	187
22	10	00	14	203
22	10	00	15	186
22	10	00	16	217
22	10	00	17	178
22	10	00	18	231
22	10	00	19	226
22	10	00	20	178
22	10	00	21	205
22	10	00	22	178
22	10	00	23	193
22	10	00	24	181
22	10	00	25	220
22	10	00	26	210
22	10	00	27	212
22	10	00	28	209
22	10	00	29	229
22	10	00	30	194
22	10	10	31	209
22	10	00	0	229
22	10	00	1	186
22	10	00	2	216
22	10	00	3	212
22	10	00	4	192
22	10	00	5	141
22	10	00	6	210
22	10	00	7	239
22	10	00	8	198
22	10	00	9	170
22	10	00	10	217
22	10	00	11	183
22	10	00	12	217
22	10	00	13	194
22	10	00	14	204
22	10	00	15	191
22	10	00	16	221
22	10	00	17	176
22	10	00	18	236
22	10	00	19	232
22	10	00	20	182
22	10	00	21	206
22	10	00	22	184
22	10	00	23	200
22	10	00	24	189
22	10	00	25	221
22	10	00	26	210
22	10	00	27	214
22	10	00	28	210
22	10	00	29	232
22	10	00	30	196
22	10	10	31	212
22	10	00	0	230
22	10	00	1	187
22	10	00	2	219
22	10	00	3	211
22	10	00	4	194
22	10	00	5	143
22	10	00	6	210
22	10	00	7	241
22	10	00	8	210
22	10	00	9	177
22	10	00	10	218
22	10	00	11	186
22	10	00	12	218
22	10	00	13	194
22	10	00	14	208
22	10	00	15	188
22	10	00	16	220
22	10	00	17	181
22	10	00	18	237
22	10	00	19	235
22	10	00	20	186
22	10	00	21	210
22	10	00	22	189
22	10	00	23	208
22	10	00	24	197
22	10	00	25	226
22	10	00	26	216
22	10	00	27	215
22	10	00	28	212
22	10	00	29	230
22	10	00	30	200
22	10	10	31	211
22	10	00	0	229
22	10	00	1	188
22	10	00	2	217
22	10	00	3	211
22	10	00	4	195
22	10	00	5	140
22	10	00	6	208
22	10	00	7	235
22	10	00	8	202
22	10	00	9	170
22	10	00	10	213
22	10	00	11	183
22	10	00	12	216
22	10	00	13	193
22	10	00	14	205
22	10	00	15	189
22	10	00	16	219
22	10	00	17	181
22	10	00	18	232
22	10	00	19	228
22	10	00	20	183
22	10	00	21	209
22	10	00	22	181
22	10	00	23	198
22	10	00	24	191
22	10	00	25	222
22	10	00	26	213
22	10	00	27	213
22	10	00	28	209
22	10	00	29	228
22	10	00	30	196
22	10	10	31	210
22	10	00	0	226
22	10	00	1	187
22	10	00	2	216
22	10	00	3	211
22	10	00	4	194
22	10	00	5	141
22	10	00	6	206
22	10	00	7	242
22	10	00	8	207
22	10	00	9	176
22	10	00	10	218
22	10	00	11	185
22	10	00	12	218
22	10	00	13	190
22	10	00	14	210
22	10	00	15	190
22	10	00	16	218
22	10	00	17	180
22	10	00	18	233
22	10	00	19	233
22	10	00	20	182
22	10	00	21	207
22	10	00	22	184
22	10	00	23	205
22	10	00	24	192
22	10	00	25	227
22	10	00	26	212
22	10	00	27	210
22	10	00	28	210
22	10	00	29	229
22	10	00	30	193
22	10	10	31	209
22	10	00	0	227
22	10	00	1	189
22	10	00	2	214
22	10	00	3	210
22	10	00	4	190
22	10	00	5	144
