INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.831	4.256	4.232	3.744
 0	 1	5.323	5.112	4.936	4.750
 0	 2	5.461	5.299	4.981	4.831
 0	 3	5.457	5.207	5.156	4.914
 0	 4	5.022	4.887	4.656	4.531
 0	 5	4.885	4.819	4.655	4.582
 0	 6	4.842	4.665	4.695	4.519
 0	 7	4.747	4.646	4.571	4.478
 1	 0	4.513	4.049	3.710	3.301
 1	 1	4.461	4.291	3.888	3.706
 1	 2	4.792	4.558	4.223	4.009
 1	 3	4.709	4.477	4.231	4.019
 1	 4	4.432	4.233	3.986	3.802
 1	 5	4.317	4.283	3.956	3.926
 1	 6	4.420	4.226	4.020	3.848
 1	 7	4.191	4.093	3.917	3.824
 2	 0	4.587	4.272	3.693	3.418
 2	 1	4.805	4.652	4.097	3.958
 2	 2	4.773	4.670	4.149	4.062
 2	 3	4.648	4.549	3.978	3.889
 2	 4	4.463	4.434	3.782	3.748
 2	 5	4.340	4.270	3.731	3.665
 2	 6	4.396	4.203	3.753	3.581
 2	 7	4.181	4.122	3.660	3.608
 3	 0	3.530	3.479	2.884	2.839
 3	 1	3.359	3.269	2.968	2.893
 3	 2	3.225	3.186	2.934	2.909
 3	 3	3.236	3.200	2.931	2.915
 3	 4	3.145	3.080	2.820	2.776
 3	 5	3.160	3.122	2.881	2.822
 3	 6	3.456	3.415	3.102	3.068
 3	 7	3.535	3.533	3.231	3.216
 4	 0	3.069	3.066	2.473	2.452
 4	 1	2.840	2.821	2.494	2.484
 4	 2	2.955	2.837	2.642	2.539
 4	 3	2.783	2.745	2.496	2.464
 4	 4	2.764	2.709	2.481	2.443
 4	 5	2.931	2.935	2.699	2.670
 4	 6	2.810	2.769	2.559	2.518
 4	 7	3.001	3.001	2.799	2.782
 5	 0	3.510	3.404	2.845	2.752
 5	 1	3.136	3.022	2.697	2.611
 5	 2	3.443	3.331	2.979	2.879
 5	 3	3.282	3.223	2.794	2.778
 5	 4	3.254	3.184	2.775	2.741
 5	 5	3.312	3.223	2.910	2.829
 5	 6	3.527	3.480	3.041	3.023
 5	 7	3.378	3.299	2.941	2.870
 6	 0	5.049	3.752	4.193	3.073
 6	 1	4.551	3.981	3.992	3.534
 6	 2	4.639	4.261	4.259	3.916
 6	 3	4.700	4.256	4.122	3.763
 6	 4	4.166	3.910	3.695	3.496
 6	 5	4.416	4.301	3.998	3.866
 6	 6	4.315	4.099	3.845	3.656
 6	 7	4.098	3.984	3.833	3.734
 7	 0	7.403	5.649	5.976	4.479
 7	 1	7.458	6.673	6.366	5.671
 7	 2	7.645	6.714	6.729	5.942
 7	 3	7.228	6.684	6.202	5.746
 7	 4	6.807	6.312	5.744	5.398
 7	 5	6.728	6.524	5.914	5.572
 7	 6	6.567	6.073	5.720	5.291
 7	 7	6.238	6.136	5.654	5.541
 8	 0	9.475	6.380	7.676	5.095
 8	 1	9.014	7.242	8.120	6.402
 8	 2	9.371	8.078	8.543	7.317
 8	 3	9.308	8.355	8.082	7.346
 8	 4	8.568	7.717	7.374	6.768
 8	 5	8.270	8.147	7.556	7.362
 8	 6	8.438	7.847	7.398	7.031
 8	 7	7.844	7.750	7.374	7.266
 9	 0	5.609	4.843	4.453	3.770
 9	 1	5.279	4.937	4.524	4.187
 9	 2	5.252	4.947	4.619	4.343
 9	 3	5.176	4.814	4.416	4.172
 9	 4	5.274	5.179	4.361	4.325
 9	 5	4.930	4.791	4.412	4.244
 9	 6	5.326	5.175	4.534	4.402
 9	 7	5.297	5.284	4.768	4.733
10	 0	4.238	3.869	3.468	3.125
10	 1	4.185	3.962	3.719	3.554
10	 2	3.974	3.750	3.641	3.442
10	 3	3.970	3.849	3.569	3.484
10	 4	4.042	3.934	3.601	3.575
10	 5	4.140	3.960	3.822	3.645
10	 6	4.132	3.983	3.749	3.659
10	 7	4.339	4.210	4.063	3.924
11	 0	3.601	3.287	2.928	2.655
11	 1	3.328	3.247	2.992	2.905
11	 2	3.384	3.289	3.145	3.041
11	 3	3.407	3.293	3.097	3.033
11	 4	3.228	3.103	2.933	2.869
11	 5	3.517	3.391	3.301	3.162
11	 6	3.556	3.410	3.296	3.175
11	 7	3.744	3.666	3.569	3.466
12	 0	2.855	2.821	2.349	2.310
12	 1	2.645	2.646	2.362	2.359
12	 2	2.682	2.630	2.496	2.432
12	 3	2.877	2.864	2.573	2.564
12	 4	2.941	2.854	2.665	2.612
12	 5	2.967	2.910	2.828	2.770
12	 6	3.276	3.237	3.058	3.017
12	 7	3.381	3.291	3.253	3.179
13	 0	3.351	3.329	2.727	2.696
13	 1	3.379	3.374	2.945	2.938
13	 2	3.467	3.390	3.014	2.973
13	 3	3.668	3.593	3.128	3.070
13	 4	3.685	3.629	3.183	3.141
