INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.545	4.008	3.609	3.363
 0	 1	4.535	3.766	4.110	3.356
 0	 2	4.387	3.602	3.815	3.226
 0	 3	4.771	3.863	4.461	3.446
 0	 4	3.965	3.446	3.770	3.117
 0	 5	4.366	3.662	4.004	3.358
 0	 6	4.087	3.561	3.607	3.241
 0	 7	4.296	3.633	4.098	3.438
 1	 0	4.261	3.616	3.460	3.118
 1	 1	4.447	3.454	4.091	3.150
 1	 2	4.649	3.659	4.135	3.347
 1	 3	4.997	3.699	4.783	3.469
 1	 4	4.684	3.635	4.634	3.442
 1	 5	4.537	3.669	4.262	3.447
 1	 6	4.275	3.553	3.786	3.201
 1	 7	4.588	3.496	4.474	3.424
 2	 0	5.029	3.607	3.982	3.027
 2	 1	5.405	3.629	4.862	3.209
 2	 2	5.430	3.930	4.634	3.482
 2	 3	6.165	4.047	5.867	3.663
 2	 4	5.246	3.601	5.226	3.393
 2	 5	5.693	3.795	5.183	3.429
 2	 6	5.114	3.790	4.386	3.309
 2	 7	5.500	3.889	5.273	3.637
 3	 0	6.395	4.040	4.837	3.375
 3	 1	7.101	4.189	6.479	3.616
 3	 2	7.124	4.435	5.953	3.865
 3	 3	8.619	4.927	8.256	4.288
 3	 4	7.118	4.558	7.268	4.139
 3	 5	7.621	4.494	7.016	4.103
 3	 6	7.570	4.615	6.244	3.874
 3	 7	7.175	4.290	7.004	4.029
 4	 0	7.294	4.146	5.522	3.609
 4	 1	8.348	4.498	8.041	4.027
 4	 2	9.860	5.293	8.155	4.655
 4	 3	11.659	5.723	11.895	5.337
 4	 4	10.346	5.677	11.851	5.668
 4	 5	12.253	5.857	11.496	5.350
 4	 6	13.616	6.868	11.060	5.514
 4	 7	11.788	6.324	12.244	6.012
 5	 0	6.873	4.085	5.074	3.543
 5	 1	5.762	3.929	5.786	3.498
 5	 2	7.963	4.467	6.299	3.810
 5	 3	7.097	4.338	7.322	4.200
 5	 4	7.228	4.123	8.284	4.002
 5	 5	7.432	4.370	7.101	3.947
 5	 6	8.582	5.634	7.220	4.562
 5	 7	6.038	4.049	6.335	3.971
 6	 0	8.890	4.520	6.397	4.018
 6	 1	9.029	5.684	9.326	5.045
 6	 2	12.599	6.802	9.318	5.560
 6	 3	11.410	6.155	12.405	6.113
 6	 4	12.146	6.173	15.359	6.358
 6	 5	13.574	7.195	13.403	6.598
 6	 6	18.727	9.039	14.757	6.441
 6	 7	12.093	6.750	13.235	6.644
 7	 0	14.277	4.873	10.477	4.275
 7	 1	16.881	4.775	18.744	4.340
 7	 2	18.171	5.534	15.106	4.568
 7	 3	19.859	5.342	23.667	5.081
 7	 4	15.872	4.719	22.865	5.067
 7	 5	18.773	5.426	19.381	4.751
 7	 6	25.933	8.405	18.302	5.465
 7	 7	14.050	5.344	16.781	5.314
 8	 0	14.915	6.217	9.991	5.506
 8	 1	13.336	6.547	14.958	5.863
 8	 2	14.899	8.009	11.379	6.295
 8	 3	13.295	6.064	15.425	5.825
 8	 4	11.515	6.299	15.633	6.400
 8	 5	12.557	6.808	12.650	5.674
