GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 3	 2	1.169	134.960	0.9999	0.283	1.168	134.986	0.9999	0.319	1.340	128.594	0.9963	0.722	1.338	128.657	0.9965	0.947
 3	 3	1.133	133.875	0.9997	0.432	1.133	133.816	0.9997	0.438	1.280	128.258	0.9967	0.588	1.283	128.038	0.9969	0.731
 3	 4	1.114	132.270	0.9998	0.344	1.116	132.104	0.9999	0.301	1.228	128.054	0.9970	0.690	1.228	128.041	0.9971	0.728
 3	 5	1.081	131.830	0.9999	0.251	1.081	131.830	0.9999	0.251	1.198	127.051	0.9973	0.676	1.195	127.127	0.9974	0.659
 3	 6	1.050	131.780	0.9999	0.260	1.049	131.880	0.9998	0.291	1.153	127.192	0.9976	0.999	1.153	127.158	0.9976	1.192
 3	 7	1.045	129.490	0.9999	0.205	1.049	129.125	0.9999	0.197	1.126	126.291	0.9979	0.918	1.127	126.218	0.9979	1.005
 4	 0	1.504	148.870	0.9998	0.526	1.502	149.034	0.9996	0.667	1.787	140.527	1.0000	1.990	1.787	140.494	1.0000	1.887
 4	 1	1.338	146.455	0.9999	0.225	1.335	146.577	0.9999	0.307	1.519	141.637	0.9959	1.439	1.512	141.793	0.9960	1.414
 4	 2	1.279	143.150	0.9999	0.343	1.277	143.322	0.9998	0.351	1.400	140.690	0.9966	1.469	1.400	140.673	0.9969	1.321
 4	 3	1.212	143.475	1.0000	0.057	1.213	143.328	1.0000	0.045	1.324	140.423	0.9971	1.034	1.322	140.466	0.9974	1.063
 4	 4	1.169	142.820	0.9998	0.336	1.168	142.797	0.9998	0.322	1.264	140.012	0.9972	1.571	1.261	140.036	0.9974	1.474
 4	 5	1.116	142.990	1.0000	0.165	1.116	143.027	0.9999	0.244	1.204	139.513	0.9977	0.842	1.203	139.530	0.9977	0.849
 4	 6	1.088	141.865	0.9999	0.183	1.084	142.191	0.9999	0.251	1.158	139.029	0.9978	0.925	1.155	139.123	0.9978	1.068
 4	 7	1.091	138.730	0.9999	0.237	1.090	138.805	0.9999	0.207	1.120	138.462	0.9981	0.874	1.119	138.484	0.9981	0.953
 5	 0	1.554	157.890	0.9999	0.326	1.561	157.380	1.0000	0.247	1.852	148.298	0.9999	2.084	1.855	148.222	0.9999	2.242
 5	 1	1.358	156.755	0.9998	0.435	1.364	156.250	0.9998	0.431	1.532	151.736	0.9963	1.622	1.533	151.677	0.9963	1.569
 5	 2	1.304	152.490	0.9992	0.828	1.298	153.044	0.9993	0.775	1.413	150.350	0.9968	1.577	1.410	150.490	0.9969	1.456
 5	 3	1.247	151.260	0.9998	0.412	1.244	151.474	0.9998	0.362	1.321	150.153	0.9972	1.346	1.319	150.218	0.9972	1.237
 5	 4	1.228	148.430	0.9993	0.722	1.227	148.455	0.9992	0.757	1.262	149.451	0.9975	1.898	1.258	149.548	0.9977	1.919
 5	 5	1.147	149.870	1.0000	0.166	1.144	150.040	0.9999	0.248	1.189	149.018	0.9977	0.892	1.185	149.121	0.9978	0.870
 5	 6	1.115	148.150	0.9999	0.297	1.115	148.149	0.9999	0.296	1.133	148.492	0.9979	1.502	1.131	148.531	0.9981	1.494
 5	 7	1.080	147.575	1.0000	0.071	1.078	147.662	1.0000	0.144	1.082	148.185	0.9984	1.121	1.080	148.208	0.9984	1.253
 6	 0	1.435	139.050	0.9998	0.396	1.418	140.421	0.9998	0.496	1.751	129.424	1.0000	1.531	1.752	129.427	1.0000	1.130
 6	 1	1.245	138.070	0.9999	0.262	1.240	138.418	0.9995	0.593	1.463	130.634	0.9958	1.349	1.459	130.675	0.9964	1.493
 6	 2	1.199	134.755	0.9999	0.297	1.200	134.670	0.9998	0.352	1.368	129.213	0.9964	1.026	1.367	129.181	0.9965	1.033
 6	 3	1.154	134.270	0.9998	0.350	1.159	133.933	0.9996	0.485	1.301	128.935	0.9969	0.687	1.300	128.943	0.9969	0.790
 6	 4	1.126	133.145	0.9996	0.501	1.127	133.142	0.9997	0.437	1.255	128.413	0.9969	0.893	1.254	128.469	0.9972	0.855
 6	 5	1.102	131.860	1.0000	0.163	1.102	131.860	1.0000	0.163	1.218	127.507	0.9974	0.463	1.218	127.492	0.9974	0.621
 6	 6	1.074	131.430	1.0000	0.093	1.074	131.430	1.0000	0.093	1.178	127.292	0.9974	0.876	1.176	127.318	0.9975	1.029
 6	 7	1.053	130.580	0.9999	0.241	1.052	130.704	0.9999	0.265	1.149	126.572	0.9979	1.015	1.149	126.568	0.9980	1.072
 7	 0	1.569	134.765	0.9996	0.714	1.563	135.308	0.9995	0.780	1.888	125.843	1.0000	2.147	1.890	125.808	1.0000	1.879
 7	 1	1.347	134.230	0.9998	0.408	1.350	134.111	0.9997	0.511	1.548	128.305	0.9960	1.408	1.548	128.352	0.9961	1.415
 7	 2	1.256	132.930	0.9996	0.589	1.249	133.560	0.9993	0.733	1.427	127.034	0.9967	1.239	1.432	126.903	0.9967	1.329
 7	 3	1.199	132.115	1.0000	0.155	1.201	131.962	0.9999	0.207	1.344	126.597	0.9970	0.740	1.343	126.560	0.9972	0.704
 7	 4	1.165	130.685	0.9998	0.334	1.165	130.780	0.9998	0.357	1.274	126.517	0.9973	1.033	1.274	126.485	0.9974	0.982
 7	 5	1.110	130.935	1.0000	0.169	1.109	130.980	0.9999	0.241	1.224	125.583	0.9976	1.010	1.222	125.620	0.9976	1.072
 7	 6	1.113	127.135	0.9998	0.388	1.116	127.052	0.9998	0.378	1.168	125.421	0.9978	1.004	1.169	125.390	0.9979	0.998
 7	 7	1.083	126.545	0.9998	0.347	1.083	126.557	0.9998	0.354	1.132	124.594	0.9981	0.781	1.131	124.575	0.9981	0.801
 8	 0	1.389	174.635	0.9997	0.569	1.377	175.667	0.9999	0.344	1.739	160.999	1.0000	2.498	1.736	161.186	1.0000	2.389
 8	 1	1.270	169.115	0.9985	1.103	1.269	169.160	0.9986	1.070	1.478	161.955	0.9960	1.661	1.476	161.997	0.9961	1.575
 8	 2	1.234	164.660	0.9995	0.590	1.238	164.440	0.9992	0.799	1.374	160.544	0.9965	1.475	1.370	160.660	0.9967	1.736
 8	 3	1.198	163.460	0.9985	1.021	1.198	163.464	0.9987	0.984	1.318	160.042	0.9969	1.296	1.319	160.009	0.9969	1.249
 8	 4	1.182	161.195	1.0000	0.128	1.183	161.163	1.0000	0.122	1.264	159.833	0.9970	1.421	1.256	160.186	0.9973	1.478
 8	 5	1.138	161.700	0.9998	0.395	1.138	161.744	0.9997	0.415	1.224	159.286	0.9974	0.881	1.226	159.202	0.9974	0.883
 8	 6	1.142	158.480	0.9995	0.560	1.151	157.779	0.9998	0.343	1.184	158.977	0.9975	1.643	1.185	158.930	0.9975	1.720
 8	 7	1.117	158.240	0.9991	0.738	1.127	157.421	0.9992	0.695	1.165	157.860	0.9977	1.285	1.164	157.855	0.9978	1.410
 9	 0	1.360	189.430	1.0000	0.192	1.357	189.702	0.9999	0.261	1.674	178.576	1.0000	2.333	1.674	178.648	1.0000	2.296
 9	 1	1.188	189.665	0.9999	0.276	1.187	189.723	0.9999	0.277	1.441	179.217	0.9957	1.712	1.439	179.292	0.9957	1.616
 9	 2	1.171	185.575	0.9999	0.297	1.166	185.959	0.9996	0.495	1.372	177.489	0.9960	1.659	1.372	177.485	0.9961	1.682
 9	 3	1.155	183.515	0.9991	0.782	1.148	184.007	0.9993	0.682	1.324	177.249	0.9965	1.348	1.318	177.479	0.9968	1.362
 9	 4	1.144	181.395	0.9997	0.461	1.146	181.279	0.9995	0.563	1.285	176.740	0.9966	1.382	1.286	176.700	0.9970	1.339
 9	 5	1.104	181.945	0.9992	0.694	1.104	181.911	0.9993	0.662	1.248	176.363	0.9970	1.416	1.248	176.265	0.9970	1.418
 9	 6	1.103	179.720	0.9987	0.873	1.105	179.599	0.9974	1.271	1.223	175.727	0.9971	1.328	1.222	175.714	0.9971	1.657
 9	 7	1.091	179.035	0.9990	0.775	1.087	179.320	0.9974	1.244	1.199	175.417	0.9973	1.200	1.199	175.374	0.9976	1.507
10	 0	1.454	167.820	0.9998	0.500	1.455	167.794	0.9996	0.627	1.747	157.272	1.0000	1.984	1.748	157.220	1.0000	1.935
10	 1	1.317	164.045	0.9987	1.068	1.319	163.956	0.9986	1.100	1.477	159.392	0.9962	1.964	1.475	159.346	0.9964	1.993
10	 2	1.273	159.895	0.9994	0.681	1.266	160.399	0.9994	0.698	1.349	159.163	0.9969	1.818	1.349	159.159	0.9969	1.671
10	 3	1.218	159.505	0.9986	1.007	1.218	159.641	0.9978	1.280	1.289	158.333	0.9972	1.518	1.290	158.311	0.9972	1.707
10	 4	1.191	157.745	0.9991	0.801	1.191	157.772	0.9993	0.709	1.234	157.951	0.9973	1.948	1.233	157.970	0.9975	1.827
10	 5	1.144	157.740	0.9989	0.844	1.147	157.451	0.9989	0.863	1.189	157.219	0.9977	1.426	1.187	157.186	0.9977	1.487
10	 6	1.131	155.630	0.9998	0.385	1.134	155.333	0.9996	0.509	1.127	157.666	0.9979	1.624	1.129	157.501	0.9979	1.658
10	 7	1.080	156.725	0.9997	0.405	1.085	156.398	0.9997	0.420	1.090	157.207	0.9982	1.279	1.091	157.114	0.9983	1.369
11	 0	1.445	127.245	0.9999	0.240	1.459	126.464	0.9999	0.285	1.737	118.541	0.9999	1.739	1.743	118.403	0.9999	1.861
11	 1	1.256	128.095	1.0000	0.094	1.256	128.079	1.0000	0.128	1.462	120.797	0.9962	0.862	1.453	121.066	0.9964	0.629
11	 2	1.176	127.775	0.9997	0.435	1.176	127.734	0.9997	0.481	1.358	120.104	0.9966	1.167	1.357	120.166	0.9967	1.186
11	 3	1.139	126.755	0.9997	0.407	1.134	127.167	0.9997	0.406	1.300	119.776	0.9968	1.064	1.298	119.845	0.9970	1.101
11	 4	1.144	123.035	0.9998	0.391	1.144	123.005	0.9997	0.447	1.242	119.774	0.9973	1.345	1.239	119.874	0.9975	1.466
11	 5	1.081	124.925	0.9999	0.176	1.078	125.158	0.9999	0.170	1.197	119.464	0.9974	1.449	1.195	119.490	0.9975	1.540
11	 6	1.081	121.905	0.9999	0.276	1.080	121.991	0.9999	0.268	1.161	118.773	0.9976	1.030	1.160	118.729	0.9976	1.185
11	 7	1.065	120.950	0.9997	0.420	1.058	121.509	0.9996	0.464	1.133	118.236	0.9979	1.107	1.130	118.340	0.9980	1.179
12	 0	1.363	153.290	0.9995	0.664	1.361	153.497	0.9996	0.613	1.683	142.164	1.0000	1.300	1.684	142.080	1.0000	0.998
12	 1	1.253	148.780	0.9996	0.575	1.253	148.792	0.9996	0.578	1.440	142.988	0.9959	1.285	1.442	142.935	0.9958	1.212
12	 2	1.217	145.295	0.9999	0.284	1.217	145.298	0.9999	0.281	1.349	141.932	0.9964	1.369	1.348	141.919	0.9965	1.280
12	 3	1.149	146.945	0.9998	0.393	1.143	147.384	0.9998	0.379	1.302	141.420	0.9967	1.096	1.298	141.526	0.9968	1.016
12	 4	1.138	144.645	1.0000	0.146	1.140	144.450	1.0000	0.116	1.248	141.586	0.9970	1.705	1.247	141.582	0.9971	1.691
12	 5	1.107	144.650	0.9997	0.394	1.101	145.096	0.9998	0.341	1.225	140.609	0.9973	1.091	1.224	140.621	0.9973	1.193
12	 6	1.104	142.715	0.9999	0.190	1.104	142.687	1.0000	0.115	1.193	140.229	0.9974	0.762	1.189	140.300	0.9975	0.670
12	 7	1.084	142.215	0.9999	0.260	1.084	142.219	0.9999	0.180	1.161	139.786	0.9977	0.710	1.165	139.635	0.9976	0.697
13	 0	1.363	177.205	0.9999	0.311	1.361	177.374	0.9999	0.244	1.674	165.654	1.0000	1.954	1.678	165.524	1.0000	1.683
13	 1	1.250	172.830	0.9988	0.950	1.249	172.881	0.9988	0.974	1.445	166.210	0.9961	1.633	1.441	166.335	0.9963	1.634
13	 2	1.206	169.945	0.9998	0.370	1.206	169.945	0.9998	0.370	1.355	165.026	0.9964	1.542	1.356	164.977	0.9966	1.495
13	 3	1.186	167.955	0.9991	0.775	1.185	168.131	0.9993	0.718	1.309	164.430	0.9968	1.263	1.310	164.360	0.9968	1.244
13	 4	1.180	165.365	0.9999	0.267	1.181	165.245	0.9999	0.241	1.260	164.243	0.9971	1.485	1.257	164.381	0.9972	1.533
13	 5	1.150	164.795	0.9997	0.407	1.145	165.110	0.9996	0.492	1.222	163.577	0.9972	1.380	1.223	163.477	0.9972	1.470
13	 6	1.140	162.740	0.9999	0.293	1.148	162.185	0.9997	0.437	1.187	163.159	0.9972	1.675	1.186	163.145	0.9973	1.816
13	 7	1.104	163.305	0.9999	0.228	1.112	162.670	0.9998	0.358	1.157	162.567	0.9976	1.212	1.156	162.529	0.9977	1.301
14	 0	1.352	196.490	1.0000	0.155	1.358	196.012	0.9999	0.235	1.654	185.746	0.9999	2.656	1.652	185.813	1.0000	2.546
14	 1	1.213	194.480	0.9999	0.248	1.217	194.250	0.9999	0.243	1.440	185.754	0.9960	1.014	1.439	185.763	0.9961	0.930
14	 2	1.157	193.570	0.9998	0.352	1.158	193.476	0.9998	0.333	1.355	185.119	0.9963	1.866	1.355	185.110	0.9966	1.790
14	 3	1.138	191.505	0.9998	0.371	1.136	191.699	0.9999	0.308	1.326	183.639	0.9965	1.437	1.328	183.549	0.9965	1.388
14	 4	1.103	192.080	0.9997	0.431	1.095	192.726	0.9997	0.397	1.282	184.015	0.9968	1.731	1.283	183.958	0.9971	1.895
14	 5	1.117	188.040	0.9998	0.351	1.119	187.863	0.9998	0.323	1.251	182.938	0.9971	1.208	1.252	182.868	0.9973	1.178
14	 6	1.105	187.270	0.9992	0.682	1.107	187.040	0.9996	0.503	1.223	182.982	0.9973	1.051	1.221	183.038	0.9973	0.883
14	 7	1.096	185.715	0.9994	0.614	1.096	185.715	0.9994	0.614	1.203	181.972	0.9975	0.921	1.200	182.047	0.9976	0.856
15	 0	1.525	150.025	0.9992	0.992	1.525	150.025	0.9992	0.992	1.759	143.223	1.0000	1.905	1.758	143.275	1.0000	1.833
15	 1	1.356	148.135	0.9999	0.332	1.365	147.432	0.9998	0.387	1.498	144.779	0.9964	1.685	1.501	144.607	0.9964	1.751
15	 2	1.282	145.785	0.9986	1.055	1.281	145.844	0.9987	1.022	1.382	143.717	0.9968	1.759	1.383	143.730	0.9968	1.628
15	 3	1.206	146.450	0.9999	0.286	1.203	146.781	0.9999	0.292	1.293	143.947	0.9973	0.733	1.294	143.875	0.9973	0.729
15	 4	1.164	145.400	0.9993	0.665	1.157	145.887	0.9993	0.682	1.215	144.147	0.9976	1.635	1.210	144.217	0.9977	1.716
15	 5	1.109	145.810	1.0000	0.096	1.105	146.085	1.0000	0.019	1.170	143.473	0.9979	1.301	1.170	143.404	0.9979	1.545
15	 6	1.105	142.685	0.9992	0.692	1.104	142.790	0.9986	0.909	1.108	143.540	0.9981	1.175	1.107	143.475	0.9981	1.309
15	 7	1.047	144.165	0.9999	0.282	1.036	144.986	0.9997	0.384	1.063	143.448	0.9983	0.956	1.065	143.300	0.9985	1.136
16	 0	1.414	154.125	0.9996	0.607	1.417	153.835	0.9996	0.642	1.703	144.815	1.0000	1.530	1.701	144.844	1.0000	1.371
16	 1	1.288	149.170	0.9998	0.360	1.286	149.241	0.9999	0.307	1.449	145.418	0.9960	1.770	1.445	145.471	0.9960	1.707
16	 2	1.236	146.800	0.9995	0.642	1.237	146.716	0.9993	0.710	1.355	144.309	0.9966	1.506	1.355	144.247	0.9966	1.459
16	 3	1.174	147.015	1.0000	0.163	1.167	147.610	1.0000	0.151	1.289	143.616	0.9969	0.994	1.289	143.604	0.9969	0.911
16	 4	1.144	145.795	0.9999	0.306	1.143	145.909	0.9998	0.398	1.228	143.681	0.9971	1.690	1.228	143.649	0.9973	1.711
16	 5	1.099	146.070	0.9997	0.408	1.100	145.941	0.9997	0.422	1.190	142.908	0.9976	0.980	1.189	142.862	0.9976	1.033
16	 6	1.071	145.355	0.9998	0.312	1.071	145.329	0.9998	0.328	1.148	142.367	0.9976	0.754	1.146	142.398	0.9977	0.873
16	 7	1.064	143.275	0.9999	0.197	1.067	143.124	0.9999	0.223	1.108	142.073	0.9980	0.711	1.108	142.094	0.9981	0.773
17	 0	1.463	146.235	0.9992	0.935	1.450	147.263	0.9992	0.940	1.741	137.635	1.0000	1.728	1.739	137.670	1.0000	1.606
17	 1	1.310	143.995	0.9999	0.337	1.312	143.836	0.9998	0.360	1.475	139.575	0.9961	1.367	1.472	139.675	0.9961	1.446
17	 2	1.222	143.225	1.0000	0.143	1.223	143.208	1.0000	0.113	1.363	138.721	0.9966	1.436	1.363	138.699	0.9971	1.381
17	 3	1.187	141.695	0.9999	0.306	1.188	141.682	0.9999	0.286	1.295	138.477	0.9970	1.574	1.294	138.498	0.9971	1.441
17	 4	1.143	141.740	0.9999	0.286	1.145	141.645	0.9999	0.300	1.243	138.138	0.9973	1.222	1.242	138.146	0.9976	1.207
17	 5	1.108	140.415	0.9999	0.181	1.110	140.284	0.9999	0.209	1.182	137.700	0.9976	0.820	1.180	137.771	0.9976	0.922
17	 6	1.077	139.560	0.9999	0.294	1.078	139.517	0.9998	0.345	1.143	136.941	0.9978	0.738	1.142	136.938	0.9978	0.836
17	 7	1.070	137.950	0.9999	0.230	1.069	138.046	0.9999	0.186	1.118	136.263	0.9982	0.626	1.115	136.310	0.9982	0.610
18	 0	1.387	172.580	0.9998	0.456	1.385	172.683	0.9998	0.472	1.716	159.437	1.0000	2.138	1.716	159.417	1.0000	1.756
18	 1	1.291	165.285	0.9995	0.636	1.290	165.354	0.9992	0.811	1.472	159.479	0.9960	1.862	1.471	159.475	0.9961	1.844
18	 2	1.252	160.995	0.9994	0.679	1.253	160.975	0.9993	0.758	1.367	158.320	0.9966	1.401	1.362	158.481	0.9968	1.448
18	 3	1.216	159.615	0.9997	0.453	1.217	159.606	0.9995	0.630	1.320	157.114	0.9968	1.053	1.322	157.026	0.9969	1.068
18	 4	1.195	157.380	0.9997	0.425	1.194	157.448	0.9998	0.422	1.257	156.927	0.9971	1.671	1.257	156.879	0.9972	1.737
18	 5	1.150	157.645	0.9990	0.813	1.151	157.596	0.9991	0.781	1.216	156.233	0.9975	1.460	1.215	156.253	0.9975	1.430
18	 6	1.126	156.255	0.9993	0.681	1.132	155.857	0.9991	0.753	1.175	155.527	0.9975	1.343	1.173	155.655	0.9976	1.466
18	 7	1.123	154.395	0.9996	0.478	1.126	154.159	0.9996	0.527	1.146	155.251	0.9980	1.321	1.145	155.240	0.9980	1.383
19	 0	1.432	156.335	0.9993	0.858	1.433	156.240	0.9993	0.840	1.725	146.529	1.0000	1.667	1.722	146.670	1.0000	1.622
19	 1	1.293	152.410	0.9997	0.536	1.296	152.174	0.9997	0.486	1.453	147.910	0.9962	1.386	1.449	148.039	0.9963	1.405
19	 2	1.264	147.370	0.9999	0.266	1.261	147.601	0.9999	0.272	1.368	145.908	0.9965	1.786	1.365	145.973	0.9966	1.736
19	 3	1.198	148.005	0.9997	0.489	1.202	147.779	0.9996	0.532	1.286	146.248	0.9972	1.363	1.284	146.319	0.9972	1.424
19	 4	1.139	148.490	1.0000	0.027	1.139	148.461	1.0000	0.058	1.207	146.789	0.9975	1.674	1.205	146.828	0.9977	1.769
19	 5	1.097	148.350	0.9999	0.188	1.096	148.399	0.9999	0.177	1.174	145.521	0.9978	1.252	1.172	145.527	0.9981	1.257
19	 6	1.086	146.330	0.9997	0.400	1.084	146.536	0.9997	0.399	1.143	144.601	0.9978	0.857	1.139	144.738	0.9979	0.850
19	 7	1.062	145.685	0.9999	0.218	1.059	145.955	0.9997	0.382	1.103	144.499	0.9981	0.874	1.101	144.558	0.9981	1.069
20	 0	1.356	160.000	0.9994	0.741	1.367	159.157	0.9993	0.810	1.672	148.735	1.0000	1.553	1.673	148.682	1.0000	1.529
20	 1	1.253	154.695	0.9989	0.912	1.249	155.032	0.9990	0.873	1.424	149.871	0.9959	1.648	1.419	149.993	0.9959	1.503
20	 2	1.223	150.670	0.9990	0.877	1.221	150.810	0.9990	0.851	1.340	148.598	0.9965	1.931	1.340	148.576	0.9965	1.839
20	 3	1.186	149.910	0.9998	0.377	1.184	150.065	0.9999	0.256	1.298	147.522	0.9966	1.290	1.298	147.497	0.9969	1.166
20	 4	1.144	149.995	0.9998	0.397	1.151	149.462	0.9998	0.400	1.244	147.646	0.9969	1.502	1.240	147.728	0.9971	1.610
20	 5	1.100	150.495	0.9995	0.560	1.100	150.514	0.9993	0.672	1.214	146.624	0.9972	1.071	1.212	146.688	0.9973	1.115
20	 6	1.077	149.475	1.0000	0.065	1.075	149.569	1.0000	0.086	1.181	145.955	0.9973	1.198	1.178	146.047	0.9973	1.391
20	 7	1.073	147.800	0.9998	0.356	1.073	147.813	0.9999	0.262	1.140	146.066	0.9979	1.183	1.135	146.292	0.9981	1.235
21	 0	1.481	137.205	1.0000	0.169	1.482	137.151	1.0000	0.187	1.765	128.986	1.0000	1.637	1.765	128.988	1.0000	1.531
21	 1	1.295	136.910	0.9998	0.410	1.296	136.816	0.9997	0.463	1.479	131.175	0.9963	1.965	1.481	131.063	0.9965	2.031
21	 2	1.218	135.540	0.9997	0.497	1.213	135.879	0.9997	0.487	1.379	129.859	0.9966	1.289	1.378	129.870	0.9966	1.289
