INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.530	2.953	3.084	2.572
 0	 1	4.251	3.580	3.882	3.269
 0	 2	5.227	4.088	4.845	3.807
 0	 3	5.890	4.522	5.548	4.249
 0	 4	5.486	5.026	5.343	4.899
 0	 5	5.943	4.694	5.834	4.602
 0	 6	5.920	5.066	5.945	5.093
 0	 7	5.609	4.654	5.665	4.711
 1	 0	3.513	3.168	2.930	2.636
 1	 1	3.955	3.655	3.463	3.180
 1	 2	4.494	3.800	4.017	3.404
 1	 3	5.098	4.177	4.686	3.835
 1	 4	4.890	4.236	4.496	3.906
 1	 5	5.123	4.527	4.858	4.291
 1	 6	5.075	4.571	4.874	4.397
 1	 7	5.081	4.486	5.028	4.457
 2	 0	3.004	2.781	2.500	2.315
 2	 1	3.343	3.200	2.924	2.795
 2	 2	3.657	3.347	3.296	3.018
 2	 3	4.220	3.758	3.838	3.422
 2	 4	3.864	3.687	3.539	3.384
 2	 5	4.247	3.784	3.889	3.473
 2	 6	4.271	3.832	3.990	3.576
 2	 7	4.259	3.856	4.041	3.658
 3	 0	2.814	2.750	2.309	2.265
 3	 1	2.983	2.864	2.584	2.484
 3	 2	2.963	2.813	2.585	2.458
 3	 3	3.099	2.905	2.754	2.584
 3	 4	3.231	3.167	2.871	2.828
 3	 5	3.128	3.053	2.871	2.804
 3	 6	3.155	3.058	2.928	2.843
 3	 7	3.046	2.942	2.825	2.730
 4	 0	2.488	2.381	2.028	1.929
 4	 1	2.500	2.487	2.156	2.146
 4	 2	2.424	2.387	2.156	2.121
 4	 3	2.441	2.393	2.211	2.178
 4	 4	2.530	2.426	2.346	2.254
 4	 5	2.769	2.743	2.560	2.539
 4	 6	2.684	2.658	2.504	2.481
 4	 7	2.764	2.724	2.622	2.579
 5	 0	2.634	2.611	2.151	2.127
 5	 1	2.772	2.743	2.320	2.301
 5	 2	2.845	2.835	2.492	2.491
 5	 3	3.034	3.002	2.688	2.663
 5	 4	2.974	2.961	2.681	2.677
 5	 5	3.147	3.099	2.909	2.872
 5	 6	3.211	3.128	2.960	2.883
 5	 7	3.230	3.193	2.975	2.950
 6	 0	3.018	2.666	2.425	2.139
 6	 1	3.380	3.122	2.876	2.661
 6	 2	3.638	3.240	3.105	2.779
 6	 3	3.913	3.430	3.430	3.014
 6	 4	3.795	3.546	3.310	3.098
 6	 5	4.014	3.539	3.613	3.184
 6	 6	4.204	3.716	3.835	3.424
 6	 7	4.248	3.854	4.069	3.707
 7	 0	4.571	3.920	3.708	3.175
 7	 1	5.287	4.451	4.446	3.745
 7	 2	5.934	4.618	5.159	4.010
 7	 3	6.769	5.170	6.050	4.607
 7	 4	6.215	5.315	5.738	4.912
 7	 5	7.025	5.917	6.558	5.509
 7	 6	7.328	6.203	6.835	5.818
 7	 7	7.124	5.925	6.902	5.740
 8	 0	3.999	3.114	3.387	2.626
 8	 1	4.795	3.923	4.177	3.407
 8	 2	5.295	3.910	4.815	3.554
 8	 3	6.153	4.738	5.748	4.425
 8	 4	5.686	4.643	5.559	4.561
 8	 5	6.373	5.173	6.182	4.993
 8	 6	6.736	5.469	6.508	5.276
 8	 7	6.649	5.510	6.550	5.421
 9	 0	4.025	3.456	3.271	2.822
 9	 1	4.482	3.652	3.891	3.184
 9	 2	4.920	3.835	4.362	3.378
