INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	6.644	6.066	5.584	5.112
 0	 1	5.780	5.553	5.144	4.939
 0	 2	5.417	5.049	5.106	4.761
 0	 3	5.024	4.981	4.723	4.693
 0	 4	5.048	4.915	4.775	4.664
 0	 5	5.045	5.004	4.795	4.758
 0	 6	6.434	6.273	6.103	5.960
 0	 7	5.697	5.671	5.413	5.393
 1	 0	6.993	6.315	5.772	5.203
 1	 1	6.031	5.955	5.134	5.058
 1	 2	5.654	5.493	4.983	4.845
 1	 3	5.708	5.627	5.082	5.006
 1	 4	5.671	5.571	4.990	4.907
 1	 5	6.195	6.034	5.564	5.404
 1	 6	5.699	5.637	5.320	5.270
 1	 7	6.261	6.202	5.664	5.665
 2	 0	6.053	5.655	4.906	4.582
 2	 1	4.740	4.645	4.075	3.992
 2	 2	4.782	4.680	4.194	4.105
 2	 3	5.003	4.975	4.402	4.395
 2	 4	4.717	4.533	4.201	4.043
 2	 5	5.093	5.014	4.603	4.535
 2	 6	5.137	5.106	4.762	4.739
 2	 7	5.350	5.331	4.926	4.919
 3	 0	5.158	4.823	4.369	4.082
 3	 1	4.661	4.525	4.005	3.881
 3	 2	4.064	4.060	3.573	3.555
 3	 3	4.080	4.050	3.524	3.503
 3	 4	4.466	4.348	3.910	3.793
 3	 5	4.485	4.389	3.973	3.919
 3	 6	4.450	4.408	3.978	3.923
 3	 7	4.338	4.272	3.891	3.832
 4	 0	3.978	3.791	3.299	3.133
 4	 1	3.681	3.570	3.190	3.105
 4	 2	3.394	3.281	3.032	2.931
 4	 3	3.532	3.490	3.038	3.000
 4	 4	3.450	3.429	3.011	2.996
 4	 5	3.371	3.369	2.999	2.988
 4	 6	3.477	3.414	3.133	3.085
 4	 7	3.656	3.609	3.279	3.250
 5	 0	4.039	3.783	3.274	3.068
 5	 1	3.562	3.527	3.017	2.970
 5	 2	3.594	3.438	3.090	2.955
 5	 3	3.532	3.498	3.010	2.994
 5	 4	3.857	3.740	3.275	3.191
 5	 5	3.662	3.613	3.230	3.180
 5	 6	3.820	3.716	3.365	3.265
 5	 7	3.738	3.721	3.253	3.251
 6	 0	3.806	3.676	3.120	3.019
 6	 1	3.473	3.344	3.022	2.916
 6	 2	3.318	3.205	2.946	2.867
 6	 3	3.397	3.389	2.902	2.887
 6	 4	3.551	3.455	3.082	2.999
 6	 5	3.408	3.456	3.005	3.010
