INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	34.764	12.015	27.599	10.082
 0	 1	40.075	14.215	36.320	12.669
 0	 2	49.576	15.645	43.108	14.013
 0	 3	52.009	18.076	48.629	16.124
 0	 4	49.118	17.789	46.698	16.088
 0	 5	51.833	16.680	47.528	15.296
 0	 6	52.982	18.321	46.767	16.676
 0	 7	47.083	17.004	44.915	16.088
 1	 0	24.137	9.287	19.601	8.007
 1	 1	28.240	10.119	25.979	9.227
 1	 2	35.349	12.045	31.445	11.017
 1	 3	36.948	12.817	35.367	12.021
 1	 4	35.708	13.323	35.324	12.617
 1	 5	37.547	13.107	35.273	12.316
 1	 6	39.668	14.968	35.125	13.482
 1	 7	34.961	12.505	34.089	12.247
 2	 0	22.819	8.376	18.066	7.028
 2	 1	26.105	10.027	23.483	8.867
 2	 2	32.294	11.999	27.563	10.632
 2	 3	33.003	12.415	31.407	11.237
 2	 4	30.813	12.457	30.698	11.739
 2	 5	33.340	11.893	30.353	10.743
 2	 6	35.410	13.977	30.369	12.205
 2	 7	30.407	12.899	29.149	12.065
 3	 0	14.888	6.649	11.260	5.554
 3	 1	16.480	7.947	15.038	6.860
 3	 2	19.662	9.114	16.431	7.942
 3	 3	19.562	9.942	18.738	8.653
 3	 4	18.113	9.551	18.494	8.672
 3	 5	19.487	9.710	17.938	8.865
 3	 6	22.167	10.236	18.286	8.591
 3	 7	17.561	8.906	17.142	8.363
 4	 0	7.207	3.927	5.456	3.419
 4	 1	8.425	3.685	8.116	3.299
 4	 2	9.934	4.343	8.217	3.820
 4	 3	12.183	4.427	12.429	4.129
 4	 4	10.735	4.022	12.297	4.016
 4	 5	12.673	4.369	11.890	3.991
 4	 6	13.519	5.822	10.982	4.674
 4	 7	11.999	4.708	12.462	4.476
 5	 0	9.922	4.112	7.325	3.567
 5	 1	9.497	4.122	9.537	3.671
 5	 2	14.024	4.603	11.093	3.927
 5	 3	12.825	4.252	13.231	4.118
 5	 4	12.427	3.872	14.243	3.759
 5	 5	13.803	4.522	13.187	4.084
 5	 6	15.623	5.357	13.144	4.337
 5	 7	11.438	4.537	11.999	4.449
 6	 0	25.484	7.022	18.337	6.242
 6	 1	27.585	8.682	28.493	7.706
 6	 2	41.286	10.601	30.533	8.666
 6	 3	36.073	10.523	39.218	10.451
 6	 4	33.758	9.660	42.688	9.949
 6	 5	38.072	10.685	37.592	9.798
 6	 6	49.221	14.540	38.786	10.360
 6	 7	32.493	10.205	35.561	10.044
 7	 0	36.237	11.270	26.591	9.887
 7	 1	37.195	13.026	41.300	11.839
 7	 2	49.807	18.077	41.404	14.921
 7	 3	43.136	18.582	51.408	17.673
 7	 4	39.477	15.469	56.872	16.610
 7	 5	48.159	17.932	49.720	15.701
 7	 6	74.151	28.870	52.332	18.774
 7	 7	35.435	17.076	42.321	16.981
 8	 0	43.109	10.828	28.879	9.591
 8	 1	39.172	12.804	43.936	11.465
 8	 2	57.410	18.219	43.848	14.320
 8	 3	47.046	16.682	54.583	16.025
 8	 4	43.845	15.912	59.523	16.168
 8	 5	49.597	17.779	49.966	14.816
 8	 6	72.410	23.517	53.194	15.744
 8	 7	37.653	16.219	44.593	16.796
 9	 0	21.203	5.845	16.764	5.244
 9	 1	23.087	6.374	24.391	5.764
 9	 2	29.553	9.853	25.637	8.090
 9	 3	25.293	9.331	30.597	8.548
 9	 4	25.458	9.326	32.572	9.590
 9	 5	29.898	10.059	30.473	9.267
 9	 6	39.488	14.283	30.092	9.921
 9	 7	22.338	10.822	26.209	10.832
10	 0	10.986	4.612	8.172	4.060
10	 1	11.034	5.118	11.115	4.556
10	 2	16.269	5.030	12.923	4.413
10	 3	14.788	5.449	15.747	4.972
