ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 162.56	 1.546	162.0	  0	 162.56	 1.546	 100
 0	 0	  1	 177.30	 1.845	178.0	  4	 177.50	 1.583	 100
 0	 0	  2	 233.43	 2.189	234.0	  4	 233.64	 1.979	 100
 0	 0	  3	 332.08	 2.223	332.5	  0	 332.08	 2.223	 100
 0	 0	  4	 426.35	 1.956	426.0	  2	 426.22	 1.762	 100
 0	 0	  5	 511.51	 2.488	512.0	  0	 511.51	 2.488	 100
 0	 0	  6	 582.90	 1.801	583.0	  0	 582.90	 1.801	 100
 0	 0	  7	 642.20	 2.103	642.0	  2	 642.31	 1.987	 100
 0	 0	  8	 691.02	 1.949	691.0	  1	 691.07	 1.891	 100
 0	 0	  9	 730.46	 1.956	730.0	  1	 730.40	 1.884	 100
 0	 0	 10	 762.48	 2.363	762.0	  7	 762.40	 1.842	 100
 0	 0	 11	 786.27	 1.769	786.0	  2	 786.39	 1.577	 100
 0	 0	 12	 801.52	 1.806	802.0	  4	 801.73	 1.504	 100
 0	 0	 13	 810.49	 1.744	810.0	  2	 810.40	 1.636	 100
 0	 0	 14	 813.44	 1.604	813.0	  2	 813.34	 1.443	 100
 0	 0	 15	 811.82	 1.977	812.0	  2	 811.70	 1.817	 100
 0	 0	 16	 806.26	 2.003	806.0	  0	 806.26	 2.003	 100
 0	 0	 17	 795.54	 1.961	796.0	  4	 795.52	 1.717	 100
 0	 0	 18	 780.62	 1.852	781.0	  0	 780.62	 1.852	 100
 0	 0	 19	 765.96	 2.197	765.5	 32	 765.53	 0.872	 100
 0	 0	 20	 749.02	 1.664	749.0	  0	 749.02	 1.664	 100
 0	 0	 21	 729.76	 1.985	730.0	  2	 729.74	 1.841	 100
 0	 0	 22	 708.93	 1.616	709.0	  1	 708.88	 1.540	 100
 0	 0	 23	 686.61	 1.723	686.0	  1	 686.57	 1.673	 100
 0	 0	 24	 664.68	 1.906	665.0	  1	 664.73	 1.856	 100
 0	 0	 25	 641.82	 1.914	642.0	  3	 641.97	 1.741	 100
 0	 0	 26	 618.27	 1.569	618.0	  0	 618.27	 1.569	 100
 0	 0	 27	 595.41	 1.694	595.0	  1	 595.35	 1.606	 100
 0	 0	 28	 572.44	 1.635	572.5	  0	 572.44	 1.635	 100
 0	 0	 29	 549.42	 1.653	549.0	  0	 549.42	 1.653	 100
 0	 0	 30	 526.64	 1.685	526.0	  2	 526.55	 1.580	 100
 0	 0	 31	 504.15	 1.684	504.0	  1	 504.10	 1.619	 100
 0	 0	 32	 483.76	 1.596	484.0	  0	 483.76	 1.596	 100
 0	 0	 33	 462.98	 1.769	463.0	  0	 462.98	 1.769	 100
 0	 0	 34	 443.85	 1.466	444.0	  1	 443.90	 1.389	 100
 0	 0	 35	 424.79	 1.402	425.0	  0	 424.79	 1.402	 100
 0	 0	 36	 407.65	 1.546	408.0	  0	 407.65	 1.546	 100
 0	 0	 37	 391.51	 1.275	392.0	  0	 391.51	 1.275	 100
 0	 0	 38	 374.78	 1.481	375.0	  0	 374.78	 1.481	 100
 0	 0	 39	 360.87	 1.323	361.0	  0	 360.87	 1.323	 100
 0	 0	 40	 346.72	 1.436	347.0	  0	 346.72	 1.436	 100
 0	 0	 41	 333.74	 1.330	334.0	  0	 333.74	 1.330	 100
 0	 0	 42	 321.73	 1.455	322.0	  1	 321.78	 1.382	 100
 0	 0	 43	 310.76	 1.498	311.0	  0	 310.76	 1.498	 100
 0	 0	 44	 299.64	 1.243	300.0	  0	 299.64	 1.243	 100
 0	 0	 45	 290.37	 1.261	290.0	  0	 290.37	 1.261	 100
