# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0011 
# Shaper = 111 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
87	10	00	0	208
87	10	00	1	178
87	10	00	2	202
87	10	00	3	174
87	10	00	4	166
87	10	00	5	161
87	10	00	6	155
87	10	00	7	187
87	10	00	8	176
87	10	00	9	184
87	10	00	10	163
87	10	00	11	219
87	10	00	12	185
87	10	00	13	185
87	10	00	14	197
87	10	00	15	188
87	10	00	16	181
87	10	00	17	158
87	10	00	18	168
87	10	00	19	179
87	10	00	20	156
87	10	00	21	161
87	10	00	22	176
87	10	00	23	214
87	10	00	24	178
87	10	00	25	202
87	10	00	26	190
87	10	00	27	185
87	10	00	28	166
87	10	00	29	158
87	10	00	30	214
87	10	10	31	201
87	10	00	0	208
87	10	00	1	178
87	10	00	2	204
87	10	00	3	173
87	10	00	4	165
87	10	00	5	161
87	10	00	6	156
87	10	00	7	186
87	10	00	8	173
87	10	00	9	181
87	10	00	10	162
87	10	00	11	216
87	10	00	12	188
87	10	00	13	184
87	10	00	14	194
87	10	00	15	189
87	10	00	16	182
87	10	00	17	155
87	10	00	18	168
87	10	00	19	177
87	10	00	20	156
87	10	00	21	162
87	10	00	22	174
87	10	00	23	213
87	10	00	24	180
87	10	00	25	201
87	10	00	26	193
87	10	00	27	187
87	10	00	28	165
87	10	00	29	162
87	10	00	30	212
87	10	10	31	200
87	10	00	0	208
87	10	00	1	180
87	10	00	2	202
87	10	00	3	175
87	10	00	4	164
87	10	00	5	162
87	10	00	6	155
87	10	00	7	185
87	10	00	8	171
87	10	00	9	180
87	10	00	10	162
87	10	00	11	217
87	10	00	12	184
87	10	00	13	186
87	10	00	14	196
87	10	00	15	187
87	10	00	16	184
87	10	00	17	160
87	10	00	18	171
87	10	00	19	176
87	10	00	20	157
87	10	00	21	162
87	10	00	22	175
87	10	00	23	211
87	10	00	24	174
87	10	00	25	202
87	10	00	26	186
