GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 8	 6	1.067	167.565	0.9998	0.365	1.093	165.630	0.9997	0.457	1.151	163.871	0.9996	2.761	1.141	164.226	0.9998	1.718
 8	 7	1.071	164.790	0.9997	0.400	1.080	164.642	0.9995	0.545	1.123	162.963	0.9985	1.313	1.141	162.349	0.9983	2.358
 9	 0	1.294	125.425	0.9999	0.312	1.286	126.124	0.9999	0.211	1.605	112.930	1.0000	2.497	1.612	112.709	1.0000	2.424
 9	 1	1.226	118.260	0.9999	0.241	1.203	120.100	0.9999	0.313	1.401	112.794	0.9994	1.642	1.398	112.812	0.9994	1.582
 9	 2	1.157	118.565	0.9968	1.470	1.165	117.896	0.9979	1.188	1.313	112.030	0.9970	2.429	1.321	111.595	0.9971	2.325
 9	 3	1.118	117.775	0.9987	0.893	1.144	116.283	0.9972	1.353	1.294	109.935	0.9969	1.997	1.291	110.237	0.9969	2.536
 9	 4	1.121	115.370	1.0000	0.126	1.122	115.070	0.9999	0.286	1.261	109.540	0.9995	1.804	1.267	109.326	0.9995	1.775
 9	 5	1.134	111.320	0.9997	0.469	1.123	112.231	0.9997	0.436	1.209	109.908	0.9970	1.091	1.214	109.580	0.9969	1.225
 9	 6	1.072	113.225	0.9997	0.438	1.092	111.765	0.9996	0.471	1.151	110.406	0.9994	2.776	1.141	110.727	0.9995	2.209
 9	 7	1.060	112.125	0.9996	0.456	1.074	111.342	0.9992	0.682	1.125	109.832	0.9982	1.328	1.126	109.750	0.9981	1.970
10	 0	1.369	138.540	1.0000	0.121	1.364	138.915	0.9999	0.286	1.646	129.047	1.0000	1.767	1.642	129.220	1.0000	1.360
10	 1	1.270	133.420	1.0000	0.176	1.240	135.725	0.9997	0.450	1.432	129.244	0.9995	1.674	1.429	129.267	0.9995	1.702
10	 2	1.163	136.140	0.9993	0.680	1.166	135.779	1.0000	0.155	1.339	128.429	0.9972	1.823	1.343	128.133	0.9972	1.444
10	 3	1.158	132.605	0.9993	0.684	1.166	132.271	0.9986	0.975	1.316	126.270	0.9970	1.590	1.316	126.537	0.9972	1.846
10	 4	1.132	131.830	0.9995	0.585	1.128	132.039	0.9980	1.136	1.282	125.499	0.9996	1.425	1.278	125.716	0.9996	1.619
10	 5	1.110	130.480	0.9997	0.426	1.081	132.885	0.9998	0.313	1.223	126.080	0.9973	0.825	1.228	125.909	0.9973	1.243
10	 6	1.047	132.430	0.9997	0.401	1.039	132.947	0.9999	0.240	1.169	126.549	0.9995	2.065	1.160	126.764	0.9996	1.966
10	 7	1.046	130.270	0.9997	0.411	1.056	129.547	0.9999	0.279	1.132	126.116	0.9984	1.087	1.140	125.813	0.9983	1.303
11	 0	1.419	109.485	0.9998	0.430	1.414	109.968	0.9992	0.893	1.698	99.631	0.9999	1.895	1.698	99.699	0.9999	1.966
11	 1	1.323	103.405	0.9993	0.800	1.315	104.043	0.9992	0.822	1.438	101.666	0.9994	2.461	1.436	101.713	0.9993	2.750
11	 2	1.221	105.290	0.9964	1.635	1.217	105.285	0.9966	1.586	1.335	101.143	0.9972	2.741	1.329	101.177	0.9973	2.612
11	 3	1.193	102.695	0.9986	0.990	1.223	100.619	0.9989	0.910	1.286	99.614	0.9972	2.157	1.285	99.875	0.9973	2.059
11	 4	1.170	101.055	0.9996	0.549	1.187	99.521	0.9983	1.082	1.235	99.186	0.9995	1.641	1.224	99.626	0.9995	2.037
11	 5	1.140	99.605	0.9998	0.379	1.128	100.775	0.9995	0.580	1.163	99.976	0.9975	1.154	1.164	100.007	0.9976	1.244
11	 6	1.090	99.980	0.9999	0.274	1.093	99.810	0.9998	0.338	1.094	100.609	0.9996	2.865	1.099	100.326	0.9996	2.520
11	 7	1.071	98.210	0.9994	0.605	1.095	96.509	0.9998	0.354	1.051	100.039	0.9984	1.839	1.055	99.938	0.9984	2.160
12	 0	1.435	160.525	1.0000	0.182	1.436	160.421	1.0000	0.046	1.720	149.434	1.0000	1.633	1.721	149.392	1.0000	1.099
12	 1	1.358	152.055	0.9998	0.443	1.341	153.443	0.9999	0.303	1.462	150.812	0.9995	1.753	1.461	150.978	0.9995	1.532
12	 2	1.251	153.670	0.9987	1.019	1.248	153.901	0.9991	0.837	1.353	150.270	0.9974	1.707	1.351	150.305	0.9975	1.684
12	 3	1.199	152.120	0.9995	0.589	1.205	151.846	0.9988	0.943	1.290	148.812	0.9975	0.944	1.289	149.061	0.9977	1.158
12	 4	1.168	150.390	0.9995	0.606	1.171	150.068	0.9987	0.956	1.236	147.984	0.9997	0.895	1.235	148.010	0.9997	1.358
12	 5	1.146	147.765	0.9999	0.310	1.142	148.141	0.9995	0.576	1.163	148.301	0.9978	1.063	1.161	148.488	0.9979	1.366
12	 6	1.063	150.320	0.9999	0.177	1.064	150.280	0.9997	0.431	1.093	148.888	0.9997	1.544	1.088	149.059	0.9997	1.224
12	 7	1.052	148.035	0.9983	0.979	1.064	147.269	0.9983	0.972	1.046	148.400	0.9986	1.598	1.049	148.400	0.9986	1.696
13	 0	1.410	122.320	0.9999	0.286	1.409	122.375	0.9999	0.280	1.676	113.497	1.0000	1.647	1.680	113.291	1.0000	1.366
13	 1	1.269	120.185	0.9999	0.228	1.258	120.973	0.9998	0.377	1.448	113.784	0.9994	1.469	1.441	114.003	0.9994	1.896
13	 2	1.213	118.245	0.9994	0.688	1.215	118.019	0.9996	0.534	1.351	113.091	0.9972	1.680	1.348	113.202	0.9974	1.512
13	 3	1.172	116.875	0.9991	0.800	1.201	114.816	0.9989	0.896	1.298	111.848	0.9973	1.224	1.294	112.041	0.9973	1.462
13	 4	1.163	114.455	1.0000	0.146	1.171	113.636	1.0000	0.140	1.258	111.088	0.9996	1.343	1.252	111.244	0.9996	1.190
13	 5	1.146	112.225	0.9999	0.211	1.152	111.911	0.9999	0.254	1.193	111.446	0.9975	0.961	1.194	111.394	0.9975	1.399
13	 6	1.086	113.770	0.9994	0.596	1.086	113.807	0.9995	0.565	1.151	111.274	0.9995	2.022	1.148	111.350	0.9995	1.951
13	 7	1.081	111.610	0.9999	0.219	1.085	111.221	0.9996	0.459	1.107	111.069	0.9982	1.209	1.105	111.236	0.9983	1.489
14	 0	1.397	140.550	0.9999	0.348	1.390	141.138	0.9999	0.254	1.663	131.387	1.0000	1.493	1.660	131.503	1.0000	1.743
14	 1	1.280	136.880	1.0000	0.070	1.274	137.315	1.0000	0.140	1.447	131.682	0.9995	1.167	1.444	131.770	0.9995	1.266
14	 2	1.209	136.515	0.9994	0.647	1.211	136.286	0.9999	0.266	1.358	130.806	0.9972	1.220	1.360	130.605	0.9972	1.269
14	 3	1.169	135.215	0.9997	0.480	1.176	134.751	0.9998	0.399	1.305	129.612	0.9974	1.550	1.305	129.712	0.9974	1.473
14	 4	1.155	133.620	0.9999	0.261	1.154	133.485	0.9998	0.330	1.268	129.064	0.9996	0.979	1.269	128.979	0.9996	0.966
14	 5	1.127	132.405	0.9997	0.400	1.129	132.235	0.9995	0.541	1.208	129.336	0.9976	0.707	1.210	129.269	0.9976	0.875
14	 6	1.081	132.920	1.0000	0.105	1.071	133.615	0.9999	0.203	1.163	129.244	0.9996	1.323	1.159	129.408	0.9996	1.396
14	 7	1.046	133.020	1.0000	0.033	1.049	132.837	1.0000	0.136	1.119	128.939	0.9983	1.232	1.121	128.882	0.9983	1.318
15	 0	1.357	164.755	0.9998	0.475	1.359	164.636	0.9997	0.504	1.658	153.112	1.0000	1.723	1.660	153.013	1.0000	1.645
15	 1	1.279	158.060	0.9993	0.781	1.283	157.861	0.9992	0.803	1.440	153.202	0.9995	1.054	1.440	153.202	0.9994	1.180
15	 2	1.220	156.415	0.9995	0.633	1.218	156.565	0.9995	0.600	1.349	152.202	0.9972	0.841	1.350	152.190	0.9972	0.841
15	 3	1.185	155.220	0.9996	0.541	1.194	154.590	0.9997	0.465	1.309	150.942	0.9972	0.787	1.309	150.956	0.9972	0.799
15	 4	1.167	153.660	0.9997	0.461	1.170	153.352	0.9993	0.685	1.267	150.283	0.9997	0.858	1.266	150.319	0.9997	1.071
15	 5	1.157	151.305	0.9996	0.534	1.167	150.611	0.9991	0.782	1.222	150.070	0.9975	1.336	1.222	150.016	0.9974	1.713
15	 6	1.109	151.855	0.9999	0.179	1.103	152.307	1.0000	0.108	1.172	150.091	0.9997	0.918	1.169	150.242	0.9997	0.972
15	 7	1.079	151.735	1.0000	0.056	1.079	151.692	1.0000	0.121	1.128	150.085	0.9984	0.875	1.129	150.086	0.9984	0.848
16	 0	1.360	117.440	0.9999	0.237	1.356	117.827	0.9999	0.279	1.646	106.848	1.0000	1.633	1.646	106.848	1.0000	1.824
16	 1	1.259	111.970	0.9997	0.503	1.260	111.922	0.9998	0.437	1.401	108.010	0.9995	1.344	1.401	108.017	0.9995	1.371
16	 2	1.193	110.910	0.9985	1.040	1.191	111.100	0.9987	0.949	1.326	106.053	0.9970	1.635	1.320	106.255	0.9972	1.546
16	 3	1.152	109.450	0.9996	0.514	1.160	108.919	0.9998	0.328	1.245	106.162	0.9973	1.375	1.251	105.971	0.9972	1.466
16	 4	1.132	107.735	0.9998	0.327	1.133	107.602	0.9998	0.361	1.203	105.424	0.9996	1.759	1.202	105.434	0.9996	1.893
16	 5	1.126	104.290	0.9997	0.457	1.119	104.867	0.9988	0.877	1.137	105.436	0.9977	1.606	1.138	105.447	0.9977	1.694
16	 6	1.081	104.125	0.9999	0.292	1.073	104.722	0.9999	0.233	1.092	104.682	0.9997	1.519	1.092	104.731	0.9997	1.433
16	 7	1.048	103.480	0.9997	0.418	1.047	103.549	0.9997	0.375	1.043	104.659	0.9983	1.446	1.044	104.581	0.9983	1.513
17	 0	1.281	167.595	0.9995	0.626	1.275	168.040	0.9992	0.785	1.543	157.708	1.0000	1.646	1.543	157.673	1.0000	1.692
17	 1	1.216	161.015	0.9995	0.604	1.209	161.700	0.9997	0.445	1.358	157.123	0.9995	1.072	1.355	157.316	0.9995	1.063
17	 2	1.169	159.405	0.9994	0.644	1.172	159.084	0.9994	0.632	1.294	155.567	0.9969	0.854	1.293	155.541	0.9969	0.991
17	 3	1.151	156.985	1.0000	0.053	1.158	156.560	0.9998	0.365	1.242	154.873	0.9972	0.979	1.241	154.946	0.9972	1.280
17	 4	1.096	158.385	0.9997	0.450	1.098	158.048	0.9990	0.795	1.199	154.463	0.9997	0.841	1.199	154.376	0.9997	1.079
17	 5	1.092	155.330	0.9998	0.376	1.084	155.914	0.9995	0.525	1.158	153.870	0.9976	0.977	1.158	153.903	0.9976	0.966
17	 6	1.055	155.480	1.0000	0.063	1.049	155.981	1.0000	0.057	1.125	153.392	0.9997	0.914	1.121	153.510	0.9997	0.810
17	 7	1.042	154.030	0.9994	0.557	1.042	154.068	0.9996	0.457	1.093	152.939	0.9981	1.284	1.091	153.102	0.9982	1.217
18	 0	1.369	170.375	0.9999	0.241	1.369	170.382	0.9999	0.247	1.616	161.244	1.0000	1.834	1.614	161.286	1.0000	1.794
18	 1	1.265	165.130	0.9998	0.395	1.257	165.886	0.9999	0.200	1.421	160.360	0.9995	0.759	1.418	160.448	0.9995	0.775
18	 2	1.215	162.590	0.9987	0.995	1.214	162.779	0.9987	0.996	1.327	158.996	0.9972	1.353	1.333	158.731	0.9971	1.499
18	 3	1.161	161.980	0.9999	0.276	1.159	162.219	0.9998	0.410	1.265	158.056	0.9975	0.553	1.267	158.184	0.9975	0.745
18	 4	1.130	160.730	1.0000	0.096	1.116	161.723	0.9997	0.421	1.224	157.059	0.9997	0.614	1.226	156.965	0.9997	0.867
18	 5	1.131	156.890	0.9999	0.198	1.130	156.935	0.9999	0.231	1.162	156.975	0.9978	0.930	1.156	157.219	0.9979	0.988
18	 6	1.078	157.605	1.0000	0.052	1.067	158.375	0.9999	0.246	1.117	156.369	0.9997	0.952	1.112	156.559	0.9997	0.930
18	 7	1.052	156.275	1.0000	0.162	1.077	154.340	1.0000	0.126	1.072	156.015	0.9985	1.224	1.076	155.766	0.9986	1.411
19	 0	1.402	139.180	0.9998	0.455	1.397	139.569	0.9996	0.609	1.663	130.570	1.0000	1.347	1.665	130.531	1.0000	1.553
19	 1	1.289	134.645	1.0000	0.121	1.281	135.389	0.9998	0.402	1.442	130.705	0.9995	1.604	1.443	130.659	0.9995	1.546
19	 2	1.212	134.155	0.9994	0.648	1.193	135.603	0.9995	0.597	1.344	129.609	0.9972	1.159	1.338	129.833	0.9972	0.920
19	 3	1.150	133.825	0.9997	0.478	1.152	133.674	0.9999	0.214	1.290	128.060	0.9974	1.439	1.281	128.470	0.9975	1.113
19	 4	1.109	133.185	0.9999	0.263	1.110	133.034	0.9994	0.613	1.227	127.828	0.9996	1.092	1.227	127.867	0.9996	1.390
19	 5	1.127	128.105	0.9999	0.293	1.125	128.200	0.9994	0.635	1.172	127.476	0.9976	0.894	1.167	127.545	0.9977	0.928
19	 6	1.035	131.675	0.9999	0.195	1.035	131.662	0.9999	0.179	1.107	127.847	0.9997	1.691	1.107	127.832	0.9997	1.554
19	 7	1.037	128.790	1.0000	0.139	1.046	128.132	0.9996	0.444	1.079	126.948	0.9984	1.196	1.078	126.852	0.9983	1.274
20	 0	1.285	182.695	1.0000	0.135	1.285	182.644	0.9999	0.286	1.574	171.461	1.0000	1.740	1.571	171.634	1.0000	1.567
20	 1	1.205	176.960	0.9998	0.374	1.190	178.270	1.0000	0.107	1.371	171.524	0.9995	1.019	1.370	171.620	0.9995	0.991
20	 2	1.154	175.680	0.9979	1.181	1.139	176.902	0.9988	0.878	1.299	170.195	0.9969	1.748	1.297	170.216	0.9969	1.955
20	 3	1.117	174.560	0.9984	1.004	1.135	173.482	0.9986	0.937	1.263	168.597	0.9970	1.443	1.270	168.527	0.9970	1.275
20	 4	1.089	173.905	0.9997	0.454	1.083	174.266	0.9999	0.225	1.219	168.168	0.9996	1.686	1.215	168.259	0.9996	1.692
20	 5	1.117	168.600	1.0000	0.171	1.107	169.513	1.0000	0.045	1.170	168.194	0.9972	1.003	1.169	168.312	0.9972	0.987
20	 6	1.060	170.235	0.9999	0.270	1.065	170.043	1.0000	0.085	1.117	168.502	0.9997	1.599	1.126	168.312	0.9997	1.148
20	 7	1.041	169.080	0.9999	0.261	1.063	167.649	0.9997	0.417	1.085	167.959	0.9984	1.006	1.096	167.402	0.9983	1.442
21	 0	1.249	144.825	0.9997	0.490	1.246	145.021	0.9993	0.714	1.477	137.978	0.9999	2.501	1.478	137.913	1.0000	2.096
21	 1	1.155	141.665	0.9998	0.393	1.151	142.129	0.9991	0.760	1.320	137.007	0.9995	1.829	1.316	137.198	0.9995	1.879
21	 2	1.089	142.740	0.9988	0.859	1.073	143.841	0.9985	0.915	1.264	135.840	0.9968	1.099	1.265	135.644	0.9969	1.417
