GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 3	 1	1.265	191.375	1.0000	0.107	1.259	191.806	0.9999	0.232	1.480	183.633	0.9957	1.084	1.476	183.749	0.9959	1.085
 3	 2	1.187	190.130	0.9999	0.218	1.186	190.113	0.9997	0.466	1.372	182.414	0.9966	1.399	1.370	182.490	0.9967	1.370
 3	 3	1.156	187.930	0.9995	0.592	1.160	187.649	0.9996	0.526	1.312	181.702	0.9970	1.311	1.315	181.532	0.9970	1.321
 3	 4	1.110	187.860	0.9994	0.585	1.109	188.017	0.9995	0.532	1.268	180.429	0.9970	1.634	1.264	180.535	0.9971	1.888
 3	 5	1.084	185.350	0.9979	1.118	1.079	185.843	0.9971	1.306	1.192	180.535	0.9976	1.453	1.191	180.629	0.9976	1.633
 3	 6	1.084	182.785	1.0000	0.037	1.077	183.305	0.9998	0.325	1.162	179.681	0.9976	1.362	1.164	179.523	0.9977	1.517
 3	 7	1.065	181.620	0.9993	0.640	1.063	181.753	0.9992	0.654	1.128	179.415	0.9979	1.056	1.129	179.367	0.9979	0.976
 4	 0	1.307	135.590	0.9997	0.502	1.293	136.635	0.9998	0.378	1.607	125.733	1.0000	1.989	1.601	125.978	1.0000	1.950
 4	 1	1.172	133.160	0.9999	0.311	1.172	133.108	0.9994	0.616	1.386	125.764	0.9954	1.088	1.383	125.742	0.9954	0.986
 4	 2	1.115	131.850	1.0000	0.124	1.102	132.649	1.0000	0.056	1.301	124.511	0.9964	0.722	1.296	124.625	0.9964	1.077
 4	 3	1.097	130.155	0.9999	0.215	1.098	129.957	1.0000	0.037	1.252	124.503	0.9967	1.017	1.256	124.183	0.9967	1.177
 4	 4	1.032	132.525	0.9987	0.825	1.039	131.839	0.9998	0.328	1.227	123.249	0.9966	1.742	1.229	123.047	0.9969	1.468
 4	 5	1.017	130.545	0.9993	0.580	1.013	130.947	0.9995	0.486	1.174	123.458	0.9972	1.809	1.170	123.684	0.9974	1.420
 4	 6	1.030	127.655	0.9998	0.332	1.018	128.365	0.9999	0.230	1.147	122.749	0.9974	1.609	1.148	122.440	0.9975	1.829
 4	 7	0.998	127.995	0.9997	0.353	0.999	127.809	0.9996	0.454	1.129	122.213	0.9976	1.076	1.121	122.452	0.9977	1.336
 5	 0	1.494	171.430	0.9997	0.608	1.480	172.458	0.9994	0.777	1.858	158.084	1.0000	1.796	1.847	158.605	1.0000	2.082
 5	 1	1.341	166.330	0.9994	0.719	1.345	165.938	0.9995	0.659	1.517	160.996	0.9960	1.443	1.513	161.091	0.9962	1.626
 5	 2	1.276	162.545	0.9992	0.816	1.266	163.169	0.9996	0.577	1.395	159.289	0.9969	1.280	1.395	159.265	0.9969	1.112
 5	 3	1.242	160.375	0.9984	1.107	1.268	158.423	0.9992	0.780	1.311	159.462	0.9973	2.182	1.323	158.936	0.9972	1.928
 5	 4	1.153	162.735	0.9967	1.486	1.168	161.430	0.9989	0.873	1.250	158.295	0.9974	2.122	1.240	158.608	0.9976	1.863
 5	 5	1.148	157.920	1.0000	0.166	1.156	157.553	0.9998	0.388	1.169	158.269	0.9978	1.656	1.169	158.447	0.9979	1.654
 5	 6	1.115	156.970	0.9972	1.319	1.113	156.912	0.9957	1.642	1.115	157.721	0.9980	2.085	1.117	157.405	0.9980	2.480
 5	 7	1.068	157.420	0.9998	0.371	1.072	156.842	0.9997	0.380	1.082	157.220	0.9982	1.191	1.074	157.424	0.9984	1.112
 6	 0	1.454	178.930	1.0000	0.195	1.435	180.219	0.9998	0.451	1.797	167.341	1.0000	1.725	1.790	167.579	1.0000	1.587
 6	 1	1.287	175.570	0.9999	0.316	1.277	176.249	1.0000	0.103	1.495	168.632	0.9957	1.371	1.492	168.539	0.9958	1.092
 6	 2	1.227	172.830	0.9980	1.233	1.226	173.107	0.9949	1.965	1.406	166.226	0.9964	1.435	1.408	166.346	0.9965	2.368
 6	 3	1.193	171.080	0.9987	0.970	1.220	168.980	0.9992	0.784	1.327	166.553	0.9970	1.771	1.337	166.040	0.9969	2.251
 6	 4	1.140	171.465	0.9962	1.564	1.172	168.498	0.9999	0.187	1.293	164.709	0.9967	2.213	1.271	165.385	0.9970	1.899
 6	 5	1.132	167.715	0.9989	0.850	1.127	168.420	0.9969	1.406	1.220	165.000	0.9975	1.531	1.237	164.469	0.9972	1.574
 6	 6	1.117	166.450	0.9969	1.398	1.106	167.133	0.9970	1.355	1.176	164.582	0.9977	2.574	1.182	163.969	0.9978	2.437
 6	 7	1.070	167.405	0.9999	0.258	1.077	166.797	0.9997	0.381	1.158	163.797	0.9979	1.282	1.140	164.436	0.9982	1.275
 7	 0	1.357	178.650	0.9998	0.410	1.346	179.419	0.9997	0.490	1.739	164.681	1.0000	2.185	1.727	165.183	1.0000	1.942
 7	 1	1.231	172.455	0.9998	0.358	1.227	172.593	0.9987	1.005	1.454	165.095	0.9953	1.425	1.447	165.058	0.9954	1.862
 7	 2	1.179	169.785	0.9994	0.661	1.172	170.656	0.9988	0.898	1.370	162.918	0.9961	0.741	1.372	162.985	0.9961	1.598
 7	 3	1.182	166.110	0.9972	1.391	1.250	161.090	0.9987	1.016	1.302	163.521	0.9967	2.325	1.338	161.869	0.9963	2.908
 7	 4	1.088	170.050	0.9928	2.069	1.123	167.090	0.9994	0.639	1.273	161.851	0.9965	2.805	1.266	161.995	0.9966	1.728
 7	 5	1.064	167.795	0.9993	0.652	1.098	165.758	0.9998	0.311	1.189	162.864	0.9973	2.011	1.209	162.226	0.9969	1.300
 7	 6	1.091	163.635	0.9955	1.642	1.113	161.923	0.9928	2.117	1.158	161.928	0.9976	2.541	1.172	161.150	0.9976	2.976
 7	 7	1.046	164.680	0.9999	0.210	1.072	162.304	0.9995	0.542	1.144	161.173	0.9979	1.315	1.131	161.441	0.9980	1.449
 8	 0	1.502	142.955	0.9999	0.385	1.478	144.532	0.9994	0.837	1.795	134.888	1.0000	2.258	1.769	135.951	1.0000	1.938
 8	 1	1.346	139.840	0.9991	0.893	1.373	137.819	0.9982	1.310	1.508	136.967	0.9956	2.995	1.523	136.236	0.9955	3.060
 8	 2	1.220	142.410	0.9994	0.650	1.223	142.401	0.9985	1.055	1.399	135.815	0.9962	1.037	1.412	135.386	0.9961	1.352
 8	 3	1.206	140.100	0.9996	0.549	1.273	134.967	1.0000	0.112	1.321	137.103	0.9971	2.032	1.349	135.545	0.9969	2.454
 8	 4	1.087	145.705	0.9910	2.310	1.113	143.281	0.9993	0.658	1.279	135.497	0.9968	3.356	1.264	136.124	0.9972	2.218
 8	 5	1.073	142.745	0.9995	0.544	1.087	141.946	0.9997	0.435	1.192	137.045	0.9978	2.605	1.200	136.964	0.9976	1.625
 8	 6	1.091	139.760	0.9935	1.977	1.079	140.420	0.9953	1.658	1.159	136.453	0.9981	3.030	1.166	135.859	0.9982	2.597
 8	 7	1.023	142.755	0.9988	0.780	1.023	142.431	0.9996	0.461	1.165	135.115	0.9979	1.914	1.147	135.670	0.9982	1.542
 9	 0	1.347	198.455	0.9999	0.230	1.345	198.456	1.0000	0.196	1.653	188.372	1.0000	2.096	1.650	188.345	1.0000	1.847
 9	 1	1.213	195.250	0.9999	0.271	1.212	195.249	0.9995	0.631	1.403	189.319	0.9959	1.590	1.404	189.196	0.9958	1.308
 9	 2	1.127	196.150	0.9995	0.560	1.130	196.182	1.0000	0.105	1.342	186.933	0.9961	1.250	1.349	186.664	0.9962	1.339
 9	 3	1.117	193.940	0.9987	0.884	1.147	191.438	0.9996	0.538	1.271	188.023	0.9969	1.598	1.290	186.835	0.9967	1.309
 9	 4	1.038	197.430	0.9955	1.567	1.059	195.816	0.9992	0.689	1.249	186.363	0.9965	2.934	1.245	186.574	0.9966	2.116
 9	 5	1.035	194.255	0.9987	0.849	1.028	194.990	0.9993	0.610	1.185	187.124	0.9975	1.903	1.196	186.662	0.9972	1.622
 9	 6	1.048	191.800	0.9984	0.928	1.015	193.850	0.9993	0.617	1.165	186.364	0.9976	2.393	1.165	186.005	0.9976	2.671
 9	 7	1.003	193.085	0.9971	1.210	1.018	191.621	0.9957	1.501	1.150	185.717	0.9975	1.843	1.146	185.614	0.9977	1.764
10	 0	1.383	158.220	0.9985	1.215	1.371	159.117	0.9981	1.338	1.681	148.564	1.0000	1.963	1.671	149.050	1.0000	2.248
10	 1	1.275	153.230	0.9999	0.332	1.273	153.285	0.9993	0.778	1.437	149.530	0.9956	2.072	1.434	149.503	0.9956	2.296
10	 2	1.210	152.000	0.9999	0.303	1.193	153.262	0.9998	0.357	1.363	147.588	0.9961	1.061	1.365	147.515	0.9962	1.411
10	 3	1.191	150.185	0.9998	0.349	1.206	149.019	0.9994	0.664	1.293	148.299	0.9968	1.635	1.311	147.421	0.9966	1.751
10	 4	1.107	153.365	0.9973	1.280	1.132	151.112	0.9995	0.542	1.266	146.628	0.9967	1.811	1.252	147.153	0.9970	1.648
10	 5	1.074	152.440	0.9991	0.723	1.059	153.490	0.9992	0.680	1.194	147.651	0.9975	2.103	1.189	147.900	0.9975	2.148
10	 6	1.077	150.370	0.9979	1.104	1.045	152.430	0.9977	1.118	1.166	147.028	0.9978	1.961	1.162	146.879	0.9979	2.344
10	 7	1.035	151.755	0.9991	0.711	1.028	152.218	0.9987	0.834	1.159	146.190	0.9976	1.193	1.153	146.422	0.9978	1.396
11	 0	1.389	157.870	0.9996	0.625	1.379	158.630	0.9993	0.810	1.701	147.092	1.0000	1.620	1.690	147.648	1.0000	1.827
11	 1	1.295	151.110	0.9998	0.377	1.307	150.258	0.9999	0.272	1.443	148.129	0.9957	1.896	1.451	147.653	0.9955	2.079
11	 2	1.210	150.985	0.9998	0.354	1.217	150.649	0.9997	0.456	1.367	146.112	0.9963	1.314	1.371	145.965	0.9963	1.210
11	 3	1.205	147.985	0.9998	0.376	1.223	146.537	0.9998	0.385	1.298	146.505	0.9969	1.533	1.313	145.554	0.9966	1.563
11	 4	1.132	150.160	0.9967	1.461	1.162	147.879	0.9984	1.052	1.257	145.333	0.9968	1.992	1.256	145.399	0.9969	1.659
11	 5	1.078	150.460	0.9995	0.550	1.080	150.220	0.9984	0.965	1.180	146.418	0.9977	2.432	1.179	146.449	0.9976	2.732
11	 6	1.074	149.160	0.9978	1.118	1.059	149.753	0.9979	1.078	1.167	145.253	0.9977	2.058	1.160	145.253	0.9979	2.555
11	 7	1.046	148.955	0.9996	0.448	1.048	148.544	0.9996	0.467	1.145	144.648	0.9978	0.803	1.143	144.617	0.9979	0.925
12	 0	1.430	136.140	0.9998	0.444	1.420	136.687	0.9997	0.515	1.696	128.620	1.0000	1.803	1.681	129.166	1.0000	1.837
12	 1	1.261	135.150	0.9999	0.332	1.256	135.464	0.9997	0.514	1.432	130.112	0.9960	1.300	1.445	129.392	0.9959	1.424
12	 2	1.183	134.815	0.9999	0.316	1.168	135.795	0.9999	0.249	1.348	128.623	0.9965	0.942	1.348	128.541	0.9965	1.210
12	 3	1.150	133.435	0.9998	0.398	1.165	132.298	0.9996	0.490	1.282	128.624	0.9970	1.265	1.306	127.419	0.9969	1.386
12	 4	1.101	134.215	0.9974	1.257	1.103	134.174	0.9977	1.171	1.247	127.503	0.9970	1.824	1.242	127.841	0.9971	1.696
12	 5	1.071	133.095	0.9998	0.357	1.074	132.858	0.9996	0.475	1.174	128.445	0.9977	1.384	1.180	128.333	0.9977	1.332
12	 6	1.065	131.295	0.9989	0.785	1.053	131.974	0.9988	0.831	1.136	128.074	0.9979	1.817	1.133	127.973	0.9980	1.975
12	 7	1.006	133.920	0.9986	0.832	1.008	133.708	0.9986	0.835	1.129	127.145	0.9978	1.900	1.126	127.149	0.9979	2.027
13	 0	1.416	125.670	1.0000	0.124	1.414	125.782	1.0000	0.097	1.718	115.376	1.0000	1.530	1.716	115.455	1.0000	1.611
13	 1	1.260	123.570	0.9999	0.291	1.263	123.306	0.9991	0.832	1.448	117.010	0.9961	1.089	1.448	116.977	0.9962	1.600
13	 2	1.182	122.610	0.9999	0.273	1.170	123.593	1.0000	0.072	1.352	115.567	0.9967	0.713	1.355	115.407	0.9967	1.039
13	 3	1.165	119.935	0.9996	0.548	1.172	119.362	0.9996	0.548	1.277	115.938	0.9971	1.200	1.289	115.220	0.9972	0.975
13	 4	1.114	120.550	0.9998	0.347	1.144	118.233	1.0000	0.165	1.233	115.068	0.9971	1.593	1.234	114.995	0.9971	1.519
13	 5	1.075	119.885	0.9987	0.861	1.074	119.953	0.9980	1.074	1.171	115.171	0.9976	1.727	1.166	115.424	0.9977	1.676
13	 6	1.079	116.780	0.9997	0.408	1.061	117.960	0.9999	0.216	1.132	114.591	0.9979	1.672	1.126	114.755	0.9982	1.615
13	 7	1.042	117.200	0.9987	0.827	1.036	117.602	0.9990	0.747	1.110	113.891	0.9978	1.853	1.108	113.889	0.9980	1.862
14	 0	1.355	168.970	0.9993	0.779	1.358	168.739	0.9993	0.829	1.637	159.296	1.0000	1.706	1.635	159.372	1.0000	1.963
14	 1	1.246	164.170	0.9991	0.814	1.259	163.162	0.9990	0.899	1.407	159.645	0.9958	1.436	1.416	159.205	0.9957	1.591
14	 2	1.200	161.680	0.9988	0.933	1.192	162.245	0.9988	0.936	1.329	158.043	0.9964	1.295	1.334	157.749	0.9964	1.296
14	 3	1.183	159.570	0.9996	0.559	1.186	159.291	0.9995	0.594	1.273	157.945	0.9968	1.674	1.278	157.746	0.9968	1.757
14	 4	1.141	159.670	0.9989	0.865	1.151	158.924	0.9992	0.707	1.232	157.230	0.9969	1.345	1.227	157.503	0.9971	1.324
14	 5	1.090	160.215	0.9997	0.423	1.094	159.974	0.9995	0.570	1.164	158.071	0.9976	1.537	1.166	157.959	0.9976	1.584
14	 6	1.114	156.345	0.9985	0.955	1.114	156.335	0.9985	0.951	1.154	156.576	0.9975	1.804	1.154	156.595	0.9978	1.841
14	 7	1.043	159.615	0.9998	0.368	1.042	159.569	0.9998	0.302	1.129	156.269	0.9976	0.723	1.130	156.204	0.9978	0.704
15	 0	1.373	167.575	0.9995	0.675	1.367	168.054	0.9996	0.575	1.711	154.783	1.0000	1.379	1.708	154.918	1.0000	1.502
15	 1	1.289	159.825	0.9999	0.277	1.291	159.664	0.9999	0.289	1.456	155.400	0.9956	1.435	1.459	155.266	0.9960	1.288
15	 2	1.249	156.585	0.9993	0.738	1.252	156.447	0.9996	0.526	1.376	153.498	0.9965	1.411	1.379	153.357	0.9965	1.574
15	 3	1.220	155.495	1.0000	0.030	1.217	155.715	1.0000	0.077	1.318	153.775	0.9967	1.771	1.319	153.748	0.9967	1.732
15	 4	1.180	155.500	0.9987	0.955	1.186	155.126	0.9985	1.043	1.277	152.995	0.9968	1.752	1.276	153.082	0.9968	1.969
15	 5	1.131	155.935	0.9999	0.184	1.130	155.900	0.9999	0.212	1.211	153.583	0.9976	1.262	1.205	153.772	0.9976	1.218
15	 6	1.125	154.065	0.9995	0.586	1.124	154.111	0.9994	0.596	1.188	152.593	0.9977	1.311	1.183	152.782	0.9980	1.244
15	 7	1.067	156.325	0.9993	0.609	1.064	156.547	0.9992	0.652	1.169	151.985	0.9976	0.811	1.167	152.097	0.9978	0.939
16	 0	1.380	211.760	0.9999	0.357	1.380	211.883	0.9997	0.555	1.718	198.993	1.0000	1.716	1.724	198.795	1.0000	1.829
16	 1	1.261	206.020	0.9999	0.259	1.260	206.068	0.9997	0.506	1.462	199.025	0.9959	1.395	1.461	199.052	0.9962	1.379
16	 2	1.174	205.780	0.9997	0.431	1.165	206.485	0.9997	0.438	1.365	197.612	0.9969	1.352	1.364	197.563	0.9969	1.597
16	 3	1.151	203.415	1.0000	0.046	1.148	203.748	1.0000	0.169	1.306	197.149	0.9971	1.484	1.311	196.926	0.9971	1.546
16	 4	1.118	202.465	0.9996	0.527	1.116	202.651	0.9998	0.374	1.264	195.973	0.9972	1.164	1.270	195.792	0.9973	1.377
16	 5	1.104	199.655	0.9999	0.224	1.104	199.695	0.9999	0.225	1.211	195.303	0.9974	0.719	1.216	195.166	0.9974	0.671
16	 6	1.050	201.145	0.9997	0.407	1.054	200.904	0.9996	0.470	1.164	195.102	0.9978	2.112	1.166	194.975	0.9980	2.170
16	 7	1.027	200.070	0.9998	0.291	1.027	200.096	0.9997	0.364	1.131	194.582	0.9979	1.371	1.131	194.514	0.9978	1.469
17	 0	1.361	187.760	0.9999	0.230	1.354	188.271	0.9997	0.513	1.692	174.925	1.0000	1.871	1.691	174.975	1.0000	1.946
17	 1	1.233	184.525	0.9998	0.385	1.235	184.371	0.9998	0.355	1.451	175.667	0.9960	1.302	1.454	175.498	0.9962	1.227
17	 2	1.215	178.890	0.9992	0.777	1.214	178.930	0.9989	0.915	1.349	174.400	0.9968	1.144	1.347	174.412	0.9968	1.203
17	 3	1.170	178.100	0.9989	0.880	1.163	178.584	0.9983	1.061	1.293	173.536	0.9970	1.581	1.292	173.554	0.9970	1.670
17	 4	1.132	177.650	1.0000	0.094	1.136	177.252	0.9997	0.467	1.249	172.691	0.9971	1.185	1.248	172.618	0.9972	1.273
17	 5	1.131	173.715	0.9990	0.815	1.131	173.777	0.9990	0.791	1.193	172.271	0.9976	1.550	1.192	172.389	0.9976	1.518
17	 6	1.123	171.705	0.9997	0.404	1.126	171.507	0.9995	0.536	1.151	171.825	0.9977	1.945	1.155	171.627	0.9978	2.153
17	 7	1.101	170.850	0.9997	0.413	1.097	171.037	0.9992	0.686	1.130	170.982	0.9977	1.220	1.126	171.094	0.9979	1.234
18	 0	1.379	147.995	0.9996	0.635	1.386	147.455	0.9992	0.898	1.640	140.819	1.0000	2.016	1.642	140.618	0.9999	2.261
18	 1	1.257	145.065	0.9996	0.538	1.266	144.371	0.9995	0.654	1.415	141.702	0.9952	1.812	1.423	141.290	0.9953	1.868
18	 2	1.171	145.815	0.9999	0.249	1.163	146.307	1.0000	0.107	1.342	140.289	0.9962	1.231	1.337	140.351	0.9963	1.407
18	 3	1.125	145.985	0.9999	0.225	1.133	145.393	0.9997	0.430	1.286	140.239	0.9966	1.724	1.289	140.089	0.9966	1.829
18	 4	1.086	146.485	0.9976	1.204	1.091	146.068	0.9986	0.904	1.255	139.380	0.9966	1.773	1.250	139.666	0.9970	1.472
18	 5	1.068	144.600	1.0000	0.155	1.054	145.757	0.9999	0.257	1.187	140.095	0.9973	1.615	1.187	140.116	0.9973	1.408
18	 6	1.051	143.975	0.9986	0.866	1.047	144.085	0.9987	0.850	1.163	139.389	0.9974	1.562	1.161	139.319	0.9975	1.462
18	 7	1.031	143.065	0.9999	0.255	1.029	143.107	0.9997	0.380	1.140	138.723	0.9977	0.882	1.135	138.859	0.9977	0.992
19	 0	1.496	122.855	0.9991	0.992	1.503	122.340	0.9991	0.999	1.784	114.463	0.9999	2.186	1.779	114.696	0.9999	2.351
19	 1	1.314	122.535	1.0000	0.181	1.312	122.664	0.9993	0.795	1.484	117.449	0.9959	1.114	1.492	116.995	0.9960	1.428
19	 2	1.211	123.260	1.0000	0.157	1.199	124.130	0.9998	0.358	1.376	116.422	0.9967	1.091	1.374	116.354	0.9968	1.483
19	 3	1.197	119.550	1.0000	0.176	1.210	118.598	0.9998	0.401	1.292	116.848	0.9972	1.192	1.300	116.582	0.9971	1.452
19	 4	1.115	122.215	0.9984	0.997	1.130	121.201	0.9999	0.199	1.242	115.769	0.9971	2.189	1.248	115.590	0.9973	1.669
19	 5	1.105	118.655	0.9993	0.658	1.094	119.625	0.9995	0.544	1.170	115.850	0.9977	2.025	1.181	115.366	0.9976	1.723
19	 6	1.089	117.230	0.9996	0.484	1.073	118.468	0.9999	0.286	1.135	115.083	0.9977	2.159	1.140	114.671	0.9977	2.249
19	 7	1.055	116.965	0.9994	0.566	1.052	117.112	0.9993	0.600	1.096	114.896	0.9979	1.335	1.092	115.014	0.9981	1.512
20	 0	1.522	125.135	0.9998	0.511	1.514	125.702	0.9997	0.547	1.783	117.969	0.9999	1.762	1.778	118.199	0.9999	1.757
20	 1	1.324	125.305	1.0000	0.187	1.316	125.892	0.9998	0.444	1.489	120.422	0.9963	1.438	1.492	120.275	0.9964	1.697
20	 2	1.238	124.255	1.0000	0.155	1.223	125.363	0.9998	0.383	1.369	119.458	0.9969	1.015	1.374	119.235	0.9968	1.260
20	 3	1.184	123.340	1.0000	0.169	1.195	122.657	0.9998	0.333	1.276	120.036	0.9974	1.339	1.285	119.754	0.9974	1.390
20	 4	1.113	124.730	0.9986	0.946	1.150	121.811	0.9993	0.683	1.218	119.018	0.9974	1.998	1.220	118.904	0.9975	1.845
20	 5	1.090	121.935	0.9992	0.686	1.107	121.076	0.9990	0.771	1.150	118.852	0.9979	1.977	1.163	118.490	0.9979	1.699
20	 6	1.084	119.405	0.9993	0.649	1.073	119.968	0.9998	0.351	1.108	118.125	0.9980	2.477	1.106	118.041	0.9980	2.078
20	 7	1.033	120.030	0.9993	0.595	1.025	120.533	0.9993	0.596	1.058	118.227	0.9983	1.476	1.057	118.077	0.9983	1.719
21	 0	1.444	132.065	0.9997	0.581	1.452	131.494	0.9997	0.525	1.729	123.756	1.0000	1.793	1.731	123.789	1.0000	1.773
21	 1	1.258	132.215	0.9999	0.321	1.257	132.035	0.9998	0.423	1.459	125.456	0.9958	1.733	1.458	125.291	0.9959	1.836
21	 2	1.193	130.480	0.9999	0.316	1.201	129.869	0.9996	0.503	1.367	123.759	0.9966	0.634	1.365	123.786	0.9967	1.126
