INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.750	2.515	2.347	2.139
 0	 1	2.848	2.623	2.657	2.446
 0	 2	2.922	2.727	2.786	2.606
 0	 3	3.076	2.868	3.003	2.814
 0	 4	3.384	3.142	3.270	3.003
 0	 5	3.581	3.247	3.534	3.159
 0	 6	3.645	3.306	3.653	3.327
 0	 7	3.709	3.422	3.734	3.445
 1	 0	3.131	2.677	2.574	2.207
 1	 1	3.264	2.905	2.850	2.537
 1	 2	3.330	3.013	2.909	2.622
 1	 3	3.573	3.140	3.228	2.832
 1	 4	3.815	3.327	3.461	2.988
 1	 5	4.101	3.482	3.745	3.173
 1	 6	3.954	3.469	3.619	3.145
 1	 7	3.808	3.534	3.590	3.360
 2	 0	3.767	3.601	3.046	2.914
 2	 1	3.959	3.883	3.440	3.387
 2	 2	3.952	3.858	3.546	3.496
 2	 3	4.155	4.118	3.937	3.930
 2	 4	4.353	3.366	4.075	3.127
 2	 5	4.517	4.406	4.317	4.210
 2	 6	4.881	4.837	4.585	4.554
 2	 7	4.650	3.702	4.464	3.571
 3	 0	4.082	3.748	3.298	3.024
 3	 1	4.687	4.500	4.058	3.836
 3	 2	4.722	4.479	4.160	3.961
 3	 3	5.225	4.793	4.751	4.316
 3	 4	5.448	5.104	4.934	4.587
 3	 5	5.740	5.263	5.322	4.822
 3	 6	5.911	5.512	5.376	5.008
 3	 7	5.725	5.407	5.514	5.199
 4	 0	5.580	4.320	4.436	3.466
 4	 1	6.170	4.797	5.407	4.181
 4	 2	6.507	5.044	5.690	4.408
 4	 3	7.264	5.531	6.532	4.971
 4	 4	7.656	5.672	6.842	5.052
 4	 5	7.955	6.154	7.304	5.482
 4	 6	8.267	6.258	7.539	5.609
 4	 7	7.890	7.535	7.422	7.149
