ch	pt	fine_thr	a_fit	b_fit
 1	 1	 7	209.966	0.461
 1	 2	 0	217.203	0.277
 1	 2	 1	216.188	0.296
 1	 2	 2	215.103	0.291
 1	 2	 3	214.135	0.453
 1	 2	 4	213.177	0.437
 1	 2	 5	212.060	0.462
 1	 2	 6	211.070	0.447
 1	 2	 7	209.978	0.446
 1	 3	 0	217.294	0.293
 1	 3	 1	216.172	0.270
 1	 3	 2	215.147	0.240
 1	 3	 3	214.091	0.472
 1	 3	 4	213.214	0.398
 1	 3	 5	212.105	0.438
 1	 3	 6	211.041	0.467
 1	 3	 7	210.004	0.447
 1	 4	 0	217.270	0.276
 1	 4	 1	216.222	0.283
 1	 4	 2	215.181	0.309
 1	 4	 3	214.082	0.434
 1	 4	 4	213.234	0.381
 1	 4	 5	212.037	0.457
 1	 4	 6	211.080	0.455
 1	 4	 7	209.962	0.436
 1	 5	 0	217.266	0.365
 1	 5	 1	216.182	0.409
 1	 5	 2	215.215	0.517
 1	 5	 3	214.115	0.514
 1	 5	 4	213.208	0.523
 1	 5	 5	212.055	0.516
 1	 5	 6	211.044	0.488
 1	 5	 7	209.982	0.513
 1	 6	 0	217.288	0.339
 1	 6	 1	216.145	0.322
 1	 6	 2	215.183	0.515
 1	 6	 3	214.107	0.456
 1	 6	 4	213.195	0.484
 1	 6	 5	212.037	0.503
 1	 6	 6	211.164	0.499
 1	 6	 7	209.959	0.417
 1	 7	 0	217.262	0.301
 1	 7	 1	216.130	0.328
 1	 7	 2	215.191	0.439
 1	 7	 3	214.113	0.474
 1	 7	 4	213.285	0.430
 1	 7	 5	212.107	0.449
 1	 7	 6	211.124	0.456
 1	 7	 7	209.978	0.433
 2	 0	 0	222.182	0.346
 2	 0	 1	221.146	0.340
 2	 0	 2	220.134	0.379
 2	 0	 3	219.170	0.521
 2	 0	 4	218.307	0.465
 2	 0	 5	217.268	0.508
 2	 0	 6	216.237	0.502
 2	 0	 7	215.185	0.538
 2	 1	 0	222.173	0.302
 2	 1	 1	221.077	0.253
 2	 1	 2	220.103	0.293
 2	 1	 3	219.144	0.517
 2	 1	 4	218.290	0.494
 2	 1	 5	217.237	0.494
 2	 1	 6	216.242	0.516
 2	 1	 7	215.188	0.559
 2	 2	 0	222.208	0.299
 2	 2	 1	221.136	0.301
 2	 2	 2	220.149	0.296
 2	 2	 3	219.115	0.568
 2	 2	 4	218.281	0.512
 2	 2	 5	217.226	0.545
 2	 2	 6	216.251	0.533
 2	 2	 7	215.194	0.575
 2	 3	 0	222.161	0.306
 2	 3	 1	221.079	0.253
 2	 3	 2	220.112	0.290
 2	 3	 3	219.107	0.601
 2	 3	 4	218.291	0.524
 2	 3	 5	217.234	0.544
 2	 3	 6	216.196	0.583
 2	 3	 7	215.147	0.629
 2	 4	 0	222.213	0.320
 2	 4	 1	221.112	0.245
 2	 4	 2	220.094	0.267
 2	 4	 3	219.054	0.606
 2	 4	 4	218.297	0.579
 2	 4	 5	217.227	0.573
 2	 4	 6	216.236	0.594
 2	 4	 7	215.110	0.624
 2	 5	 0	222.166	0.409
 2	 5	 1	221.099	0.417
 2	 5	 2	220.102	0.711
 2	 5	 3	219.079	0.674
 2	 5	 4	218.233	0.666
 2	 5	 5	217.167	0.686
 2	 5	 6	216.210	0.629
 2	 5	 7	215.150	0.698
 2	 6	 0	222.153	0.370
 2	 6	 1	221.111	0.338
 2	 6	 2	220.135	0.639
 2	 6	 3	219.070	0.662
 2	 6	 4	218.203	0.607
 2	 6	 5	217.196	0.631
 2	 6	 6	216.238	0.603
 2	 6	 7	215.151	0.583
 2	 7	 0	222.174	0.289
 2	 7	 1	221.099	0.295
 2	 7	 2	220.129	0.577
 2	 7	 3	219.095	0.634
 2	 7	 4	218.229	0.518
 2	 7	 5	217.181	0.561
 2	 7	 6	216.222	0.588
 2	 7	 7	215.115	0.635
 3	 0	 0	227.947	0.400
 3	 0	 1	226.873	0.355
 3	 0	 2	225.866	0.376
 3	 0	 3	224.638	0.532
 3	 0	 4	223.694	0.514
 3	 0	 5	222.610	0.484
 3	 0	 6	221.582	0.472
 3	 0	 7	220.479	0.538
 3	 1	 0	227.966	0.352
 3	 1	 1	226.857	0.332
 3	 1	 2	225.822	0.342
 3	 1	 3	224.650	0.492
 3	 1	 4	223.737	0.494
 3	 1	 5	222.590	0.470
 3	 1	 6	221.532	0.493
 3	 1	 7	220.513	0.495
 3	 2	 0	227.954	0.310
 3	 2	 1	226.832	0.331
 3	 2	 2	225.814	0.316
 3	 2	 3	224.631	0.539
 3	 2	 4	223.707	0.503
 3	 2	 5	222.591	0.501
 3	 2	 6	221.597	0.495
 3	 2	 7	220.469	0.495
 3	 3	 0	227.972	0.312
 3	 3	 1	226.876	0.287
 3	 3	 2	225.828	0.322
 3	 3	 3	224.656	0.523
 3	 3	 4	223.653	0.538
 3	 3	 5	222.578	0.529
 3	 3	 6	221.564	0.527
 3	 3	 7	220.474	0.614
 3	 4	 0	227.968	0.312
 3	 4	 1	226.841	0.293
 3	 4	 2	225.847	0.276
 3	 4	 3	224.675	0.574
 3	 4	 4	223.637	0.498
 3	 4	 5	222.574	0.595
 3	 4	 6	221.600	0.523
 3	 4	 7	220.510	0.558
 3	 5	 0	227.962	0.376
 3	 5	 1	226.867	0.386
 3	 5	 2	225.811	0.609
 3	 5	 3	224.720	0.671
 3	 5	 4	223.642	0.560
 3	 5	 5	222.570	0.597
 3	 5	 6	221.593	0.614
 3	 5	 7	220.520	0.665
 3	 6	 0	227.994	0.327
 3	 6	 1	226.845	0.357
 3	 6	 2	225.896	0.646
 3	 6	 3	224.709	0.599
 3	 6	 4	223.649	0.555
 3	 6	 5	222.594	0.602
 3	 6	 6	221.578	0.567
 3	 6	 7	220.492	0.659
 3	 7	 0	227.974	0.268
 3	 7	 1	226.862	0.300
 3	 7	 2	225.787	0.600
 3	 7	 3	224.725	0.576
 3	 7	 4	223.668	0.537
 3	 7	 5	222.561	0.544
 3	 7	 6	221.578	0.525
 3	 7	 7	220.491	0.563
 4	 0	 0	223.964	0.412
 4	 0	 1	222.904	0.392
 4	 0	 2	221.867	0.373
 4	 0	 3	220.756	0.657
 4	 0	 4	219.846	0.614
 4	 0	 5	218.754	0.563
 4	 0	 6	217.863	0.682
 4	 0	 7	216.754	0.573
 4	 1	 0	223.918	0.321
 4	 1	 1	222.901	0.313
 4	 1	 2	221.875	0.319
 4	 1	 3	220.771	0.720
 4	 1	 4	219.864	0.703
 4	 1	 5	218.799	0.725
 4	 1	 6	217.786	0.724
 4	 1	 7	216.717	0.670
 4	 2	 0	223.971	0.282
 4	 2	 1	222.846	0.308
 4	 2	 2	221.847	0.296
 4	 2	 3	220.758	0.734
 4	 2	 4	219.832	0.804
 4	 2	 5	218.788	0.726
 4	 2	 6	217.815	0.713
 4	 2	 7	216.724	0.729
 4	 3	 0	223.988	0.310
 4	 3	 1	222.860	0.299
 4	 3	 2	221.848	0.320
 4	 3	 3	220.664	0.703
 4	 3	 4	219.833	0.802
 4	 3	 5	218.765	0.802
 4	 3	 6	217.821	0.809
 4	 3	 7	216.753	0.820
 4	 4	 0	223.899	0.312
 4	 4	 1	222.850	0.321
 4	 4	 2	221.820	0.286
 4	 4	 3	220.751	0.815
 4	 4	 4	219.831	0.813
 4	 4	 5	218.784	0.823
 4	 4	 6	217.784	0.831
 4	 4	 7	216.698	0.772
 4	 5	 0	223.929	0.346
 4	 5	 1	222.837	0.375
 4	 5	 2	221.846	0.930
 4	 5	 3	220.747	0.868
 4	 5	 4	219.813	0.896
 4	 5	 5	218.766	0.826
 4	 5	 6	217.817	0.846
 4	 5	 7	216.712	0.834
 4	 6	 0	223.945	0.331
 4	 6	 1	222.877	0.348
 4	 6	 2	221.793	0.832
 4	 6	 3	220.736	0.829
 4	 6	 4	219.812	0.856
 4	 6	 5	218.772	0.830
 4	 6	 6	217.778	0.816
 4	 6	 7	216.696	0.861
 4	 7	 0	223.892	0.268
 4	 7	 1	222.852	0.311
 4	 7	 2	221.835	0.842
 4	 7	 3	220.742	0.833
 4	 7	 4	219.809	0.781
 4	 7	 5	218.772	0.787
 4	 7	 6	217.785	0.791
 4	 7	 7	216.750	0.859
 5	 0	 0	225.714	0.377
 5	 0	 1	224.612	0.379
 5	 0	 2	223.612	0.340
 5	 0	 3	222.525	0.593
 5	 0	 4	221.503	0.607
 5	 0	 5	220.444	0.603
 5	 0	 6	219.523	0.589
 5	 0	 7	218.454	0.540
 5	 1	 0	225.665	0.327
 5	 1	 1	224.576	0.342
 5	 1	 2	223.574	0.341
 5	 1	 3	222.449	0.698
 5	 1	 4	221.493	0.643
 5	 1	 5	220.460	0.610
 5	 1	 6	219.471	0.570
 5	 1	 7	218.474	0.567
 5	 2	 0	225.651	0.310
 5	 2	 1	224.570	0.317
 5	 2	 2	223.570	0.308
 5	 2	 3	222.473	0.618
 5	 2	 4	221.468	0.702
 5	 2	 5	220.467	0.664
 5	 2	 6	219.500	0.633
 5	 2	 7	218.491	0.612
 5	 3	 0	225.669	0.308
 5	 3	 1	224.566	0.312
 5	 3	 2	223.595	0.295
 5	 3	 3	222.508	0.646
 5	 3	 4	221.467	0.702
 5	 3	 5	220.460	0.632
 5	 3	 6	219.491	0.711
 5	 3	 7	218.431	0.654
 5	 4	 0	225.645	0.293
 5	 4	 1	224.565	0.301
 5	 4	 2	223.599	0.292
 5	 4	 3	222.493	0.794
 5	 4	 4	221.531	0.711
 5	 4	 5	220.427	0.741
 5	 4	 6	219.426	0.704
 5	 4	 7	218.422	0.688
 5	 5	 0	225.649	0.334
 5	 5	 1	224.550	0.367
 5	 5	 2	223.518	0.809
 5	 5	 3	222.423	0.878
 5	 5	 4	221.472	0.791
 5	 5	 5	220.439	0.773
 5	 5	 6	219.488	0.729
 5	 5	 7	218.432	0.702
 5	 6	 0	225.669	0.300
 5	 6	 1	224.563	0.306
 5	 6	 2	223.541	0.771
 5	 6	 3	222.445	0.773
 5	 6	 4	221.436	0.802
 5	 6	 5	220.391	0.769
 5	 6	 6	219.459	0.767
 5	 6	 7	218.423	0.640
 5	 7	 0	225.650	0.307
 5	 7	 1	224.540	0.294
 5	 7	 2	223.536	0.779
 5	 7	 3	222.478	0.779
 5	 7	 4	221.449	0.715
 5	 7	 5	220.416	0.740
 5	 7	 6	219.446	0.729
 5	 7	 7	218.413	0.744
 6	 0	 0	226.801	0.406
 6	 0	 1	225.706	0.439
 6	 0	 2	224.676	0.425
 6	 0	 3	223.498	0.568
 6	 0	 4	222.576	0.676
 6	 0	 5	221.478	0.717
 6	 0	 6	220.481	0.603
 6	 0	 7	219.406	0.628
 6	 1	 0	226.831	0.373
 6	 1	 1	225.697	0.371
 6	 1	 2	224.670	0.367
 6	 1	 3	223.455	0.726
 6	 1	 4	222.548	0.809
 6	 1	 5	221.454	0.636
 6	 1	 6	220.430	0.727
 6	 1	 7	219.426	0.626
 6	 2	 0	226.811	0.330
 6	 2	 1	225.653	0.352
 6	 2	 2	224.629	0.349
 6	 2	 3	223.429	0.673
 6	 2	 4	222.559	0.919
 6	 2	 5	221.475	0.845
 6	 2	 6	220.484	0.650
 6	 2	 7	219.384	0.732
 6	 3	 0	226.778	0.350
 6	 3	 1	225.658	0.333
 6	 3	 2	224.647	0.339
 6	 3	 3	223.461	0.845
 6	 3	 4	222.589	1.058
 6	 3	 5	221.387	0.875
 6	 3	 6	220.446	0.734
 6	 3	 7	219.361	0.827
 6	 4	 0	226.744	0.325
 6	 4	 1	225.622	0.323
 6	 4	 2	224.631	0.310
 6	 4	 3	223.486	1.050
 6	 4	 4	222.527	0.937
 6	 4	 5	221.462	0.995
 6	 4	 6	220.384	0.902
 6	 4	 7	219.343	0.997
 6	 5	 0	226.793	0.374
 6	 5	 1	225.671	0.386
 6	 5	 2	224.586	1.166
 6	 5	 3	223.480	1.119
 6	 5	 4	222.539	1.139
 6	 5	 5	221.396	1.106
 6	 5	 6	220.464	1.062
 6	 5	 7	219.389	1.099
 6	 6	 0	226.802	0.345
 6	 6	 1	225.659	0.342
 6	 6	 2	224.577	1.123
 6	 6	 3	223.435	1.082
 6	 6	 4	222.439	1.022
 6	 6	 5	221.433	1.170
 6	 6	 6	220.447	0.990
 6	 6	 7	219.395	1.091
 6	 7	 0	226.807	0.347
 6	 7	 1	225.621	0.320
 6	 7	 2	224.545	1.090
 6	 7	 3	223.478	1.003
 6	 7	 4	222.514	1.074
 6	 7	 5	221.413	0.858
 6	 7	 6	220.416	1.007
 6	 7	 7	219.336	0.927
 7	 0	 0	228.178	0.459
 7	 0	 1	227.120	0.473
 7	 0	 2	226.145	0.444
 7	 0	 3	225.116	0.855
 7	 0	 4	224.114	0.839
 7	 0	 5	223.029	0.805
 7	 0	 6	222.051	0.776
 7	 0	 7	221.066	0.863
 7	 1	 0	228.161	0.361
 7	 1	 1	227.036	0.402
 7	 1	 2	226.108	0.346
 7	 1	 3	225.065	0.900
 7	 1	 4	224.149	0.873
 7	 1	 5	223.033	0.898
 7	 1	 6	222.078	0.889
 7	 1	 7	220.994	0.914
 7	 2	 0	228.160	0.368
 7	 2	 1	227.064	0.345
 7	 2	 2	226.130	0.353
 7	 2	 3	225.066	1.106
 7	 2	 4	224.152	0.950
 7	 2	 5	223.022	0.999
 7	 2	 6	222.093	0.993
 7	 2	 7	220.979	1.042
 7	 3	 0	228.145	0.323
 7	 3	 1	227.054	0.314
 7	 3	 2	226.097	0.316
 7	 3	 3	225.012	1.088
 7	 3	 4	224.149	1.040
 7	 3	 5	222.999	1.080
 7	 3	 6	222.042	1.120
 7	 3	 7	221.000	1.193
 7	 4	 0	228.136	0.344
 7	 4	 1	227.047	0.344
 7	 4	 2	226.136	0.344
 7	 4	 3	224.972	1.179
 7	 4	 4	224.149	1.170
 7	 4	 5	223.028	1.203
 7	 4	 6	222.090	1.135
 7	 4	 7	220.994	1.175
 7	 5	 0	228.098	0.373
 7	 5	 1	227.004	0.356
 7	 5	 2	226.118	1.195
 7	 5	 3	225.013	1.192
 7	 5	 4	224.092	1.180
 7	 5	 5	222.937	1.275
 7	 5	 6	222.035	1.226
 7	 5	 7	221.026	1.310
 7	 6	 0	228.125	0.320
 7	 6	 1	227.010	0.336
 7	 6	 2	226.123	1.218
 7	 6	 3	225.025	1.289
 7	 6	 4	224.033	1.188
 7	 6	 5	222.942	1.198
 7	 6	 6	221.987	1.143
 7	 6	 7	220.977	1.232
 7	 7	 0	228.091	0.330
 7	 7	 1	226.967	0.341
 7	 7	 2	226.057	1.123
 7	 7	 3	224.985	1.139
 7	 7	 4	224.097	1.172
 7	 7	 5	222.973	1.132
 7	 7	 6	222.014	1.140
 7	 7	 7	220.909	1.219
 8	 0	 0	221.873	0.500
 8	 0	 1	220.872	0.494
 8	 0	 2	219.898	0.526
 8	 0	 3	218.863	1.103
 8	 0	 4	217.952	1.118
 8	 0	 5	216.935	1.149
 8	 0	 6	216.074	1.165
 8	 0	 7	214.904	1.181
 8	 1	 0	221.910	0.462
 8	 1	 1	220.857	0.427
 8	 1	 2	219.940	0.429
 8	 1	 3	219.031	1.286
 8	 1	 4	217.919	1.346
 8	 1	 5	216.897	1.349
 8	 1	 6	215.977	1.276
 8	 1	 7	214.921	1.315
 8	 2	 0	221.867	0.443
 8	 2	 1	220.819	0.428
 8	 2	 2	219.846	0.405
 8	 2	 3	218.735	1.508
 8	 2	 4	217.930	1.439
 8	 2	 5	216.798	1.493
 8	 2	 6	215.990	1.464
 8	 2	 7	214.929	1.609
 8	 3	 0	221.878	0.436
 8	 3	 1	220.801	0.448
 8	 3	 2	219.880	0.411
 8	 3	 3	218.799	1.595
 8	 3	 4	217.844	1.692
 8	 3	 5	216.828	1.689
 8	 3	 6	215.964	1.691
 8	 3	 7	214.901	1.726
 8	 4	 0	221.873	0.457
 8	 4	 1	220.781	0.452
 8	 4	 2	219.813	0.427
 8	 4	 3	218.858	1.701
 8	 4	 4	217.898	1.912
 8	 4	 5	216.924	1.835
 8	 4	 6	215.950	1.736
 8	 4	 7	214.837	1.826
 8	 5	 0	221.851	0.481
 8	 5	 1	220.804	0.518
 8	 5	 2	219.907	1.844
 8	 5	 3	218.798	1.803
 8	 5	 4	217.923	1.768
 8	 5	 5	216.865	1.771
 8	 5	 6	215.999	1.745
 8	 5	 7	214.832	1.877
 8	 6	 0	221.864	0.490
 8	 6	 1	220.787	0.518
 8	 6	 2	219.838	1.721
 8	 6	 3	218.806	1.838
 8	 6	 4	217.895	1.788
 8	 6	 5	216.876	1.744
 8	 6	 6	215.948	1.783
 8	 6	 7	214.835	1.799
 8	 7	 0	221.863	0.534
 8	 7	 1	220.840	0.513
 8	 7	 2	219.890	1.645
 8	 7	 3	218.863	1.707
 8	 7	 4	217.905	1.655
 8	 7	 5	216.851	1.737
 8	 7	 6	215.938	1.717
 8	 7	 7	214.867	1.736
 9	 0	 0	215.386	0.453
 9	 0	 1	214.267	0.427
 9	 0	 2	213.311	0.421
 9	 0	 3	212.204	0.951
 9	 0	 4	211.345	0.864
 9	 0	 5	210.259	0.858
 9	 0	 6	209.337	0.896
 9	 0	 7	208.183	0.974
 9	 1	 0	215.372	0.422
 9	 1	 1	214.239	0.420
 9	 1	 2	213.285	0.386
 9	 1	 3	212.173	1.052
 9	 1	 4	211.352	1.078
 9	 1	 5	210.227	1.065
 9	 1	 6	209.337	0.951
 9	 1	 7	208.237	1.098
 9	 2	 0	215.370	0.383
 9	 2	 1	214.233	0.398
 9	 2	 2	213.286	0.385
 9	 2	 3	212.191	1.159
 9	 2	 4	211.346	1.252
 9	 2	 5	210.223	1.207
 9	 2	 6	209.352	1.230
 9	 2	 7	208.157	1.153
 9	 3	 0	215.382	0.395
 9	 3	 1	214.212	0.422
 9	 3	 2	213.303	0.382
 9	 3	 3	212.147	1.357
 9	 3	 4	211.305	1.364
 9	 3	 5	210.233	1.409
 9	 3	 6	209.307	1.369
 9	 3	 7	208.110	1.350
 9	 4	 0	215.345	0.408
 9	 4	 1	214.263	0.407
 9	 4	 2	213.277	0.410
 9	 4	 3	212.189	1.369
 9	 4	 4	211.402	1.466
 9	 4	 5	210.261	1.478
 9	 4	 6	209.346	1.431
 9	 4	 7	208.134	1.427
 9	 5	 0	215.367	0.474
 9	 5	 1	214.222	0.471
 9	 5	 2	213.307	1.504
 9	 5	 3	212.224	1.384
 9	 5	 4	211.361	1.413
 9	 5	 5	210.308	1.515
 9	 5	 6	209.309	1.473
 9	 5	 7	208.120	1.471
 9	 6	 0	215.383	0.488
 9	 6	 1	214.240	0.473
 9	 6	 2	213.265	1.471
 9	 6	 3	212.211	1.435
 9	 6	 4	211.448	1.374
 9	 6	 5	210.271	1.507
 9	 6	 6	209.346	1.433
 9	 6	 7	208.124	1.418
 9	 7	 0	215.388	0.512
 9	 7	 1	214.297	0.522
 9	 7	 2	213.347	1.347
 9	 7	 3	212.272	1.335
 9	 7	 4	211.462	1.322
 9	 7	 5	210.353	1.318
 9	 7	 6	209.323	1.359
 9	 7	 7	208.166	1.436
10	 0	 0	221.347	0.342
10	 0	 1	220.304	0.325
10	 0	 2	219.314	0.312
10	 0	 3	218.293	0.660
10	 0	 4	217.379	0.582
10	 0	 5	216.351	0.693
10	 0	 6	215.397	0.602
10	 0	 7	214.335	0.675
10	 1	 0	221.354	0.333
10	 1	 1	220.336	0.317
10	 1	 2	219.331	0.300
10	 1	 3	218.321	0.726
10	 1	 4	217.370	0.644
10	 1	 5	216.340	0.752
10	 1	 6	215.375	0.702
10	 1	 7	214.317	0.731
10	 2	 0	221.328	0.302
10	 2	 1	220.301	0.305
10	 2	 2	219.280	0.315
10	 2	 3	218.249	0.772
10	 2	 4	217.425	0.723
10	 2	 5	216.376	0.775
10	 2	 6	215.394	0.731
10	 2	 7	214.279	0.911
10	 3	 0	221.300	0.319
10	 3	 1	220.280	0.319
10	 3	 2	219.273	0.318
10	 3	 3	218.250	0.873
10	 3	 4	217.300	0.920
10	 3	 5	216.308	0.902
10	 3	 6	215.369	0.865
10	 3	 7	214.335	0.867
10	 4	 0	221.267	0.325
10	 4	 1	220.220	0.294
10	 4	 2	219.251	0.305
10	 4	 3	218.232	0.961
10	 4	 4	217.299	1.040
10	 4	 5	216.334	0.942
10	 4	 6	215.327	0.946
10	 4	 7	214.239	0.992
10	 5	 0	221.269	0.337
10	 5	 1	220.264	0.362
10	 5	 2	219.267	0.918
10	 5	 3	218.243	0.988
10	 5	 4	217.363	0.859
10	 5	 5	216.336	0.975
10	 5	 6	215.384	0.924
10	 5	 7	214.184	1.116
10	 6	 0	221.304	0.352
10	 6	 1	220.253	0.374
10	 6	 2	219.291	0.993
10	 6	 3	218.205	1.006
10	 6	 4	217.360	0.984
10	 6	 5	216.293	0.989
10	 6	 6	215.364	0.967
10	 6	 7	214.159	1.020
10	 7	 0	221.328	0.409
10	 7	 1	220.221	0.391
10	 7	 2	219.311	0.871
10	 7	 3	218.250	0.954
10	 7	 4	217.318	0.912
10	 7	 5	216.332	0.941
10	 7	 6	215.307	0.908
10	 7	 7	214.201	0.968
11	 0	 0	229.439	0.359
11	 0	 1	228.415	0.409
11	 0	 2	227.375	0.389
11	 0	 3	226.316	0.635
11	 0	 4	225.333	0.716
11	 0	 5	224.197	0.801
11	 0	 6	223.150	0.725
11	 0	 7	222.101	0.813
11	 1	 0	229.657	0.326
11	 1	 1	228.424	0.354
11	 1	 2	227.372	0.366
11	 1	 3	226.321	0.816
11	 1	 4	225.283	0.802
11	 1	 5	224.132	0.902
11	 1	 6	223.125	0.890
11	 1	 7	222.034	0.843
11	 2	 0	229.440	0.334
11	 2	 1	228.376	0.344
11	 2	 2	227.373	0.348
11	 2	 3	226.243	0.885
11	 2	 4	225.207	0.866
11	 2	 5	224.083	0.934
11	 2	 6	223.054	0.936
11	 2	 7	221.972	0.957
11	 3	 0	229.463	0.347
11	 3	 1	228.346	0.351
11	 3	 2	227.353	0.355
11	 3	 3	226.181	1.026
11	 3	 4	225.214	0.963
11	 3	 5	224.107	0.983
11	 3	 6	223.046	1.028
11	 3	 7	221.989	1.044
11	 4	 0	229.425	0.348
11	 4	 1	228.382	0.384
11	 4	 2	227.327	0.377
11	 4	 3	226.206	1.052
11	 4	 4	225.219	1.033
11	 4	 5	224.119	0.988
11	 4	 6	223.063	1.088
11	 4	 7	221.966	1.051
11	 5	 0	229.429	0.400
11	 5	 1	228.345	0.384
11	 5	 2	227.283	1.080
11	 5	 3	226.189	1.084
11	 5	 4	225.205	1.127
11	 5	 5	224.116	1.089
11	 5	 6	223.062	1.085
11	 5	 7	222.013	1.069
11	 6	 0	229.425	0.384
11	 6	 1	228.334	0.383
11	 6	 2	227.251	1.045
11	 6	 3	226.197	1.056
11	 6	 4	225.144	1.082
11	 6	 5	224.034	1.072
11	 6	 6	223.101	1.041
11	 6	 7	222.083	1.109
11	 7	 0	229.455	0.423
11	 7	 1	228.316	0.440
11	 7	 2	227.206	0.961
11	 7	 3	226.210	1.030
11	 7	 4	225.145	0.954
11	 7	 5	224.025	1.055
11	 7	 6	223.044	0.989
11	 7	 7	221.944	1.020
12	 0	 0	224.064	0.434
12	 0	 1	223.029	0.398
12	 0	 2	221.954	0.369
12	 0	 3	220.831	0.748
12	 0	 4	219.918	0.718
12	 0	 5	218.883	0.705
12	 0	 6	217.996	0.757
12	 0	 7	216.853	0.693
12	 1	 0	224.089	0.360
12	 1	 1	222.918	0.372
12	 1	 2	221.928	0.365
12	 1	 3	220.889	0.881
12	 1	 4	219.929	0.813
12	 1	 5	218.888	0.844
12	 1	 6	217.933	0.847
12	 1	 7	216.819	0.820
12	 2	 0	224.035	0.369
12	 2	 1	222.909	0.315
12	 2	 2	221.975	0.367
12	 2	 3	220.809	0.881
12	 2	 4	219.962	0.956
12	 2	 5	218.896	0.874
12	 2	 6	217.826	0.856
12	 2	 7	216.863	0.871
12	 3	 0	224.097	0.372
12	 3	 1	222.939	0.364
12	 3	 2	221.940	0.373
12	 3	 3	220.791	0.957
12	 3	 4	219.940	0.943
12	 3	 5	218.925	0.984
12	 3	 6	217.896	0.997
12	 3	 7	216.811	0.974
12	 4	 0	224.004	0.371
12	 4	 1	222.940	0.361
12	 4	 2	221.948	0.388
12	 4	 3	220.859	1.040
12	 4	 4	219.873	0.974
12	 4	 5	218.890	1.001
12	 4	 6	217.950	1.011
12	 4	 7	216.788	0.996
12	 5	 0	224.036	0.418
12	 5	 1	222.910	0.451
12	 5	 2	221.927	1.076
12	 5	 3	220.817	1.041
12	 5	 4	219.943	1.072
12	 5	 5	218.885	1.004
12	 5	 6	217.927	0.996
12	 5	 7	216.804	1.003
12	 6	 0	224.083	0.477
12	 6	 1	222.925	0.486
12	 6	 2	221.940	1.056
12	 6	 3	220.801	0.995
12	 6	 4	219.940	1.023
12	 6	 5	218.903	1.029
12	 6	 6	217.907	0.968
12	 6	 7	216.787	1.046
12	 7	 0	224.007	0.489
12	 7	 1	222.946	0.472
12	 7	 2	221.988	0.997
12	 7	 3	220.873	0.987
12	 7	 4	219.958	0.979
12	 7	 5	218.905	0.948
12	 7	 6	217.879	0.994
12	 7	 7	216.848	0.978
