INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 8	 3	5.490	5.424	4.905	4.817
 8	 4	5.784	5.653	5.204	5.117
 8	 5	5.759	5.678	5.164	5.082
 8	 6	4.841	4.785	4.431	4.408
 8	 7	4.996	4.829	4.650	4.492
 9	 0	4.742	4.541	3.736	3.579
 9	 1	5.567	5.438	4.836	4.730
 9	 2	6.067	5.971	5.474	5.369
 9	 3	5.478	5.485	5.009	4.977
 9	 4	5.508	5.472	5.068	5.045
 9	 5	5.225	5.172	4.933	4.882
 9	 6	5.396	5.400	5.036	5.017
 9	 7	5.090	4.923	4.800	4.630
10	 0	4.978	4.674	4.176	3.930
10	 1	5.744	5.461	5.059	4.809
10	 2	5.136	4.991	4.601	4.474
10	 3	5.944	5.764	5.527	5.381
10	 4	5.504	5.409	5.006	4.930
10	 5	5.190	5.152	4.835	4.785
10	 6	5.159	5.063	4.844	4.738
10	 7	4.937	4.823	4.751	4.658
11	 0	5.250	4.885	4.242	3.971
11	 1	5.830	5.638	5.119	4.963
11	 2	5.471	5.356	4.853	4.757
11	 3	6.323	6.177	5.804	5.664
11	 4	5.572	5.557	5.228	5.204
11	 5	5.112	5.084	4.911	4.859
11	 6	4.777	4.618	4.594	4.458
11	 7	5.252	5.053	5.183	4.984
12	 0	5.990	5.651	4.840	4.551
12	 1	7.313	7.033	6.277	6.013
12	 2	5.960	5.804	5.340	5.222
12	 3	5.254	5.132	4.887	4.782
12	 4	4.821	4.773	4.442	4.417
12	 5	5.134	5.119	4.839	4.835
12	 6	4.951	4.852	4.688	4.599
12	 7	5.002	4.843	4.842	4.663
13	 0	6.956	6.390	5.704	5.260
13	 1	7.021	6.756	5.965	5.713
13	 2	5.732	5.501	4.994	4.790
13	 3	6.088	5.935	5.386	5.238
13	 4	5.899	5.890	5.208	5.218
13	 5	5.303	5.258	4.691	4.643
13	 6	5.471	5.374	4.872	4.788
13	 7	5.151	5.111	4.700	4.631
14	 0	8.669	7.915	7.233	6.602
14	 1	9.802	9.246	8.552	8.056
14	 2	6.574	6.429	6.008	5.890
14	 3	6.333	6.123	5.893	5.674
14	 4	6.409	6.309	5.889	5.811
14	 5	6.201	6.224	5.741	5.732
14	 6	5.877	5.825	5.513	5.457
14	 7	5.902	5.801	5.755	5.629
15	 0	7.685	7.048	6.204	5.676
15	 1	7.760	7.256	6.739	6.285
15	 2	5.623	5.529	5.049	4.974
15	 3	5.360	5.298	4.979	4.893
15	 4	5.500	5.505	5.066	5.080
15	 5	4.968	4.884	4.690	4.633
15	 6	5.047	5.013	4.795	4.751
15	 7	5.449	5.315	5.303	5.120
16	 0	7.395	6.719	6.058	5.509
16	 1	6.082	5.851	5.205	4.991
16	 2	6.500	6.232	5.779	5.558
16	 3	6.596	6.461	5.885	5.752
16	 4	5.988	5.999	5.329	5.340
16	 5	6.354	6.319	5.849	5.832
16	 6	5.544	5.487	5.068	5.023
16	 7	7.188	6.974	6.738	6.530
17	 0	7.258	6.476	6.020	5.385
17	 1	6.604	6.326	5.834	5.543
17	 2	6.609	6.387	5.964	5.753
17	 3	5.660	5.420	5.203	4.978
17	 4	6.687	6.662	6.240	6.189
17	 5	6.216	6.100	5.915	5.795
17	 6	7.489	7.184	7.191	6.904
17	 7	7.375	7.086	7.102	6.828
18	 0	6.844	6.278	5.664	5.198
18	 1	5.708	5.567	4.902	4.791
18	 2	6.482	6.322	5.661	5.520
18	 3	5.381	5.195	4.674	4.513
18	 4	6.003	5.977	5.333	5.321
18	 5	6.521	6.463	5.779	5.731
18	 6	6.594	6.519	5.961	5.901
18	 7	5.689	5.649	5.155	5.122
19	 0	5.511	5.052	4.483	4.158
19	 1	5.778	5.395	5.005	4.684
19	 2	6.133	6.037	5.266	5.173
19	 3	5.243	5.067	4.687	4.528
19	 4	6.076	6.026	5.519	5.491
19	 5	6.459	6.451	5.988	5.962
19	 6	6.046	5.893	5.679	5.528
19	 7	5.820	5.576	5.634	5.412
20	 0	4.581	4.240	3.742	3.468
20	 1	5.130	4.994	4.390	4.264
20	 2	5.439	5.360	4.700	4.648
20	 3	4.687	4.588	4.183	4.111
20	 4	5.630	5.597	5.066	5.035
20	 5	5.854	5.710	5.446	5.292
20	 6	5.888	5.679	5.467	5.271
20	 7	6.198	6.078	5.804	5.706
21	 0	5.490	5.228	4.498	4.261
21	 1	5.071	4.875	4.474	4.307
21	 2	5.785	5.719	5.169	5.109
21	 3	5.321	5.278	4.917	4.876
21	 4	5.854	5.815	5.488	5.480
21	 5	5.112	5.075	4.859	4.836
21	 6	5.831	5.694	5.567	5.438
21	 7	6.904	6.763	6.650	6.523
22	 0	4.424	4.171	3.566	3.387
22	 1	5.217	5.092	4.427	4.301
22	 2	5.224	5.159	4.531	4.459
22	 3	5.233	5.147	4.569	4.473
22	 4	5.324	5.300	4.581	4.566
22	 5	5.750	5.695	5.284	5.240
22	 6	5.919	5.862	5.472	5.419
22	 7	5.775	5.696	5.402	5.337
23	 0	4.388	4.247	3.603	3.501
23	 1	4.638	4.688	3.997	3.993
23	 2	5.562	5.516	4.883	4.844
23	 3	5.931	5.827	5.362	5.288
23	 4	5.689	5.626	5.224	5.165
23	 5	6.147	6.053	5.805	5.722
23	 6	6.445	6.425	6.118	6.118
23	 7	6.245	6.118	5.995	5.872
24	 0	4.799	4.752	3.805	3.764
24	 1	5.136	4.991	4.411	4.265
24	 2	5.208	5.118	4.664	4.594
24	 3	6.175	6.128	5.634	5.606
24	 4	6.426	6.366	5.918	5.890
24	 5	7.157	7.040	6.588	6.511
24	 6	6.243	6.119	5.811	5.713
24	 7	7.223	6.919	6.847	6.613
25	 0	4.968	4.645	4.026	3.763
25	 1	5.375	5.197	4.560	4.395
25	 2	6.245	6.092	5.552	5.424
25	 3	6.134	5.979	5.662	5.496
25	 4	6.728	6.748	6.117	6.115
25	 5	7.022	6.995	6.495	6.479
25	 6	8.194	8.003	7.617	7.467
25	 7	7.273	7.101	6.783	6.624
26	 0	5.181	4.890	4.132	3.895
26	 1	5.701	5.616	4.891	4.807
26	 2	6.676	6.495	6.002	5.857
26	 3	6.749	6.641	6.161	6.049
26	 4	6.520	6.379	6.100	5.974
26	 5	6.879	6.886	6.539	6.541
26	 6	5.353	5.243	5.149	5.032
26	 7	7.099	6.753	6.892	6.578
27	 0	5.491	4.953	4.420	4.000
27	 1	5.324	5.210	4.671	4.575
27	 2	6.795	6.655	6.077	5.965
27	 3	5.426	5.331	5.057	4.980
27	 4	6.141	6.111	5.612	5.574
27	 5	6.628	6.445	6.158	5.987
27	 6	6.618	6.448	6.154	5.991
27	 7	6.859	6.685	6.494	6.336
28	 0	7.183	6.491	5.754	5.183
28	 1	6.651	6.503	5.695	5.563
28	 2	6.610	6.391	5.874	5.668
28	 3	6.911	6.715	6.245	6.086
28	 4	6.863	6.833	6.250	6.249
28	 5	7.033	7.019	6.686	6.663
28	 6	6.484	6.261	6.084	5.877
28	 7	7.211	7.104	6.885	6.785
29	 0	7.901	7.032	6.545	5.865
29	 1	7.403	7.140	6.461	6.228
29	 2	6.540	6.404	5.861	5.748
29	 3	6.307	6.215	5.807	5.741
29	 4	6.753	6.710	6.236	6.211
29	 5	7.954	7.929	7.437	7.399
29	 6	6.702	6.575	6.261	6.154
29	 7	7.178	7.002	6.756	6.604
30	 0	8.206	7.378	6.749	6.073
30	 1	7.874	7.414	6.826	6.430
30	 2	5.292	5.170	4.718	4.595
30	 3	6.008	5.839	5.453	5.309
30	 4	5.849	5.827	5.340	5.318
30	 5	6.101	6.047	5.788	5.724
30	 6	5.927	5.836	5.631	5.544
30	 7	5.741	5.603	5.578	5.456
31	 0	8.226	7.215	6.935	6.082
31	 1	6.552	6.291	5.701	5.497
31	 2	6.434	6.350	5.824	5.752
31	 3	7.459	7.328	6.873	6.743
31	 4	6.390	6.318	5.900	5.832
31	 5	9.143	8.986	8.530	8.437
31	 6	6.133	5.922	5.743	5.539
31	 7	7.015	6.798	6.687	6.500
