INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.178	2.620	2.916	2.387
 0	 1	2.814	2.563	2.673	2.449
 0	 2	2.667	2.528	2.623	2.498
 0	 3	2.887	2.745	2.856	2.725
 0	 4	2.728	2.578	2.777	2.614
 0	 5	2.952	2.863	3.008	2.936
 0	 6	3.014	2.883	3.046	2.927
 0	 7	3.076	2.971	3.246	3.134
 1	 0	3.756	3.191	3.190	2.711
 1	 1	3.373	3.210	2.967	2.830
 1	 2	3.330	3.093	2.987	2.790
 1	 3	3.127	2.928	2.832	2.666
 1	 4	3.053	2.957	2.860	2.771
 1	 5	2.985	2.857	2.779	2.668
 1	 6	3.326	3.238	3.023	2.915
 1	 7	3.302	3.146	3.082	2.928
 2	 0	3.591	3.264	2.938	2.676
 2	 1	3.233	3.187	2.778	2.738
 2	 2	2.826	2.702	2.525	2.440
 2	 3	2.870	2.694	2.594	2.451
 2	 4	2.855	2.800	2.664	2.583
 2	 5	2.935	2.809	2.728	2.654
 2	 6	2.934	2.833	2.703	2.626
 2	 7	3.070	3.030	2.939	2.908
 3	 0	2.981	2.807	2.444	2.278
 3	 1	2.876	2.808	2.458	2.405
 3	 2	2.785	2.720	2.419	2.369
 3	 3	2.722	2.745	2.360	2.366
 3	 4	2.545	2.544	2.289	2.292
 3	 5	2.762	2.662	2.452	2.394
 3	 6	2.961	2.883	2.547	2.495
 3	 7	2.872	2.774	2.602	2.503
 4	 0	3.005	2.936	2.491	2.406
 4	 1	2.776	2.713	2.425	2.382
 4	 2	2.727	2.618	2.505	2.398
 4	 3	2.845	2.782	2.580	2.527
 4	 4	2.774	2.773	2.599	2.597
 4	 5	3.013	2.897	2.801	2.734
 4	 6	3.126	3.107	2.809	2.814
 4	 7	3.100	3.066	2.956	2.948
 5	 0	2.945	2.834	2.426	2.309
 5	 1	3.077	2.954	2.609	2.535
 5	 2	2.768	2.704	2.505	2.435
 5	 3	2.923	2.788	2.620	2.535
 5	 4	2.701	2.621	2.546	2.458
 5	 5	2.961	2.819	2.735	2.639
 5	 6	3.237	3.172	2.908	2.870
 5	 7	3.112	3.063	2.913	2.871
 6	 0	2.645	2.649	2.149	2.098
 6	 1	2.694	2.611	2.219	2.178
 6	 2	2.673	2.616	2.347	2.283
 6	 3	2.855	2.775	2.419	2.368
 6	 4	2.747	2.785	2.444	2.470
 6	 5	3.055	2.873	2.684	2.616
 6	 6	3.553	3.531	2.900	2.866
 6	 7	3.285	3.227	2.945	2.926
 7	 0	3.423	3.440	2.750	2.699
 7	 1	3.397	3.291	2.790	2.730
 7	 2	3.099	3.064	2.784	2.743
 7	 3	3.180	3.104	2.773	2.724
 7	 4	3.005	2.974	2.809	2.794
 7	 5	3.178	3.049	2.871	2.879
 7	 6	3.533	3.449	2.953	3.004
 7	 7	3.447	3.437	3.161	3.141
 8	 0	3.636	3.545	3.006	2.874
 8	 1	3.734	3.551	3.111	3.016
 8	 2	3.434	3.277	3.062	2.860
 8	 3	3.520	3.412	3.005	2.890
 8	 4	3.330	3.434	3.085	3.108
 8	 5	3.603	3.348	3.161	3.072
 8	 6	3.958	3.952	3.171	3.182
 8	 7	3.891	3.880	3.361	3.310
 9	 0	2.762	2.798	2.258	2.217
 9	 1	2.955	2.917	2.444	2.405
 9	 2	2.919	2.816	2.568	2.463
 9	 3	3.429	3.244	2.925	2.784
 9	 4	3.192	3.191	2.870	2.812
 9	 5	3.722	3.335	3.288	3.100
 9	 6	4.255	4.038	3.455	3.320
 9	 7	4.188	3.933	3.714	3.502
10	 0	3.316	3.156	2.728	2.578
10	 1	3.273	3.148	2.755	2.693
10	 2	3.218	3.128	2.905	2.765
10	 3	3.359	3.305	2.969	2.923
10	 4	3.373	3.333	3.117	3.083
10	 5	3.337	3.246	3.078	3.045
10	 6	3.755	3.653	3.274	3.214
10	 7	3.521	3.537	3.286	3.290
11	 0	3.063	2.992	2.551	2.460
11	 1	2.983	2.837	2.580	2.463
11	 2	2.849	2.829	2.566	2.554
11	 3	2.816	2.738	2.482	2.459
11	 4	2.776	2.819	2.535	2.534
11	 5	3.119	2.974	2.804	2.783
11	 6	3.435	3.366	2.903	2.886
11	 7	3.420	3.451	3.116	3.091
12	 0	2.683	2.609	2.263	2.164
12	 1	2.833	2.758	2.512	2.459
12	 2	2.730	2.611	2.492	2.364
12	 3	2.928	2.744	2.683	2.545
12	 4	2.803	2.797	2.671	2.662
12	 5	3.095	3.013	2.899	2.860
12	 6	3.528	3.459	3.188	3.149
12	 7	3.407	3.407	3.240	3.201
13	 0	2.912	2.888	2.451	2.403
13	 1	3.016	2.935	2.616	2.553
13	 2	2.989	2.877	2.714	2.602
13	 3	3.246	3.155	2.968	2.892
13	 4	3.385	3.333	3.171	3.098
13	 5	3.785	3.663	3.503	3.397
13	 6	4.456	4.376	3.948	3.917
13	 7	4.877	4.741	4.573	4.404
14	 0	3.450	3.292	2.838	2.706
