INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
15	 2	46.066	34.637	40.946	29.376
15	 3	49.874	38.185	45.372	34.412
15	 4	35.696	13.809	32.372	12.727
15	 5	36.730	14.831	33.569	13.681
15	 6	33.207	14.999	32.349	13.483
15	 7	32.451	13.728	31.681	12.670
16	 0	24.886	11.084	20.321	8.884
16	 1	50.495	35.563	42.408	29.473
16	 2	54.195	36.842	47.260	30.394
16	 3	59.121	41.985	51.716	36.412
16	 4	43.778	15.661	37.615	13.435
16	 5	44.318	15.455	39.042	13.735
16	 6	38.112	15.670	36.541	13.963
16	 7	37.594	14.100	35.166	12.682
17	 0	19.623	8.762	16.740	7.410
17	 1	36.558	25.457	31.637	22.097
17	 2	41.108	26.872	37.184	22.786
17	 3	46.837	31.534	42.059	28.276
17	 4	35.020	12.727	30.796	11.398
17	 5	36.231	12.937	32.523	11.814
17	 6	31.199	14.243	30.126	12.730
17	 7	30.683	13.180	28.796	11.826
18	 0	12.957	6.705	10.975	5.595
18	 1	21.994	14.033	19.277	12.407
18	 2	26.707	15.804	23.979	13.009
18	 3	31.224	16.837	28.606	15.471
18	 4	22.799	9.419	19.896	8.640
18	 5	22.993	9.981	20.546	9.146
18	 6	19.066	10.514	19.332	9.783
18	 7	18.176	9.297	17.317	8.300
19	 0	9.304	4.155	7.907	3.481
19	 1	22.192	4.901	18.893	4.179
19	 2	26.136	5.755	22.750	4.389
19	 3	31.318	5.549	28.052	4.778
19	 4	13.795	5.069	11.616	4.479
19	 5	15.364	4.827	13.194	4.226
19	 6	12.319	5.348	12.345	4.565
19	 7	9.808	4.921	9.399	4.238
20	 0	10.416	5.702	9.167	4.695
20	 1	28.705	14.203	24.632	12.718
20	 2	28.645	17.993	25.770	13.835
20	 3	31.607	20.026	29.972	18.149
20	 4	18.260	6.356	15.953	5.913
20	 5	19.911	7.130	17.621	6.568
20	 6	13.775	6.668	14.497	5.852
20	 7	12.072	6.539	12.076	5.599
21	 0	14.247	7.396	12.591	6.327
21	 1	36.878	24.069	31.784	21.498
21	 2	42.722	30.513	38.616	23.573
21	 3	45.092	30.305	43.012	28.695
21	 4	29.845	8.779	26.398	8.142
21	 5	33.388	10.865	28.136	9.123
21	 6	22.097	10.584	24.091	9.218
21	 7	20.791	9.069	20.848	7.545
22	 0	33.369	13.891	29.097	11.521
22	 1	77.934	50.327	68.106	45.319
22	 2	86.877	58.312	79.267	43.743
22	 3	96.279	72.117	92.615	67.824
22	 4	75.117	18.152	67.313	17.094
22	 5	75.232	23.033	66.230	20.732
22	 6	49.285	22.153	56.876	19.762
22	 7	48.231	18.917	49.072	15.823
23	 0	37.846	19.994	36.175	17.035
23	 1	100.521	60.986	77.577	56.193
23	 2	89.389	99.788	77.071	64.052
23	 3	88.146	88.974	92.310	72.643
23	 4	  NaN	33.840	84.001	28.779
23	 5	98.491	40.399	73.100	35.527
23	 6	59.420	32.500	63.475	26.190
23	 7	52.899	30.238	53.386	23.333
24	 0	36.374	24.033	34.073	20.061
24	 1	100.774	76.296	81.742	63.309
24	 2	110.476	96.585	88.205	69.626
24	 3	98.630	86.964	98.431	78.388
24	 4	94.539	38.397	92.424	37.305
24	 5	98.732	49.022	73.691	45.621
24	 6	62.861	41.435	64.484	35.698
24	 7	54.905	37.817	57.440	30.735
25	 0	27.694	13.818	24.919	11.427
25	 1	77.597	56.065	62.093	48.502
25	 2	70.540	68.178	62.749	50.550
25	 3	74.792	75.598	74.620	63.162
25	 4	64.081	19.214	53.342	16.963
25	 5	61.706	21.894	50.762	20.500
25	 6	41.333	21.231	45.262	17.766
25	 7	37.993	18.084	38.534	15.183
26	 0	17.705	7.266	15.016	5.998
26	 1	46.876	26.342	41.341	23.780
26	 2	58.445	30.329	51.995	23.920
26	 3	64.026	36.993	60.127	32.921
26	 4	36.427	8.701	31.843	7.819
26	 5	38.476	10.286	33.963	8.794
26	 6	28.613	10.335	30.416	9.080
26	 7	25.379	8.721	24.838	7.080
27	 0	7.644	3.595	6.402	2.902
27	 1	23.328	10.502	19.959	9.077
27	 2	28.021	11.136	24.741	8.829
27	 3	29.911	13.121	27.514	12.097
27	 4	13.077	3.882	11.312	3.456
27	 5	14.211	4.082	12.496	3.747
27	 6	10.796	4.262	11.139	3.777
27	 7	8.297	4.032	8.119	3.573
28	 0	11.392	6.031	9.569	4.833
28	 1	21.623	13.509	18.431	11.839
28	 2	24.912	14.761	21.658	11.919
28	 3	29.628	17.585	26.465	15.271
28	 4	22.556	9.840	19.402	8.565
28	 5	21.845	9.799	19.220	8.627
28	 6	19.033	10.763	18.622	9.208
28	 7	20.298	10.266	18.901	8.681
29	 0	22.023	9.768	18.780	8.241
29	 1	42.103	30.950	36.086	26.725
29	 2	44.326	35.709	38.851	29.832
29	 3	49.239	40.535	43.468	35.266
29	 4	42.000	14.389	35.798	12.565
29	 5	41.383	16.212	35.896	14.201
29	 6	36.126	17.223	33.693	14.715
29	 7	36.362	14.865	33.126	13.069
30	 0	26.370	10.884	21.897	8.947
30	 1	51.197	35.170	43.782	30.126
30	 2	57.389	40.738	48.703	32.855
30	 3	62.562	44.954	53.948	38.773
30	 4	47.205	16.322	40.796	13.927
30	 5	48.150	17.644	41.591	15.000
30	 6	41.846	17.377	39.000	15.221
30	 7	41.251	14.823	37.945	13.036
31	 0	23.771	9.765	19.567	7.912
31	 1	47.047	30.386	39.944	26.113
31	 2	52.324	34.699	45.497	28.921
31	 3	57.455	40.178	50.779	35.120
31	 4	42.970	14.915	37.972	13.311
31	 5	45.216	17.302	39.963	15.262
31	 6	38.569	15.214	37.141	13.763
31	 7	38.662	14.676	36.533	13.505
