INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 5	 5	2.634	2.629	2.375	2.369
 5	 6	2.728	2.723	2.476	2.466
 5	 7	2.721	2.691	2.503	2.480
 6	 0	2.411	2.367	1.937	1.892
 6	 1	2.494	2.409	2.068	2.002
 6	 2	2.488	2.434	2.137	2.094
 6	 3	2.556	2.493	2.207	2.149
 6	 4	2.536	2.479	2.284	2.232
 6	 5	2.651	2.598	2.370	2.326
 6	 6	2.591	2.563	2.324	2.307
 6	 7	2.691	2.618	2.483	2.417
 7	 0	2.835	2.738	2.243	2.169
 7	 1	2.707	2.578	2.273	2.200
 7	 2	2.505	2.448	2.221	2.168
 7	 3	2.584	2.573	2.318	2.305
 7	 4	2.611	2.533	2.437	2.369
 7	 5	2.670	2.625	2.470	2.438
 7	 6	2.728	2.689	2.515	2.483
 7	 7	2.772	2.759	2.632	2.620
 8	 0	3.024	2.854	2.434	2.305
 8	 1	2.891	2.792	2.450	2.384
 8	 2	3.015	2.905	2.599	2.527
 8	 3	3.054	2.935	2.702	2.569
 8	 4	3.042	2.942	2.725	2.641
 8	 5	3.401	3.324	3.068	2.997
 8	 6	3.842	3.663	3.386	3.238
 8	 7	3.929	3.819	3.595	3.459
 9	 0	3.080	2.969	2.500	2.426
 9	 1	3.017	2.880	2.552	2.446
 9	 2	3.055	2.922	2.652	2.553
 9	 3	3.097	2.984	2.694	2.610
 9	 4	3.252	3.141	2.900	2.803
 9	 5	3.371	3.306	3.027	2.981
 9	 6	3.563	3.475	3.160	3.087
 9	 7	3.730	3.703	3.385	3.336
10	 0	2.390	2.363	1.971	1.956
10	 1	2.485	2.485	2.104	2.105
10	 2	2.568	2.480	2.233	2.154
10	 3	2.547	2.515	2.228	2.207
10	 4	2.732	2.750	2.413	2.403
10	 5	2.859	2.787	2.570	2.488
10	 6	3.209	3.086	2.865	2.763
10	 7	3.175	3.108	2.894	2.831
11	 0	2.632	2.625	2.131	2.128
11	 1	2.660	2.612	2.228	2.191
11	 2	2.737	2.576	2.365	2.227
11	 3	2.706	2.658	2.412	2.382
11	 4	2.913	2.871	2.642	2.602
11	 5	2.890	2.872	2.670	2.648
11	 6	3.053	2.999	2.826	2.758
11	 7	3.197	3.148	3.030	2.975
12	 0	2.487	2.472	2.025	2.009
12	 1	2.653	2.648	2.301	2.301
12	 2	2.508	2.490	2.279	2.265
12	 3	2.652	2.640	2.424	2.423
12	 4	2.709	2.692	2.493	2.475
12	 5	2.921	2.929	2.728	2.729
12	 6	3.148	3.134	2.869	2.858
12	 7	3.216	3.169	2.959	2.937
13	 0	2.674	2.600	2.188	2.127
13	 1	2.732	2.650	2.400	2.331
13	 2	2.698	2.640	2.417	2.366
13	 3	2.777	2.752	2.563	2.540
13	 4	3.111	3.078	2.856	2.801
13	 5	3.068	2.990	2.808	2.737
13	 6	3.561	3.502	3.296	3.263
13	 7	3.634	3.514	3.409	3.304
14	 0	2.502	2.502	2.101	2.101
14	 1	2.712	2.721	2.373	2.379
14	 2	2.695	2.693	2.490	2.488
14	 3	2.817	2.828	2.640	2.646
14	 4	2.987	2.971	2.856	2.848
14	 5	3.190	3.146	3.093	3.046
14	 6	3.439	3.437	3.366	3.363
14	 7	3.756	3.717	3.697	3.653
15	 0	2.555	2.552	2.097	2.088
15	 1	2.525	2.515	2.234	2.221
15	 2	2.731	2.722	2.463	2.473
15	 3	2.860	2.873	2.651	2.653
15	 4	3.023	3.027	2.842	2.849
15	 5	3.300	3.222	3.104	3.033
15	 6	3.574	3.546	3.344	3.330
15	 7	3.805	3.769	3.625	3.598
16	 0	2.299	2.287	1.928	1.921
16	 1	2.270	2.187	2.023	1.949
16	 2	2.204	2.168	2.039	2.008
16	 3	2.309	2.261	2.158	2.104
16	 4	2.305	2.234	2.220	2.154
16	 5	2.323	2.246	2.242	2.171
16	 6	2.535	2.462	2.439	2.371
16	 7	2.626	2.568	2.585	2.532
17	 0	2.547	2.547	2.102	2.105
17	 1	2.411	2.365	2.056	2.028
17	 2	2.473	2.418	2.154	2.110
17	 3	2.550	2.553	2.286	2.289
17	 4	2.547	2.512	2.307	2.276
17	 5	2.598	2.576	2.379	2.359
17	 6	2.598	2.530	2.375	2.315
17	 7	2.630	2.640	2.467	2.466
18	 0	2.572	2.541	2.139	2.116
18	 1	2.590	2.556	2.247	2.218
18	 2	2.669	2.661	2.383	2.377
18	 3	2.692	2.654	2.406	2.372
18	 4	2.686	2.657	2.466	2.441
18	 5	2.698	2.674	2.488	2.478
18	 6	2.709	2.709	2.465	2.470
18	 7	2.851	2.851	2.685	2.678
19	 0	2.974	2.980	2.411	2.410
19	 1	2.950	2.946	2.533	2.534
19	 2	2.746	2.742	2.469	2.472
19	 3	2.863	2.865	2.559	2.559
19	 4	2.853	2.853	2.565	2.566
19	 5	2.998	3.002	2.715	2.715
19	 6	3.191	3.192	2.896	2.903
19	 7	3.189	3.145	2.958	2.918
20	 0	2.535	2.410	2.080	1.986
20	 1	2.642	2.519	2.239	2.152
20	 2	2.423	2.332	2.143	2.066
20	 3	2.530	2.447	2.221	2.145
20	 4	2.490	2.384	2.263	2.169
20	 5	2.490	2.389	2.279	2.194
20	 6	2.526	2.433	2.334	2.246
20	 7	2.656	2.513	2.500	2.369
21	 0	2.460	2.428	2.032	2.001
21	 1	2.481	2.414	2.159	2.106
21	 2	2.414	2.333	2.159	2.089
21	 3	2.465	2.431	2.204	2.171
21	 4	2.559	2.480	2.333	2.261
21	 5	2.529	2.509	2.346	2.329
21	 6	2.640	2.626	2.432	2.430
21	 7	2.746	2.708	2.606	2.576
22	 0	2.803	2.765	2.304	2.286
22	 1	2.839	2.834	2.455	2.453
22	 2	2.659	2.610	2.392	2.357
22	 3	2.822	2.776	2.560	2.532
22	 4	2.855	2.835	2.590	2.573
22	 5	2.830	2.757	2.589	2.518
22	 6	2.989	2.981	2.723	2.710
22	 7	3.235	3.162	3.033	2.971
23	 0	3.098	3.011	2.444	2.383
23	 1	3.046	2.944	2.482	2.382
23	 2	2.727	2.620	2.368	2.283
23	 3	2.652	2.621	2.316	2.290
23	 4	2.723	2.654	2.419	2.368
23	 5	2.705	2.490	2.468	2.272
23	 6	2.808	2.706	2.585	2.498
23	 7	2.784	2.716	2.625	2.562
24	 0	3.389	3.386	2.703	2.711
24	 1	3.333	3.304	2.745	2.721
24	 2	3.113	3.108	2.677	2.671
24	 3	3.232	3.216	2.716	2.718
24	 4	3.179	3.178	2.768	2.766
24	 5	3.208	3.197	2.779	2.763
24	 6	3.121	3.095	2.697	2.673
24	 7	3.350	3.321	2.967	2.970
25	 0	2.912	2.850	2.263	2.231
25	 1	2.779	2.716	2.293	2.238
25	 2	2.497	2.409	2.192	2.124
25	 3	2.472	2.417	2.205	2.151
25	 4	2.521	2.415	2.265	2.174
25	 5	2.553	2.426	2.359	2.240
25	 6	2.682	2.627	2.462	2.417
25	 7	2.713	2.664	2.522	2.480
26	 0	2.516	2.451	2.034	1.993
26	 1	2.468	2.439	2.107	2.082
26	 2	2.438	2.385	2.184	2.137
26	 3	2.419	2.340	2.172	2.101
26	 4	2.421	2.383	2.280	2.242
26	 5	2.527	2.474	2.404	2.356
26	 6	2.615	2.550	2.433	2.376
26	 7	2.768	2.712	2.603	2.550
27	 0	2.644	2.609	2.118	2.097
27	 1	2.529	2.539	2.191	2.195
27	 2	2.486	2.473	2.217	2.211
27	 3	2.520	2.519	2.276	2.280
27	 4	2.524	2.511	2.303	2.291
27	 5	2.634	2.633	2.415	2.409
27	 6	2.780	2.766	2.547	2.540
27	 7	2.826	2.819	2.606	2.607
28	 0	2.556	2.491	2.076	2.046
28	 1	2.464	2.391	2.091	2.039
28	 2	2.393	2.314	2.049	1.982
28	 3	2.454	2.369	2.104	2.029
28	 4	2.535	2.470	2.201	2.146
28	 5	2.589	2.487	2.260	2.168
28	 6	2.642	2.597	2.310	2.267
28	 7	2.513	2.464	2.218	2.176
29	 0	2.405	2.313	2.000	1.932
29	 1	2.671	2.565	2.291	2.205
29	 2	2.445	2.403	2.097	2.062
29	 3	2.517	2.432	2.192	2.120
29	 4	2.560	2.466	2.238	2.157
29	 5	2.414	2.366	2.179	2.137
29	 6	2.710	2.679	2.407	2.387
29	 7	2.744	2.687	2.474	2.424
30	 0	2.980	2.891	2.407	2.338
30	 1	2.684	2.641	2.270	2.235
30	 2	2.490	2.455	2.192	2.165
30	 3	2.478	2.338	2.211	2.082
30	 4	2.441	2.429	2.208	2.199
30	 5	2.530	2.440	2.304	2.223
30	 6	2.718	2.540	2.495	2.336
30	 7	2.647	2.557	2.496	2.414
31	 0	2.644	2.615	2.223	2.215
31	 1	2.635	2.603	2.358	2.333
31	 2	2.697	2.620	2.434	2.364
31	 3	2.598	2.546	2.446	2.401
31	 4	2.600	2.523	2.521	2.452
31	 5	2.770	2.745	2.708	2.687
31	 6	2.893	2.828	2.821	2.765
31	 7	2.955	2.934	2.923	2.897
