INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.691	2.668	3.305	2.389
 0	 1	4.530	3.171	4.162	2.920
 0	 2	4.816	3.932	4.533	3.704
 0	 3	5.532	3.985	5.346	3.857
 0	 4	6.003	4.614	5.934	4.563
 0	 5	6.145	4.917	6.246	5.000
 0	 6	5.940	5.158	6.155	5.356
 0	 7	6.117	4.768	6.391	4.989
 1	 0	3.828	3.184	3.128	2.601
 1	 1	4.328	3.232	3.708	2.769
 1	 2	4.458	3.433	3.931	3.031
 1	 3	5.014	3.930	4.475	3.513
 1	 4	5.019	3.871	4.558	3.510
 1	 5	5.312	4.268	4.894	3.930
 1	 6	5.060	4.348	4.804	4.152
 1	 7	5.260	4.179	4.982	3.964
 2	 0	3.438	3.220	2.785	2.620
 2	 1	3.452	3.197	2.984	2.759
 2	 2	3.642	3.342	3.235	2.974
 2	 3	4.062	3.786	3.618	3.360
 2	 4	4.455	3.818	4.027	3.462
 2	 5	4.250	3.866	3.874	3.521
 2	 6	4.206	4.076	3.914	3.799
 2	 7	4.216	3.898	3.912	3.615
 3	 0	2.711	2.668	2.188	2.154
 3	 1	2.833	2.717	2.386	2.287
 3	 2	2.796	2.675	2.477	2.382
 3	 3	2.926	2.848	2.627	2.555
 3	 4	2.987	2.870	2.710	2.606
 3	 5	2.976	2.947	2.784	2.761
 3	 6	3.012	2.901	2.796	2.694
 3	 7	2.987	2.883	2.855	2.765
 4	 0	2.567	2.537	2.067	2.047
 4	 1	2.565	2.514	2.162	2.130
 4	 2	2.519	2.492	2.185	2.163
 4	 3	2.490	2.474	2.175	2.163
 4	 4	2.593	2.546	2.288	2.246
 4	 5	2.485	2.437	2.243	2.195
 4	 6	2.585	2.521	2.320	2.282
 4	 7	2.578	2.520	2.386	2.334
 5	 0	2.520	2.476	2.002	1.969
 5	 1	2.595	2.473	2.219	2.121
 5	 2	2.478	2.399	2.154	2.091
 5	 3	2.583	2.505	2.277	2.210
 5	 4	2.602	2.477	2.329	2.224
 5	 5	2.686	2.514	2.443	2.283
 5	 6	2.555	2.500	2.386	2.337
 5	 7	2.939	2.895	2.741	2.699
 6	 0	4.436	3.830	3.576	3.089
 6	 1	4.846	4.002	4.194	3.474
 6	 2	5.031	4.159	4.425	3.666
 6	 3	5.400	4.404	4.859	3.962
 6	 4	5.470	4.567	4.994	4.167
 6	 5	5.533	4.889	5.086	4.492
 6	 6	5.571	4.405	5.182	4.083
 6	 7	5.858	5.087	5.493	4.783
 7	 0	5.387	3.754	4.252	2.964
 7	 1	6.296	3.957	5.291	3.332
 7	 2	6.464	4.557	5.636	3.994
 7	 3	7.401	4.743	6.535	4.196
 7	 4	7.679	5.211	6.914	4.700
 7	 5	7.814	5.797	7.371	5.495
 7	 6	7.436	5.511	7.127	5.296
 7	 7	7.862	5.675	7.540	5.473
 8	 0	7.125	4.191	5.659	3.307
 8	 1	7.829	4.581	6.756	3.942
 8	 2	8.526	5.115	7.450	4.469
 8	 3	9.068	5.784	8.205	5.243
 8	 4	9.753	6.549	8.886	5.994
 8	 5	9.834	6.809	9.014	6.229
 8	 6	9.292	6.875	8.727	6.462
 8	 7	9.712	7.157	8.945	6.638
 9	 0	3.101	2.723	2.575	2.263
 9	 1	3.275	2.810	2.835	2.424
 9	 2	3.366	2.975	3.025	2.678
 9	 3	3.388	2.997	3.142	2.776
 9	 4	3.754	3.385	3.472	3.130
 9	 5	3.719	3.468	3.557	3.302
 9	 6	3.967	3.758	3.889	3.675
 9	 7	3.942	3.629	3.920	3.613
10	 0	2.826	2.630	2.300	2.141
10	 1	3.074	2.931	2.598	2.465
10	 2	3.392	3.276	2.969	2.851
10	 3	3.317	3.183	2.963	2.843
10	 4	3.600	3.390	3.215	3.016
10	 5	3.735	3.582	3.476	3.328
10	 6	3.787	3.667	3.548	3.452
10	 7	3.748	3.610	3.558	3.436
11	 0	2.939	2.852	2.381	2.310
11	 1	3.166	2.754	2.749	2.380
11	 2	3.127	3.017	2.782	2.694
11	 3	3.160	2.888	2.926	2.675
11	 4	3.342	3.273	3.116	3.058
11	 5	3.412	3.197	3.276	3.085
11	 6	3.313	3.218	3.301	3.226
11	 7	3.417	3.342	3.344	3.283
12	 0	2.825	2.779	2.250	2.216
12	 1	2.936	2.895	2.541	2.496
12	 2	2.936	2.827	2.587	2.496
12	 3	2.976	2.891	2.744	2.676
12	 4	3.109	2.956	2.797	2.672
12	 5	3.045	2.996	2.852	2.804
12	 6	3.239	3.234	3.059	3.051
12	 7	3.404	3.293	3.179	3.088
13	 0	2.682	2.581	2.173	2.091
13	 1	2.739	2.714	2.347	2.317
13	 2	2.738	2.636	2.396	2.307
13	 3	3.040	2.946	2.744	2.659
13	 4	3.119	3.068	2.807	2.738
13	 5	3.398	3.275	3.229	3.115
13	 6	3.564	3.448	3.387	3.304
13	 7	3.828	3.677	3.637	3.479
14	 0	2.875	2.539	2.383	2.100
14	 1	3.147	2.839	2.751	2.470
14	 2	3.369	3.060	3.012	2.737
14	 3	3.661	3.376	3.399	3.140
14	 4	4.089	3.792	3.791	3.528
14	 5	4.180	3.977	4.064	3.874
14	 6	4.244	4.076	4.146	3.979
14	 7	4.531	4.345	4.468	4.268
15	 0	3.254	3.074	2.643	2.500
15	 1	3.435	3.202	2.902	2.704
15	 2	3.623	3.500	3.145	3.027
15	 3	3.914	3.755	3.512	3.365
15	 4	4.127	3.963	3.638	3.468
15	 5	4.387	4.208	3.987	3.822
15	 6	4.412	4.292	4.114	3.998
15	 7	4.886	4.809	4.527	4.468
16	 0	3.755	3.086	2.998	2.462
16	 1	3.868	3.299	3.341	2.841
16	 2	4.030	3.640	3.617	3.277
16	 3	4.320	3.630	3.897	3.268
16	 4	4.511	4.060	4.074	3.656
16	 5	4.574	3.968	4.219	3.663
16	 6	4.553	4.150	4.222	3.841
16	 7	4.657	4.063	4.301	3.745
17	 0	3.329	3.037	2.756	2.513
17	 1	3.528	3.176	3.091	2.786
17	 2	3.560	3.102	3.247	2.839
17	 3	3.761	3.308	3.474	3.070
17	 4	4.081	3.530	3.778	3.274
17	 5	3.741	3.293	3.581	3.147
17	 6	4.041	3.807	3.944	3.715
17	 7	4.098	3.749	3.928	3.595
18	 0	2.969	2.656	2.483	2.224
18	 1	2.971	2.727	2.622	2.410
18	 2	2.963	2.870	2.704	2.632
18	 3	3.204	3.040	2.972	2.812
18	 4	3.370	3.152	3.204	3.002
18	 5	3.387	3.104	3.337	3.072
18	 6	3.234	3.164	3.194	3.127
18	 7	3.488	3.347	3.436	3.304
19	 0	2.598	2.526	2.099	2.032
19	 1	2.543	2.536	2.210	2.207
19	 2	2.564	2.547	2.278	2.269
19	 3	2.600	2.584	2.381	2.364
19	 4	2.737	2.721	2.515	2.500
19	 5	2.661	2.616	2.519	2.491
19	 6	2.710	2.704	2.585	2.568
19	 7	2.871	2.807	2.771	2.719
20	 0	2.359	2.251	1.921	1.828
20	 1	2.548	2.434	2.185	2.092
20	 2	2.415	2.353	2.150	2.096
20	 3	2.314	2.277	2.092	2.064
20	 4	2.389	2.348	2.202	2.163
20	 5	2.319	2.271	2.231	2.189
20	 6	2.480	2.453	2.397	2.367
20	 7	2.517	2.417	2.457	2.372
21	 0	2.945	2.933	2.360	2.354
21	 1	3.060	2.995	2.621	2.578
21	 2	3.082	2.970	2.746	2.653
21	 3	3.050	2.941	2.749	2.652
21	 4	3.155	3.108	2.922	2.878
21	 5	3.189	3.158	2.964	2.939
21	 6	3.129	3.086	2.993	2.960
21	 7	3.356	3.227	3.236	3.119
22	 0	3.223	3.150	2.601	2.532
22	 1	3.300	3.100	2.855	2.681
22	 2	3.350	3.243	2.980	2.892
22	 3	3.732	3.459	3.351	3.107
22	 4	3.925	3.786	3.542	3.402
22	 5	3.905	3.745	3.603	3.457
22	 6	3.759	3.591	3.498	3.356
22	 7	4.015	3.792	3.645	3.455
23	 0	4.400	3.739	3.505	2.979
23	 1	5.035	3.809	4.308	3.250
23	 2	5.339	4.544	4.664	3.976
23	 3	5.939	4.788	5.335	4.280
23	 4	6.385	4.933	5.844	4.521
23	 5	6.355	5.167	5.995	4.878
23	 6	6.270	5.175	5.946	4.920
23	 7	6.607	5.212	6.336	5.058
24	 0	3.639	3.311	2.810	2.557
24	 1	3.924	3.387	3.337	2.877
24	 2	3.985	3.542	3.496	3.102
24	 3	4.411	3.793	3.932	3.384
24	 4	4.621	3.704	4.116	3.292
24	 5	4.967	4.374	4.465	3.939
24	 6	4.795	4.126	4.416	3.809
24	 7	4.873	4.330	4.463	3.967
25	 0	2.716	2.667	2.169	2.130
25	 1	2.908	2.877	2.413	2.394
25	 2	2.999	2.976	2.523	2.505
25	 3	3.072	2.982	2.627	2.551
25	 4	3.255	3.169	2.778	2.711
25	 5	3.280	3.255	2.870	2.846
25	 6	3.206	3.126	2.845	2.777
25	 7	3.273	3.183	2.915	2.837
26	 0	2.373	2.367	1.884	1.883
26	 1	2.428	2.387	2.093	2.050
26	 2	2.400	2.400	2.157	2.166
26	 3	2.416	2.395	2.188	2.168
26	 4	2.355	2.283	2.170	2.113
26	 5	2.450	2.376	2.301	2.230
26	 6	2.513	2.439	2.453	2.384
26	 7	2.529	2.519	2.422	2.416
27	 0	2.737	2.709	2.202	2.179
27	 1	2.649	2.612	2.244	2.217
27	 2	2.720	2.708	2.393	2.383
27	 3	2.619	2.564	2.355	2.309
27	 4	2.692	2.686	2.476	2.466
27	 5	2.697	2.661	2.510	2.475
27	 6	2.571	2.518	2.454	2.400
27	 7	2.738	2.679	2.620	2.566
28	 0	2.965	2.773	2.456	2.296
28	 1	3.014	2.810	2.637	2.464
28	 2	3.269	3.141	2.906	2.781
28	 3	3.291	3.127	2.977	2.840
28	 4	3.572	3.374	3.276	3.088
28	 5	3.668	3.505	3.394	3.247
28	 6	3.558	3.458	3.354	3.257
28	 7	3.811	3.666	3.573	3.454
29	 0	3.272	2.899	2.672	2.372
29	 1	3.691	3.212	3.215	2.798
29	 2	3.794	3.360	3.381	2.996
29	 3	4.158	3.471	3.803	3.176
29	 4	4.377	3.729	3.959	3.361
29	 5	4.484	4.001	4.128	3.689
29	 6	4.570	4.130	4.206	3.806
29	 7	4.586	3.911	4.268	3.646
30	 0	3.846	3.251	3.187	2.696
30	 1	4.298	3.591	3.705	3.091
30	 2	4.656	4.036	4.107	3.564
30	 3	4.831	4.062	4.341	3.651
30	 4	5.127	4.284	4.609	3.859
30	 5	5.221	4.575	4.807	4.208
30	 6	5.075	4.591	4.861	4.402
30	 7	5.300	4.540	5.048	4.343
31	 0	4.079	3.464	3.339	2.830
31	 1	4.358	3.591	3.847	3.174
31	 2	4.485	3.584	4.076	3.259
31	 3	4.805	4.005	4.458	3.719
31	 4	5.199	4.317	4.899	4.072
31	 5	5.351	4.410	5.072	4.180
31	 6	5.374	4.693	5.162	4.508
31	 7	5.265	4.613	5.059	4.435
